date,gold,gold_cr
2022-06-20,1839.17,-0.0005868767830457422
2022-06-21,1831.39,-0.004230169043644673
2022-06-22,1836.67,0.0028830560394017507
2022-06-23,1824.7,-0.006517229551307544
2022-06-24,1827.54,0.00155642023346299
2022-06-27,1823.61,-0.0021504317278965516
2022-06-28,1818.44,-0.0028350360000218497
2022-06-29,1818.93,0.00026946173643343146
2022-06-30,1806.67,-0.006740226396837696
2022-07-01,1810.46,0.0020977821074130657
2022-07-04,1809.16,-0.0007180495564662873
2022-07-05,1769.48,-0.02193283070596302
2022-07-06,1740.06,-0.016626353504984558
2022-07-07,1741.94,0.001080422514166241
2022-07-08,1742.35,0.00023536976015239015
2022-07-11,1733.39,-0.005142479983929641
2022-07-12,1725.42,-0.00459792660624558
2022-07-13,1726.55,0.0006549130066881581
