,retail,foreigner,institution,financial,invtrust,pension,privequity,bank,insurance,financeetc,corporateetc,foreigneretc,dji_cr,dji_f_cr,ixic_cr,ixic_f_cr,spx_cr,spx_f_cr,bond_kor_10_cr,bond_kor_2_cr,dxy_cr,bond_usa_10_cr,bond_usa_2_cr,bond_usa_3m_cr,kosdaq_cr,kospi_cr,krw_cr,sox_cr,vix_cr,wti_cr,open,high,low,vol,weekday,cr_00,cr_05,cr_10,cr_15,cr_20
2022-04-15,1212.7777777777778,3.606463878326996,7.913899613899614,-2.6201353637901863,-23.204545454545453,2.3223661183059154,-2.5283018867924527,4.5,-2.606280193236715,-1.7582417582417582,-1.896551724137931,-2.05,-0.33,-0.36,-2.14,-2.3,-1.21,-1.23,-1.86,-4.36,0.4,4.63,3.87,3.96,0.08,0.01,0.57,-2.92,4.03,2.59,0.0017543859649122807,0.005235602094240838,0.0035335689045936395,0.6197163894191438,3.0,1,0,0,0,0
2022-04-19,-0.8003245366811854,-4.3739076154806495,-0.6385364848556206,-0.897850821744627,-62.763636363636365,-0.9646559971042221,-1.5797114436777488,-0.997907949790795,-1.254255319148936,-1.0,-1.2045454545454546,-2.1153846153846154,-0.11,-0.13,-0.14,0.1,-0.02,-0.02,0.96,1.08,0.44,0.35,-1.57,-2.5,-0.67,-0.11,0.57,1.88,-2.33,1.18,-0.03595890410958904,-0.034071550255536626,-0.014184397163120567,-0.598815038920929,0.0,1,0,0,0,0
2022-04-20,-3.8296264613629885,1.4140610545790935,-1.6402280130293159,-5.001237623762377,-1.4718869590815424,-1.0738844184345282,-1.2201267583861493,134.0,-6.589958158995816,1.0,11.432098765432098,-0.034482758620689655,1.45,1.54,2.15,2.23,1.61,1.65,0.33,-0.21,0.19,2.92,6.21,9.74,1.45,0.95,0.35,2.21,-3.61,-5.22,0.010657193605683837,0.01763668430335097,0.01618705035971223,0.44628829536527886,1.0,1,1,1,1,0
2022-04-21,-0.36438756487126517,0.4121704475781729,-1.748282879674383,-2.6885245901639343,-0.24890829694323144,-22.485148514851485,-0.9592696629213483,-0.9481481481481482,-0.6429640718562875,-1.0,-1.112214498510427,-0.26785714285714285,0.71,0.68,-1.22,-1.49,-0.06,-0.08,-1.43,-1.04,-0.55,-3.61,-0.86,-3.86,-0.28,-0.01,-0.47,-0.35,-4.91,0.19,0.014059753954305799,0.012131715771230503,0.01592920353982301,-0.14074275239323783,2.0,1,0,0,0,0
2022-04-22,3.9502972651605233,0.4291218929773147,-7.297977222505525,-2.304084997252244,8.794850498338871,-3.4488479262672813,179.58620689655172,78.57142857142857,2.861635220125786,-1.0,-8.265486725663717,1.8048780487804879,-1.05,-1.05,-2.07,-1.97,-1.48,-1.46,-0.75,-1.88,0.2,2.6,3.83,0.61,0.08,0.35,0.74,-2.66,11.61,1.01,0.012131715771230503,0.0273972602739726,0.0156794425087108,0.9608091024020228,3.0,1,1,1,1,1
2022-04-23,-1.055149884704074,-1.184445372726237,-0.9848317184421473,-2.3718218850962214,-0.8116679386076486,-0.40289800526910047,-0.8414168417032653,-0.63016157989228,0.6650380021715526,-1.0,-2.0499390986601704,-0.9043478260869565,-2.82,-2.83,-2.55,-2.73,-2.77,-2.81,1.73,1.92,0.6,-0.11,0.14,0.0,-0.74,-0.86,0.1,-2.25,24.38,-1.66,0.011986301369863013,-0.01,0.003430531732418525,-0.3938910380399742,4.0,0,0,0,0,0
2022-04-26,6.337979094076655,2.8521721227094914,-12.537366548042705,-0.8330944091746877,-1.5925258892390814,-2.1358335959659627,-1.0138470800722457,-0.9951456310679612,-0.9726116726442778,1.0,-0.9895591647331786,7.0,0.7,0.7,1.29,1.36,0.57,0.6,-2.87,-1.87,0.55,-2.39,-1.24,-6.37,-2.49,-1.76,0.48,1.76,-4.22,-3.46,-0.02030456852791878,-0.021885521885521887,-0.022222222222222223,-0.036552934606281416,0.0,0,0,0,0,0
2022-04-27,0.10877651155428933,0.06616782469267771,0.3801665638494756,-2.815950920245399,2.1724924012158056,-0.7044950055493896,68.78260869565217,-5.0,-61.226190476190474,-1.0,89.66666666666667,-1.6818181818181819,-2.38,-2.37,-3.95,-3.84,-2.81,-2.85,-0.47,-0.97,0.57,-3.19,-5.57,3.13,1.26,0.42,0.85,-4.38,24.06,3.21,-0.0051813471502590676,-0.0068846815834767644,-0.013986013986013986,0.18460604220434187,1.0,0,0,0,0,0
2022-04-28,0.1671246565076193,0.01208141167034289,0.48273550117331543,-0.8513513513513513,-0.6004790419161676,0.8873239436619719,5.210591900311527,1.75,-0.936944060090927,1.0,-0.15318627450980393,0.03333333333333333,0.19,0.2,-0.01,-0.05,0.21,0.23,-1.0,0.75,0.61,3.59,4.41,-3.27,-1.64,-1.1,0.44,-0.49,-5.73,0.31,-0.03125,-0.03119584055459272,-0.02127659574468085,-0.01297869117938322,2.0,0,0,0,0,0
2022-04-29,-2.16233488258317,-2.7907771558769627,-1.233099706081845,-13.915909090909091,-3.7535971223021583,0.490547263681592,-1.7065609951845906,-21.454545454545453,-0.567398119122257,-0.8120300751879699,-2.8046309696092617,-0.7903225806451613,1.85,1.81,3.06,3.43,2.47,2.47,0.16,2.62,0.68,0.22,1.48,-0.36,-0.44,1.08,0.46,5.58,-5.09,3.27,0.005376344086021506,0.03756708407871199,0.016304347826086956,0.15189036697789163,3.0,1,1,1,1,1
2022-04-30,-0.8266119485439192,-1.0655529125407976,1.8884578079534433,-1.559387647369347,-0.42651861528412804,-1.4879839786381843,-0.8805906573903166,-0.9955555555555555,-6.753623188405797,-0.56,-1.0240577385725742,-1.3076923076923077,-2.77,-2.8,-4.17,-4.48,-3.63,-3.64,2.43,1.28,-0.66,3.72,3.86,1.94,1.4,1.03,-0.71,-4.47,11.37,-0.64,0.0213903743315508,0.0017241379310344827,0.017825311942959002,-0.47164068984598356,4.0,0,0,0,0,0
2022-05-03,1.4230010620543165,-3.5227848101265824,0.1230132079695545,-2.225857187794904,-0.5550493545937737,6.76812585499316,-0.8489892984542212,21.0,0.5780856423173804,-1.0,-1.2666666666666666,7.5,0.26,0.3,1.63,1.72,0.57,0.57,4.23,4.83,0.8,1.47,-0.43,-10.78,-0.32,-0.28,0.35,3.51,-3.17,0.46,-0.005235602094240838,0.010327022375215147,-0.0035026269702276708,0.32264696185101144,0.0,1,1,1,0,0
2022-05-04,-1.0859737006887915,-0.647767185148018,-1.3694807136449716,-0.2817551963048499,0.9274744027303754,-1.5358809544774148,20.291338582677167,-1.5,-1.0399042298483638,1.0,-16.625,-4.029411764705882,0.2,0.16,0.22,0.11,0.48,0.44,1.07,0.35,-0.29,0.07,1.95,15.62,0.64,-0.26,-0.56,0.75,-9.55,-2.62,0.02456140350877193,0.005110732538330494,0.015817223198594025,-0.33818203146765985,1.0,0,0,0,0,0
2022-05-05,-13.947560087399854,5.281101614434948,-2.324521176153224,-0.8174347981421937,1.3793714032757858,-0.9329608938547486,-0.5983727810650887,3.090909090909091,7.22,-1.6340579710144927,-3.872,-1.0097087378640777,2.81,2.83,3.19,3.39,2.99,3.02,1.58,3.52,-0.84,-1.1,-4.67,-0.32,-0.83,-0.11,-0.7,3.9,-13.09,5.27,-0.010273972602739725,0.010169491525423728,0.0,0.2576992954313821,2.0,1,1,0,0,0
2022-05-07,-1.9757551892895313,-2.3807075899606893,-0.8378818737270876,2.0743639921722115,-0.9293023255813954,-2.8455882352941178,-0.9861878453038674,-0.4222222222222222,-4.029197080291971,-1.0,-1.2841225626740946,-21.0,-0.3,-0.31,-1.4,-1.26,-0.7,-0.57,0.26,-1.18,-0.07,3.55,0.86,-0.35,-1.76,-1.23,0.06,-0.78,-3.24,1.39,-0.010380622837370242,-0.03355704697986577,-0.01730103806228374,-0.028221615432044392,4.0,0,0,0,0,0
2022-05-10,-0.33229563011645336,-0.5450613228208497,-5.159547738693467,-3.3004455760662,-1.2894736842105263,-1.544488711819389,-386.0,-1.0,-1.461847389558233,-1.0,-0.9411764705882353,0.65,-1.99,-1.77,-4.29,-3.71,-3.2,-3.0,-0.2,-1.78,0.01,-3.46,-5.29,-1.21,-2.64,-1.27,0.34,-5.13,15.1,-6.09,-0.005244755244755245,-0.006944444444444444,-0.01232394366197183,-0.07539473922738067,0.0,0,0,0,0,0
2022-05-11,1.2085132101536868,2.5915272595980263,-2.031108426457264,-0.16989485334809076,28.4,-12.560975609756097,-0.850909090909091,-1.0,-0.9321739130434783,2.3636363636363638,132.33333333333334,0.5151515151515151,-0.26,-0.23,0.98,1.27,0.25,0.23,-0.29,-0.73,0.24,-1.48,0.32,8.88,-0.55,-0.55,0.17,2.51,-5.06,-3.23,-0.02460456942003515,-0.02097902097902098,-0.030303030303030304,0.5717590777193946,1.0,0,0,0,0,0
2022-05-12,-0.40052386723484107,-0.543060116614168,-2.0612185120093733,-1.0103333333333333,-0.6722325293753865,-1.4774261603375527,-0.9500580720092915,0.14285714285714285,8.076923076923077,-1.7405405405405405,1.3375,0.1,-1.01,-1.07,-3.18,-3.07,-1.65,-1.66,-3.82,-3.44,-0.1,-2.15,1.58,-0.33,1.19,-0.17,0.2,-3.04,-1.3,5.96,-0.007207207207207207,-0.0125,0.003676470588235294,-0.3922111618391837,2.0,0,0,0,0,0
2022-05-13,-1.1686448415286292,-0.8773100616016427,-2.033673751035054,-171.5483870967742,-1.2122641509433962,-0.5408749447635881,1.186046511627907,48.5,-0.6271186440677966,-1.781021897810219,-0.7085561497326203,-1.5818181818181818,-0.33,-0.29,0.06,-0.19,-0.13,-0.08,-3.24,-0.87,0.99,-2.38,-2.56,3.98,-3.77,-1.63,0.91,0.54,-2.43,0.4,-0.009074410163339383,0.009041591320072333,-0.0018315018315018315,0.42051145226171904,3.0,0,0,0,0,0
2022-05-14,3.8043310131477184,-2.7794381350866706,2.0686248331108144,0.4579156421411008,5.56,-3.293551491819057,-6.776595744680851,0.06060606060606061,0.06060606060606061,-0.45794392523364486,-4.667889908256881,0.40625,1.47,1.48,3.82,3.65,2.39,2.36,1.55,-0.92,-0.27,2.54,0.33,5.11,2.33,2.12,-0.95,5.06,-9.13,4.11,0.01282051282051282,0.010752688172043012,0.001834862385321101,0.024980856197535144,4.0,1,1,1,1,1
2022-05-17,-1.0390373470701868,2.1860933825999327,-1.8823529411764706,-1.4122989102231447,-1.239159891598916,-3.58665547629039,-1.9060773480662982,-0.9833333333333333,-2.6,1.9310344827586208,-1.048024012006003,-2.6222222222222222,0.09,0.22,-1.2,-0.96,-0.39,-0.23,1.89,4.75,-0.36,-1.92,-1.11,1.81,0.37,-0.29,0.15,-1.69,-4.85,3.36,0.019891500904159132,0.0070921985815602835,0.023809523809523808,-0.3042767331059175,0.0,1,0,0,0,0
2022-05-18,-35.37938144329897,0.4643120716921455,-1.295956607495069,-2.5906230333543108,-6.008498583569405,-0.3987670343932511,-0.6341463414634146,-0.14285714285714285,-0.42857142857142855,-0.6588235294117647,-3.4166666666666665,-0.7808219178082192,1.34,1.31,2.76,2.58,2.02,2.0,-0.06,-0.6,-0.81,3.79,5.31,4.19,1.14,0.92,-1.08,5.02,-4.99,-1.58,0.0035460992907801418,0.01584507042253521,0.012522361359570662,0.1025812464543318,1.0,1,1,1,1,1
2022-05-19,-0.4454839870456999,0.06818345453236374,-2.5614795068310565,-2.3513353115727003,0.1323529411764706,-1.0059363194819213,-0.6555555555555556,-5.0,0.765625,0.13793103448275862,2.5301724137931036,-6.25,-3.56,-3.5,-4.73,-4.97,-4.04,-3.97,0.94,-0.28,0.48,-3.71,-1.6,-2.9,0.65,0.21,0.7,-5.17,18.62,-2.5,0.02120141342756184,0.006932409012131715,0.014134275618374558,0.027306639225270584,2.0,1,0,0,0,0
2022-05-20,-0.5338524767467012,-0.22081423564303046,0.45305164319248825,-0.005123700775874689,-1.1603396603396603,23.545454545454547,2.8870967741935485,-1.1666666666666667,-0.7831858407079646,-0.45454545454545453,-0.4517704517704518,-1.0952380952380953,-0.76,-0.76,-0.26,-0.48,-0.58,-0.64,-0.39,-0.79,-1.06,-1.63,-2.09,0.77,-0.89,-1.28,-1.0,-0.61,-5.2,2.39,-0.031141868512110725,-0.010327022375215147,-0.02613240418118467,0.33456756998479564,3.0,0,0,0,0,0
2022-05-21,4.779350348027842,0.2235294117647059,-2.5878983698046705,-2.670541494997057,-2.485981308411215,-2.1,-1.5352697095435686,32.0,-6.775510204081633,2.8333333333333335,-1.046770601336303,-9.625,0.02,0.04,-0.3,-0.32,0.01,0.04,-1.81,-1.33,0.42,-1.72,-0.94,-1.24,1.86,1.81,0.87,-0.27,0.27,0.91,0.023214285714285715,0.019130434782608695,0.025044722719141325,-0.19604873406693563,4.0,1,1,1,1,1
2022-05-24,-0.5728050102372636,-0.40900735294117646,-0.7736773954864965,-0.45556240641240203,-3.9958071278825997,2.728956228956229,-0.9922480620155039,-1.0909090909090908,-0.558303886925795,-1.1521739130434783,-4.0,0.4782608695652174,1.98,2.01,1.59,1.64,1.86,1.85,0.52,1.06,-1.06,1.87,0.57,-2.89,0.42,0.31,-1.23,0.55,-3.23,-2.6,0.020942408376963352,0.0034129692832764505,0.008726003490401396,-0.07965723050248408,0.0,1,0,0,0,0
2022-05-25,0.051686871534630204,0.2141404474219404,-0.5202288516550878,-1.3036725448956479,-1.3918824352694192,-1.512415349887133,514.0,-26.25,-9.128,5.142857142857143,0.7936507936507936,-0.803921568627451,0.16,0.13,-2.35,-2.2,-0.81,-0.79,-1.26,-1.41,-0.25,-3.72,-5.63,3.5,-2.1,-1.57,0.25,-2.46,3.41,-0.47,-0.003418803418803419,0.00510204081632653,0.0,0.17268676182885298,1.0,0,0,0,0,0
2022-05-26,-0.13975516039674737,-1.3093900876933688,10.357751277683134,-5.730953649440597,5.610714285714286,-2.0801762114537445,1.963106796116505,-0.2871287128712871,-0.41732283464566927,-0.4108527131782946,3.831858407079646,0.05,0.6,0.61,1.51,1.45,0.95,0.92,-1.34,-0.74,0.22,-0.13,0.86,0.75,0.88,0.44,0.43,1.98,-3.67,0.51,0.005145797598627788,-0.005076142131979695,0.005190311418685121,-0.09096807080958338,2.0,1,1,0,0,0
2022-05-27,0.8989300924483224,-7.540764331210191,-1.0900704964751762,-1.1795045045045045,-1.0567260940032415,-1.0880913539967374,-0.7752293577981652,-1.0,-0.75,-0.9605263157894737,0.7637362637362637,3.4285714285714284,1.61,1.63,2.68,2.82,1.99,1.99,2.08,0.74,-0.21,-0.33,-0.97,-1.68,-0.14,-0.18,-0.5,3.87,-3.07,3.41,-0.013651877133105802,0.0,-0.0051635111876075735,0.21873300706905927,3.0,1,1,1,0,0
2022-05-28,-0.4855861276735408,-0.7797253870873503,-5.185678601165695,-5.575282308657465,3.6285714285714286,-19.75925925925926,0.6209912536443148,1.0,-0.0472972972972973,-1.0,-0.8826583592938733,-0.6344086021505376,1.76,1.71,3.33,3.25,2.47,2.47,-0.86,-1.07,-0.16,0.06,0.25,3.13,0.29,0.98,-0.64,4.03,-6.47,0.86,0.020761245674740483,0.008503401360544218,0.010380622837370242,-0.012646402677077524,4.0,0,0,0,0,0
2022-06-01,-6.046023564064801,0.05291005291005291,6.79905523255814,-3.207429718875502,7.382142857142857,-0.09520083463745435,-232.0,-1.4615384615384615,-5.185654008438819,-4.2,-154.69230769230768,-1.0,-0.67,-0.82,-0.41,-1.32,-0.63,-1.11,3.71,3.39,0.48,1.35,-0.31,-1.2,0.78,0.61,0.6,-0.53,-1.32,-2.5,-0.003389830508474576,-0.006756756756756757,-0.015384615384615385,2.4216359556673694,1.0,0,0,0,0,0
2022-06-03,-0.08697555636628967,0.4789464564200312,0.04482132041187159,-0.10670426635131447,-0.8368129527055816,0.6718074373018161,1.2813852813852813,-1.5,-0.907258064516129,-1.0,-0.3203203203203203,-3.0,1.33,1.3,2.69,2.73,1.84,1.86,2.76,2.97,-0.67,0.06,-0.61,1.33,-0.25,-1.0,-0.53,3.57,-3.78,1.4,-0.008503401360544218,-0.008503401360544218,-0.006944444444444444,-0.5530185604705695,3.0,0,0,0,0,0
2022-06-08,-2.2457087486157254,-0.6495672097759674,-6.088348271446863,-2.6604876419505676,0.3292108362779741,-0.38872270415794197,-1.9187279151943464,28.666666666666668,-9.130952380952381,1.0,-1.0320404721753795,-8.5,0.81,0.77,0.94,0.84,0.95,0.93,3.85,3.6,-0.12,-2.0,0.08,2.95,-1.99,-1.66,-0.01,0.99,-4.19,0.77,-0.0017211703958691911,-0.006779661016949152,-0.00865051903114187,0.015564595233973804,1.0,0,0,0,0,0
2022-06-09,-0.09801089009889988,-2.4344351616418454,-0.4859922831739641,-1.0493814744041035,-0.9995569339831635,0.31734768779055544,0.04,-1.8202247191011236,-0.6134699853587116,0.2743362831858407,19.6,-0.96,-0.81,-0.83,-0.73,-0.75,-1.08,-1.08,-1.81,-0.14,0.23,1.61,1.59,0.64,0.13,-0.01,0.2,-2.39,-0.25,2.26,-0.008620689655172414,-0.010238907849829351,-0.005235602094240838,-0.3819297473119043,2.0,0,0,0,0,0
2022-06-10,-0.6642848342983861,1.475563433780704,-2.176892950391645,31.374745417515275,-636.0,0.14765973254086182,-0.8705621301775148,-0.9863013698630136,-7.393939393939394,-1.0208333333333333,-1.085334695963209,1.3333333333333333,-1.94,-1.9,-2.75,-2.7,-2.38,-2.38,-0.26,3.31,0.66,0.61,1.35,0.79,0.25,-0.03,0.58,-2.69,8.89,-0.49,-0.006956521739130435,-0.010344827586206896,-0.0035087719298245615,0.7249391000597509,3.0,1,0,0,0,0
2022-06-11,11.742752293577981,1.2867225859247136,-2.9674154187465334,-1.1422370407649722,1.247244094488189,-0.48244052435669205,17.782857142857143,-1.5,1.4152843601895735,-21.0,-11.449101796407186,9.714285714285714,-2.73,-2.71,-3.52,-3.54,-2.91,-2.92,0.87,1.02,0.9,3.92,8.95,6.99,-0.83,-1.13,1.21,-3.6,6.36,-0.69,-0.010507880910683012,-0.0156794425087108,-0.02112676056338028,0.05931334017239771,4.0,0,0,0,0,0
2022-06-14,0.07674807049879047,0.27846119436367706,-0.4313200366481077,-3.157452454666077,0.43798177995795373,1.277673545966229,-0.7137207179799209,5.0,-0.2779004169732647,3.3666666666666667,-1.5197707736389685,1.2266666666666666,-2.79,-2.74,-4.68,-4.59,-3.88,-3.81,4.41,9.7,0.92,5.91,7.08,14.22,-4.72,-3.52,0.97,-5.61,22.59,0.22,-0.03185840707964602,-0.03008849557522124,-0.03597122302158273,0.27399982392373384,0.0,0,0,0,0,0
2022-06-15,-0.475032763647062,-0.04713086074177747,-1.907299541454951,1.1806068060680608,-0.7626705653021443,-0.6672158154859967,-0.8161530286928799,-0.8333333333333334,-0.9191576086956522,-0.9885496183206107,-1.239250275633958,-0.592814371257485,-0.5,-0.5,0.18,0.16,-0.38,-0.37,1.45,1.04,0.02,3.49,2.16,15.51,-0.63,-0.46,-0.16,0.63,-3.91,-1.65,-0.04204753199268738,-0.032846715328467155,-0.026119402985074626,0.025657225781612485,1.0,0,0,0,0,0
2022-06-16,-0.3082840839616874,-0.8610142107002534,-2.392159541046305,-0.6392779919150137,3.5051334702258727,3.1815181518151814,2.3815028901734103,-4.0,3.5840336134453783,-6.333333333333333,0.5668202764976958,-0.10294117647058823,1.0,0.94,2.5,2.47,1.46,1.4,2.87,3.33,-0.37,-5.39,-6.68,-2.12,-2.93,-1.83,-0.9,1.77,-9.39,-3.04,0.013358778625954198,0.0037735849056603774,-0.007662835249042145,-0.28893316393316393,2.0,0,0,0,0,0
2022-06-17,-1.9094056124327907,-6.900924702774108,-0.004709576138147566,-2.503778994005734,-1.1773017319963537,-0.5119376479873717,-0.5726495726495726,0.16666666666666666,-1.3730522456461962,-3.1875,-0.65,-0.3770491803278688,-2.41,-2.39,-4.08,-4.05,-3.25,-3.19,-1.13,3.19,-1.45,-2.93,-3.43,-9.79,0.34,0.16,0.81,-6.24,11.24,1.98,-0.007532956685499058,0.015037593984962405,0.017374517374517374,0.09061006808614318,3.0,1,1,1,1,1
2022-06-18,-1.8521908155827327,-1.4886948735169017,-1.0146884858044165,-1.9454072790294628,-4.616966580976864,-0.22094198504143925,-1.096,-32.57142857142857,-1.71007371007371,-1.0,0.907563025210084,-0.5526315789473685,-0.15,-0.41,1.43,0.05,0.22,-0.12,0.93,1.05,1.05,1.13,2.27,0.5,-0.43,-0.43,0.24,0.46,-5.52,-6.83,-0.013282732447817837,-0.018518518518518517,-0.015180265654648957,1.0424842685333433,4.0,0,0,0,0,0
2022-06-22,-0.3835977567943249,-0.3297609814566735,-0.5690739808756919,0.03929062834428986,-0.7747129864320859,0.2847944526993561,0.44741235392320533,-0.9473684210526315,-0.9402834008097166,-1.0,-0.9302325581395349,-0.9928057553956835,2.16,1.23,2.51,1.34,2.45,1.37,-0.03,-0.08,-0.28,0.06,-1.6,-4.18,1.09,0.75,0.01,2.75,-2.71,1.66,-0.03977272727272727,-0.03409090909090909,-0.007984031936127744,-0.3829958879091082,1.0,0,0,0,0,0
2022-06-23,-0.18351477449455678,-0.515674310961498,1.2727007299270072,-0.6653427478670197,1.5751158173395103,-0.27679259830377795,-0.4602076124567474,10.333333333333334,-2.5084745762711864,-1.0,25.3768115942029,32.5,-0.16,-0.18,-0.15,-0.1,-0.13,-0.13,-1.93,-3.73,-0.24,-3.62,-4.13,0.82,-4.03,-2.74,0.45,-1.12,-4.11,-4.03,-0.0039447731755424065,-0.00980392156862745,-0.030181086519114688,0.6487369931174751,2.0,0,0,0,0,0
2022-06-24,-0.8555238095238096,0.022806255430060818,-1.3855344295991778,7.655384615384615,-0.5224877923413004,-0.03109452736318408,1.579059829059829,188.23529411764707,-18.685393258426966,0.29133858267716534,-0.8895604395604395,-1.1343283582089552,0.64,0.66,1.62,1.48,0.95,0.98,-0.22,2.9,0.19,-2.25,-1.63,2.57,-4.36,-1.22,0.17,-0.65,0.35,-1.81,-0.04950495049504951,-0.04554455445544554,-0.03112033195020747,0.13903360465244352,3.0,0,0,0,0,0
2022-06-25,5.727752142386289,0.5912083244850287,-2.254581806064645,-0.5205931643898227,0.2185145317545748,1.2396845772969007,-1.7945318972659485,-1.2303388249922287,-0.30304955527318933,-0.5609756097560976,4.154228855721393,-2.7777777777777777,2.69,2.66,3.34,3.43,3.06,3.07,-1.43,-2.19,-0.22,1.58,1.69,3.24,5.03,2.26,-0.84,4.45,-6.27,3.21,-0.025,-0.006224066390041493,-0.017130620985010708,-0.25085578354961613,4.0,1,1,1,1,0
2022-06-28,1.6755829903978052,0.659682370212198,2.9957503320053123,-1.5354872881355932,0.4540636042402827,-0.5547367559158274,-1.7069864442127216,-1.0182186234817814,-0.5478577939835916,-0.2222222222222222,-0.8426640926640927,-0.3125,-0.2,-0.21,-0.72,-0.82,-0.3,-0.32,2.73,1.06,-0.27,2.16,2.03,-0.58,2.71,1.49,-0.2,-0.18,-1.03,1.81,0.027777777777777776,0.006263048016701462,0.017429193899782137,-0.08679264766625361,0.0,0,0,0,0,0
2022-06-29,-1.0023071007433992,-1.0351399163718238,-0.973344855091731,-1.88486646884273,-0.9559538274605103,0.19326958440603162,-3.1135693215339235,-0.9629629629629629,-1.4274193548387097,-3.0714285714285716,-0.6441717791411042,-3.8181818181818183,-1.56,-1.55,-2.98,-3.04,-2.01,-2.0,-1.61,0.34,0.54,-0.76,-0.65,5.64,-0.14,0.84,0.45,-2.63,5.23,2.0,-0.008316008316008316,0.008298755186721992,0.021413276231263382,-0.12106349296093176,1.0,1,1,1,1,1
2022-06-30,-449.1587301587302,-20.62929061784897,56.403990024937656,-3.0210149787614577,7.117241379310345,0.572661427030359,-2.7955338450802514,5.0,-1.471698113207547,-0.29310344827586204,55.36206896551724,-4.032258064516129,0.26,0.21,-0.03,0.14,-0.07,-0.11,0.08,0.0,0.58,-2.83,-2.22,-1.29,-0.93,-1.82,0.76,-2.2,-0.71,-1.77,-0.006289308176100629,-0.02263374485596708,-0.023060796645702306,0.14082627084572955,2.0,0,0,0,0,0
2022-07-01,-0.8560954877098533,-1.6705525763581255,-0.546070637299622,-0.5186946902654868,-0.9949022939677146,-0.48878000979911806,-1.0991061018266615,-2.3333333333333335,7.48,-4.548780487804878,-0.8002447231569287,-1.1914893617021276,-0.8,-0.7,-1.33,-1.38,-0.88,-0.83,-0.82,0.45,-0.38,-2.29,-2.87,-3.24,-2.22,-1.91,-1.11,-1.07,1.95,-3.66,-0.012658227848101266,-0.008421052631578947,-0.01072961373390558,0.06219340287566958,3.0,0,0,0,0,0
2022-07-02,-3.5257199113955204,0.48278859527121004,-1.151880562733276,-0.9328889910365433,-29.0,-0.9455625838604562,4.968627450980392,-1.375,-1.571933962264151,-0.9690721649484536,-0.7258805513016845,0.8333333333333334,1.03,0.91,0.9,0.71,1.06,1.0,-4.07,-3.56,0.45,-4.22,-3.94,0.59,-2.14,-1.17,0.87,-3.83,-7.0,2.52,0.002136752136752137,0.004246284501061571,-0.0021691973969631237,-0.07407898927699332,4.0,1,1,0,0,0
2022-07-06,17.462001504890896,-4.313257801629895,0.21468401486988847,-0.8904544826633513,-2.9567510548523206,2.6002087682672235,22.651162790697676,-1.2229965156794425,-2.6654135338345863,12.176470588235293,-1.3611111111111112,-2.0833333333333335,-0.42,-0.76,1.75,0.97,0.16,-0.33,-3.17,-3.04,1.34,-3.87,-3.01,-1.29,3.9,1.8,1.01,0.78,0.04,-9.87,-0.0021413276231263384,0.01702127659574468,0.019867549668874173,0.1121242878658896,1.0,1,1,1,1,1
2022-07-07,-1.6298500163025758,-0.6303917451556782,-3.7614129048712064,-11.600252206809584,-1.940700808625337,-2.527689185271093,-1.4346116027531957,-54.28125,-4.011286681715576,-2.2767857142857144,-0.23076923076923078,-1.7692307692307692,0.23,0.25,0.35,0.61,0.36,0.37,-3.13,-1.45,0.58,4.09,6.14,8.9,-0.84,-2.13,-0.32,0.66,-2.94,-0.97,0.012875536480686695,-0.010460251046025104,-0.004329004329004329,0.1080623555562098,2.0,0,0,0,0,0
2022-07-08,-0.18584185324187913,-3.662879402694368,-1.149526668205957,-1.2000951701165834,-0.09684813753581661,-1.1163408616435757,-1.079185520361991,-0.6413489736070381,-2.3916791604197902,-1.027972027972028,17.7,1.5,1.12,1.14,2.28,2.17,1.5,1.47,0.27,0.55,0.03,2.27,0.96,3.34,1.79,1.84,-0.55,4.48,-2.43,4.26,-0.01694915254237288,-0.016913319238900635,-0.010869565217391304,-0.18762122379573293,3.0,0,0,0,0,0
2022-07-09,-0.9614528691781911,-1.0914299646470804,-1.6142680667078444,-1.1551724137931034,-0.8420050761421319,-3.699836867862969,5.828571428571428,-0.9967293540474244,-1.0026932399676811,5.125,-0.9893048128342246,-1.12,-0.14,-0.18,0.12,0.11,-0.08,-0.1,2.25,0.97,-0.14,2.67,2.66,0.77,1.12,0.7,-0.23,0.47,-5.52,2.01,0.0021551724137931034,0.012903225806451613,0.015384615384615385,-0.20256414449477522,4.0,1,0,0,0,0
2022-07-12,9.983505154639175,-0.148,2.3021618903971843,1.3103448275862069,8.369477911646586,0.7093655589123867,-1.108786610878661,-1.0,72.8,-0.1836734693877551,-3.6666666666666665,6.0,-0.52,-0.54,-2.26,-2.2,-1.15,-1.14,0.74,-0.3,0.97,-3.37,-1.72,7.2,0.07,-0.44,1.25,-2.46,6.21,-0.67,-0.004301075268817204,-0.014861995753715499,-0.012987012987012988,-0.3850381428922976,0.0,0,0,0,0,0
2022-07-13,1.6491458607095926,-2.5672926447574334,0.8675395858708892,0.23880597014925373,0.26318045435062154,1.1944149876281371,36.15384615384615,-1.0,1.0528455284552845,-4.1,-11.875,-0.19047619047619047,-0.61,-0.56,-0.95,-0.89,-0.92,-0.86,-0.89,-1.48,0.09,-0.74,-0.6,6.99,-2.12,-0.96,-0.43,0.18,4.28,-7.93,-0.008639308855291577,-0.010775862068965518,-0.03070175438596491,0.8801854074963319,1.0,0,0,0,0,0
