,retail,foreigner,institution,financial,invtrust,pension,privequity,bank,insurance,financeetc,corporateetc,foreigneretc,open,high,low,close,vol,dji_cr,dji_f_cr,ixic_cr,ixic_f_cr,spx_cr,spx_f_cr,bond_kor_10_cr,bond_kor_2_cr,dxy_cr,bond_usa_10_cr,bond_usa_2_cr,bond_usa_3m_cr,kosdaq_cr,kospi_cr,krw_cr,sox_cr,vix_cr,wti_cr,weekday,value,close_cr,r_open_high
2022-11-04,4.268114549298482,-2.208661691889253,0.543981388632626,2.1875,-0.42793278865423157,0.03516691161032962,9.481481481481481,10.567164179104477,-0.30576208178438663,-0.9939024390243902,10.75,0.39823008849557523,-0.0121580547112462,-0.012121212121212121,-0.009259259259259259,-0.01818181818181818,0.05872763290358198,1.27,1.28,1.28,1.51,1.36,1.39,-0.59,-1.25,-1.8,0.33,-1.26,-0.41,-0.03,0.83,-1.43,4.6,-2.96,5.04,3,3,1,1
2022-11-07,-1.1953301714702664,-1.8212451676187178,-0.9212324318707298,-1.2347063022211027,-0.5613042306655888,-0.4220667275124227,0.12102473498233215,-0.9961290322580645,-0.9839357429718876,7.5,-1.5768321513002364,-1.0253164556962024,-0.003076923076923077,0.006134969325153374,0.006230529595015576,0.006172839506172839,-0.47853773150846285,1.31,1.26,0.85,1.14,0.96,0.95,1.86,1.72,-0.71,1.32,1.04,-2.16,0.95,0.99,-0.77,2.18,-0.81,-0.89,4,3,1,1
2022-11-08,3.091800522973478,-0.16468769760415936,-11.098944591029024,1.3618962432915922,-5.8071253071253075,-0.20845762414458677,-8.148936170212766,142.33333333333334,-384.3333333333333,-0.9411764705882353,-3.4795081967213113,-24.75,0.027777777777777776,0.036585365853658534,0.02476780185758514,0.03987730061349693,1.233570974800593,1.01,1.03,0.49,0.73,0.56,0.52,-0.61,0.52,-0.41,-2.14,-1.5,2.69,1.83,1.15,-1.25,2.15,4.89,-3.14,0,4,1,0
2022-11-09,-1.1225835900947163,-2.894692572966608,-0.5077400391900718,-0.08922214648186018,-0.9916943521594684,-0.8386167146974063,-0.6586199294532628,-1.0,-0.8632608695652174,15.0,0.6702479338842975,-0.35789473684210527,0.03003003003003003,0.011764705882352941,0.012084592145015106,0.0029498525073746312,-0.28007247521832107,-1.95,-1.95,-2.48,-2.38,-2.08,-2.08,-1.74,-2.34,0.84,-0.7,-1.62,0.07,0.18,1.06,-0.28,-3.14,2.15,-3.46,1,1,0,0
2022-11-14,-1.4605822116889504,-1.5067613507592355,-1.6629740093736685,-4.707622868605817,-4.660460992907802,-14.691176470588236,0.23675762439807382,3.9705882352941178,-1.7625272331154684,11.75,-1.0,-0.75,0.04491017964071856,0.014450867052023121,0.02702702702702703,0.014749262536873156,-0.023698131493478398,-0.63,-0.6,-1.12,-0.96,-0.89,-0.86,0.69,0.77,0.35,-0.87,-0.24,0.07,-0.23,-0.34,0.77,-0.97,5.37,-3.47,4,2,1,1
2022-11-15,-4.746116504854369,-2.9253130590339893,2.654884318766067,-0.32260246178817803,-0.8934366674739647,-2.086734693877551,0.3565866320571058,-3.5857988165680474,-4.285714285714286,0.803921568627451,1.0,5.5,0.0,0.022792022792022793,0.017543859649122806,0.023255813953488372,0.4438752297047371,0.17,0.13,1.45,1.44,0.87,0.84,-1.4,-2.32,-0.22,-2.23,-1.25,1.34,2.11,0.23,-0.58,3.03,3.41,1.22,0,2,0,0
2022-11-16,-1.7377219126603602,-1.6534262485481999,-2.0994373131703887,-1.0136781150159744,6.715909090909091,-0.9187052137385718,1.4958143984692658,-0.8135011441647597,-0.23130434782608697,-1.934782608695652,-0.35645756457564576,0.8076923076923077,0.011461318051575931,-0.013927576601671309,-0.005747126436781609,-0.008522727272727272,-0.40123588148633166,-0.11,-0.04,-1.54,-1.38,-0.83,-0.78,0.49,1.35,-0.13,-2.31,0.48,-0.12,-0.25,-0.12,1.55,-4.26,-1.75,-1.53,1,4,0,0
2022-11-17,-0.5200772878974179,-0.5383339258205948,-0.6800479808076769,-1.9124087591240877,-0.7970544918998528,-9.781155015197568,-0.9635840919980834,-1.0122699386503067,-1.4287330316742082,1.4883720930232558,-3.0470183486238533,-2.765957446808511,-0.0084985835694051,-0.00847457627118644,-0.014450867052023121,-0.014326647564469915,-0.24303210902579384,-0.03,-0.03,-0.35,-0.25,-0.31,-0.33,-0.95,-0.03,0.41,2.15,2.18,0.05,-0.75,-1.39,0.45,1.05,-0.75,-4.62,2,1,0,0
2022-11-18,-1.0467022911939097,-1.4807494866529773,-0.23394151462134466,26.56,0.03483309143686502,0.7840083073727934,-0.10263157894736842,-1.0,-0.20580474934036938,-1.0,-0.9366946778711485,-1.8433734939759037,-0.022857142857142857,-0.017094017094017096,-0.005865102639296188,-0.011627906976744186,-0.2257324725746016,0.6,0.58,0.01,-0.02,0.48,0.47,-1.12,0.13,0.22,1.58,1.58,0.38,-0.76,0.06,-0.22,0.18,-3.38,-1.91,3,2,0,1
2022-11-21,-14.120689655172415,-0.782701548318206,2.20489396411093,-1.9416545718432512,-0.5834502103786816,-0.05587892898719441,2.2346041055718473,-1.0,-0.15946843853820597,-1.0,-6.460176991150442,-0.7,-0.005847953216374269,0.002898550724637681,0.0,-0.0029411764705882353,0.11495673671199011,-0.14,-0.12,-1.09,-1.02,-0.39,-0.4,-0.87,0.8,0.85,0.68,0.9,-1.76,-1.82,-1.02,1.46,-1.77,-3.29,-0.44,4,1,0,0
2022-11-22,-0.6749492294827381,7.820638820638821,0.010689198819098035,-3.2965474722564734,10.760942760942761,0.583436087135224,1.9048050770625566,1.1333333333333333,10.636363636363637,-1.0,-0.8833063209076175,-3.142857142857143,-0.0029411764705882353,-0.017341040462427744,-0.017699115044247787,-0.008849557522123894,-0.09185039534786428,1.18,1.16,1.36,1.44,1.36,1.32,0.19,0.85,-0.57,-2.14,-0.88,2.25,-0.88,-0.59,-0.49,3.03,-4.79,1.53,0,2,0,0
2022-11-23,5.721425946343256,-1.3289693593314764,0.6453464947622884,-0.4297986577181208,-0.9610649871170913,1.418559377027904,-0.833645443196005,0.375,-0.6637228260869565,-1.0,4.597222222222222,-1.1333333333333333,-0.011799410029498525,-0.011764705882352941,-0.009009009009009009,-0.01488095238095238,-0.13020845329955086,0.28,0.25,0.99,0.92,0.59,0.57,0.34,1.07,-1.07,-1.83,-1.09,0.07,1.87,0.53,-1.17,1.07,-4.42,-3.72,1,3,1,0
2022-11-25,-0.030258764607679466,-3.16893115942029,2.5391906671527527,-1.8952834270878407,1.173098125689085,1.2430583501006036,-0.4588235294117647,-11.7,-1.010739102969046,-11.5,0.6626506024096386,-0.42857142857142855,0.009009009009009009,0.005970149253731343,0.01524390243902439,0.009036144578313253,-0.27495743796667427,0.44,0.27,-0.52,-1.13,-0.03,-0.28,0.0,-1.1,-0.05,0.8,0.6,-1.27,-0.63,-0.14,0.59,-1.26,0.39,-2.14,3,2,0,0
2022-11-28,1.654831073811061,-1.923574859051994,-0.19015245158632055,-0.4751087481875302,1.1765601217656012,-0.6636167922497309,1.2173913043478262,-0.9439252336448598,-30.58823529411765,-1.0,-1.289855072463768,-7.75,0.0,0.0,-0.003003003003003003,-0.008955223880597015,0.09915689827312059,-1.45,-1.41,-1.58,-1.41,-1.54,-1.54,-0.08,1.14,0.68,-0.4,-0.42,-0.2,-2.13,-1.21,0.39,-2.63,8.34,1.26,4,3,1,1
2022-11-30,0.3649480907971142,-1.1234953703703703,-3.7831843760344257,-3.1619094488188977,-0.23770491803278687,-0.5750837648492233,-0.4804,-0.9838709677419355,-1.4221802142407058,1.0,6.781818181818182,-2.3333333333333335,0.012048192771084338,0.0,0.018292682926829267,0.008955223880597015,-0.3746727926401425,2.18,2.19,4.41,4.49,3.09,3.01,-0.49,-1.4,-0.82,-3.7,-3.41,-0.46,0.27,1.61,-1.79,5.85,-5.98,3.02,1,4,0,0
2022-12-01,-1.0528554853680547,-12.189315838800376,-2.4909609895337774,-1.949920327794218,-1.6935483870967742,1.878853046594982,-1.3048498845265588,-1.0,-1.717910447761194,-1.0,-0.5981308411214953,-2.25,0.005952380952380952,0.0058997050147492625,0.008982035928143712,0.0,0.8629368442993122,-0.55,-0.49,0.13,0.17,-0.09,0.01,0.33,-0.31,-1.14,-2.79,-2.15,-1.1,1.52,0.3,0.2,-0.78,-3.6,0.96,2,4,1,0
2022-12-07,-0.6287431197293339,-1.14420764847327,1.1381316668462451,1.5072115384615385,0.33110899269145216,50.77777777777778,-0.0731987736331119,-1.0,12.00909090909091,-1.0344827586206897,-27.655172413793103,-1.1875,-0.032448377581120944,-0.029411764705882353,-0.0121580547112462,-0.006042296072507553,-0.4571437272547318,0.0,-0.02,-0.51,-0.49,-0.19,-0.21,0.2,-0.4,-0.46,-3.14,-2.34,-1.6,-0.18,-0.43,-0.41,-0.01,2.3,-2.54,1,2,0,0
2022-12-09,-0.09402539208364451,-2.5806563039723662,2.076923076923077,-5.995744680851064,-0.11225389362327358,2.4637883008356547,-0.5437797147385103,32.3,-3.7570621468926553,1.0,-21.835443037974684,-4.363636363636363,0.0,-0.00909090909090909,-0.012269938650306749,-0.006134969325153374,0.8354279453467388,-0.9,-0.9,-0.7,-0.65,-0.73,-0.74,-2.32,-0.45,0.04,2.76,0.66,0.56,0.98,0.76,-0.91,-0.86,2.42,-0.78,3,2,1,0
2022-12-12,0.4205753853763086,-4.09298513986014,-1.4909288194444446,-1.808657271178566,-3.1962926183382985,0.005428226779252111,0.43291359096830223,-0.6666666666666666,2.7315573770491803,44.833333333333336,-1.1506682867557716,-0.9099099099099099,0.0,0.0030581039755351682,0.006211180124223602,0.0030864197530864196,-0.33739487683691205,1.58,1.55,1.26,1.23,1.43,1.41,0.12,-0.19,0.29,0.82,0.52,-1.02,-0.59,-0.67,0.17,2.14,9.51,2.14,4,4,1,0
2022-12-13,-0.8581210468287588,-1.0592786236619918,-1.3310052161612589,-0.9208081968782916,-1.2412961567445366,-0.9662067586482703,0.27151515151515154,0.16216216216216217,-0.17353102690829214,-0.9769696969696969,0.6411290322580645,1.8,-0.009174311926605505,-0.003048780487804878,0.0,0.006153846153846154,-0.49723105458399575,0.31,0.34,1.01,1.09,0.73,0.76,0.58,-0.13,-1.1,-3.2,-3.83,1.61,-0.01,-0.03,-1.3,1.52,-9.8,2.38,0,2,0,0
2022-12-14,16.96196319018405,-10.904648390941597,6.448985042735043,-12.81378476420798,3.8700811992504685,27.183431952662723,-0.10795996186844614,-0.27906976744186046,-1.6870431893687707,-37.31578947368421,-2.191646191646192,2.8214285714285716,0.012345679012345678,0.0030581039755351682,-0.024691358024691357,-0.024464831804281346,2.1926796490026086,-0.43,-0.41,-0.76,-0.75,-0.61,-0.6,-1.79,-2.52,-0.2,-0.63,0.04,-0.3,1.94,1.13,0.49,-1.57,-6.25,2.77,1,3,1,1
2022-12-15,-1.9433704488011476,-2.3365222623345367,-1.6964035999856575,-2.7293756397134086,-0.9469026548672567,-1.3434809993701449,-1.3427731765963131,-0.6989247311827957,-1.0473887814313345,-1.0,-1.3917525773195876,-1.1401869158878504,-0.024390243902439025,0.006097560975609756,0.00949367088607595,0.025078369905956112,-0.17317739499335583,-2.25,-2.3,-3.23,-3.43,-2.49,-2.53,-0.23,-0.46,0.76,-0.84,0.58,-0.41,-0.87,-1.6,1.78,-4.17,7.99,-1.32,2,2,0,1
2022-12-19,-1.6555102040816327,0.39477817039654495,0.7643860444041686,0.5243383742911153,-1.029708853238265,-1.0,0.8848425196850394,-1.0,-0.6726296958855098,1.0,-1.2827324478178368,0.6111111111111112,-0.015384615384615385,-0.012121212121212121,-0.012345679012345678,0.0030864197530864196,0.154932502596054,-0.5,0.02,-1.49,-1.18,-0.9,-0.67,1.19,0.16,-0.06,2.24,1.39,-0.8,-0.03,-0.33,-0.62,-1.37,-0.88,1.93,4,4,0,0
2022-12-20,62.917808219178085,-3.6626319493314567,3.180662557781202,0.4583785459618664,-161.08,-1.0,4.313838120104439,-0.890728476821192,-17.224043715846996,-1.007716049382716,-1.1879194630872483,3.2413793103448274,0.003125,-0.009202453987730062,-0.015625,-0.021538461538461538,0.607970342910102,0.29,0.24,0.01,-0.16,0.1,0.1,5.72,3.52,-0.95,2.83,0.04,1.7,-1.96,-0.8,-1.35,-0.62,-4.19,0.45,0,3,0,0
2022-12-21,-0.7802478276117367,-0.7495506924622053,-0.8281581129641574,-0.6711309523809523,-0.7666166916541729,0.18575063613231552,-1.278301886792453,2.484848484848485,-0.6931626810373863,21.0,-38.214285714285715,-0.22764227642276422,-0.01557632398753894,-0.018575851393188854,-0.01904761904761905,-0.012578616352201259,0.39983655210976815,1.6,1.56,1.54,1.42,1.49,1.47,-0.47,-0.95,0.23,-0.51,-1.0,-0.6,0.37,-0.19,-0.35,2.36,-6.56,2.64,1,2,0,0
2022-12-23,-3.632435631843741,-2.0378763353836193,1.7950819672131149,-2.7103803486529316,0.2969004893964111,0.28608923884514437,-0.4837672774027644,78.0,-1.0602331606217616,-1.0,-0.35911602209944754,-6.0,-0.0031847133757961785,0.012698412698412698,0.006430868167202572,0.016025641025641024,-0.1387298532595622,0.53,0.5,0.21,0.19,0.59,0.53,1.51,1.13,-0.11,1.76,1.11,0.07,-3.32,-1.83,-0.94,0.09,-5.01,1.13,3,3,0,0
2022-12-27,-1.3602001111728739,-2.5411535968891767,-0.9779893656485718,0.1100646352723915,13.212121212121213,-8.010131108462454,4.338432122370937,-0.1357142857142857,2.9519725557461407,-1.4473684210526316,-1.0637347130761994,-1.7894736842105263,0.0,0.006329113924050633,0.00964630225080386,0.006369426751592357,0.1580659191044381,0.11,-0.36,-1.38,-2.16,-0.4,-0.99,-0.77,-0.37,-0.11,2.81,1.18,-1.32,1.37,0.68,-0.17,-1.79,3.74,-1.48,0,4,0,0
2022-12-28,-4.924897119341564,-2.983599663582843,19.028089887640448,1.9923473631675261,0.8550106609808102,0.3871461361897475,-1.0959885386819483,10.016528925619834,-0.06901041666666667,-23.941176470588236,-3.896678966789668,-9.866666666666667,0.009554140127388535,0.006289308176100629,0.0,0.0,0.6463374808138206,-1.1,-1.11,-1.35,-1.31,-1.2,-1.23,1.74,0.48,0.28,0.98,-0.58,3.39,-1.68,-2.24,0.2,-1.47,2.26,-1.47,1,2,0,0
2022-12-29,-4.748754914809961,-2.4649141403434385,-7.2005610098176716,-1.9440707177405905,-3.297126436781609,-0.8560397131825703,-6.779850746268656,-1.0,-1.102097902097902,-0.7230769230769231,-1.421656050955414,-0.39097744360902253,-0.015772870662460567,-0.021875,-0.01910828025477707,-0.02531645569620253,-0.14463674683858171,1.05,1.0,2.59,2.41,1.75,1.69,1.31,0.79,-0.57,-1.71,0.19,-0.76,-1.89,-1.93,-1.06,3.32,-3.16,0.01,2,2,0,0
2023-01-03,-4.2409118915588415,-11.049657968077021,-2.0638556167044353,-0.41247002398081534,-13.577338129496402,18.018987341772153,4.794085432639649,-8.434782608695652,-2.693121693121693,-3.3993174061433447,-26.875,-1.0606060606060606,0.006535947712418301,0.045454545454545456,0.023255813953488372,0.039735099337748346,1.1414134182863824,-0.04,-0.28,-0.76,-0.97,-0.4,-0.66,-3.99,-2.99,1.01,-3.26,-1.03,-0.49,0.51,-0.31,0.79,-1.23,5.68,-4.2,0,3,1,1
2023-01-04,-0.9011216730038023,-0.8364342257853074,-1.0857360213008749,1.0881377551020408,-0.3736593736593737,3.6289517470881862,-1.4742911153119094,-0.07602339181286549,0.35234375,-1.5675675675675675,-0.37681159420289856,6.5,0.02922077922077922,-0.003105590062111801,0.012987012987012988,0.012738853503184714,-0.30416104839698227,0.41,0.41,0.69,0.49,0.75,0.74,-1.72,-1.15,-0.28,-1.65,-0.57,3.27,1.29,1.68,-0.63,2.74,-3.89,-4.81,1,1,1,1
2023-01-05,0.6785233608921362,0.6055795314426634,1.0186335403726707,-0.49807586586036284,-0.5002283105022831,-0.7854780733285406,-0.9125149461937027,-1.3987341772151898,-0.4667822068168689,-0.44360902255639095,-5.72093023255814,-0.26666666666666666,-0.006309148264984227,0.003115264797507788,0.009615384615384616,0.009433962264150943,-0.40755895423789884,-1.02,-1.04,-1.47,-1.63,-1.16,-1.17,-0.78,0.0,0.78,0.86,2.49,2.35,-0.55,0.38,0.26,-1.98,2.04,0.8,2,2,0,0
2023-01-06,-1.2026345933562428,-1.0799654411058845,-0.5424175824175824,-1.143604721917975,-1.3334856098675194,-0.010053619302949061,8.851936218678816,0.5079365079365079,-1.2329360780065006,-1.0,-0.8653530377668309,-2.090909090909091,0.022222222222222223,0.003105590062111801,0.0031746031746031746,-0.009345794392523364,0.24082609107005284,2.13,2.12,2.56,2.71,2.28,2.26,0.08,0.24,-1.13,-4.35,-4.61,0.09,1.33,1.12,-1.63,4.67,-5.92,-0.38,3,1,1,1
2023-01-09,-10.029960429621255,-11.680672268907562,-7.5667627281460135,3.7228813559322034,-2.8219178082191783,-0.94583615436696,-0.6670520231213873,-1.0,-6.716279069767442,-1.0,1.8048780487804879,-0.5833333333333334,-0.021739130434782608,0.0,-0.0031645569620253164,0.0031446540880503146,-0.12407820924786232,-0.33,-0.3,0.63,0.65,-0.08,-0.04,-2.71,-3.48,-0.87,-0.94,-1.18,-0.4,1.78,2.63,-1.13,1.92,3.98,0.78,4,3,1,1
2023-01-10,2.295292350068862,0.5644599303135889,4.786717378583967,3.3561815898080027,3.5398496240601505,10.24375,-2.875,1.0,2.3108218063466235,-14.375,-4.308695652173913,-8.7,0.022222222222222223,0.018575851393188854,0.015873015873015872,0.02821316614420063,0.24776780162658243,0.56,0.53,1.01,0.86,0.7,0.69,-0.46,0.5,0.23,2.51,0.94,1.58,-0.74,0.05,0.12,1.29,-6.33,-0.13,0,2,0,0
2023-01-11,-0.9513098653089914,-1.242761692650334,-0.8498912988523181,-0.8550479878073897,-0.8193110301424312,-0.9155086158977209,-0.8248148148148148,-1.0217391304347827,-0.8247726714180388,-1.0,-1.014454664914586,-0.9090909090909091,0.009316770186335404,-0.00303951367781155,0.009375,-0.006097560975609756,-0.3274930734118679,0.79,0.77,1.76,1.72,1.28,1.25,-1.01,-1.83,-0.05,-2.0,-0.64,-0.23,1.97,0.35,0.14,1.25,2.48,4.18,1,3,1,0
2023-01-13,1.925965733072011,200.5257731958763,-0.5333707234997196,-1.7088018611865063,12.97972972972973,-1.3914680050188206,2.055980528511822,1.0,-6.158102766798419,1.0,-0.6981132075471698,-176.0,0.01529051987767584,0.01818181818181818,0.009202453987730062,0.01524390243902439,1.3985658452570218,0.33,0.28,0.71,0.64,0.4,0.37,-3.28,-2.38,-0.05,1.58,1.91,0.24,0.14,0.89,-0.15,0.39,-2.55,2.22,3,3,1,1
2023-01-17,-1.4622487778381315,-1.051990819279513,-2.534750676459219,-0.744475138121547,-9.20226843100189,-37.550925925925924,-4.700738437621453,-39.36842105263158,-7.8277777777777775,-1.0,-4.298932384341637,-0.8586956521739131,-0.005970149253731343,-0.014705882352941176,-0.020958083832335328,-0.014792899408284023,0.10592546729362941,-1.14,-1.11,0.14,0.33,-0.2,-0.1,1.74,1.0,0.19,0.57,-0.85,-0.95,-1.0,-0.85,-0.34,0.24,-0.67,1.78,0,2,0,0
2023-01-19,2.258970029548333,-0.6928874734607219,0.33926436458260073,0.3531943815133666,-8.045454545454545,0.0764629388816645,-0.4166666666666667,1.0,2.8351206434316354,-1.0,7.666666666666667,-3.125,0.0,-0.0029940119760479044,-0.0121580547112462,-0.009036144578313253,0.09171120500073306,-0.76,-0.74,-0.96,-1.04,-0.76,-0.77,-3.89,-2.77,-0.27,0.75,1.07,0.32,0.16,0.51,-0.44,-2.83,0.88,1.02,2,3,0,1
2023-01-20,-0.6338320056991128,0.5627376425855514,-0.4594864254581736,-0.9504436631508455,-0.4,-0.39780140130466296,2.5669291338582676,1.0851063829787233,-0.45823138762670396,-4.196078431372549,-0.841715976331361,-0.6470588235294118,-0.02702702702702703,-0.015015015015015015,-0.003076923076923077,-0.00303951367781155,-0.29543401294103283,1.0,1.01,2.66,2.82,1.89,1.86,2.09,1.68,-0.05,2.46,1.17,-0.09,0.71,0.63,-0.27,3.11,-3.27,1.28,3,3,1,0
2023-01-25,-0.14732932437212592,-0.9887193098871931,-0.48732148061789565,-4.14527027027027,0.9907834101382489,-0.6583751253761284,-0.45253863134657835,-1.4540816326530612,-0.11225806451612903,-1.049079754601227,2.9065420560747666,-2.0833333333333335,0.006172839506172839,0.003048780487804878,0.006172839506172839,0.003048780487804878,-0.15908578953752317,0.03,-0.01,-0.18,-0.3,-0.02,-0.02,-1.28,0.03,-0.25,-0.11,-1.83,-0.43,2.0,1.39,0.0,0.18,-0.63,0.02,4,2,1,0
2023-01-26,-0.8126944617299315,-50.96078431372549,-0.9393594845556187,-0.7411385606874329,-2.6983024691358026,1.2166764533176746,-1.3502304147465438,-1.0,-1.1795058139534884,-20.75,3.84688995215311,3.6923076923076925,0.01901840490797546,0.0121580547112462,0.013496932515337423,0.00729483282674772,0.22787966206470225,0.61,0.59,1.76,1.97,1.1,1.08,0.03,-0.21,0.22,1.59,1.35,-0.13,0.9,1.65,-0.06,1.63,-1.83,1.07,2,3,1,1
2023-01-27,-110.6046511627907,-19.226059654631083,-163.721875,75.4356846473029,4.796456156292594,-0.6974834437086093,22.981907894736842,-1.0,29.08502024291498,-0.6708860759493671,-0.7438302073050346,-0.06557377049180328,0.0030102347983142685,0.058258258258258255,0.00847457627118644,0.05552202776101388,3.88729463491584,0.09,0.07,0.95,0.95,0.25,0.21,1.61,1.19,0.08,0.04,0.29,0.17,0.31,0.62,-0.18,-0.72,-1.17,-1.64,3,2,0,0
2023-01-30,-0.7893769007709173,-0.31487941429801897,-1.2196424113230013,-1.074751642147549,-1.426947797460417,3.1611208406304727,-1.00096015362458,-46.7,-1.161216525366707,-1.4038461538461537,-0.17533718689788053,-1.6842105263157894,0.062424969987995196,0.007945516458569807,0.040216086434573826,-0.005717552887364208,-0.2926494270831545,-0.76,-0.77,-1.96,-2.08,-1.3,-1.27,-1.46,-0.97,0.36,0.89,0.68,-1.23,-0.35,-1.35,0.15,-2.67,7.73,-3.03,4,2,0,0
2023-01-31,-2.174182097284851,-1.4476537699971712,-0.01521377983736994,3.879448075526507,0.12281990086286029,-0.6719276094276094,-218.85714285714286,-1.0087527352297594,-1.0776293823038396,-1.0,1.310747663551402,0.02564102564102564,-0.014689265536723164,-0.010698198198198198,-0.022504327755337564,-0.022426682001150087,-0.3065470555968175,1.1,1.1,1.67,1.54,1.46,1.43,2.44,2.25,-0.17,-0.89,-0.83,0.69,0.25,-1.04,0.15,1.93,-2.71,1.25,0,2,0,0
2023-02-01,-0.2104424561833558,0.13789229797093308,-0.8113291307822073,-1.7106712308379224,-0.6232831916285154,-0.7107119948685054,-2.0354098360655737,-0.8333333333333334,-11.924731182795698,1.0,-2.032355915065723,-0.325,-0.03096330275229358,-0.03016505406943654,-0.014167650531286895,-0.01764705882352941,-0.17740738666591999,0.02,-0.02,2.0,2.16,1.05,1.03,-2.38,-1.68,-0.87,-2.67,-2.5,-0.79,1.41,1.02,-0.89,5.19,-7.89,-3.12,1,2,1,1
2023-02-02,-1.6898478733312636,-1.3674338248904794,-4.05364705882353,-1.0071204188481675,-2.0668402777777777,-8.835920177383592,-0.7764407853071564,-1.0,-2.2096456692913384,-0.7096774193548387,-1.8687561214495592,-0.9259259259259259,0.001183431952662722,0.006455399061032864,0.010179640718562874,0.017964071856287425,-0.1326281391212588,-0.12,-0.15,3.25,3.48,1.47,1.43,-0.99,-2.42,0.54,-0.43,0.0,-0.34,1.82,0.78,0.2,2.22,4.81,-0.69,2,4,0,0
2023-02-03,-0.7773027302730273,-0.7042821158690177,-0.8178455848358761,99.26470588235294,-0.4064279902359642,-1.8921901528013583,-7.764872521246459,-1.0,0.2758340113913751,-7.222222222222222,-0.9932356257046223,9.0,0.013593380614657211,0.00816326530612245,0.0035566093657379964,-0.000588235294117647,-0.0809720968564813,-0.38,-0.4,-1.59,-1.73,-1.04,-1.04,-1.84,-2.2,1.16,3.45,4.55,0.41,0.28,0.47,1.85,-1.9,-2.14,-3.28,3,4,1,1
2023-02-06,17.82014146177164,20.427030096536058,15.571065989847716,-2.8870636550308006,-0.6792323509252913,-1.9381541389153187,0.47068676716917923,69.0,0.8207908163265306,-0.8392857142857143,-212.83333333333334,-9.65,-0.00816326530612245,0.009253903990746095,0.0017720023626698169,0.017068864037669218,0.4224466483756979,-0.1,-0.08,-1.0,-0.86,-0.61,-0.58,3.99,5.23,0.72,2.3,2.84,-0.63,-0.71,-1.7,1.03,-1.7,6.0,0.87,4,2,0,0
2023-02-07,-1.1108148254201191,-0.7847242466806243,-1.7434012355133508,-3.7161510959117052,2.6346153846153846,-0.8120351588911426,-0.8789863325740319,-0.9857142857142858,-1.0672504378283714,-0.8888888888888888,-1.07081038552321,-1.9017341040462428,0.02292768959435626,0.001146131805157593,0.006485849056603774,-0.012152777777777778,-0.2456057399318533,0.79,0.8,1.9,2.09,1.29,1.27,0.67,1.21,-0.19,0.98,-0.18,0.79,1.51,0.55,-0.36,3.12,-3.96,4.09,0,4,0,0
2023-02-08,0.0625,-1.5857441831835528,-0.800631824737312,-0.5889086018428432,-0.6831275720164609,7.2859712230215825,-1.8270588235294118,-1.0,-0.6666666666666666,99.0,10.6,-0.75,-0.017241379310344827,-0.02003434459072696,-0.007029876977152899,-0.0011716461628588166,-0.09715769471830636,-0.61,-0.62,-1.68,-1.81,-1.11,-1.08,0.58,-0.32,-0.03,-1.73,-0.84,0.23,0.93,1.3,0.38,-2.19,5.2,1.72,1,3,1,0
2023-02-09,-4.042255661954704,-3.3043295502311896,-4.458835687220117,-1.211471530001392,2.3766233766233764,0.4638593444757977,0.08961593172119488,1.0,-11.6875,-1.0,-1.89272030651341,-2.4615384615384617,0.0029239766081871343,0.010514018691588784,0.004129793510324484,0.012903225806451613,-0.16096792321847694,-0.73,-0.77,-1.02,-0.95,-0.88,-0.94,1.2,1.54,-0.16,1.33,1.24,0.57,0.59,-0.09,0.32,0.13,5.5,-0.52,2,1,0,1
2023-02-10,-0.3581314014489133,0.8683874498358264,-1.7010257942436013,-10.248189598420014,0.18956043956043955,-0.5388493475682088,-2.4973890339425586,-0.9,-0.16374269005847952,1.0,-0.4388412017167382,0.3333333333333333,0.0023323615160349854,0.005780346820809248,0.00763807285546416,-0.0005790387955993051,0.3267798747094283,0.5,0.48,-0.61,-0.64,0.22,0.2,0.18,-0.17,0.42,2.18,0.92,0.67,-1.55,-0.48,0.24,-1.58,-0.87,2.13,3,3,1,1
2023-02-13,-0.1475830933291819,-0.362655601659751,-0.657763886915755,-0.4317340546697039,-0.6452655889145497,0.9585209003215434,-2.4978204010462073,-2.25,-0.23251748251748253,-1.0,-0.6615678776290631,-7.315789473684211,-0.0017452006980802793,-0.0028735632183908046,-0.0023323615160349854,0.004634994206257242,-0.36270230141054194,1.11,1.1,1.48,1.57,1.14,1.16,2.32,2.02,-0.28,-1.02,0.15,-0.66,0.01,-0.69,0.43,1.53,-0.93,0.97,4,1,0,0
2023-02-17,-420.7154811715481,3.920431986023982,-4.097013179443188,-2.5802196001311044,3.0025673940949935,35.86582278481013,-1.3253968253968254,17.5,3.35625,1.0,6.644927536231884,-3.3692307692307693,-0.006872852233676976,0.026811180832857957,0.008731082654249126,0.03821656050955414,1.4326202184047512,0.39,0.38,-0.58,-0.74,-0.28,-0.3,4.34,3.53,-0.01,-1.19,-0.59,0.27,-1.16,-0.98,0.49,-1.62,-0.74,-2.74,3,1,0,1
