,date,open,high,low,close,close_change,volume
205,2020-10-27,218000,220000,216000,220000,2000,511872
206,2020-10-28,217000,218500,213000,216000,-4000,298845
207,2020-10-29,211000,214500,208000,212000,-4000,450580
208,2020-10-30,212000,214500,207500,208000,-4000,369989
209,2020-11-02,210500,219000,208500,216000,8000,442086
210,2020-11-03,216500,222000,216000,220500,4500,317709
211,2020-11-04,223000,223500,218000,219000,-1500,317582
212,2020-11-05,220000,228500,216000,227000,8000,492058
213,2020-11-06,226000,229000,224000,228000,1000,292212
214,2020-11-09,229500,234000,228000,234000,6000,346313
215,2020-11-10,238500,241500,234500,237000,3000,465479
216,2020-11-11,238000,241500,238000,238500,1500,394571
217,2020-11-12,239500,240000,234000,236500,-2000,433732
218,2020-11-13,233500,237000,232500,236000,-500,270344
219,2020-11-16,236500,242500,236000,239000,3000,258628
220,2020-11-17,239000,245000,238000,238500,-500,324537
221,2020-11-18,241000,241500,237500,238500,0,221830
222,2020-11-19,239500,239500,233000,236000,-2500,263785
223,2020-11-20,234000,238500,234000,237500,1500,247557
224,2020-11-23,237000,245000,235000,243500,6000,465251
225,2020-11-24,243500,249500,242000,244500,1000,416609
226,2020-11-25,247500,249500,243500,245000,500,388204
227,2020-11-26,244000,246000,242000,242500,-2500,247564
228,2020-11-27,242500,244500,239000,239500,-3000,308338
229,2020-11-30,241000,245000,234000,234000,-5500,627404
230,2020-12-01,238000,248500,237000,245500,11500,413073
231,2020-12-02,246000,250500,245500,250000,4500,382021
232,2020-12-03,248500,254500,247000,251500,1500,328551
233,2020-12-04,255000,268000,254500,265500,14000,662533
234,2020-12-07,272500,275500,263000,270000,4500,498099
235,2020-12-08,270000,271500,264500,265500,-4500,406417
236,2020-12-09,265000,275000,264000,273000,7500,430782
237,2020-12-10,271500,274500,268000,272000,-1000,632881
238,2020-12-11,275000,285000,274500,279500,7500,605311
239,2020-12-14,281000,283000,275000,276500,-3000,368504
240,2020-12-15,276000,276500,268000,269000,-7500,415238
241,2020-12-16,271500,274000,270000,271500,2500,281044
242,2020-12-17,270000,271500,264500,268000,-3500,434410
243,2020-12-18,271500,275500,268000,269000,1000,339087
244,2020-12-21,274000,275000,266500,274500,5500,306137
245,2020-12-22,272000,273000,266500,267500,-7000,256129
246,2020-12-23,267000,269500,263000,267500,0,289615
247,2020-12-24,269000,271500,267500,271000,3500,251708
248,2020-12-28,273000,274000,269500,273500,2500,298774
249,2020-12-29,273000,273500,265000,270000,-3500,362873
250,2020-12-30,270000,274000,266500,272000,2000,338015
251,2021-01-04,272500,275000,268000,273000,1000,431940
252,2021-01-05,275000,293000,274500,285000,12000,898657
253,2021-01-06,286000,289000,278000,280000,-5000,549160
254,2021-01-07,287000,295500,286000,291000,11000,762871
255,2021-01-08,295000,295000,287500,294500,3500,577293
256,2021-01-11,290500,292000,280000,284000,-10500,745840
257,2021-01-12,281000,281500,271000,277000,-7000,615637
258,2021-01-13,280000,284500,277500,283500,6500,530689
259,2021-01-14,283500,285000,281000,282000,-1500,398857
260,2021-01-15,283500,286500,274000,275000,-7000,372253
261,2021-01-18,270000,273000,264000,266000,-9000,430044
262,2021-01-19,268500,274500,267000,271000,5000,352662
263,2021-01-20,276000,276000,267000,272000,1000,341989
264,2021-01-21,274000,276000,269000,269500,-2500,340081
265,2021-01-22,271500,271500,261000,261000,-8500,611222
266,2021-01-25,262000,265000,262000,264500,3500,351655
267,2021-01-26,265000,265000,256000,257500,-7000,524918
268,2021-01-27,260000,262000,257500,259500,2000,343298
269,2021-01-28,254000,255500,246000,250000,-9500,512201
270,2021-01-29,251500,254000,242500,245500,-4500,545035
271,2021-02-01,247000,253000,245000,253000,7500,386799
272,2021-02-02,255500,263500,253000,263000,10000,457340
273,2021-02-03,262500,266000,261000,262500,-500,379360
274,2021-02-04,265500,265500,261000,264500,2000,338796
275,2021-02-05,265500,265500,259000,263000,-1500,237855
276,2021-02-08,264500,272000,263000,268500,5500,489447
277,2021-02-09,271000,271500,268500,270000,1500,247108
278,2021-02-10,271500,271500,268000,271000,1000,293884
279,2021-02-15,272500,274000,268000,268000,-3000,231797
280,2021-02-16,268500,273000,266000,271500,3500,311244
281,2021-02-17,275500,279000,268000,270500,-1000,413933
282,2021-02-18,269000,271500,265000,265000,-5500,255196
283,2021-02-19,265000,265000,255500,263500,-1500,315228
284,2021-02-22,264500,270000,263500,268000,4500,423838
285,2021-02-23,272000,280000,269000,279500,11500,875441
286,2021-02-24,279500,285500,273000,274000,-5500,564583
287,2021-02-25,280000,284500,277000,283000,9000,481060
288,2021-02-26,279000,284000,275500,281500,-1500,643591
289,2021-03-02,289000,291000,283500,285000,3500,631545
290,2021-03-03,286000,299000,284000,299000,14000,794021
291,2021-03-04,318000,318000,303500,309000,10000,1413446
292,2021-03-05,299500,318500,299500,314500,5500,906590
293,2021-03-08,318500,332000,317500,321500,7000,1013246
294,2021-03-09,328500,334000,303000,317000,-4500,1236147
295,2021-03-10,307500,308500,293000,293500,-23500,2910722
296,2021-03-11,293000,306000,292500,303000,9500,1002803
297,2021-03-12,306000,310000,295000,301000,-2000,631141
298,2021-03-15,302000,308500,298500,308000,7000,402453
299,2021-03-16,309500,313000,305500,306000,-2000,361417
300,2021-03-17,302000,303500,294500,295000,-11000,554201
301,2021-03-18,300500,301000,295000,295500,500,417876
302,2021-03-19,291500,292500,286000,288500,-7000,742847
303,2021-03-22,296500,304000,292500,303500,15000,592657
304,2021-03-23,308000,317500,307000,313000,9500,921293
305,2021-03-24,307000,311000,304500,306000,-7000,432463
306,2021-03-25,305000,310500,302500,308500,2500,398363
307,2021-03-26,312000,319500,311500,318000,9500,505086
308,2021-03-29,320000,331000,319500,327000,9000,556793
309,2021-03-30,329500,330000,319500,322500,-4500,411174
310,2021-03-31,323500,327000,320000,320000,-2500,467942
311,2021-04-01,320500,323000,314000,318500,-1500,458156
312,2021-04-02,321000,323000,317000,318500,0,284832
313,2021-04-05,320000,334500,320000,334500,16000,573076
314,2021-04-06,336000,336000,323000,328500,-6000,513075
315,2021-04-07,330500,332500,326000,329000,500,323718
316,2021-04-08,329000,334000,328500,331500,2500,389851
317,2021-04-09,334500,336000,326500,328000,-3500,256857
318,2021-04-12,330500,331000,322000,329500,1500,350064
