date,financial,insurance,invtrust,privequity,bank,financeetc,pension,institution,corporateetc,retail,foreigner,foreigneretc,total
2021-10-22,8808,1286,6158,-723,0,2156,2088,19772,-703,14887,-34032,77,0
2021-10-23,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-24,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-25,14804,-29154,3405,364,0,0,-2276,-12857,-748,20590,-7101,116,0
2021-10-26,18601,2034,2534,3240,0,40,8268,34718,59,-81016,46264,-25,0
2021-10-27,2867,830,5472,810,-66,1293,-4624,6583,-1697,-29493,24475,132,0
2021-10-28,-19596,2085,1030,368,-86,47,11239,-4912,-721,-1049,6871,-189,0
2021-10-29,-10945,513,6,-2,41,10,2996,-7382,500,15585,-8701,-3,0
2021-10-30,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-31,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-01,38733,1301,-736,1121,0,-14,-6669,33735,-476,-25956,-7284,-20,0
2021-11-02,34540,-5133,-496,437,0,37,-3218,26167,-727,-23036,-2422,18,0
2021-11-03,-20499,-182,-4167,-936,0,-51,-4747,-30581,227,32515,-2101,-60,0
2021-11-04,25328,32,4123,5259,-139,188,829,35622,-291,-83469,48379,-241,0
2021-11-05,-13229,-423,2874,-175,-30,8,-7557,-18531,-663,-6044,25213,26,0
2021-11-06,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-08,-4071,1031,648,-1302,109,-18,-1811,-5413,-724,450,5609,79,0
2021-11-09,24211,1278,730,2648,0,-72,15851,44645,4335,-85901,37366,-446,0
2021-11-10,-1734,1242,4069,693,-1240,10,-6382,-3341,1306,2401,-351,-15,0
2021-11-11,-14076,560,-1348,-1718,979,0,3918,-11686,-3275,37938,-22538,-439,0
2021-11-12,17589,-444,-403,-558,0,10,-13232,2961,204,-9104,5799,141,0
2021-11-13,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-14,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-15,-2243,415,-3101,1719,-7,0,-11459,-14677,-2273,-10419,27326,43,0
2021-11-16,-3800,-584,-7165,-1938,-538,0,-20683,-34707,-1275,23323,12614,45,0
2021-11-17,-38905,-63,-4338,-2882,4,-2396,-5285,-53866,-1777,51926,3816,-99,0
2021-11-18,-1822,391,3603,1025,481,299,10034,14011,628,-63772,49150,-16,0
2021-11-19,7068,-404,-2846,1129,-11,-522,-340,4075,222,27856,-32256,103,0
2021-11-20,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-21,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-22,23141,693,1149,-908,-67,-29,-5164,18816,58,-19536,538,124,0
2021-11-23,-25170,-1626,-5909,-998,-144,-169,-9038,-43055,-1435,122923,-78769,335,0
2021-11-24,-26785,-43,-2467,-801,89,46,-8146,-38107,-349,99112,-61050,394,0
2021-11-25,-1372,1606,-871,363,131,0,-264,-406,-154,10816,-10487,231,0
2021-11-26,-9384,-429,670,314,53,0,-5015,-13790,330,70078,-56678,60,0
2021-11-27,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-29,24729,2587,3067,-359,66,8,-4331,25767,-354,-7529,-17897,13,0
2021-11-30,-21859,1153,-3176,-1046,0,-119,-299,-25346,-686,17933,8162,-62,0
2021-12-01,-3513,612,10660,401,188,-17,3677,12008,-592,-29066,17786,-136,0
2021-12-02,-823,2999,4682,285,-8,-33,-4751,2351,703,-52240,49253,-67,0
2021-12-03,-2802,-1559,-1171,-454,-53,-357,11605,5210,-859,-46926,42635,-61,0
2021-12-04,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-06,-4098,-312,-5298,-625,835,-20,-14894,-24410,486,53896,-29973,0,0
2021-12-07,-12045,-674,-6246,-2325,-34,-145,-11015,-32484,-145,29434,3084,111,0
2021-12-08,47174,713,3123,1281,473,96,-13,52845,-124,-41299,-11321,-101,0
2021-12-09,67348,12552,-7560,4433,0,-132,-18304,58337,-1792,-24486,-31995,-63,0
2021-12-10,-2521,-1372,829,3266,-10,-118,4173,4246,-1145,6942,-10029,-14,0
2021-12-11,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-12,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-13,13161,-1133,-6434,-293,0,-27,-6687,-1414,141,25862,-24786,196,0
2021-12-14,-7141,-107,-1344,-611,-15,-665,16877,6994,264,-2463,-4850,54,0
2021-12-15,-1306,-762,-7769,-358,392,0,4097,-5708,241,27657,-22289,100,0
2021-12-16,311,-568,-12481,-911,9,-22,3872,-9790,-385,52121,-42507,562,0
2021-12-17,3034,-3763,-1797,-2247,-90,-90,-11194,-16146,-104,38170,-22077,157,0
2021-12-18,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-19,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-20,-11321,-854,-16350,-1137,193,498,-43596,-72566,-509,114521,-41939,493,0
2021-12-21,26876,-72,114,543,458,0,-780,27140,3012,4755,-35063,156,0
2021-12-22,982,348,-1133,-694,0,0,-5349,-5846,-209,2694,3453,-92,0
2021-12-23,14836,-3123,-7540,-2012,102,-40,-12595,-10371,124,21217,-10967,-3,0
2021-12-24,32224,-7856,754,827,-43,-382,11949,37474,-495,-34821,-2905,747,0
2021-12-25,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-26,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-27,9934,-3945,-625,-1301,0,70,-2648,1484,-1474,7976,-7326,-661,0
2021-12-28,42883,-2046,-4392,144,0,-1709,30318,65199,658,-72130,6355,-83,0
2021-12-29,-39997,-7368,-1698,-583,0,0,-3427,-53073,2579,54388,-3721,-174,0
2021-12-30,-35202,-1619,-298,11,192,-72,-18731,-55719,130,56108,-777,258,0
2021-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-02,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-03,-14882,-1362,-271,114,0,0,-13446,-29847,7420,58244,-35795,-22,0
2022-01-04,-41084,-4556,-15189,-4543,-55,-59,-35398,-100884,7400,176638,-83628,474,0
2022-01-05,-41287,-7895,-12301,-3600,-197,-179,-45606,-111065,2054,118195,-9413,229,0
2022-01-06,-9252,-7571,-14933,-4463,276,-1185,-26680,-63809,6725,158642,-102193,636,0
2022-01-07,-8858,-3866,-4950,-1913,49,-124,-11377,-31039,-1447,100203,-68221,504,0
2022-01-08,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-09,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-10,2142,-618,-6551,-1341,33,-63,-9458,-15856,-1110,38412,-21332,-114,0
2022-01-11,5021,-70,4952,-105,269,7,6837,16910,-1627,43733,-59689,673,0
2022-01-12,22940,2832,11413,1570,195,129,21849,60928,1044,-15409,-45950,-614,0
2022-01-13,2532,-514,64,-3726,-19,37,-14262,-15888,-161,13547,2483,19,0
2022-01-14,-18947,-1247,-970,590,-677,-301,2841,-18712,506,33843,-15800,163,0
2022-01-15,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-16,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-17,2195,-306,607,-77,51,0,-86,2383,140,6510,-9033,0,0
2022-01-18,-58,-364,-225,593,4,4,-17331,-17377,610,38849,-22325,243,0
2022-01-19,2837,-5035,-6079,-1556,-1484,-99,2592,-8824,511,55521,-47541,333,0
2022-01-20,14542,-135,5028,-64,168,13,1789,21341,864,20572,-42786,9,0
2022-01-21,-4248,-839,1548,2595,-1,-8,-13475,-14428,337,12946,1043,102,0
2022-01-22,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-23,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-24,29917,-7284,-5304,1556,2,130,3862,22878,457,1183,-24569,51,0
2022-01-25,-541,252,1801,367,115,-142,-1209,643,1782,44412,-47085,248,0
2022-01-26,9675,-3157,-3237,-993,217,-9,-391,2104,1712,68575,-72763,372,0
2022-01-27,3003,-2880,6137,372,-804,-161,-18361,-12693,1671,31235,-20452,238,0
2022-01-28,6223,3114,3962,3635,78,-273,13429,30169,1283,31920,-63519,147,0
2022-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-03,-8252,1331,6022,430,191,49,-4287,-4516,53,-27521,32107,-122,0
2022-02-04,-9431,1333,4265,1087,77,1248,59,-1362,-1671,-6290,9396,-73,0
2022-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-07,-35000,-2203,465,176,10,0,-12111,-48662,-1229,23500,26201,191,0
2022-02-08,912,42,-1405,-80,4,104,-3654,-4077,-1211,24318,-19140,110,0
2022-02-09,5185,588,1813,-1248,5,0,5794,12136,363,-12522,14,8,0
2022-02-10,-21309,911,6915,7814,-964,0,8841,2207,-634,-30898,29309,16,0
2022-02-11,-14682,109,-2008,-296,31,-179,-422,-17446,-535,14145,3734,103,0
2022-02-12,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-13,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-14,5611,-413,-2775,-198,0,-144,9680,11761,2101,-16621,2651,108,0
2022-02-15,7142,-501,804,-291,1,-36,-986,6132,242,14514,-21173,285,0
2022-02-16,9928,-487,2536,-240,1,27,8192,19957,802,-5492,-15348,81,0
2022-02-17,4143,71,4791,435,80,32,-4280,5272,-501,-8031,3223,37,0
2022-02-18,1945,-1266,-1226,-7268,1,-4,-8267,-16085,-78,69480,-53774,457,0
2022-02-19,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-20,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-21,-2736,902,-1942,-2333,0,0,-13999,-20108,-32,14146,6008,-14,0
2022-02-22,-9933,-836,-4060,-6293,0,-162,-8352,-29635,626,40072,-11367,304,0
2022-02-23,4677,-3530,-2437,-597,482,0,-11116,-12520,142,36450,-24295,223,0
2022-02-24,-10020,430,817,-1379,64,0,-4002,-14090,1278,28883,-16487,416,0
2022-02-25,13645,1944,2956,945,26,50,-6614,12953,-1716,-46626,35431,-42,0
2022-02-26,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-28,-9738,123,1017,451,-324,48,-8012,-16436,681,-9070,24967,-142,0
2022-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-02,-1317,3473,1004,12,1,-17,9961,13116,-525,11476,-24237,169,0
2022-03-03,6456,2638,3430,4823,489,8,8262,26105,-91,-24026,-2046,58,0
2022-03-04,-8982,2232,-54,1264,93,1,-4611,-10056,70,33159,-23284,111,0
2022-03-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07,-17412,834,-163,-914,-1353,0,1058,-17950,527,75882,-58902,443,0
2022-03-08,-2130,1513,140,-344,19,923,1284,1404,947,22297,-24748,100,0
2022-03-09,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10,25036,4477,10440,9788,135,3689,-592,52974,-1537,-142138,91188,-488,0
2022-03-11,-1470,2015,11090,1902,739,20,-623,13672,2979,51782,-68713,280,0
2022-03-12,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14,-90,3809,11155,307,115,-139,9093,24250,1034,21821,-47300,195,0
2022-03-15,-1488,2923,4898,830,87,0,7911,15161,618,8044,-24062,239,0
2022-03-16,11349,1181,11232,-263,15,0,-2923,20591,-684,10128,-30074,39,0
2022-03-17,10493,4663,21041,18584,86,-801,5094,59161,-2606,-120971,64809,-393,0
2022-03-18,-1524,3216,2380,-2600,101,69,636,2278,1347,-1629,-2122,126,0
2022-03-19,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21,-9277,771,-115,-3119,-811,0,645,-11905,-1143,30144,-16809,-286,0
2022-03-22,11001,-307,-839,-1786,-178,0,-971,6919,-15,2599,-9494,-10,0
2022-03-23,8783,1713,1992,-1759,212,47,5940,16929,-1488,-25943,10464,38,0
2022-03-24,-9546,-84,-2114,-3189,-318,0,-6760,-22011,-96,45732,-23712,87,0
2022-03-25,-6183,-790,-3892,-3717,278,0,-2470,-16775,591,55549,-39557,193,0
2022-03-26,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28,7804,-330,-2109,-1831,101,0,1685,5322,-232,6005,-11152,57,0
2022-03-29,16738,400,-2167,224,0,-23,-4898,10274,-1651,-13381,4850,-92,0
2022-03-30,12015,2787,12,-321,-300,0,-502,13691,-263,-43907,30694,-215,0
2022-03-31,6757,-372,-3632,181,1029,0,-1725,2238,-261,-26199,24349,-127,0
2022-04-01,-27212,-340,583,138,202,-28,6893,-19763,716,17031,2013,3,0
2022-04-02,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04,2441,291,-211,-1197,-270,0,3499,4554,111,-1015,-3700,50,0
2022-04-05,-2848,-922,1771,2010,204,12,-9837,-9609,-608,-19120,29373,-37,0
2022-04-06,-37308,-875,-4809,-2068,316,333,-11729,-56141,2057,97800,-44065,348,0
2022-04-07,-15162,-2362,-6224,-2968,27,813,-11113,-36988,2462,44432,-10210,305,0
2022-04-08,2259,-7486,-15675,-7206,-1269,0,-29718,-59095,1437,64336,-6897,219,0
2022-04-09,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11,-1512,-3854,-7465,-514,26,-430,-17329,-31078,213,51898,-21187,154,0
2022-04-12,2093,-1801,-6783,1420,1100,115,-15170,-19025,1069,46024,-28403,335,0
2022-04-13,16996,-5035,-823,1296,473,614,2047,15568,516,41753,-58136,299,0
2022-04-14,56,-752,-4300,-4026,178,5,24692,15853,77,-4399,-11596,64,0
2022-04-15,-17798,-1098,-3567,-859,0,9,13293,-10020,247,29545,-19783,11,0
2022-04-16,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-17,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-18,-5177,-1786,-1497,-986,-42,-17,-12381,-21886,325,19540,1894,126,0
2022-04-19,7106,115,-2745,-358,1,9,-3777,350,-280,-16988,17045,-127,0
2022-04-20,-13209,-581,-2230,-111,1,0,-3382,-19512,-129,-21837,41487,-9,0
2022-04-21,17212,-9644,-25388,-4979,158,-21,-30525,-53187,-377,70385,-17225,404,0
2022-04-22,-32200,-8108,-30934,-2844,-746,138,-30759,-105454,3163,157317,-55465,439,0
2022-04-23,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-24,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-25,-13003,-2882,-4215,-1804,175,270,-15739,-37199,5591,86101,-55276,783,0
2022-04-26,4920,-3392,648,-60,188,81,-6414,-4030,11645,72112,-79924,197,0
2022-04-27,300,-173,-6530,-1725,-150,-1226,-10730,-20233,4844,75076,-59691,5,0
2022-04-28,9046,-444,843,-194,-588,281,248,9192,1856,31244,-42400,109,0
2022-04-29,11185,-2928,-2056,40,548,26,600,7416,-586,-8198,1562,-193,0
2022-04-30,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-02,-3055,-3576,-7857,-1795,0,280,-14518,-30521,-1009,37221,-5903,212,0
2022-05-03,-5601,-1328,538,662,-991,-1,1755,-4966,2120,29,2748,68,0
2022-05-04,5077,312,-1005,-616,0,-253,127,3642,327,23347,-27630,315,0
2022-05-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-06,-5153,-3447,-6478,-1453,212,-148,-10409,-26876,8016,76426,-57954,388,0
2022-05-07,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-08,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-09,7698,1176,933,272,32,-13,-2805,7293,-493,-30064,23436,-171,0
2022-05-10,5513,-105,1322,5960,28,-50,-76,12592,203,-16682,3828,59,0
2022-05-11,-1552,-2256,435,15,0,13,497,-2849,300,-663,3224,-12,0
2022-05-12,2572,-1117,-484,-5608,0,-166,-16395,-21199,-101,18683,2512,104,0
2022-05-13,18504,-741,-452,746,-151,-150,13437,31193,2751,-9208,-24680,-56,0
2022-05-14,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-15,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-16,-4028,-346,-18,-808,24,-28,-916,-6120,258,1974,4003,-116,0
2022-05-17,14794,-598,-218,116,0,-159,1922,15857,-412,-5796,-9688,39,0
2022-05-18,-4631,270,544,-1095,5,-134,-2679,-7720,-735,4525,3897,32,0
2022-05-19,-10565,-469,3,-713,-702,-208,-1605,-14259,-1172,11829,3434,168,0
2022-05-20,22670,-783,446,-456,0,3,-7234,14644,-2022,-9819,-2725,-78,0
2022-05-21,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-22,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-23,11095,58,177,275,0,0,-147,11457,-240,-7255,-3964,2,0
2022-05-24,-7478,-1785,-1110,-3789,-548,0,-15557,-30267,1456,80211,-51564,165,0
2022-05-25,18589,-2175,-4731,-6093,-17,-59,3795,9310,897,14413,-24600,-20,0
2022-05-26,736,-290,-1031,378,-24,0,-3421,-3653,-60,-10433,14157,-11,0
2022-05-27,15645,-13,1519,753,176,0,-12664,5416,627,-15308,9300,-35,0
2022-05-28,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-29,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-30,19174,8009,14205,585,893,13,19197,62078,130,-71990,10163,-381,0
2022-05-31,-24209,3961,10700,249,1,-1964,7934,-3329,-201,-54479,58126,-117,0
2022-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-02,-25072,1284,5695,149,0,-291,4166,-14068,-250,-5832,19916,234,0
2022-06-03,5845,-104,1622,423,-50,263,-2345,5654,-655,-1359,-3372,-269,0
2022-06-04,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-06,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-07,-23648,-290,-1136,260,0,0,-6429,-31243,1374,36976,-7513,405,0
2022-06-08,-1359,-286,520,-649,0,0,3458,1683,-287,3548,-4966,21,0
2022-06-09,15862,-3285,-5729,242,-491,-24,-17205,-10630,83,28965,-18504,86,0
2022-06-10,-10110,-1302,5749,313,0,18,-2887,-8219,65,8646,-414,-78,0
2022-06-11,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-12,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-13,-3953,-2010,-2470,-1222,472,118,-13989,-23054,7368,52644,-37191,233,0
2022-06-14,6796,416,-194,844,-411,-139,932,8244,186,5545,-13956,-20,0
2022-06-15,1510,-1504,-4834,2218,-1714,-158,-2693,-7174,4330,15694,-12764,-86,0
2022-06-16,2010,-3410,-4306,-711,14,-428,-2836,-9667,-1042,21569,-11011,151,0
2022-06-17,15630,39,-2189,276,611,0,286,14652,84,-2848,-11807,-82,0
2022-06-18,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-19,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-20,15448,-685,-2468,-4206,243,-19,1862,10176,-236,-6837,-2947,-156,0
2022-06-21,15026,833,883,-347,-242,0,-2581,13573,-913,-15220,2566,-5,0
2022-06-22,-4277,-180,-1475,893,106,-97,-10061,-15091,1103,29320,-15263,-69,0
2022-06-23,25255,1673,3797,4824,-24,-571,-13497,21457,-105,-48238,26983,-98,0
2022-06-24,18183,11458,12095,5989,135,-243,19031,66648,2255,-38870,-30204,171,0
2022-06-25,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-26,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-27,-12172,2842,4558,2005,75,108,2445,-138,-58,-2551,2945,-197,0
2022-06-28,-3466,1479,-1281,-3116,-146,0,-1148,-7678,46,-9657,17315,-26,0
2022-06-29,-10065,679,-509,-8327,0,0,2247,-15975,-1693,7095,10820,-247,0
2022-06-30,-6582,599,-3112,-614,0,-10,-3843,-13562,-3340,-287,17130,58,0
2022-07-01,3368,-122,-1504,401,0,-6,-7849,-5711,-179,1566,4321,3,0
2022-07-02,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-03,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-04,14674,-1311,-401,1917,1,-95,3891,18677,87,940,-19721,17,0
2022-07-05,3457,5152,4775,-913,3,320,19521,32316,18,-14315,-18130,111,0
2022-07-06,-8804,8437,15201,6360,30,732,19951,41907,315,3753,-45898,-76,0
2022-07-07,4824,1160,997,137,0,437,1680,9234,270,20254,-29781,23,0
2022-07-08,-5394,1735,3486,1339,34,-78,11569,12691,72,-21162,8430,-31,0
2022-07-09,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-10,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-11,-1940,-2057,203,-1062,0,-262,4208,-911,517,17418,-17090,66,0
2022-07-12,0,0,0,0,0,0,0,0,0,0,0,0,0
