date,financial,insurance,invtrust,privequity,bank,financeetc,pension,institution,corporateetc,retail,foreigner,foreigneretc,total
2020-11-16,32891,-22679,1932,10106,-1213,-9518,-38737,-27219,-10576,-333835,376469,-4839,0
2020-11-17,-78782,-11325,-10422,-3337,-1255,-1481,-12834,-119437,12585,9981,96420,451,0
2020-11-18,42377,-7143,-23238,-4888,95,-1075,17719,23846,-11730,67148,-79953,689,0
2020-11-19,-41644,-3118,-44,2299,-996,-1459,-17200,-62162,4714,99964,-43151,634,0
2020-11-20,-11611,-12417,-24242,2351,0,742,-29132,-74308,6102,95202,-27168,172,0
2020-11-21,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-22,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-23,46291,-15633,-20588,14008,-112,-1209,19457,42214,-32005,-260691,253714,-3232,0
2020-11-24,-83460,-14905,-10189,-5691,-717,212,-90660,-205409,-13228,74137,144103,398,0
2020-11-25,164292,-14896,-41419,-16264,-5,-903,-62124,28680,1834,264708,-297288,2066,0
2020-11-26,-67081,-8179,-29566,-8496,926,4484,-45327,-153239,6962,39804,106531,-58,0
2020-11-27,-49620,-2435,-23539,-16570,800,2217,-8877,-98025,-4932,68032,35043,-118,0
2020-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-29,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-30,84468,-7523,-17726,8581,3920,178,-2476,69422,17083,760179,-850789,4105,0
2020-12-01,118283,-8346,-9453,4896,7255,542,-14235,98941,3743,-47671,-55380,366,0
2020-12-02,-31145,-6091,2601,-3859,-685,-2668,3470,-38377,-8270,-143437,191648,-1565,0
2020-12-03,-93044,-15309,-21612,-964,-420,-3838,-51163,-186350,8928,143895,34940,-1414,0
2020-12-04,22935,-11740,22070,-529,-1330,-4954,-83106,-56653,-15503,-112789,184654,291,0
2020-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-06,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-07,-137791,-9537,-27154,-1462,-2277,106,-23722,-201836,630,181044,18936,1226,0
2020-12-08,6077,-17695,-317,-11173,-711,-918,-33869,-58606,3123,306809,-254523,3197,0
2020-12-09,185890,-26117,331,-2177,-695,-1643,-95621,59967,17801,-53037,-24721,-9,0
2020-12-10,237402,-23071,-84293,9768,2520,4113,-234059,-87619,12084,675159,-600477,853,0
2020-12-11,86875,-15258,-27655,-13113,768,1919,-31844,1691,-3323,149382,-146284,-1466,0
2020-12-12,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-13,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-14,-142736,-10916,2221,1849,1153,1437,-6881,-153874,4546,158873,-11883,2338,0
2020-12-15,8448,-18462,-3924,-7990,86,-1086,-28378,-51307,18673,130572,-98069,132,0
2020-12-16,81010,-19127,-3552,-1183,-6,325,-4032,53435,-22329,126407,-157394,-120,0
2020-12-17,56432,-3592,-3128,-13947,-2510,394,-12067,21581,10185,226469,-256517,-1718,0
2020-12-18,-20026,6735,-5030,2728,-329,3659,-33573,-45836,-16661,135494,-73652,655,0
2020-12-19,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-20,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-21,-1476,2570,10976,-2162,21,-47,-3591,6290,-3880,137895,-140809,504,0
2020-12-22,-44977,3781,-1140,-9111,1248,4537,-4399,-50060,-1198,100379,-49400,279,0
2020-12-23,115428,7559,-5112,-14880,1210,3510,25646,133360,15243,-176762,28205,-46,0
2020-12-24,254192,-1347,55607,13496,-2715,-955,-35199,283079,7397,-301157,13684,-3004,0
2020-12-25,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-26,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-27,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28,250547,5036,973,-28494,344,4326,-43597,189134,-19022,18127,-193790,5551,0
2020-12-29,-417855,-14901,-12142,-12975,-1316,-2352,-19989,-481530,22344,706839,-248704,1050,0
2020-12-30,213310,-24087,-22945,-6346,2201,999,-65480,97651,21658,-96686,-23437,815,0
2020-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-02,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-04,-111575,-38035,-65464,-14843,849,1287,-98355,-326137,48480,658902,-381371,126,0
2021-01-05,-21001,-28823,-24237,-16167,-500,283,-113519,-203964,7236,622727,-426621,621,0
2021-01-06,-215263,-39315,-56483,-36826,-5704,150,-89022,-442464,13521,1013153,-586458,2247,0
2021-01-07,485323,-35526,-17902,-8063,-2216,-1581,-169905,250130,17803,-71008,-197881,956,0
2021-01-08,-119601,-77191,-19394,-15722,-170,5259,-209270,-436089,1958,-169881,602764,1248,0
2021-01-09,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-10,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-11,-715638,-86184,-113162,-64839,-153,-312,-278053,-1258341,16205,1749038,-511035,4134,0
2021-01-12,-308882,-36787,-72427,-27138,-2077,-6806,-72415,-526533,7985,737798,-222159,2909,0
2021-01-13,80750,-30669,-118525,-26069,-3757,-6702,-55718,-160689,7598,413206,-261000,885,0
2021-01-14,-256630,-25737,-56249,-628,-1141,-734,-182773,-523892,-10940,288414,244537,1881,0
2021-01-15,-231744,-18527,-34856,-3862,821,-1966,-150636,-440769,25442,661609,-247945,1663,0
2021-01-16,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-17,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-18,119952,-18848,-8466,205,261,-98,-50683,42324,22682,14829,-79143,-692,0
2021-01-19,289978,1042,-2312,11694,694,1990,-207563,95523,-3250,-173484,81561,-349,0
2021-01-20,-257515,-15811,-832,-1067,-69,2476,-91660,-364476,22981,430116,-89958,1338,0
2021-01-21,106343,-28732,-15613,10835,-18,-38,-133415,-60638,-27881,250286,-162992,1225,0
2021-01-22,-298925,-27942,-45278,-22110,-1054,-964,-166371,-562645,5018,870710,-315332,2250,0
2021-01-23,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-25,219546,-18567,13543,5580,-2467,-3938,53629,267325,10035,-414567,138600,-1393,0
2021-01-26,-298531,-91135,-74840,-55834,537,2712,-252546,-769636,8069,1450111,-690705,2161,0
2021-01-27,-46614,-9300,-41194,-6238,1533,696,-138450,-239566,-5570,613071,-369890,1954,0
2021-01-28,-88262,-15095,14779,-6053,3269,427,-96705,-187640,-2766,771734,-584972,3644,0
2021-01-29,27486,-4009,-14644,4529,1042,1555,-21558,-5599,-10804,439598,-425217,2022,0
2021-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-01,188835,-1400,5041,9224,1514,-2265,-159766,41183,2961,132096,-177423,1183,0
2021-02-02,113947,-2681,13901,10658,-892,-1600,-67767,65565,9696,-71199,-4729,666,0
2021-02-03,-127268,8584,-10017,-7041,516,-692,-138044,-273962,10008,373832,-110865,986,0
2021-02-04,-435564,-4908,-37831,-22356,971,-1069,-104630,-605386,4252,890549,-291858,2443,0
2021-02-05,208903,-20617,-17168,-1202,568,-1073,-93836,75574,13867,-122657,33048,168,0
2021-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-08,135623,-10443,-13568,3303,318,0,-27261,87972,-14530,-51485,-21713,-244,0
2021-02-09,71619,679,-14400,-1307,-20,827,-103020,-45622,13850,185201,-153790,361,0
2021-02-10,-158755,-15985,-42555,-23112,284,-87,-143451,-383661,8387,605349,-231150,1075,0
2021-02-11,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-12,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-13,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-14,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-15,1079,6927,-7231,12711,-142,781,-48727,-34603,21097,-285425,298302,628,0
2021-02-16,-87209,-3075,37,-5311,-161,670,-144846,-239895,5747,47282,186083,783,0
2021-02-17,-322349,260,-18398,-22967,-15,-33,-121676,-485177,9017,618841,-144583,1902,0
2021-02-18,-131255,-20808,-8320,-2965,204,2588,-134632,-295187,4983,493388,-204462,1279,0
2021-02-19,25648,7674,-11693,-1095,4044,-668,-46234,-22323,9709,367393,-355788,1010,0
2021-02-20,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-21,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-22,33432,2324,-602,2616,1699,501,-100183,-60212,948,-26837,84665,1436,0
2021-02-23,78141,-4457,4935,-6873,-3305,-322,-28962,39157,-1360,117047,-155267,423,0
2021-02-24,140364,2751,11118,5243,-5855,1216,-28683,126153,-13320,-215146,102293,20,0
2021-02-25,385922,-7672,10473,14193,-411,-1505,20837,421838,-2113,-1111117,694678,-3287,0
2021-02-26,-294377,6946,-976,13013,9101,2151,-10128,-274271,10808,1142489,-883865,4838,0
2021-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-28,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-02,243167,-13149,6562,7196,-9263,-85,-18744,215683,-7573,-511457,305171,-1824,0
2021-03-03,172299,-1560,-7875,-192,522,153,-60086,103261,2640,117174,-223672,597,0
2021-03-04,-380689,633,351,-4118,5580,-41,-93535,-471819,8417,660754,-199577,2225,0
2021-03-05,-144824,4057,2338,-2773,511,-152,-80188,-221031,-3086,356528,-133465,1055,0
2021-03-06,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-07,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-08,-30269,311,425,4344,-205,9,-81746,-107131,-15589,217769,-96488,1439,0
2021-03-09,104473,4762,9131,-5498,-3124,-930,248,109062,6314,277965,-394219,876,0
2021-03-10,-4205,-4007,-2635,276,1170,-40,-99722,-109163,8313,228454,-128522,918,0
2021-03-11,-111384,-6437,-8474,2175,4854,61,-100808,-220013,-5729,-266301,492936,-894,0
2021-03-12,39953,-1755,1156,625,-166,10,-63337,-23514,5723,-165629,183743,-322,0
2021-03-13,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-14,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-15,-143198,-12249,-13405,-18713,-328,807,-10802,-197888,9051,390761,-203720,1796,0
2021-03-16,38789,-703,12905,7517,-120,-1397,42417,99409,2000,-207116,106549,-841,0
2021-03-17,-51058,-1980,-18377,-3707,111,1002,-58055,-132064,1433,80871,48914,846,0
2021-03-18,116493,-3070,-1383,21050,-954,-71,-75882,56184,2656,-267357,209251,-732,0
2021-03-19,-202199,1346,-36674,-9625,82,-4083,-85709,-336861,-279,455315,-118883,708,0
2021-03-20,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-21,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-22,58223,-1340,-8826,-6151,-2389,-33,-77535,-38053,4451,122380,-89158,380,0
2021-03-23,19249,1045,-7443,-2340,492,1680,-109426,-96744,-563,119878,-23466,895,0
2021-03-24,-21403,-7350,-49764,-15148,-274,-918,-107896,-202754,4841,449917,-253265,1262,0
2021-03-25,54753,-3763,-6517,-771,-62,27,-77299,-33632,1704,21265,10451,212,0
2021-03-26,41911,-3827,-28030,3544,309,-119,-43612,-29825,1229,182616,-154488,468,0
2021-03-27,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-29,-101780,-2593,-20309,-1293,700,-59,-71017,-196350,2735,166723,24800,2094,0
2021-03-30,77085,-745,-14111,-3792,573,-1013,-28937,29060,6272,-205121,171830,-2041,0
2021-03-31,-69604,-7606,-2704,382,2719,1511,-28514,-103816,6100,230748,-133890,859,0
2021-04-01,23658,222,12722,18306,106,1047,-8828,47234,844,-358385,310785,-477,0
2021-04-02,211091,3994,30353,5361,-395,2859,-14977,238286,10028,-750243,504382,-2453,0
2021-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-04,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-05,-67252,-299,4371,-1480,20,1033,-62491,-126098,5341,95690,24834,234,0
2021-04-06,-134308,-11417,-432,7596,-81,-391,-73997,-213029,-5754,-57705,275850,639,0
2021-04-07,-33200,-15826,-18343,-3916,-2256,-4508,-77014,-155063,2104,41529,110618,811,0
2021-04-08,-104935,-11933,-24826,-23823,570,-1325,-104887,-271159,6264,365951,-101948,893,0
2021-04-09,-148192,-8082,-15076,-543,-13410,3936,-82920,-264288,10045,423148,-170251,1346,0
2021-04-10,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-11,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-12,-80145,-10722,-8632,-4347,-1405,345,-78063,-182968,1789,249334,-68762,607,0
2021-04-13,48458,1150,-9906,2265,-7987,-276,-69393,-35689,16679,-58057,77111,-43,0
2021-04-14,106195,-6429,-21402,-170,-4906,181,-73808,-339,14840,36103,-49831,-772,0
2021-04-15,-25047,-10226,-9034,-596,4066,-2434,-78590,-121862,9459,-2541,115298,-353,0
2021-04-16,-158284,-8011,-26134,-3583,-8121,86,-15445,-219492,832,223774,-6105,991,0
2021-04-17,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-18,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-19,4391,-6264,-34279,1130,-1774,960,-84551,-120387,21068,361251,-263010,1078,0
2021-04-20,63977,7811,-16484,-12685,-710,-140,-87061,-45291,7094,-59143,97412,-72,0
2021-04-21,-254317,-10660,-19798,-28058,-233,3106,-81691,-391651,-5393,732934,-338068,2178,0
2021-04-22,-30161,-11955,-4648,-768,-511,202,-92970,-140810,-1199,346665,-206262,1607,0
2021-04-23,-5472,-8531,-2432,2436,-765,1311,-80207,-93660,4991,117004,-28561,226,0
2021-04-24,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-25,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-26,-12617,-3631,974,8220,25,790,-76922,-83162,-172,-92076,175702,-292,0
2021-04-27,25971,-18993,-12000,1503,28,306,-59743,-62928,-2063,219599,-155369,762,0
2021-04-28,-28802,-6391,-54437,-9393,-187,731,-64739,-163218,371,291358,-129225,714,0
2021-04-29,28165,247,732,5570,-10742,679,-49847,-25196,21656,341641,-339081,980,0
2021-04-30,-23517,2483,15164,-6321,-1037,2615,-22277,-32890,-1450,263758,-230330,912,0
2021-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-02,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-03,-19555,-4718,10860,857,380,410,-22970,-34736,-20876,135215,-79408,-194,0
2021-05-04,14335,-3738,20163,12748,544,-606,-5729,37716,12629,-83695,33291,59,0
2021-05-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-06,57634,-7066,-8576,9228,-229,0,-60396,-9405,3110,216443,-210447,300,0
2021-05-07,67839,-15108,-20712,1702,-420,270,-30667,2905,2357,178271,-183597,64,0
2021-05-08,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-09,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-10,227048,1992,-6855,26120,1689,-158,-47738,202099,837,-281606,79665,-995,0
2021-05-11,-328814,-15713,-32071,913,345,1414,-120342,-494268,14155,1268960,-792047,3199,0
2021-05-12,-86950,-10693,-15805,-7472,-4472,134,-34713,-159971,-19635,1317501,-1141430,3535,0
2021-05-13,48824,-4056,-4732,-1259,109,1223,-76693,-36584,10668,795581,-772109,2446,0
2021-05-14,-44647,4983,14888,10111,-58,4343,-7578,-17959,10892,28795,-22117,389,0
2021-05-15,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-16,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-17,-26118,100,3487,8393,-70,947,316,-12944,-2248,304390,-290133,935,0
2021-05-18,270544,-1429,-3258,-6331,-35,286,-37191,222588,7948,213746,-444697,415,0
2021-05-19,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-20,-23884,-14231,5737,7245,239,1768,-10812,-33938,925,160873,-129033,1174,0
2021-05-21,47926,2747,21626,8266,60,863,-23883,57606,4593,-87614,26171,-755,0
2021-05-22,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-23,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-24,-16139,-1773,-3865,3934,-333,877,-33131,-50429,1368,177228,-128324,157,0
2021-05-25,220174,-2098,-6017,8828,37,3239,-10299,213864,9828,-149842,-73446,-403,0
2021-05-26,47557,738,-9850,4611,-763,-12,-22876,19407,-14758,38730,-43298,-81,0
2021-05-27,26827,-3995,-10775,6077,-143,300,-15905,2387,6,164658,-167341,292,0
2021-05-28,158114,524,2977,12283,-777,-38,-15590,157493,1987,-134825,-24956,300,0
2021-05-29,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-30,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-31,-174868,-10945,1770,-811,-204,-1622,-60171,-246851,4530,-11776,254659,-562,0
2021-06-01,180055,-18601,-9229,2253,-2588,937,-20273,132554,3524,-137820,2541,-799,0
2021-06-02,-27454,-7399,-9069,-8079,-2540,-514,-20479,-75534,1091,-55565,130727,-719,0
2021-06-03,211110,6129,47009,36709,1845,-120,71779,374461,2516,-809193,434462,-2246,0
2021-06-04,-171297,3548,-3954,13684,142,745,-49039,-206172,4126,126424,76412,-789,0
2021-06-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-06,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-07,35589,-44,-1399,2070,-68,-1352,-40084,-5287,4413,119781,-119133,226,0
2021-06-08,110024,-1952,1498,2382,0,-2141,-20246,89564,1007,-5422,-85370,221,0
2021-06-09,-93482,-4568,-18920,-22318,-352,318,-93280,-232602,10904,178506,42550,642,0
2021-06-10,-217189,-2900,-36398,12538,-6,-86,-114364,-358404,305,158726,198767,607,0
2021-06-11,999,5191,-8,276,313,17,-44824,-38036,34051,247790,-244348,543,0
2021-06-12,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-13,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-14,-76452,-1610,-11401,-15038,87,2203,-83581,-185793,2172,263179,-80562,1003,0
2021-06-15,-32818,-5008,24781,-8589,-3,-190,-47564,-69391,1207,32576,35557,50,0
2021-06-16,-3274,-3645,-1394,4127,-649,223,-3076,-7686,9344,-229295,228496,-858,0
2021-06-17,-128833,991,-9095,-8512,658,33,-29103,-173861,2582,348151,-178612,1740,0
2021-06-18,66966,-16076,5224,-1297,-390,-58,-10933,43437,7663,397706,-450211,1405,0
2021-06-19,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-20,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-21,-160117,-5097,-1979,-13132,-546,-302,-80353,-261525,-7182,607836,-340607,1479,0
2021-06-22,-14643,-13548,381,-2255,-80,-38,-23801,-53984,28381,86389,-60970,183,0
2021-06-23,18865,1897,-27491,-13390,-1704,108,-46363,-68079,1099,91978,-25290,292,0
2021-06-24,136015,2041,29999,-11174,-346,144,-2160,154521,77,-150691,-2708,-1199,0
2021-06-25,160416,-185,8432,12041,-1059,136,20440,200221,-3916,-138581,-57625,-100,0
2021-06-26,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-28,-63509,-3789,-1207,11900,-136,491,-32922,-89171,-752,-66733,154080,2575,0
2021-06-29,-107256,-90,-14789,-23038,769,-136,-10621,-155160,792,173869,-19785,285,0
2021-06-30,-23362,1779,-4593,-3830,83,2,-25447,-55368,3168,90417,-38517,301,0
2021-07-01,-164926,13299,-10077,-10405,-70,-33,-69988,-242201,8275,371855,-139264,1335,0
2021-07-02,-14747,-7210,-5560,-9845,-41,9,5579,-31814,-568,216265,-184312,429,0
2021-07-03,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-04,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-05,36844,-2627,-5387,-1461,-724,-42,5795,32399,-234,-7834,-24485,155,0
2021-07-06,43912,1225,7062,19553,-1314,-346,-1711,68381,-524,-171871,104654,-639,0
2021-07-07,-121069,-6358,-14962,-5179,-1014,1450,-58064,-205195,5227,232305,-33110,773,0
2021-07-08,-116982,-3335,-5542,-8644,-48,11,-45953,-180492,6400,312817,-140169,1444,0
2021-07-09,-97260,597,-11268,-10573,1347,807,-31426,-147776,15337,542431,-411941,1950,0
2021-07-10,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-11,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-12,31680,-1365,-12433,-1118,-173,-177,-46291,-29877,1481,70081,-41783,98,0
2021-07-13,71572,-7733,-11734,-5984,-173,-335,-1782,43830,3169,-29788,-16909,-302,0
2021-07-14,-47359,-9595,-16941,-1873,351,-423,-16703,-92544,-1125,210219,-117549,999,0
2021-07-15,49596,-2377,2767,3716,-856,345,7692,60882,16080,-269358,193594,-1199,0
2021-07-16,-100376,-2976,-12978,-1285,293,-15,-26502,-143839,-13044,163703,-7186,365,0
2021-07-17,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-18,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-19,-51411,-7804,-18878,-9056,-527,-32,-70045,-157752,26031,352480,-222304,1545,0
2021-07-20,36868,-9016,-14050,-2338,-134,-2,-10217,1110,12508,154132,-168111,361,0
2021-07-21,-15589,-5529,-1714,-6877,-221,-1715,-17000,-48643,6052,234467,-192878,1002,0
2021-07-22,243562,-1255,-3629,637,-459,-15,-6325,232516,4095,-198030,-38303,-278,0
2021-07-23,91653,-338,-5672,3614,932,-1064,-33017,56108,1398,5827,-62872,-461,0
2021-07-24,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-25,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-26,-3902,-1047,-24925,-15215,-344,-21,-9118,-54571,-2028,153889,-98089,799,0
2021-07-27,44276,-4465,-6460,-1966,-404,-977,-19861,10144,479,154003,-165102,475,0
2021-07-28,105935,-1028,-1291,-1878,-392,9,-27856,73499,3973,101244,-178908,192,0
2021-07-29,63607,-5119,-3066,6829,-158,-39,2119,64173,3578,140307,-208819,760,0
2021-07-30,-80970,-2111,-9948,9349,-447,10,-36172,-120290,3260,249102,-132388,316,0
2021-07-31,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-02,212598,3224,-7528,12205,-376,-422,-14345,205357,-1436,-109204,-94542,-175,0
2021-08-03,82900,8998,8973,25404,-587,2329,2613,130630,37384,-792574,626016,-1456,0
2021-08-04,233574,-4640,25964,41693,-879,-3495,2779,294997,-3152,-818419,528465,-1891,0
2021-08-05,126179,234,13275,-2123,1596,292,568,140021,22568,-77662,-84047,-879,0
2021-08-06,8347,-1194,3648,-653,281,-16,-10618,-205,-518,33639,-32909,-7,0
2021-08-07,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-08,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-09,-71571,866,-3850,-1191,2325,204,-29649,-102866,3579,194463,-94941,-235,0
2021-08-10,3019,-7527,-25855,-6745,441,-24,-44062,-80753,-9788,451344,-360946,144,0
2021-08-11,76265,-18914,-39465,-11933,1778,253,-126358,-118374,19585,1148021,-1053237,4005,0
2021-08-12,100368,-10905,-2725,6459,1578,119,-50244,44651,26111,1632147,-1708088,5179,0
2021-08-13,-83700,-7951,-7634,-1235,4505,412,-29787,-125391,79642,2397209,-2356681,5221,0
2021-08-14,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-15,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-16,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-17,-16361,2323,16333,-6685,84,74,-29372,-33604,5228,488126,-462099,2348,0
2021-08-18,74452,-965,15545,2898,97,8,29147,121181,3304,576653,-703061,1923,0
2021-08-19,-17100,-850,5505,-8739,4,36,-9546,-30692,-9837,202692,-162901,737,0
2021-08-20,15038,1552,11425,8244,655,418,-17471,19861,10650,201003,-232974,1460,0
2021-08-21,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-22,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-23,149704,2741,5412,16766,0,0,15546,190169,-221,81601,-271030,-518,0
2021-08-24,43777,5295,17033,13810,-4589,-435,-3772,71120,2356,-64227,-10425,1177,0
2021-08-25,-19589,-5872,-4546,-270,-3100,-593,-43021,-76990,-8895,82373,2706,806,0
2021-08-26,-36025,-659,-2450,-187,597,-1985,-14857,-55567,9345,142575,-96413,60,0
2021-08-27,184798,-950,6733,891,4675,928,-23956,173118,10372,1511,-185331,329,0
2021-08-28,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-30,30539,-1823,4759,-282,2349,2938,-13893,24586,-2401,54715,-77226,326,0
2021-08-31,-117041,-8696,5888,14468,-2580,445,-45563,-153080,7948,-214936,360041,26,0
2021-09-01,-12870,-15348,4283,297,-381,700,9683,-13635,1670,-51702,63345,321,0
2021-09-02,-96373,-16532,-2665,568,689,23,-41087,-155376,-3772,93363,65302,483,0
2021-09-03,-13634,-8463,1291,216,-270,-3982,-64599,-89442,6261,-106787,190138,-171,0
2021-09-04,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-06,-13265,-1781,565,6011,6362,2783,2343,3018,-4248,-103167,104887,-490,0
2021-09-07,-65371,-2157,-7448,-389,760,-198,-33475,-108278,-14901,290362,-168483,1299,0
2021-09-08,9780,-812,7013,10958,0,-106,-45794,-18962,1928,-69194,86443,-215,0
2021-09-09,-245150,9656,21380,1163,302,-411,-45218,-258277,14279,155974,87591,432,0
2021-09-10,119674,-1693,6471,320,-251,515,-49493,75542,-577,22812,-98314,536,0
2021-09-11,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-12,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-13,89575,9288,5332,7675,-152,-114,-31021,80583,-10464,-189821,120056,-354,0
2021-09-14,165931,-7515,32101,-573,-132,433,-65142,125102,-1593,-369720,246717,-506,0
2021-09-15,-34072,-11115,1545,9048,-104,-430,-21629,-56756,-214,-90039,147217,-208,0
2021-09-16,-114349,-16157,-7773,1841,381,-159,-33756,-169972,2789,131008,35619,556,0
2021-09-17,-110190,-12173,33232,20939,397,-1,-77701,-145497,830,-109672,254224,114,0
2021-09-18,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-19,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-20,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-21,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-22,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-23,-29305,-4693,8861,2609,-65,819,1987,-19787,-1150,-160632,182406,-838,0
2021-09-24,-52305,-8584,136,5651,89,766,-4301,-58548,1803,-7183,63676,253,0
2021-09-25,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-26,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-27,33992,-10316,-10565,122,223,-187,-17576,-4307,-886,-95211,100597,-193,0
