date,financial,insurance,invtrust,privequity,bank,financeetc,pension,institution,corporateetc,retail,foreigner,foreigneretc,total
2021-10-21,4091,-65,-634,-1812,-3,-61,-1187,329,1457,9887,-11696,23,0
2021-10-22,3388,-193,-245,1,-2,0,-734,2215,-364,-7547,5698,-2,0
2021-10-23,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-24,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-25,10412,1686,3160,1812,58,-423,1980,18684,-107,-47245,28725,-57,0
2021-10-26,7978,185,2585,-446,319,-323,7251,17547,-975,-13242,-3545,215,0
2021-10-27,-7155,671,6108,74,-1259,4,11095,9537,-210,-31865,22684,-145,0
2021-10-28,-9981,-1751,854,1176,-40,-73,-3159,-12974,5898,36630,-29712,159,0
2021-10-29,-5440,419,-1181,-317,15,33,1406,-5065,917,17198,-12867,-184,0
2021-10-30,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-31,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-01,21388,-189,133,-504,0,-336,-207,20285,-4577,-10054,-5626,-28,0
2021-11-02,23141,-1727,-1316,374,61,6,1497,22036,-125,-28335,6516,-93,0
2021-11-03,-13774,-495,696,937,-8,0,2945,-9698,269,9035,389,5,0
2021-11-04,16980,2743,3540,3328,13,-180,10252,36676,-44,-106722,70523,-433,0
2021-11-05,-8437,388,1799,1218,1430,0,-2513,-6116,-1291,-27337,34735,9,0
2021-11-06,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-08,4377,320,123,1382,-249,77,901,6930,-1431,-21796,16339,-42,0
2021-11-09,8393,-220,-1765,68,0,11,-2066,4420,-19,2900,-7478,177,0
2021-11-10,-2708,1262,-6822,-135,52,76,-4024,-12299,2816,16679,-7167,-28,0
2021-11-11,4157,-252,-3862,-975,0,-68,-8915,-9914,-108,22059,-11888,-149,0
2021-11-12,10110,-476,613,-307,-26,43,3170,13126,-2670,-19508,8838,213,0
2021-11-13,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-14,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-15,8357,-199,-2379,-139,-6,-72,1789,7352,380,-6388,-1342,-3,0
2021-11-16,1895,727,-2347,-2523,-4,0,-11027,-13279,-635,16342,-2391,-37,0
2021-11-17,-11106,-141,149,100,354,-2549,-4278,-17471,191,7621,9622,36,0
2021-11-18,-4920,169,-40,333,-8,0,1861,-2605,-499,-1899,5303,-299,0
2021-11-19,-5178,-62,757,56,-96,0,3243,-1280,9495,-21521,13085,221,0
2021-11-20,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-21,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-22,28778,6030,7885,6062,-71,728,16321,65732,9712,-142150,65792,915,0
2021-11-23,-9627,1271,243,-749,36,2,-7986,-16810,9099,16025,-8194,-120,0
2021-11-24,-8852,471,440,-2852,-32,-638,-1363,-12826,10035,13294,-10505,1,0
2021-11-25,-2500,549,423,241,-3,0,-508,-1798,10415,5698,-14362,46,0
2021-11-26,-12593,370,-609,-7097,0,0,-4732,-24661,9521,45872,-30790,58,0
2021-11-27,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-29,13973,467,-4998,-1605,-21,-63,-8431,-678,9385,16304,-25031,21,0
2021-11-30,-11139,518,-852,-847,400,-20,-3130,-15071,9216,54649,-47596,-1197,0
2021-12-01,-5651,1270,5304,1060,-145,-12,9170,10998,8120,-25828,6358,352,0
2021-12-02,-1638,668,6015,7045,0,256,-7967,4380,8486,-34455,21638,-49,0
2021-12-03,549,980,1056,5345,0,-11,2885,10804,9473,-14165,-5882,-230,0
2021-12-04,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-06,68,-412,521,-4290,0,-7,-1171,-5291,8383,-883,-1874,-335,0
2021-12-07,-4508,343,-350,302,0,0,267,-3946,9376,-10864,5380,54,0
2021-12-08,19729,-493,-632,-839,-4,0,-210,17551,9593,-17806,-9234,-104,0
2021-12-09,32564,-225,-26970,-7720,0,-47,-51,-2449,9135,4714,-11483,84,0
2021-12-10,993,-838,1086,-439,0,-28,6230,7004,9553,3381,-19953,14,0
2021-12-11,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-12,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-13,28731,3620,12341,2205,-2,93,11015,58003,9851,-65170,-2830,147,0
2021-12-14,-1455,-122,1939,56,1,-1,7538,7956,9335,-19195,1898,6,0
2021-12-15,-2135,-916,989,-1595,-4,0,-3473,-7133,9658,13593,-16173,55,0
2021-12-16,2959,231,2744,-4288,0,15,766,2428,9472,16115,-28012,-3,0
2021-12-17,4437,-376,1093,-294,0,0,9925,14784,9463,-18912,-5136,-198,0
2021-12-18,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-19,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-20,-8357,144,-40,-766,24,42,-3223,-12175,10610,30628,-29151,87,0
2021-12-21,13910,-75,-300,232,0,0,176,13942,10722,-219,-24423,-23,0
2021-12-22,6648,-618,1598,260,25,38,-3209,4742,9951,-7935,-6739,-18,0
2021-12-23,17132,20,-1211,131,-86,39,3233,19258,10095,-32057,2609,95,0
2021-12-24,34405,-294,4623,6536,-1,-11,-2665,42594,7647,-92325,42095,-11,0
2021-12-25,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-26,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-27,5732,893,-525,580,213,19,4002,10914,9034,-3190,-17421,662,0
2021-12-28,34552,988,4337,823,-282,-2090,11071,49398,5130,-54763,-169,403,0
2021-12-29,-31230,-2041,-12,-313,-6,0,-10575,-44178,-174,37472,7061,-182,0
2021-12-30,-30927,-88,1421,260,-4,-2,4199,-25142,87,44134,-19164,84,0
2021-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-02,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-03,-20413,-151,1999,-862,-21,-70,3959,-15560,6067,8289,1221,-18,0
2022-01-04,-20645,-238,157,-1039,1705,72,-5450,-25438,5935,32639,-13134,-2,0
2022-01-05,-51258,193,10429,9108,38,-40,-1655,-33186,6701,-42706,69246,-55,0
2022-01-06,-7682,1947,7294,4041,-71,-80,15266,20714,5981,-35424,8643,86,0
2022-01-07,-7485,-820,1068,6438,-177,18,3437,2479,5702,-2698,-5585,102,0
2022-01-08,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-09,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-10,-13092,1482,-1456,-6598,0,42,-5360,-24982,6043,20278,-1400,61,0
2022-01-11,-2550,-1208,-744,-2608,0,0,1273,-5836,5851,-7326,7362,-50,0
2022-01-12,9408,-111,-1689,-1217,-2,14,-1516,4887,6369,-13662,2809,-403,0
2022-01-13,-11065,-2209,-3959,-1274,-406,0,-8606,-27519,6014,13838,7653,14,0
2022-01-14,-11624,328,516,508,133,-223,-2739,-13100,5965,-5537,12485,188,0
2022-01-15,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-16,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-17,-689,-799,-4048,-16478,27,4,-4497,-26481,5751,44887,-24262,106,0
2022-01-18,-3976,-640,-1394,-11542,0,0,-3412,-20963,6364,24489,-9937,48,0
2022-01-19,865,-637,-2444,-5404,-672,-61,-12571,-20924,5412,22099,-6449,-138,0
2022-01-20,9258,-650,-2026,-401,2,0,-7958,-1775,5600,15158,-18981,-3,0
2022-01-21,-3767,-2032,-1945,-2862,1,0,-12983,-23588,3495,21066,-1058,84,0
2022-01-22,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-23,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-24,19593,-2246,-322,-3423,72,-694,-8900,4081,5893,18796,-28703,-67,0
2022-01-25,-12721,-726,-5059,2776,-177,-18,-6936,-22861,6492,43135,-31248,4482,0
2022-01-26,6201,-5912,-9570,-1709,0,11,-4684,-15663,11691,70677,-66926,220,0
2022-01-27,5241,-1846,-3612,-409,1799,-18,-9518,-8365,5820,28526,-26051,70,0
2022-01-28,4431,1029,-2943,7942,1,-64,-5530,4866,7131,42762,-55050,291,0
2022-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-03,4743,120,3098,8075,1118,0,-1729,15426,5364,-13695,-7033,-62,0
2022-02-04,-3638,-1663,-2409,-187,124,0,-5945,-13718,6291,52036,-44624,15,0
2022-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-07,-29416,275,-943,-128,1,0,-5274,-35485,6153,56263,-27127,195,0
2022-02-08,11977,-985,-2793,-47,88,-4,598,8834,5239,70675,-85020,273,0
2022-02-09,3919,-1133,-6213,-895,-642,-4,-3862,-8831,5721,38807,-35753,56,0
2022-02-10,6559,-668,-2815,-4557,25,-68,-6782,-8306,6010,20569,-18507,233,0
2022-02-11,-10467,75,-3804,874,-272,-59,-1310,-14963,5406,33178,-23677,56,0
2022-02-12,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-13,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-14,-9417,-558,-5536,-2109,94,28,1081,-16417,6811,64136,-54702,173,0
2022-02-15,6437,135,4734,758,0,-36,1557,13586,6664,-44485,24212,23,0
2022-02-16,2158,-189,-960,312,1,0,-287,1036,7095,12354,-20494,9,0
2022-02-17,6734,791,2579,504,100,740,-301,11145,-181,-23995,13108,-77,0
2022-02-18,235,-703,128,-3192,-2,-3,-968,-4505,2,2397,2150,-44,0
2022-02-19,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-20,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-21,-2742,2140,3825,3326,-3,0,-78,6468,10,-12468,5972,17,0
2022-02-22,-3813,-634,-859,-7849,-16,902,1324,-10945,-393,15822,-4479,-5,0
2022-02-23,3280,-1282,-1641,-2840,0,721,3528,1764,1029,33911,-36756,51,0
2022-02-24,-4455,-1237,-7681,-3794,-1135,606,-12383,-30077,1452,110269,-82121,477,0
2022-02-25,10336,-701,-8915,-9,1727,61,3629,6128,1192,3514,-11027,192,0
2022-02-26,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-28,-5146,-893,214,2625,-23,0,-4841,-8063,1667,15043,-8692,44,0
2022-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-02,-484,-2883,-5408,-1745,-514,-4,-7587,-18626,1311,79818,-62603,100,0
2022-03-03,1367,1493,1578,1524,-1,238,6393,12591,562,-28778,15635,-10,0
2022-03-04,-2306,529,-850,-3578,0,1,1249,-4956,-3774,64524,-55862,68,0
2022-03-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07,-11321,334,-208,-385,-164,241,-6937,-18441,338,100114,-82203,192,0
2022-03-08,-1356,1680,3275,401,4,-84,1895,5815,8,2227,-8003,-47,0
2022-03-09,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10,16062,-679,-2025,943,404,84,-12689,2099,1645,55722,-59658,192,0
2022-03-11,-9449,-35,-2187,-2379,97,-62,-2247,-16261,323,17050,-1181,69,0
2022-03-12,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14,-5542,-1337,-3013,-3735,194,-76,-3294,-16804,2154,66313,-51775,112,0
2022-03-15,-1509,-318,-1911,-1520,123,-71,-3849,-9056,1215,23842,-16045,44,0
2022-03-16,5222,-444,-535,2974,211,19,-6989,459,16,-14990,14481,35,0
2022-03-17,8305,-842,-725,-216,46,-33,-888,5648,404,16320,-22422,50,0
2022-03-18,-2709,798,-284,-873,113,0,-1214,-4170,124,3970,28,48,0
2022-03-19,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21,-3497,-876,-1022,1269,-536,214,-8426,-12874,427,22517,-10221,151,0
2022-03-22,5621,-537,3644,6643,-86,-29,996,16252,1142,-54428,37059,-25,0
2022-03-23,3306,-580,972,5039,570,0,-3170,6137,730,-2371,-4552,55,0
2022-03-24,-5093,400,1297,-920,253,-66,-2115,-6243,2695,-2249,5799,-2,0
2022-03-25,-6512,-163,-67,6,492,-28,-8362,-14633,-1671,15952,304,49,0
2022-03-26,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28,3217,-988,-1878,-2572,2,-89,-2684,-4993,-873,-5667,11538,-6,0
2022-03-29,6189,-769,-475,5598,18,-5,774,11330,-5469,-4845,-995,-21,0
2022-03-30,6844,5817,5478,7494,20,-229,3838,29262,-557,-62963,34285,-27,0
2022-03-31,4362,-28,619,237,0,-541,-1074,3575,-110,5983,-9473,25,0
2022-04-01,-14372,-2274,-3023,-453,-102,0,2589,-17635,153,16709,-144,917,0
2022-04-02,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04,572,-196,-6052,-1322,117,0,-3925,-10807,-341,-1331,12518,-39,0
2022-04-05,-3838,-527,-921,627,0,-171,80,-4749,-218,-6610,11818,-241,0
2022-04-06,-6390,301,5335,9544,72,-3,6536,15394,-193,-24508,9404,-98,0
2022-04-07,-6466,2237,5885,3533,424,-183,5313,10742,-646,-3959,-6205,68,0
2022-04-08,857,-259,-214,867,-3,0,-5079,-3832,-540,8756,-4409,24,0
2022-04-09,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11,2551,684,808,1658,39,-290,1083,6533,-486,-19704,13664,-7,0
2022-04-12,-7074,1789,2616,568,629,0,-1709,-3182,-43,828,2425,-28,0
2022-04-13,10491,1029,3183,8513,35,167,5546,28965,-134,-23276,-4666,-890,0
2022-04-14,22355,1253,3935,-5358,376,0,-36225,-13664,94,38668,-25248,149,0
2022-04-15,-25984,965,-180,-2764,-8,0,-3352,-31324,854,17407,13044,19,0
2022-04-16,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-17,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-18,-1471,463,-271,-82,14,0,-385,-1733,-116,-9469,11310,7,0
2022-04-19,5892,1397,1544,926,1,0,8342,18102,-373,-33596,15904,-37,0
2022-04-20,-3802,1043,7983,8424,6,0,6961,20615,1943,-44042,21579,-95,0
2022-04-21,7942,230,192,1810,18,579,-619,10152,-333,-10019,202,-1,0
2022-04-22,-6772,841,1628,-211,-335,-8,-16,-4874,-3489,29097,-20989,255,0
2022-04-23,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-24,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-25,-2013,3233,13335,31777,-314,1,9783,55802,-1513,-29325,-24759,-205,0
2022-04-26,310,9334,20308,-1333,-595,100,35476,63600,2452,-159530,93565,-87,0
2022-04-27,818,7284,9921,-5483,38,-874,11344,23049,-1427,-18441,-3010,-172,0
2022-04-28,-1745,-310,1752,-6721,6,0,2892,-4125,62,-14583,18696,-49,0
2022-04-29,4327,-492,600,-222,58,0,920,5190,50,23160,-28446,46,0
2022-04-30,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-02,583,167,2355,-2518,4,0,8721,9312,167,-13819,4246,94,0
2022-05-03,-1172,-708,-3128,-1047,-10,0,-5182,-11247,-6138,27028,-9754,110,0
2022-05-04,4489,-845,-522,-295,-117,-368,-3454,-1112,-166,-977,2320,-65,0
2022-05-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-06,-3840,-611,1837,2197,-26,0,1743,1300,-98,-4140,2942,-4,0
2022-05-07,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-08,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-09,-2413,-468,1180,2106,-47,-156,-3765,-3563,461,-3839,6968,-27,0
2022-05-10,2817,955,-123,-724,35,-40,-667,2251,-559,6448,-8091,-49,0
2022-05-11,-1535,1167,2734,3846,-7,5,4437,10646,184,-14426,3599,-4,0
2022-05-12,8516,1314,21,-2655,-741,-131,-11942,-5617,-438,-620,6538,138,0
2022-05-13,5243,-532,4548,999,46,-60,14559,24801,-2003,-25229,2615,-184,0
2022-05-14,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-15,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-16,-4952,604,-620,-784,-6,-321,2230,-3849,570,7848,-4390,-179,0
2022-05-17,10126,-193,265,-1674,-7,-96,4023,12444,343,-9928,-2902,42,0
2022-05-18,-9087,-106,-1989,-4053,859,-98,-1868,-16342,-150,9982,6467,43,0
2022-05-19,-12030,269,-1166,-3761,509,-40,8666,-7553,-650,9941,-1798,60,0
2022-05-20,15967,-20,594,1858,-11,73,3981,22442,-5,-30813,8456,-80,0
2022-05-21,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-22,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-23,7969,1085,357,-26,1899,30,1787,13101,-58,-9136,-4826,920,0
2022-05-24,-5084,284,563,-157,9,0,-1430,-5816,-525,7467,-981,-144,0
2022-05-25,9414,54,-379,-2652,-2,0,-1800,4636,-467,2627,-6816,19,0
2022-05-26,-2377,436,623,-735,0,0,4194,2142,-200,-9699,7746,12,0
2022-05-27,11010,1,-921,-4937,-496,0,1809,6466,420,-15191,8357,-53,0
2022-05-28,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-29,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-30,8303,52,456,252,-13,75,849,9974,534,-17216,6727,-19,0
2022-05-31,-15676,123,2395,118,5,397,-4906,-17545,3466,-22517,36642,-47,0
2022-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-02,-17378,-70,-2183,-1352,8,0,-545,-21521,-578,8671,13412,15,0
2022-06-03,5010,-1311,-5511,-5209,-3,0,-5835,-12859,-171,10089,2910,31,0
2022-06-04,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-06,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-07,-16020,-1135,-1656,-3834,36,60,-2773,-25322,-202,18958,6499,67,0
2022-06-08,-1767,-4957,-4550,-927,3,147,-5610,-17662,2337,8836,6470,19,0
2022-06-09,8291,-1890,-10442,-1970,-318,-32,-20428,-26789,173,5713,20906,-3,0
2022-06-10,23,11446,-984,-276,1,0,-1892,8318,-1307,-10783,3799,-27,0
2022-06-11,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-12,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-13,-9387,1195,421,-1859,9,0,618,-9003,2033,68628,-61802,143,0
2022-06-14,5251,-7,-2099,-1654,-34,-114,741,2084,-680,38275,-39767,88,0
2022-06-15,7484,1491,630,13943,-525,-227,-1634,21161,-74,-43898,22886,-75,0
2022-06-16,-1461,-1058,-2937,-1217,-264,26,-1805,-8717,1459,11453,-4221,27,0
2022-06-17,11554,138,-3776,-5401,-406,0,-3524,-1415,690,14032,-12652,-655,0
2022-06-18,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-19,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-20,14108,653,90,70,-6,-85,4849,19679,-400,-12224,-6964,-92,0
2022-06-21,9344,879,4855,3777,-31,0,-872,17952,12,-16265,-1641,-59,0
2022-06-22,-935,491,2683,832,-1376,-31,-3888,-2224,20,-8022,10195,30,0
2022-06-23,18859,-198,7206,-625,-1,-58,751,25933,-113,-22772,-3045,-4,0
2022-06-24,12965,861,423,1070,-1736,-195,-2910,10477,-554,-22581,12718,-60,0
2022-06-25,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-26,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-27,5977,1335,8324,14325,-35,193,13992,44111,864,-85444,40658,-189,0
2022-06-28,-6112,1238,3021,9348,86,-1,429,8009,-1414,-15103,8449,60,0
2022-06-29,-19049,-4898,-6921,14590,107,-18,-28505,-44695,3001,119351,-78576,919,0
2022-06-30,-910,2544,11086,2641,0,-181,10043,25223,-302,-69745,44842,-18,0
2022-07-01,4152,1190,5197,-2639,-34,16,2280,10163,312,-1627,-8524,-323,0
2022-07-02,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-03,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-04,10212,1394,-3416,-7610,-78,-51,-1325,-874,-778,-14657,16297,12,0
2022-07-05,606,1157,1222,4184,-2,-341,1385,8212,-186,7723,-15508,-241,0
2022-07-06,-11999,-1060,-797,-13525,-8,-72,2703,-24758,187,24941,-453,83,0
2022-07-07,5235,723,-279,643,-35,-18,4304,10573,469,-11237,210,-15,0
2022-07-08,-1893,456,485,6348,-2,-234,-1307,3853,1017,-20479,15617,-8,0
2022-07-09,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-10,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-11,-3528,2056,4684,-3569,0,-6,-354,-719,348,-10749,11123,-5,0
2022-07-12,0,0,0,0,0,0,0,0,0,0,0,0,0
