date,financial,insurance,invtrust,privequity,bank,financeetc,pension,institution,corporateetc,retail,foreigner,foreigneretc,total
2021-11-18,538,129,-603,-249,-13,0,169,-28,10002,-342,-9439,-192,0
2021-11-19,257,-162,-102,-213,2,-1,761,542,8741,-411,-8881,9,0
2021-11-20,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-21,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-22,2539,684,-1931,14,533,0,30,1869,8779,2094,-12871,129,0
2021-11-23,-3933,137,625,-2155,-1,-1,689,-4638,8432,-1636,-2114,-44,0
2021-11-24,-4085,310,952,87,-50,0,-3685,-6472,8637,-1699,-487,21,0
2021-11-25,-1345,-482,9,-1335,-7,0,-241,-3401,8736,-1300,-4023,-12,0
2021-11-26,-2650,-83,72,-11,50,-19,-3516,-6158,8224,1543,-3525,-83,0
2021-11-27,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-29,7822,-1633,-164,20,-41,-164,-1739,4101,8250,1165,-13477,-39,0
2021-11-30,-6990,571,-774,526,0,0,-1717,-8384,8121,6256,-6087,94,0
2021-12-01,-1867,-32,316,929,-9,-1,-502,-1165,8349,-3185,-3985,-13,0
2021-12-02,189,-1390,117,1051,0,-45,955,876,9818,-7770,-2911,-13,0
2021-12-03,-334,-147,1792,920,0,-570,426,2087,9980,-17215,5384,-236,0
2021-12-04,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-06,-616,-264,471,1042,0,-7,-33,593,10166,-7809,-2928,-23,0
2021-12-07,-1260,-20,504,1239,0,0,364,827,10994,-16897,5089,-14,0
2021-12-08,6656,-954,-452,562,-41,-50,-808,4914,16269,-15463,-5700,-20,0
2021-12-09,3702,-877,-4773,613,0,-6,-505,-1844,16067,-8937,-5277,-9,0
2021-12-10,50,-1115,-1424,671,0,-253,18,-2053,15814,-14741,988,-9,0
2021-12-11,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-12,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-13,2737,-1008,-90,1163,-2,-174,-615,2011,16349,-18221,-105,-34,0
2021-12-14,-2399,-138,-2580,362,-3,0,655,-4103,16169,-7903,-4160,-3,0
2021-12-15,-1827,-2294,-10861,246,-1952,165,-8883,-25405,12831,37959,-25447,62,0
2021-12-16,-351,-423,-157,1379,0,-24,-2754,-2330,10948,-2204,-6396,-19,0
2021-12-17,416,-265,-377,-9323,500,-338,-1271,-10659,11827,1242,-2423,13,0
2021-12-18,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-19,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-20,-938,-212,-1309,-2565,-5,-1274,102,-6199,10843,-17508,12923,-58,0
2021-12-21,4697,-54,-658,1103,5,-257,-479,4357,9919,-16130,1870,-16,0
2021-12-22,-555,-447,-964,1180,-27,-1281,-203,-2296,10064,-9749,2073,-91,0
2021-12-23,2296,-372,-415,1584,-25,-342,-1590,1135,12010,-9644,-3411,-91,0
2021-12-24,3164,-1567,-3656,1116,0,-239,-4170,-5354,1509,7322,-3385,-91,0
2021-12-25,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-26,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-27,2622,-139,-198,235,-3,-45,-319,2153,99,-9115,7071,-208,0
2021-12-28,3136,910,2324,-181,182,-31,8988,15328,3660,-14977,-4510,500,0
2021-12-29,-12313,-1174,20,-1183,-6084,788,-3985,-23932,-1176,39562,-14591,137,0
2021-12-30,-6721,11,-633,202,-2561,0,-7677,-17379,507,22156,-5397,113,0
2021-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-02,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-03,-5058,52,-40,-276,-197,11,-1523,-7031,-110,6636,443,61,0
2022-01-04,-4511,-1158,-816,-148,1,6,-3816,-10442,-1551,14236,-2308,65,0
2022-01-05,-4167,-388,-545,-124,0,8,12,-5203,138,4929,854,-719,0
2022-01-06,-1238,-449,200,195,-191,2,-2878,-4359,-1342,-1635,7264,72,0
2022-01-07,-1224,-402,-349,-309,-4,-48,-3122,-5457,824,4633,16,-15,0
2022-01-08,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-09,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-10,-394,-77,35,-72,0,0,-91,-598,149,266,203,-19,0
2022-01-11,487,491,85,-18,0,0,-2731,-1685,294,-4675,6060,6,0
2022-01-12,3504,-1265,-258,-104,4,0,-3501,-1620,-362,3392,-1337,-74,0
2022-01-13,606,-406,-566,-20,22,0,-361,-725,83,93,536,14,0
2022-01-14,-2983,-733,75,-98,3,-137,-502,-4375,180,2835,1322,38,0
2022-01-15,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-16,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-17,344,-679,-490,-16,1,0,256,-584,-768,-5311,6610,52,0
2022-01-18,-406,-155,87,-27,27,53,-375,-794,184,1957,-1522,175,0
2022-01-19,-1013,2158,2502,318,1433,0,-153,5245,-423,-11217,6439,-45,0
2022-01-20,1635,54,-342,467,-2,0,-170,1643,-13,-1191,-434,-5,0
2022-01-21,-997,-211,203,58,1895,0,-3064,-2116,-460,-3603,6193,-14,0
2022-01-22,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-23,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-24,5633,-813,-4,51,0,-4,-1513,3350,-116,-1905,-1334,5,0
2022-01-25,7,-71,-124,-4,1872,0,-2513,-833,-242,1641,-614,47,0
2022-01-26,889,-228,-465,81,-2,10,-868,-583,-102,-7100,7781,4,0
2022-01-27,-607,-936,-1199,-262,1926,6,-15461,-16534,307,13111,2983,132,0
2022-01-28,135,245,272,95,1,0,-4862,-4115,922,3588,-379,-17,0
2022-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-03,98,-9,230,-52,1,-6,-1328,-1066,-3,-4200,5427,-157,0
2022-02-04,-1050,114,447,-716,0,237,120,-848,-204,-266,1318,0,0
2022-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-07,-5334,359,-16,70,5,0,-1902,-6818,-7,-531,7373,-18,0
2022-02-08,383,125,-519,-5,3,100,-1273,-1185,-30,980,179,56,0
2022-02-09,1340,69,43,-34,-3,0,-1027,388,771,-1467,353,-45,0
2022-02-10,-3861,43,-853,45,15,-38,-2286,-6935,-47,-12671,19723,-70,0
2022-02-11,-1751,-66,-235,-85,8,0,2868,738,0,-8391,7674,-21,0
2022-02-12,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-13,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-14,1131,-38,-146,583,0,100,3311,4941,-207,-3689,-1041,-5,0
2022-02-15,478,357,-386,290,8,0,5282,6029,-10,-7682,1652,11,0
2022-02-16,974,-72,218,258,0,0,-228,1149,-40,-1500,440,-49,0
2022-02-17,363,-78,604,175,0,0,1428,2493,-194,-8559,6284,-23,0
2022-02-18,712,262,140,1005,-4,0,1790,3906,-1545,-10928,8578,-11,0
2022-02-19,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-20,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-21,-558,425,21,-5,-5,0,2599,2478,-35,-1323,-1107,-13,0
2022-02-22,-1518,508,88,-25,-55,-1,1,-1003,-793,-3978,5777,-3,0
2022-02-23,767,438,273,-554,7,0,2050,2981,-189,1400,-4146,-47,0
2022-02-24,-2082,-75,315,-280,-3,-6,-453,-2584,70,-1283,3905,-108,0
2022-02-25,1424,-103,-321,-760,-6,100,1621,1954,47,-1353,-621,-27,0
2022-02-26,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-28,-1769,-190,-316,21,0,-36,-775,-3065,21,2824,216,4,0
2022-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-02,-149,99,14,-95,0,-7,94,-44,-67,-4396,4548,-41,0
2022-03-03,-234,58,-391,-85,-1,401,561,311,-170,-2484,2356,-14,0
2022-03-04,-1399,1196,-60,128,0,355,-742,-522,-233,-9314,10071,-2,0
2022-03-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07,-2680,742,-157,-182,2,0,-461,-2735,-503,-1995,5227,6,0
2022-03-08,-599,156,20,-87,0,0,-371,-881,-865,-8265,10004,6,0
2022-03-09,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10,4078,346,-339,-119,0,0,498,4464,-108,270,-4656,30,0
2022-03-11,-980,-423,-753,-177,-6,0,-739,-3078,18,6623,-3614,50,0
2022-03-12,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14,-10,406,98,322,-3,0,5098,5911,-1008,-18389,13543,-57,0
2022-03-15,131,-156,367,-384,-2,0,585,540,218,-5592,4838,-5,0
2022-03-16,1912,-219,-188,-190,-996,0,792,1110,-372,-6374,5647,-12,0
2022-03-17,6351,-665,-415,-103,-990,0,-949,3229,60,-3136,-128,-24,0
2022-03-18,559,-826,-158,-213,-975,0,335,-1278,-10,422,866,0,0
2022-03-19,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21,6,-185,-142,-27,-995,-12,-1689,-3043,21,5466,-2448,4,0
2022-03-22,2091,-176,39,3,-1039,0,38,956,-195,1317,-2079,0,0
2022-03-23,1378,-817,1084,-2328,-46,0,1062,333,-47,1044,-1321,-9,0
2022-03-24,-2530,37,529,3,7,0,527,-1428,0,-1750,3176,1,0
2022-03-25,-779,-280,-1353,-758,-45,0,-1156,-4371,110,2328,1937,-5,0
2022-03-26,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28,1208,-498,-32,-28,2,0,-397,255,0,-1120,837,28,0
2022-03-29,2920,-27,-368,-157,-11,0,713,3070,54,-2856,-260,-8,0
2022-03-30,781,-432,-125,36,-8,0,349,601,47,100,-752,5,0
2022-03-31,1035,-136,588,-227,-2,-4,783,2036,-109,1179,-3115,10,0
2022-04-01,-4651,121,-288,-95,3,0,-527,-5437,-400,-2896,8733,0,0
2022-04-02,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04,350,52,889,105,-4,0,292,1685,40,-6950,5236,-11,0
2022-04-05,-1501,-933,986,-15,-1,0,273,-1192,-302,-1884,3377,1,0
2022-04-06,-1467,473,3526,320,-1,0,-549,2302,36,-4579,2224,17,0
2022-04-07,-2525,100,5031,180,-6,-16,-2520,242,-677,-8635,9085,-15,0
2022-04-08,-983,1829,3486,-26,511,-16,2474,7275,-69,-10018,2663,150,0
2022-04-09,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11,281,615,2514,716,3,-38,595,4684,-227,-9136,4694,-14,0
2022-04-12,-1108,-56,1009,-33,0,0,-695,-882,222,-2439,3096,4,0
2022-04-13,1217,-79,320,-2,-2,0,-3045,-1592,18,696,875,3,0
2022-04-14,1938,-409,211,-84,-12,-3,-22411,-20769,496,21185,-953,41,0
2022-04-15,-3035,285,1707,-282,-502,100,-25473,-27200,182,25827,1109,82,0
2022-04-16,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-17,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-18,-19,497,1417,-38,-1,0,-2729,-874,108,-878,1542,102,0
2022-04-19,386,193,758,1642,1,-10,-110,2859,91,-5762,2815,-4,0
2022-04-20,-3270,253,300,1784,6,0,743,-184,11,-3304,3441,37,0
2022-04-21,3640,617,714,1394,-1,0,301,6665,-91,-8582,2020,-11,0
2022-04-22,-4143,2128,2433,2371,-3,0,5985,8770,-554,-22691,14536,-60,0
2022-04-23,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-24,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-25,-263,1930,2413,1457,94,5,8269,13905,-77,-16049,2212,8,0
2022-04-26,1485,158,2315,-25,489,0,1021,5443,48,-3600,-1875,-15,0
2022-04-27,-403,1,1089,264,-17,-57,-2271,-1393,23,-623,1994,-1,0
2022-04-28,-60,-137,615,426,3,0,-126,721,-17,-2868,2147,18,0
2022-04-29,2271,-21,633,-142,1,132,-1584,1289,-116,-10491,9434,-116,0
2022-04-30,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-02,1610,-256,268,5,991,-8,-456,2153,-4,-548,-1690,88,0
2022-05-03,-2226,326,839,114,-17,0,-1400,-2363,132,-3140,5299,72,0
2022-05-04,1350,12,-13,-253,46,-74,-423,646,-29,-7413,6798,-1,0
2022-05-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-06,-143,-60,705,-8,-29,0,-146,318,-693,-1988,2389,-26,0
2022-05-07,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-08,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-09,-103,590,1258,775,-3,-6,-977,1535,52,-3719,2133,-2,0
2022-05-10,-734,575,1501,-122,462,0,2534,4216,17,-6924,2724,-33,0
2022-05-11,3170,-459,410,-127,-11,-18,-1233,1733,30,1390,-3140,-12,0
2022-05-12,-370,1814,1985,993,-466,-9,5428,9376,-82,-22829,13620,-84,0
2022-05-13,3789,345,444,1017,-2,-2920,2388,5061,-1199,-15022,11162,-3,0
2022-05-14,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-15,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-16,-6666,566,-598,520,-7,412,-1007,-6780,-143,-4778,11711,-10,0
2022-05-17,2572,1191,562,85,-9,-3,120,4519,-1656,-11790,8942,-13,0
2022-05-18,-3504,1167,-987,344,2,251,-583,-3309,-952,-8100,12369,-8,0
2022-05-19,-4226,-130,341,1213,-5,115,1538,-1154,-434,-19073,20721,-60,0
2022-05-20,3860,-118,950,-112,-18,-6,2017,6573,-40,-11440,4944,-36,0
2022-05-21,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-22,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-23,1681,-37,-526,-234,-10,469,-725,618,2,-6475,5878,-23,0
2022-05-24,5,1126,1744,166,30,387,2990,6449,-1381,-21018,15966,-16,0
2022-05-25,4075,-66,-245,-48,-2,-3,-534,3177,-4,-2496,-588,-89,0
2022-05-26,-580,-194,768,-48,37,314,659,956,-15,-8709,7770,-1,0
2022-05-27,3898,-823,-1196,-476,-4,411,551,2361,-1006,-8491,7163,-26,0
2022-05-28,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-29,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-30,2764,-465,-856,-1235,-66,169,-474,-162,-6618,4240,2542,-3,0
2022-05-31,-5129,-55,-1630,-1282,-82,247,217,-7715,-202,-3629,11559,-13,0
2022-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-02,-5411,90,-43,122,-3,-4,1891,-3358,-243,-17507,21126,-19,0
2022-06-03,1392,-119,75,297,-3,0,-4888,-3246,-99,-264,3609,-1,0
2022-06-04,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-06,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-07,-5215,640,417,701,0,0,-1711,-5168,-3175,-32500,40866,-23,0
2022-06-08,-199,189,-152,-220,0,0,-2977,-3359,-259,2021,1600,-3,0
2022-06-09,3337,-1394,-2570,-853,-4,0,848,-637,-353,-245,1257,-22,0
2022-06-10,-1922,-374,-2282,-552,34,59,1052,-3984,14,3538,430,3,0
2022-06-11,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-12,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-13,948,6,-297,-4,-46,-44,-161,402,-180,-4980,4776,-18,0
2022-06-14,2016,1997,-144,474,0,-16,1112,5439,87,-10801,5306,-31,0
2022-06-15,708,704,186,-19,-52,-117,149,1559,5,-2438,875,0,0
2022-06-16,-598,2000,-5,-199,-12,9,-3565,-2370,44,-519,2845,0,0
2022-06-17,2507,-828,-224,-154,58,-68,-4435,-3144,-16,-3611,6779,-7,0
2022-06-18,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-19,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-20,4118,-104,-994,131,10,166,-1170,2157,-42,-5618,3507,-6,0
2022-06-21,4133,525,-268,128,-2,-26,-97,4395,-53,-6096,1754,1,0
2022-06-22,141,187,-43,52,-2,-13,-472,-150,-20,-2100,2282,-12,0
2022-06-23,7807,-1121,712,1913,-29,-27,-102,9153,-475,-10076,1407,-9,0
2022-06-24,3142,-1016,-463,5,-43,145,-2337,-566,-766,-3446,4795,-17,0
2022-06-25,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-26,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-27,-2912,-267,-384,-59,-4,0,-7653,-11279,-107,5334,6037,15,0
2022-06-28,411,59,192,-79,-2,-22,-4,556,25,-4099,3527,-8,0
2022-06-29,-2416,147,624,521,-9,0,-1309,-2442,2,30,2410,1,0
2022-06-30,-1613,148,-91,-258,0,165,-302,-1950,17,1554,388,-10,0
2022-07-01,974,170,1291,-425,-5,0,467,2473,46,1,-2523,3,0
2022-07-02,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-03,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-04,3959,-660,-63,1081,-491,-21,-391,3414,-42,-1407,-1965,0,0
2022-07-05,1027,-723,-538,-8,-3,-34,2791,2510,-55,1953,-4407,-2,0
2022-07-06,-4364,-750,-220,-24,-8,-34,-5156,-10556,129,8221,2213,-6,0
2022-07-07,1391,-897,-618,-14,-18,-9,-1837,-2002,79,-79,2024,-22,0
2022-07-08,-1354,-230,1501,-40,-5,249,-85,35,-41,333,-330,3,0
2022-07-09,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-10,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-11,-551,-236,-9,-25,0,0,-1703,-2524,4,600,1918,2,0
2022-07-12,0,0,0,0,0,0,0,0,0,0,0,0,0
