date,retail,retail_cr,retail_days,foreigner,foreigner_cr,foreigner_days,institution,institution_cr,institution_days,financial,financial_cr,financial_days,invtrust,invtrust_cr,invtrust_days,pension,pension_cr,pension_days,privequity,privequity_cr,privequity_days,bank,bank_cr,bank_days,insurance,insurance_cr,insurance_days,financeetc,financeetc_cr,financeetc_days,corporateetc,corporateetc_cr,corporateetc_days,foreigneretc,foreigneretc_cr,foreigneretc_days,rc1_pcr,rc2_pcr,rc3_pcr,rc4_pcr,open,high,low,close,close_cr,vol,vol_cr,high_time,low_time
2020-04-26,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-04-27,-4484.0,,,-9249.0,,,13241.0,,,6035.0,,,685.0,,,6466.0,,,-1073.0,,,30.0,,,1090.0,,,10.0,,,477.0,,,15.0,,,,,,,78700.0,81000.0,78600.0,80400.0,1.9,34936.0,,,
2020-04-28,8848.0,,,-10248.0,,,887.0,,,-85.0,,,305.0,,,755.0,,,186.0,,,29.0,,,-312.0,,,9.0,,,531.0,,,-18.0,,,,,,,79900.0,80600.0,79200.0,80300.0,-0.12,39865.0,,,
2020-04-29,2104.0,,,-5013.0,,,2391.0,,,170.0,,,303.0,,,4027.0,,,-2166.0,,,-20.0,,,70.0,,,7.0,,,510.0,,,8.0,,,,,,,80900.0,82000.0,80000.0,81100.0,1.0,39372.0,,,
2020-04-30,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-05-01,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-05-02,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-05-03,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-05-04,21093.0,,,-17098.0,,,-5320.0,,,-3955.0,,,198.0,,,-759.0,,,-92.0,,,0.0,,,-720.0,,,9.0,,,1305.0,,,20.0,,,,,,,80900.0,80900.0,78500.0,78500.0,-3.21,49328.0,,,
2020-05-05,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-05-06,2892.0,,,-9402.0,,,5790.0,,,335.0,,,1900.0,,,4868.0,,,-294.0,,,-27.0,,,-1000.0,,,9.0,,,727.0,,,-7.0,,,,,,,78600.0,80000.0,78500.0,79000.0,0.64,32896.0,,,
2020-05-07,6729.0,,,-9088.0,,,2148.0,,,2163.0,,,-232.0,,,722.0,,,-486.0,,,20.0,,,0.0,,,-39.0,,,176.0,,,35.0,,,,,,,78600.0,79300.0,78600.0,78600.0,-0.51,23421.0,,,
2020-05-08,6894.0,,,-4585.0,,,-2725.0,,,-153.0,,,-326.0,,,-726.0,,,99.0,,,-656.0,,,-964.0,,,0.0,,,418.0,,,-1.0,,,,,,,79400.0,79800.0,78700.0,78700.0,0.13,27269.0,,,
2020-05-09,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-05-10,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-05-11,7132.0,,,-7208.0,,,-227.0,,,-1483.0,,,3878.0,,,89.0,,,-251.0,,,0.0,,,-2460.0,,,0.0,,,294.0,,,9.0,,,,,,,78700.0,79500.0,78400.0,78400.0,-0.38,24702.0,,,
2020-05-12,13882.0,,,-12435.0,,,-3068.0,,,-4933.0,,,-312.0,,,2206.0,,,-355.0,,,8.0,,,395.0,,,-77.0,,,1622.0,,,-1.0,,,,,,,78400.0,78700.0,77000.0,77200.0,-1.53,34830.0,,,
2020-05-13,-6566.0,,,-2483.0,,,6588.0,,,-846.0,,,2303.0,,,2638.0,,,115.0,,,-51.0,,,2486.0,,,-56.0,,,2430.0,,,31.0,,,,,,,76800.0,79700.0,76800.0,78700.0,1.94,45171.0,,,
2020-05-14,11181.0,,,-16513.0,,,4048.0,,,816.0,,,3522.0,,,-1366.0,,,649.0,,,0.0,,,497.0,,,-71.0,,,1260.0,,,25.0,,,,,,,78600.0,78600.0,77000.0,77100.0,-2.03,44364.0,,,
2020-05-15,1351.0,,,-5983.0,,,3846.0,,,-66.0,,,505.0,,,2614.0,,,-102.0,,,0.0,,,942.0,,,-47.0,,,788.0,,,-1.0,,,,,,,77400.0,77900.0,76400.0,77900.0,1.04,32500.0,,,
2020-05-16,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-05-17,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-05-18,207.0,,,-6515.0,,,5699.0,,,-671.0,,,1247.0,,,3240.0,,,462.0,,,0.0,,,1421.0,,,0.0,,,614.0,,,-7.0,,,,,,,77900.0,78500.0,77400.0,77900.0,0.0,24895.0,,,
2020-05-19,5490.0,,,-12118.0,,,6893.0,,,4387.0,,,1256.0,,,1763.0,,,-390.0,,,0.0,,,-123.0,,,0.0,,,-269.0,,,3.0,,,,,,,78900.0,79100.0,78500.0,78700.0,1.03,33784.0,,,
2020-05-20,5202.0,,,-6581.0,,,1059.0,,,-27.0,,,206.0,,,583.0,,,956.0,,,-87.0,,,-571.0,,,0.0,,,303.0,,,17.0,,,,,,,78800.0,79100.0,78100.0,78500.0,-0.25,25336.0,,,
2020-05-21,5646.0,,,-1613.0,,,-4687.0,,,-6579.0,,,60.0,,,1669.0,,,-46.0,,,31.0,,,179.0,,,0.0,,,606.0,,,48.0,,,,,,,78700.0,78900.0,78200.0,78600.0,0.13,29397.0,,,
2020-05-22,-43150.0,,,3958.0,,,42574.0,,,-746.0,,,14703.0,,,22050.0,,,1133.0,,,0.0,,,5257.0,,,177.0,,,-3319.0,,,-63.0,,,,,,,79100.0,83400.0,78800.0,82200.0,4.58,125107.0,,,
2020-05-23,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-05-24,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-05-25,-19243.0,,,-12806.0,,,32681.0,,,-1023.0,,,10022.0,,,16366.0,,,837.0,,,252.0,,,6193.0,,,35.0,,,-651.0,,,18.0,,,,,,,83100.0,86200.0,82000.0,85900.0,4.5,79342.0,,,
2020-05-26,-34.0,,,-9544.0,,,9843.0,,,1396.0,,,962.0,,,5166.0,,,614.0,,,0.0,,,1707.0,,,0.0,,,-207.0,,,-59.0,,,,,,,86100.0,87400.0,84700.0,85300.0,-0.7,47804.0,,,
2020-05-27,-1449.0,,,-4222.0,,,5594.0,,,-75.0,,,1111.0,,,5857.0,,,-1519.0,,,0.0,,,220.0,,,0.0,,,74.0,,,3.0,,,,,,,84800.0,87300.0,84600.0,84900.0,-0.47,46147.0,,,
2020-05-28,5908.0,,,-16409.0,,,8999.0,,,52.0,,,-2673.0,,,10356.0,,,-207.0,,,0.0,,,1653.0,,,-182.0,,,1464.0,,,37.0,,,,,,,84600.0,85300.0,82400.0,82700.0,-2.59,71390.0,,,
2020-05-29,-4660.0,,,-19297.0,,,23529.0,,,3622.0,,,9329.0,,,4083.0,,,3534.0,,,91.0,,,2526.0,,,343.0,,,420.0,,,9.0,,,,,,,83500.0,85800.0,83000.0,83900.0,1.45,82907.0,,,
2020-05-30,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-05-31,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-06-01,269.0,,,-5840.0,,,5860.0,,,568.0,,,815.0,,,3085.0,,,347.0,,,0.0,,,1045.0,,,0.0,,,-290.0,,,1.0,,,,,,,83900.0,85200.0,83200.0,85000.0,1.31,33378.0,,,
2020-06-02,-15078.0,,,-4435.0,,,20757.0,,,378.0,,,4969.0,,,11559.0,,,1072.0,,,-1.0,,,2805.0,,,-25.0,,,-1187.0,,,-56.0,,,,,,,85000.0,88000.0,84900.0,87400.0,2.82,59202.0,,,
2020-06-03,61.0,,,-11914.0,,,11782.0,,,12841.0,,,3202.0,,,-3196.0,,,-805.0,,,-229.0,,,-59.0,,,27.0,,,76.0,,,-5.0,,,,,,,87500.0,89500.0,87400.0,88000.0,0.69,62952.0,,,
2020-06-04,-2161.0,,,-9972.0,,,11753.0,,,6419.0,,,39.0,,,3601.0,,,1701.0,,,-15.0,,,86.0,,,-79.0,,,292.0,,,88.0,,,,,,,88000.0,88600.0,87400.0,87400.0,-0.68,47848.0,,,
2020-06-05,-3182.0,,,-4217.0,,,7050.0,,,3382.0,,,1135.0,,,2101.0,,,251.0,,,0.0,,,181.0,,,0.0,,,342.0,,,7.0,,,,,,,87600.0,88500.0,86900.0,88300.0,1.03,30633.0,,,
2020-06-06,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-06-07,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-06-08,846.0,,,2223.0,,,-3622.0,,,-761.0,,,-1061.0,,,-902.0,,,-1003.0,,,0.0,,,105.0,,,0.0,,,550.0,,,3.0,,,,,,,89100.0,89100.0,87800.0,88000.0,-0.34,35355.0,,,
2020-06-09,2237.0,,,-9713.0,,,6586.0,,,-2086.0,,,-1538.0,,,8593.0,,,1607.0,,,0.0,,,11.0,,,0.0,,,797.0,,,92.0,,,,,,,87800.0,88400.0,86300.0,87100.0,-1.02,47146.0,,,
2020-06-10,19212.0,,,-25726.0,,,5675.0,,,3779.0,,,1036.0,,,-181.0,,,-60.0,,,-129.0,,,1252.0,,,-23.0,,,788.0,,,51.0,,,,,,,87900.0,87900.0,85600.0,85700.0,-1.61,53102.0,,,
2020-06-11,9227.0,,,572.0,,,-10714.0,,,-7815.0,,,-2314.0,,,318.0,,,169.0,,,-2.0,,,-1067.0,,,-3.0,,,914.0,,,0.0,,,,,,,85000.0,86400.0,84100.0,84800.0,-1.05,50862.0,,,
2020-06-12,-2761.0,,,-786.0,,,3738.0,,,-975.0,,,974.0,,,2370.0,,,278.0,,,0.0,,,1090.0,,,0.0,,,-222.0,,,32.0,,,,,,,82900.0,84300.0,82100.0,83200.0,-1.89,40337.0,,,
2020-06-13,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-06-14,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-06-15,9877.0,,,-4258.0,,,-7250.0,,,-1894.0,,,-2195.0,,,-3111.0,,,130.0,,,1.0,,,-182.0,,,0.0,,,1642.0,,,-10.0,,,,,,,82400.0,82600.0,79300.0,79300.0,-4.69,44042.0,,,
2020-06-16,-738.0,,,-6628.0,,,6839.0,,,5509.0,,,239.0,,,1712.0,,,-247.0,,,255.0,,,-736.0,,,107.0,,,446.0,,,80.0,,,,,,,80000.0,82800.0,80000.0,82600.0,4.16,35577.0,,,
2020-06-17,878.0,,,2263.0,,,-4090.0,,,-1728.0,,,-997.0,,,-1297.0,,,326.0,,,-619.0,,,253.0,,,-29.0,,,923.0,,,27.0,,,,,,,82400.0,82700.0,81300.0,82300.0,-0.36,34055.0,,,
2020-06-18,2481.0,,,-1610.0,,,-1240.0,,,245.0,,,946.0,,,-1610.0,,,124.0,,,-2.0,,,-943.0,,,0.0,,,358.0,,,11.0,,,,,,,82200.0,82300.0,81100.0,81700.0,-0.73,25107.0,,,
2020-06-19,9542.0,,,-6720.0,,,-3676.0,,,-2275.0,,,-1358.0,,,870.0,,,-498.0,,,0.0,,,-416.0,,,0.0,,,797.0,,,58.0,,,,,,,82000.0,82100.0,80200.0,80600.0,-1.35,42832.0,,,
2020-06-20,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-06-21,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-06-22,9911.0,,,-4998.0,,,-5577.0,,,-2065.0,,,632.0,,,-3246.0,,,57.0,,,-2.0,,,-953.0,,,0.0,,,639.0,,,25.0,,,,,,,79800.0,80800.0,79500.0,79500.0,-1.36,27057.0,,,
2020-06-23,9185.0,,,-3538.0,,,-4651.0,,,-1038.0,,,-542.0,,,-2191.0,,,137.0,,,-201.0,,,-816.0,,,0.0,,,-1094.0,,,99.0,,,,,,,79700.0,80000.0,78100.0,78800.0,-0.88,45605.0,,,
2020-06-24,7500.0,,,-3333.0,,,-4632.0,,,-1103.0,,,-552.0,,,1181.0,,,-2932.0,,,-235.0,,,-1085.0,,,95.0,,,444.0,,,21.0,,,,,,,78500.0,79600.0,78200.0,79500.0,0.89,31090.0,,,
2020-06-25,8205.0,,,-828.0,,,-8097.0,,,-7170.0,,,-408.0,,,-578.0,,,-367.0,,,-63.0,,,487.0,,,0.0,,,700.0,,,19.0,,,,,,,78600.0,78900.0,78200.0,78200.0,-1.64,26370.0,,,
2020-06-26,9009.0,,,-1364.0,,,-8064.0,,,-3231.0,,,-972.0,,,-2712.0,,,-232.0,,,0.0,,,-917.0,,,0.0,,,362.0,,,57.0,,,,,,,78400.0,78600.0,78000.0,78100.0,-0.13,23943.0,,,
2020-06-27,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-06-28,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-06-29,851.0,,,-1204.0,,,206.0,,,-2530.0,,,1477.0,,,670.0,,,-105.0,,,1.0,,,676.0,,,18.0,,,141.0,,,6.0,,,,,,,77000.0,78600.0,77000.0,77700.0,-0.51,29288.0,,,
2020-06-30,973.0,,,-7919.0,,,6506.0,,,2011.0,,,1444.0,,,2674.0,,,2.0,,,-1.0,,,377.0,,,0.0,,,389.0,,,50.0,,,,,,,78000.0,79500.0,77700.0,78200.0,0.64,33122.0,,,
2020-07-01,3838.0,,,-5408.0,,,1235.0,,,1236.0,,,-866.0,,,257.0,,,115.0,,,0.0,,,494.0,,,0.0,,,337.0,,,-3.0,,,,,,,79100.0,79200.0,78200.0,78500.0,0.38,18845.0,,,
2020-07-02,-310.0,,,-4260.0,,,4447.0,,,2875.0,,,-505.0,,,-418.0,,,562.0,,,1587.0,,,346.0,,,0.0,,,157.0,,,-34.0,,,,,,,78400.0,79700.0,78300.0,79300.0,1.02,21142.0,,,
2020-07-03,2446.0,,,-3584.0,,,868.0,,,1659.0,,,-2010.0,,,141.0,,,63.0,,,1197.0,,,-181.0,,,0.0,,,162.0,,,108.0,,,,,,,79300.0,80900.0,79200.0,79800.0,0.63,22343.0,,,
2020-07-04,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-07-05,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-07-06,2038.0,,,-2341.0,,,180.0,,,4658.0,,,-679.0,,,-1429.0,,,-1045.0,,,32.0,,,-1357.0,,,0.0,,,125.0,,,-2.0,,,,,,,80600.0,80600.0,79300.0,79900.0,0.13,19104.0,,,
2020-07-07,10973.0,,,858.0,,,-12912.0,,,-1315.0,,,-1685.0,,,-8693.0,,,-1782.0,,,740.0,,,-174.0,,,-3.0,,,1066.0,,,15.0,,,,,,,79900.0,80500.0,78500.0,79200.0,-0.88,37156.0,,,
2020-07-08,1403.0,,,1048.0,,,-2522.0,,,-241.0,,,-294.0,,,-2163.0,,,119.0,,,0.0,,,78.0,,,-21.0,,,79.0,,,-8.0,,,,,,,79700.0,79700.0,78700.0,79500.0,0.38,24653.0,,,
2020-07-09,7587.0,,,-1487.0,,,-6272.0,,,-3128.0,,,-1307.0,,,-755.0,,,-827.0,,,-25.0,,,-313.0,,,84.0,,,151.0,,,21.0,,,,,,,79500.0,79600.0,78600.0,78600.0,-1.13,30690.0,,,
2020-07-10,5191.0,,,1613.0,,,-7164.0,,,-4613.0,,,-1710.0,,,-498.0,,,-401.0,,,0.0,,,57.0,,,0.0,,,353.0,,,7.0,,,,,,,78600.0,78600.0,77700.0,77800.0,-1.02,27517.0,,,
2020-07-11,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-07-12,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-07-13,-589.0,,,-2748.0,,,3107.0,,,1075.0,,,217.0,,,1705.0,,,-56.0,,,0.0,,,166.0,,,0.0,,,208.0,,,22.0,,,,,,,78400.0,79400.0,77800.0,79000.0,1.54,23761.0,,,
2020-07-14,-5637.0,,,5204.0,,,575.0,,,-2248.0,,,1541.0,,,1090.0,,,11.0,,,0.0,,,181.0,,,0.0,,,-144.0,,,2.0,,,,,,,78700.0,80500.0,78600.0,80500.0,1.9,27131.0,,,
2020-07-15,-1985.0,,,1561.0,,,535.0,,,3668.0,,,-1157.0,,,-1443.0,,,412.0,,,-242.0,,,-783.0,,,80.0,,,-131.0,,,20.0,,,,,,,80800.0,81000.0,80200.0,80700.0,0.25,34515.0,,,
2020-07-16,-14475.0,,,-4192.0,,,19875.0,,,2580.0,,,5218.0,,,6534.0,,,737.0,,,293.0,,,4288.0,,,225.0,,,-1076.0,,,-131.0,,,,,,,81400.0,84100.0,81100.0,83700.0,3.72,55404.0,,,
2020-07-17,3111.0,,,-3121.0,,,17.0,,,-201.0,,,-2.0,,,-314.0,,,28.0,,,56.0,,,451.0,,,0.0,,,-10.0,,,2.0,,,,,,,83300.0,84000.0,82200.0,82400.0,-1.55,22762.0,,,
2020-07-18,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-07-19,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-07-20,-2978.0,,,-2148.0,,,5281.0,,,-1024.0,,,2347.0,,,3385.0,,,-30.0,,,469.0,,,134.0,,,0.0,,,-139.0,,,-16.0,,,,,,,82900.0,83500.0,81800.0,83100.0,0.85,24296.0,,,
2020-07-21,3583.0,,,-5061.0,,,1740.0,,,2942.0,,,-1086.0,,,1244.0,,,-612.0,,,27.0,,,-485.0,,,-290.0,,,-212.0,,,-51.0,,,,,,,82800.0,83400.0,82300.0,82300.0,-0.96,26445.0,,,
2020-07-22,-419.0,,,-4093.0,,,5729.0,,,643.0,,,-346.0,,,4127.0,,,859.0,,,53.0,,,374.0,,,19.0,,,-1112.0,,,-105.0,,,,,,,82100.0,83800.0,81700.0,81800.0,-0.61,31063.0,,,
2020-07-23,7454.0,,,-2504.0,,,-4491.0,,,-3920.0,,,150.0,,,-220.0,,,-206.0,,,486.0,,,-783.0,,,2.0,,,-459.0,,,0.0,,,,,,,81800.0,81900.0,80600.0,80800.0,-1.22,30911.0,,,
2020-07-24,3420.0,,,-7201.0,,,3183.0,,,-36.0,,,792.0,,,833.0,,,690.0,,,323.0,,,566.0,,,15.0,,,579.0,,,19.0,,,,,,,80100.0,81400.0,80000.0,80400.0,-0.5,24527.0,,,
2020-07-25,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-07-26,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-07-27,1839.0,,,-1492.0,,,-261.0,,,1618.0,,,772.0,,,-3693.0,,,156.0,,,47.0,,,839.0,,,0.0,,,-97.0,,,12.0,,,,,,,80100.0,81600.0,80100.0,80600.0,0.25,19643.0,,,
2020-07-28,587.0,,,2412.0,,,-3506.0,,,-2490.0,,,62.0,,,-334.0,,,-200.0,,,0.0,,,-544.0,,,0.0,,,497.0,,,10.0,,,,,,,80400.0,81500.0,80400.0,81200.0,0.74,23226.0,,,
2020-07-29,2405.0,,,-848.0,,,-1675.0,,,-778.0,,,-252.0,,,-508.0,,,-226.0,,,0.0,,,239.0,,,-150.0,,,135.0,,,-17.0,,,,,,,80900.0,81600.0,80300.0,81200.0,0.0,18024.0,,,
2020-07-30,-609.0,,,-1154.0,,,1386.0,,,-215.0,,,795.0,,,300.0,,,-241.0,,,0.0,,,624.0,,,123.0,,,395.0,,,-17.0,,,,,,,81100.0,82400.0,81000.0,82100.0,1.11,23035.0,,,
2020-07-31,8638.0,,,-5239.0,,,-5227.0,,,-1892.0,,,-421.0,,,-1363.0,,,-1443.0,,,0.0,,,-108.0,,,0.0,,,1846.0,,,-17.0,,,,,,,82100.0,82500.0,80700.0,80900.0,-1.46,30551.0,,,
2020-08-01,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-08-02,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-08-03,14796.0,,,-6035.0,,,-9877.0,,,-2114.0,,,-961.0,,,-6935.0,,,44.0,,,0.0,,,49.0,,,40.0,,,1108.0,,,8.0,,,,,,,80900.0,81000.0,79700.0,79800.0,-1.36,35417.0,,,
2020-08-04,3439.0,,,-3342.0,,,-357.0,,,1097.0,,,-418.0,,,-739.0,,,165.0,,,0.0,,,-462.0,,,0.0,,,267.0,,,-8.0,,,,,,,79500.0,80500.0,79500.0,80000.0,0.25,23961.0,,,
2020-08-05,8345.0,,,216.0,,,-8555.0,,,-1287.0,,,-763.0,,,-4982.0,,,-1325.0,,,-1.0,,,-410.0,,,213.0,,,-54.0,,,48.0,,,,,,,79800.0,80400.0,79700.0,80100.0,0.13,31575.0,,,
2020-08-06,-45384.0,,,26400.0,,,19677.0,,,4242.0,,,4352.0,,,1000.0,,,3843.0,,,168.0,,,4886.0,,,1185.0,,,-475.0,,,-218.0,,,,,,,81600.0,86300.0,80600.0,86000.0,7.37,117641.0,,,
2020-08-07,-5626.0,,,-13139.0,,,9536.0,,,-4446.0,,,1672.0,,,11053.0,,,27.0,,,31.0,,,884.0,,,315.0,,,9119.0,,,110.0,,,,,,,86500.0,87100.0,83600.0,86300.0,0.35,82194.0,,,
2020-08-08,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-08-09,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-08-10,-6083.0,,,-2388.0,,,17.0,,,-1791.0,,,1144.0,,,-190.0,,,-496.0,,,490.0,,,831.0,,,30.0,,,8454.0,,,-1.0,,,,,,,85400.0,87000.0,84500.0,86200.0,-0.12,45255.0,,,
2020-08-11,-19809.0,,,-773.0,,,12042.0,,,5575.0,,,131.0,,,5042.0,,,-394.0,,,42.0,,,1626.0,,,20.0,,,8591.0,,,-52.0,,,,,,,85500.0,89100.0,85500.0,88100.0,2.2,63145.0,,,
2020-08-12,-2193.0,,,-6572.0,,,326.0,,,-4100.0,,,531.0,,,2575.0,,,1158.0,,,18.0,,,69.0,,,75.0,,,8441.0,,,-3.0,,,,,,,87700.0,88400.0,86700.0,88300.0,0.23,49222.0,,,
2020-08-13,-3886.0,,,-7014.0,,,2782.0,,,2481.0,,,1737.0,,,-1211.0,,,-768.0,,,625.0,,,-215.0,,,133.0,,,8127.0,,,-8.0,,,,,,,87700.0,89500.0,87500.0,88000.0,-0.34,57534.0,,,
2020-08-14,-5510.0,,,-4651.0,,,6418.0,,,4026.0,,,-122.0,,,1811.0,,,398.0,,,174.0,,,255.0,,,-125.0,,,3751.0,,,-8.0,,,,,,,88000.0,88700.0,87000.0,88100.0,0.11,34936.0,,,
2020-08-15,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-08-16,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-08-17,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-08-18,-8576.0,,,-3397.0,,,8448.0,,,8146.0,,,-714.0,,,1983.0,,,140.0,,,-89.0,,,-1119.0,,,100.0,,,3516.0,,,9.0,,,,,,,88100.0,88100.0,84800.0,85400.0,-3.06,47893.0,,,
2020-08-19,-2155.0,,,1925.0,,,-25.0,,,-379.0,,,-106.0,,,251.0,,,103.0,,,-1.0,,,142.0,,,-36.0,,,296.0,,,-41.0,,,,,,,85100.0,86700.0,84700.0,85800.0,0.47,25907.0,,,
2020-08-20,-4111.0,,,366.0,,,-1364.0,,,-2387.0,,,2127.0,,,15.0,,,-228.0,,,335.0,,,-1208.0,,,-17.0,,,5063.0,,,47.0,,,,,,,84700.0,85400.0,83000.0,83100.0,-3.15,48948.0,,,
2020-08-21,-3891.0,,,-3398.0,,,-2346.0,,,-1483.0,,,-1520.0,,,130.0,,,-122.0,,,0.0,,,594.0,,,56.0,,,9625.0,,,10.0,,,,,,,83400.0,85200.0,83000.0,84200.0,1.32,32196.0,,,
2020-08-22,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
