,date,nvda,open,high,low,volume,nvda_cr
276,2023-02-01,20.922060012817383,19.671311072186494,21.17080968253937,19.591391139923406,660477000,7.20%
277,2023-02-02,21.687288284301758,20.978997726890935,21.927048029670438,20.679298521540353,564276000,3.66%
278,2023-02-03,21.078895568847656,20.978995210566314,21.723250879049424,20.76820581662644,429366000,-2.81%
279,2023-02-06,21.06791114807129,20.78519321039508,21.54842912938245,20.76521275361375,452197000,-0.05%
280,2023-02-07,22.150829315185547,21.360619878712374,22.236743764926906,21.128851507395858,664150000,5.14%
281,2023-02-08,22.18279266357422,22.364609852385264,22.85511993042836,21.985989180590057,559651000,0.14%
282,2023-02-09,22.314659118652344,22.583391079267905,22.996976567245348,22.097877100421048,523876000,0.59%
283,2023-02-10,21.24373435974121,21.668310502396057,22.055921084190924,20.790189793284593,550737000,-4.80%
284,2023-02-13,21.76620864868164,21.51645868835971,22.025948836069368,20.94103456636859,474919000,2.46%
285,2023-02-14,22.948028564453125,21.556420076698707,23.025949676572004,21.34463219361314,675474000,5.43%
286,2023-02-15,22.74123191833496,22.526446803874055,22.832140505930372,22.083890994896432,420575000,-0.90%
287,2023-02-16,21.979995727539062,22.110863322037478,22.527446080733473,21.905069975862954,412026000,-3.35%
288,2023-02-17,21.36661148071289,21.609368499758,21.71825874769265,20.95402439345479,465888000,-2.79%
289,2023-02-21,20.63434410095215,20.97899838851901,21.472503832330847,20.597380448319672,410015000,-3.43%
290,2023-02-22,20.73324203491211,20.68629006455199,21.082892354016522,20.400574910962913,513184000,0.48%
291,2023-02-23,23.640335083007812,23.41656006308935,23.864112008367524,23.001974156806483,1117995000,14.02%
292,2023-02-24,23.262712478637695,23.201774563076796,23.4505261030738,22.924052694816517,589716000,-1.60%
293,2023-02-27,23.477497100830078,23.64632871610379,23.85611778942511,23.43054512484724,452994000,0.92%
294,2023-02-28,23.19278335571289,23.348627491238524,23.801175507716838,23.182793127166743,455963000,-1.21%
295,2023-03-01,22.6752986907959,23.168804101489602,23.2327411745783,22.485488184590242,460026000,-2.23%
296,2023-03-02,23.290681838989258,22.465509649279113,23.356615814296525,22.40956399575206,389415000,2.71%
297,2023-03-03,23.866107940673828,23.29667828013058,23.87609816871999,23.106867758135774,412393000,2.47%
298,2023-03-06,23.530445098876953,23.867107967065923,24.223749385629638,23.463510762437853,437429000,-1.41%
299,2023-03-07,23.268661499023438,23.580402685270712,24.104966338425466,23.22169964405819,515154000,-1.11%
300,2023-03-08,24.160917282104492,23.467493409570896,24.179902508727604,23.404546005900805,513573000,3.83%
301,2023-03-09,23.416540145874023,24.154924912871536,24.43369447307599,23.36358275312628,501257000,-3.08%
302,2023-03-10,22.9459285736084,23.38956009205049,23.607379462799077,22.707126734055908,474866000,-2.01%
303,2023-03-13,22.946928024291992,22.733106940046454,23.27865305444534,22.278484860419933,421890000,0.00%
304,2023-03-14,24.04301643371582,23.476487867060463,24.19888701960605,23.44051655907677,474910000,4.78%
305,2023-03-15,24.2078800201416,23.74126688899198,24.26583051123997,23.340600837359847,524486000,0.69%
306,2023-03-16,25.519790649414062,24.007047963864338,25.56675059825911,23.874157083100002,583253000,5.42%
307,2023-03-17,25.703638076782227,25.960424630848856,26.377078166810012,25.646684297201393,848547000,0.72%
308,2023-03-20,25.87849235534668,25.59372917074599,26.00238993506894,25.109131303094223,432747000,0.68%
309,2023-03-21,26.177244186401367,26.158260863210074,26.370084715171625,25.359924553123577,547408000,1.15%
310,2023-03-22,26.446022033691406,26.40305656588551,27.566091472465203,26.215212950904103,797295000,1.03%
311,2023-03-23,27.16842269897461,27.092485590001715,27.476167523901886,26.667839239162014,564889000,2.73%
312,2023-03-24,26.756765365600586,27.0085569440688,27.144443706351247,26.333117616110897,454920000,-1.52%
313,2023-03-27,26.508968353271484,26.814714001840976,26.977578750651066,26.343105836527318,361026000,-0.93%
314,2023-03-28,26.388071060180664,26.42504099387314,26.49098617741666,25.828536573761543,356104000,-0.46%
315,2023-03-29,26.96159553527832,26.80272905587712,27.055517353686565,26.57491771466647,393694000,2.17%
316,2023-03-30,27.360260009765625,27.206388565387414,27.47616480917353,27.079493220776026,364516000,1.48%
317,2023-03-31,27.753938674926758,27.11746650509489,27.81089055808839,27.08249571617721,433933000,1.44%
318,2023-04-03,27.941776275634766,27.486155591511658,27.97674705699484,27.31329892606636,398716000,0.68%
319,2023-04-04,27.43020248413086,27.942776983152683,27.976749146372356,27.284323812201485,368592000,-1.83%
320,2023-04-05,26.85867691040039,26.80672004860662,26.97557842011288,26.37308045320567,515015000,-2.08%
321,2023-04-06,27.014549255371094,26.561924402993725,27.057512816555565,26.40505518671545,397654000,0.58%
322,2023-04-10,27.55609893798828,26.80072620018478,27.598063878336834,26.64685475224009,395279000,2.00%
323,2023-04-11,27.146442413330078,27.70098190602062,27.766927091482064,27.10347694194817,314378000,-1.49%
324,2023-04-12,26.47300148010254,27.347274949110663,27.445193150748228,26.426039620920893,446259000,-2.48%
325,2023-04-13,26.441022872924805,26.71179772670093,26.86467054430278,26.307135282820585,353615000,-0.12%
326,2023-04-14,26.735780715942383,26.48199191641149,26.86067692126086,26.198227341528817,395660000,1.11%
327,2023-04-17,26.979578018188477,26.542940633883788,26.98357440686349,26.41105027878462,321471000,0.91%
328,2023-04-18,27.644025802612305,27.510138201217032,28.086658738816173,27.334283752804854,604812000,2.46%
329,2023-04-19,27.907804489135742,27.33827814990457,27.976747432102734,27.2093855674829,358660000,0.95%
330,2023-04-20,27.081493377685547,27.648021986147068,28.00672503718342,26.97757964609056,427713000,-2.96%
331,2023-04-21,27.096481323242188,26.929620174009735,27.160429263560324,26.699811611017537,345103000,0.06%
332,2023-04-24,27.01954460144043,26.990569353375054,27.34327496276754,26.64885238383688,339282000,-0.28%
333,2023-04-25,26.219209671020508,27.055514550596037,27.22437484436602,26.20322411553106,378527000,-2.96%
334,2023-04-26,26.933612823486328,26.97957605431513,27.307302770987576,26.682821824060706,406337000,2.72%
335,2023-04-27,27.203392028808594,27.340279304100545,27.47216966404172,26.60289125219407,377161000,1.00%
336,2023-04-28,27.72595977783203,27.202394701984563,27.734951176667415,27.048521337557332,292216000,1.92%
337,2023-05-01,28.88599395751953,27.8168827543935,29.033871779873245,27.75693310998625,570329000,4.18%
338,2023-05-02,28.186573028564453,28.656183952378868,28.812054544580096,28.05967958921287,402730000,-2.42%
339,2023-05-03,27.77890968322754,27.81687822985484,28.34344096805308,27.449183833971773,383387000,-1.45%
340,2023-05-04,27.53911590576172,27.628040805780497,27.8358682890502,27.21738275503477,321850000,-0.86%
341,2023-05-05,28.656185150146484,27.802894198913098,28.731121728563178,27.707973770612693,361494000,4.06%
342,2023-05-08,29.126789093017578,28.498311768735906,29.195732032286276,28.326455636647413,344979000,1.64%
343,2023-05-09,28.547273635864258,28.87500228440972,28.94894023981755,28.426375730996305,314869000,-1.99%
344,2023-05-10,28.86101531982422,28.98091460956097,29.08882663839483,28.437367605326653,369350000,1.10%
345,2023-05-11,28.55426788330078,28.872004608217654,28.92596062028458,28.22254475076314,322149000,-1.06%
346,2023-05-12,28.316463470458984,28.505305680587945,28.75609857922899,28.02270701560493,274222000,-0.83%
347,2023-05-15,28.928955078125,28.484324933585533,28.94494253797439,28.12862158025983,293926000,2.16%
348,2023-05-16,29.188743591308594,28.817052724629356,29.845199573848124,28.80806132560358,449405000,0.90%
349,2023-05-17,30.152938842773438,29.55943225417957,30.173921312310178,29.40556081091014,432535000,3.30%
350,2023-05-18,31.651695251464844,30.38474850266172,31.80157031583205,30.29482308288843,748725000,4.97%
351,2023-05-19,31.238037109375,31.509810589762786,31.553774675559076,30.89032652886848,473908000,-1.31%
352,2023-05-22,31.15011215209961,30.875338986536004,31.49382635847514,30.654523739106693,372000000,-0.28%
353,2023-05-23,30.66251564025879,30.974256822059314,31.262017766354816,30.60556376728732,356253000,-1.57%
354,2023-05-24,30.51263999938965,30.184911363622657,30.58158294267241,29.781247533939762,721419000,-0.49%
355,2023-05-25,37.948463439941406,38.49101183651756,39.447217938255974,36.60457902009647,1543911000,24.37%
356,2023-05-26,38.913658142089844,37.858535295090505,39.137471155324974,37.51881748077454,714397000,2.54%
357,2023-05-30,40.077693939208984,40.56129320908205,41.903176556488546,39.91582970590061,923401000,2.99%
358,2023-05-31,37.80257797241211,39.455203631645354,40.26153261415584,37.79058690184261,1002580000,-5.68%
359,2023-06-01,39.73697280883789,38.45703459331072,40.0167390585578,38.30816007086099,635873000,5.12%
360,2023-06-02,39.29434585571289,40.0637069703337,40.46637223130838,39.02556820427834,482731000,-1.11%
361,2023-06-05,39.13846969604492,38.87668625179113,39.53213967153062,38.6748543493484,396094000,-0.40%
362,2023-06-06,38.62189865112305,38.797754990174724,39.12747895572034,38.11631834652575,388729000,-1.32%
363,2023-06-07,37.44774627685547,38.886701533947004,39.47027647730588,37.32883333327853,511998000,-3.04%
364,2023-06-08,38.48200225830078,37.69657436729438,38.835744998272645,37.47773561947334,417772000,2.76%
365,2023-06-09,38.7418098449707,39.00861399501781,39.68212369971367,38.538958335587395,427717000,0.68%
366,2023-06-12,39.45329666137695,39.17150398137998,39.501262102808724,38.58992633945342,388701000,1.84%
367,2023-06-13,40.99217987060547,40.15678903495475,41.07112482299617,39.71111409271858,613208000,3.90%
368,2023-06-14,42.96574783325195,40.794327015832565,42.96874400584985,40.52252155664653,740465000,4.81%
369,2023-06-15,42.62199401855469,42.571032403423146,43.25753327513272,42.116361328067455,568622000,-0.80%
370,2023-06-16,42.66095733642578,43.41840556812391,43.68920841570231,42.62997783526068,655709000,0.09%
371,2023-06-20,43.776145935058594,42.96673732432782,43.95801662220809,42.64297159288135,451153000,2.61%
372,2023-06-21,43.013710021972656,43.46937984975044,43.583299212657124,42.04941511162373,551603000,-1.74%
373,2023-06-22,42.993717193603516,42.22227535860052,43.394422782476106,42.20329197945321,417737000,-0.05%
374,2023-06-23,42.178314208984375,42.4331298944521,42.77787649157712,41.98445500064074,358140000,-1.90%
375,2023-06-26,40.60246658325195,42.43013574055072,42.73291690766179,40.070851773400804,594322000,-3.74%
376,2023-06-27,41.845558166503906,40.76934141492228,41.90951081905212,40.418598644089215,462175000,3.06%
377,2023-06-28,41.08710861206055,40.63044011815251,41.81457999808646,40.488545059577945,582639000,-1.81%
378,2023-06-29,40.79231643676758,41.52778134342767,41.56975062175712,40.57047773361946,380514000,-0.72%
379,2023-06-30,42.27124786376953,41.64970217474364,42.51906868482128,41.47083144000187,501148000,3.63%
380,2023-07-03,42.382164001464844,42.48608848507777,42.8668120169638,42.171318861986485,198209000,0.26%
381,2023-07-05,42.28623962402344,42.10436890718979,43.14561125771648,42.05440601633571,323618000,-0.23%
382,2023-07-06,42.07239532470703,41.81358472410437,42.14834029261051,41.31594563009927,303582000,-0.51%
383,2023-07-07,42.47209548950195,42.29122733401887,43.18258088740522,42.149332286394056,355881000,0.95%
384,2023-07-10,42.14933395385742,42.625988347315335,42.77987571297271,41.618717966437515,353908000,-0.76%
385,2023-07-11,42.37416458129883,42.450109532436265,42.72690854272056,42.03641291485393,298244000,0.53%
386,2023-07-12,43.870079040527344,43.001711413643235,43.90305599140233,42.74589703423399,481277000,3.53%
387,2023-07-13,45.94357681274414,44.485637843052004,46.12144500110187,44.459655768689124,478204000,4.73%
388,2023-07-14,45.43593978881836,46.549128177642544,48.05303491082442,45.0272367895013,772075000,-1.10%
389,2023-07-17,46.42721939086914,46.25534736982459,46.46219379188679,45.22909361606182,510488000,2.18%
390,2023-07-18,47.45947265625,46.66704987722195,47.86118084029625,45.70075380485252,569164000,2.22%
391,2023-07-19,47.04277420043945,47.42949388429487,47.7832366141332,46.70801866375325,427502000,-0.88%
392,2023-07-20,45.486900329589844,46.473182138979574,47.052762218392,45.029233183931915,537865000,-3.31%
393,2023-07-21,44.27678298950195,45.754707765315004,45.83265398251241,44.067935310129315,963769000,-2.66%
394,2023-07-24,44.579566955566406,44.69847992512501,45.076207287411634,44.00798419764258,382516000,0.68%
395,2023-07-25,45.645790100097656,44.90832769720461,46.14942147302996,44.8903392287754,348081000,2.39%
396,2023-07-26,45.4189567565918,45.98754334626847,46.01952157703273,44.59755574079193,364237000,-0.50%
397,2023-07-27,45.86663055419922,46.48518000024853,47.360542567448725,45.716738084889066,455976000,0.99%
398,2023-07-28,46.71601486206055,46.63407374046653,46.992813922510294,46.34728362681164,331194000,1.85%
399,2023-07-31,46.69502639770508,46.72000974655935,47.095735831876695,46.47218895380473,251055000,-0.04%
400,2023-08-01,46.47319030761719,46.42622359131387,46.86590615971662,45.99353971547932,237858000,-0.48%
401,2023-08-02,44.23681640625,45.79768107011527,45.80667339857495,43.35545767140817,530142000,-4.81%
402,2023-08-03,44.48263931274414,43.76815892788042,45.08520160367777,43.76815892788042,324176000,0.56%
403,2023-08-04,44.64751434326172,44.95229288862931,45.608812879018394,44.360724265707994,362666000,0.37%
404,2023-08-07,45.38397979736328,45.078202515862756,45.50689146915822,44.53060059886417,322154000,1.65%
405,2023-08-08,44.63153076171875,44.82039253545294,45.209109671688076,44.02397106962369,353843000,-1.66%
406,2023-08-09,42.5230598449707,44.24180664104453,44.27978102394421,42.10336324472602,586449000,-4.72%
407,2023-08-10,42.3571891784668,42.12935426842484,43.542327913208446,41.80458974449363,492705000,-0.39%
408,2023-08-11,40.82529830932617,41.72064683355446,41.98745483103536,40.609455735906536,533085000,-3.62%
409,2023-08-14,43.721195220947266,40.45657164204001,43.76816194200566,40.28169960823156,690286000,7.09%
410,2023-08-15,43.908050537109375,44.52760248933731,45.23508789652122,43.67821822396301,676512000,0.43%
411,2023-08-16,43.454383850097656,44.487632483624076,44.642518572075744,43.374440183849174,527451000,-1.03%
412,2023-08-17,43.31249237060547,43.938036744094546,44.02996891832421,42.969739400582895,452395000,-0.33%
413,2023-08-18,43.267520904541016,42.60400217656772,43.546317397362685,41.62971253779868,583768000,-0.10%
414,2023-08-21,46.932857513427734,44.46165562877054,47.030785847728,44.18985399309083,692573000,8.47%
415,2023-08-22,45.63479995727539,48.100005574504046,48.15196972371808,45.30004440741636,755293000,-2.77%
416,2023-08-23,47.081748962402344,45.832657681466124,47.165687530536545,45.175135085824124,779046000,3.17%
417,2023-08-24,47.12871170043945,50.17949363700367,50.229456525679716,47.12471680402284,1156044000,0.10%
418,2023-08-25,45.98454284667969,46.97781961200935,47.77024230669421,44.99126226942635,925341000,-2.43%
419,2023-08-28,46.80095291137695,46.44820888033288,46.945847962697144,44.85536966380344,685192000,1.78%
420,2023-08-29,48.748531341552734,46.632071231077255,49.04531628812588,46.35726964870884,701397000,4.16%
421,2023-08-30,49.228179931640625,49.008338674508195,49.89069606305402,48.389789269751844,735206000,0.98%
422,2023-08-31,49.319122314453125,49.34410566617648,49.70783948086103,48.922411542832535,528570000,0.18%
423,2023-09-01,48.473731994628906,49.72582320725818,49.76379378137674,48.10699823052651,463830000,-1.71%
424,2023-09-05,48.51270294189453,48.187938474576626,48.81548404497399,47.825203434833014,382653000,0.08%
425,2023-09-06,47.03065490722656,48.40976612181569,48.51769437680377,46.54996607250854,468670000,-3.05%
426,2023-09-07,46.2111930847168,45.495655031746296,46.314127328933516,45.122894378455285,433330000,-1.74%
427,2023-09-08,45.542625427246094,45.9123896906911,46.57595936498053,45.2418207464707,473069000,-1.45%
428,2023-09-11,45.14888000488281,46.118252157877485,46.1332418790325,44.283437093528,473966000,-0.86%
429,2023-09-12,44.841068267822266,44.709153407474325,45.643551923371255,44.502286142152805,349256000,-0.68%
430,2023-09-13,45.45568084716797,44.571249185878756,45.900393693899545,44.47431159036819,398355000,1.37%
431,2023-09-14,45.55162048339844,45.92038211332298,45.95735701328926,45.101909783891045,370097000,0.21%
432,2023-09-15,43.87169647216797,45.31176544872774,45.56959852066616,43.779752923471165,506831000,-3.69%
433,2023-09-18,43.937660217285156,42.72044680408226,44.213483290506936,41.97292784828809,500271000,0.15%
434,2023-09-19,43.491943359375,43.80474129556245,43.93765497175379,42.97427575565499,373064000,-1.01%
435,2023-09-20,42.211769104003906,43.571891798323115,43.874697872716084,42.1957805773011,367108000,-2.94%
436,2023-09-21,40.99055862426758,41.5561956700247,42.07286070255986,40.95358372498065,450736000,-2.89%
437,2023-09-22,41.58317565917969,41.54519814398996,42.087851165439716,41.204418374834624,479236000,1.45%
438,2023-09-25,42.19477844238281,41.564184746897794,42.50857517454085,41.15045020013546,419091000,1.47%
439,2023-09-26,41.88398361206055,41.97392575085955,42.79239807025896,41.62814811031587,402282000,-0.74%
440,2023-09-27,42.440616607666016,42.302708909565496,42.84435926371942,41.60216067664093,444935000,1.33%
441,2023-09-28,43.061222076416016,42.43262596387141,43.417990370192356,42.08785097086144,424663000,1.46%
442,2023-09-29,43.470951080322266,43.79873869157932,44.115535622315164,43.279073545812075,397830000,0.95%
443,2023-10-02,44.75312805175781,44.00161019361143,45.14587240598545,43.83272043820974,433298000,2.95%
444,2023-10-03,43.48894119262695,44.77910920077743,45.10090400420974,43.2181160083425,470850000,-2.82%
445,2023-10-04,44.01260757446289,43.713800550252934,44.11454300550294,43.26408989829739,361821000,1.20%
446,2023-10-05,44.65919494628906,44.02160569733858,44.87106009571042,43.859711368944936,393483000,1.47%
447,2023-10-06,45.73249816894531,44.16450946291641,45.759481188953075,43.99761731119279,434436000,2.40%
448,2023-10-09,45.24380874633789,44.813086880403254,45.57559541910592,44.33939347095082,409675000,-1.07%
449,2023-10-10,45.768470764160156,45.28078645305619,46.229172057316305,45.058929471918596,368582000,1.16%
450,2023-10-11,46.77582550048828,46.16621813703432,46.82879273607268,46.02031234982247,378137000,2.20%
451,2023-10-12,46.914737701416016,46.74684673062692,47.57831113328324,46.30013628160048,481325000,0.30%
452,2023-10-13,45.43169021606445,46.92972437247631,47.0856258439627,45.25080714920821,474115000,-3.16%
453,2023-10-16,46.065284729003906,45.03394854361238,46.19519817588755,44.8830449142491,375099000,1.39%
454,2023-10-17,43.90966796875,43.97162826487706,44.7251436928957,42.452607921894625,812333000,-4.68%
455,2023-10-18,42.168792724609375,42.563538500675094,43.19113575483381,41.79803354808787,627294000,-3.96%
456,2023-10-19,42.0738639831543,42.78340541148184,43.26909220321944,41.855003378817976,501233000,-0.23%
457,2023-10-20,41.360321044921875,41.86299514075664,42.44262307555848,41.05151831937694,477266000,-1.70%
458,2023-10-23,42.947296142578125,41.20242325687503,43.22012278548461,40.91860593108143,478530000,3.84%
459,2023-10-24,43.634849548339844,43.049228794577566,43.66882802570082,42.66347986731124,401463000,1.60%
460,2023-10-25,41.7520637512207,43.37001943801499,43.62185968396837,41.52820914347359,398379000,-4.31%
461,2023-10-26,40.30000305175781,41.82601906009142,42.22875913409801,39.85429143072344,541001000,-3.48%
462,2023-10-27,40.47389221191406,41.10348715819275,41.17943837928563,39.98920425077625,416784000,0.43%
463,2023-10-30,41.134464263916016,41.06051446991565,41.73907378443747,40.45490233078289,388028000,1.63%
464,2023-10-31,40.75370788574219,40.42392261933526,40.8526468966784,39.204707934267006,517969000,-0.93%
465,2023-11-01,42.29772186279297,40.857648711306,42.353685526231295,40.84265898891911,437593000,3.79%
466,2023-11-02,43.47795104980469,43.300064408208144,43.855705696322225,42.86634611035468,409172000,2.79%
467,2023-11-03,44.975982666015625,43.99161716605405,45.27978369407566,43.69480778178644,424610000,3.45%
468,2023-11-06,45.72150802612305,45.25580880956027,45.905391339762694,44.870056042056,400733000,1.66%
469,2023-11-07,45.92538070678711,45.689532763842614,46.18820786112749,45.128893543055014,343165000,0.45%
470,2023-11-08,46.543975830078125,46.07027857367067,46.83678620591324,45.93836370236791,346719000,1.35%
471,2023-11-09,46.91973114013672,47.43639611181253,48.198904678121394,46.719859321767146,540496000,0.81%
472,2023-11-10,48.30384063720703,47.46937982263058,48.440753359097926,47.25252065392858,421245000,2.95%
473,2023-11-13,48.588653564453125,48.28884773723465,49.08433598855006,48.06798954522677,384136000,0.59%
474,2023-11-14,49.623985290527344,49.64797189172138,49.801871937843956,49.00838510603704,416954000,2.13%
475,2023-11-15,48.856483459472656,49.902809365822506,49.927790961524366,48.168927272564574,475497000,-1.55%
476,2023-11-16,49.44810104370117,48.64761873945954,49.49307401570829,48.29884470682521,339756000,1.21%
477,2023-11-17,49.2662239074707,49.49207615888525,49.68495254819164,48.975411113822275,325205000,-0.37%
478,2023-11-20,50.37649917602539,49.280206345168914,50.51540949473078,49.14929028900057,414120000,2.25%
479,2023-11-21,49.911800384521484,50.09368225266799,50.48442900851123,49.1902657498463,565747000,-0.92%
480,2023-11-22,48.68458557128906,49.81985461878129,50.302541056638844,47.659246201339464,899420000,-2.46%
481,2023-11-24,47.745201110839844,48.43875395222816,48.88946341849403,47.71421905232239,294645000,-1.93%
482,2023-11-27,48.210899353027344,47.769182964937485,48.49871188238506,47.62127956875629,395662000,0.98%
483,2023-11-28,47.79016876220703,48.20490212503735,48.291847835176796,47.442393546125054,401491000,-0.87%
484,2023-11-29,48.108970642089844,48.34781882043628,48.730571377443304,47.8291523366515,382005000,0.67%
485,2023-11-30,46.73984909057617,47.99303847449865,48.078985380939635,46.39207386383031,526247000,-2.85%
486,2023-12-01,46.73484802246094,46.495004895434896,47.16956893202257,46.15722156787437,369317000,-0.01%
487,2023-12-04,45.480655670166016,46.047291437827624,46.047291437827624,44.980978046044385,437543000,-2.68%
488,2023-12-05,46.54007339477539,45.44068360016381,46.57405104711008,45.24579248346221,371718000,2.33%
489,2023-12-06,45.477664947509766,47.188713605709914,47.36061873070036,45.38671600748787,380590000,-2.28%
490,2023-12-07,46.57005310058594,45.67455214099108,46.603035669637734,45.57860492878931,350823000,2.40%
491,2023-12-08,47.47954559326172,46.5690536083124,47.71441533754204,46.52407668516983,359224000,1.95%
492,2023-12-11,46.601036071777344,47.46455720613541,47.504532035793474,45.8044827851011,509728000,-1.85%
493,2023-12-12,47.630462646484375,46.02035970624614,47.63945650611494,46.02035970624614,372387000,2.21%
494,2023-12-13,48.061222076416016,47.60247804966215,48.56694081439652,47.58148983561275,447792000,0.90%
495,2023-12-14,48.32307815551758,48.36305679932983,48.64289968086901,47.395597257027774,391232000,0.54%
496,2023-12-15,48.8627815246582,48.167169853296684,49.37649531142181,48.09320973878579,479948000,1.12%
497,2023-12-18,50.04911422729492,49.372493076088325,50.404914981750885,49.12263228888661,412587000,2.43%
498,2023-12-19,49.576377868652344,49.396477797500886,49.67232508160953,48.867773044674685,464444000,-0.94%
499,2023-12-20,48.08420944213867,49.62734838444094,49.97115859701397,48.07121619318162,397894000,-3.01%
500,2023-12-21,48.96271896362305,48.78381779537504,49.067660031222275,48.3920339970984,300425000,1.83%
501,2023-12-22,48.80281448364258,49.16760912555352,49.35550417725914,48.440013817586234,252507000,-0.33%
502,2023-12-26,49.25156021118164,48.940732556066926,49.57238062064836,48.93273759007069,244200000,0.92%
503,2023-12-27,49.38948059082031,49.483430013348695,49.65233461998989,49.05766474220859,233648000,0.28%
504,2023-12-28,49.49442672729492,49.615361553511725,49.85622468658464,49.38448736257904,246587000,0.21%
505,2023-12-29,49.49442672729492,49.78526507165566,49.96916454651592,48.72385609264306,389293000,0.00%
506,2024-01-02,48.14117431640625,49.216575301212856,49.26754558758411,47.568495374432075,411254000,-2.73%
507,2024-01-03,47.54251480102539,47.458561936508566,48.15717024660548,47.2936528901048,320896000,-1.24%
508,2024-01-04,47.971275329589844,47.74040114665584,48.47299471292731,47.48154648897857,306535000,0.90%
509,2024-01-05,49.06966018676758,48.43501546755193,49.5194103643003,48.27910029347317,415039000,2.29%
510,2024-01-08,52.223907470703125,49.48443615533453,52.24589839467499,49.45145358195024,642510000,6.43%
511,2024-01-09,53.11041259765625,52.37182563719699,54.29475419696261,51.66121915258384,773100000,1.70%
512,2024-01-10,54.31973648071289,53.58614782430592,54.569597281107285,53.45921582315341,533796000,2.28%
513,2024-01-11,54.791473388671875,54.9683767860804,55.315183696465496,53.530178853161665,596759000,0.87%
514,2024-01-12,54.679534912109375,54.58958487431233,54.93939227133335,54.29974925258684,352994000,-0.20%
515,2024-01-16,56.35060501098633,54.98736610755934,56.80335188433168,54.86943178251625,449580000,3.06%
516,2024-01-17,56.021793365478516,56.31562839717504,56.43955990801359,54.70952466514394,474394000,-0.58%
517,2024-01-18,57.07520294189453,57.22811763397988,57.567928484455464,56.0757597125632,491650000,1.88%
518,2024-01-19,59.45787811279297,57.956711672124605,59.46687197330924,57.19313710812396,543501000,4.17%
519,2024-01-22,59.620784759521484,60.01556528618006,60.29740976678535,59.037110289114665,452955000,0.27%
520,2024-01-23,59.83966064453125,59.5368279679321,59.87663879045011,58.55237585802376,294654000,0.37%
521,2024-01-24,61.32783508300781,60.27042548611156,62.814006680232,59.90462813486255,560271000,2.49%
522,2024-01-25,61.58268737792969,62.31527708122234,62.6840748870048,60.816112399436015,482777000,0.42%
523,2024-01-26,60.997013092041016,60.92605348243829,61.748597055065574,60.53927175910999,390309000,-0.95%
524,2024-01-29,62.43022155761719,61.197906346142304,62.45420645662032,60.87309034622641,348733000,2.35%
525,2024-01-30,62.73904037475586,62.86497347083293,63.45764174361534,62.22532667454649,410735000,0.49%
526,2024-01-31,61.49274444580078,61.40579108468123,62.23433190687522,60.666205224632265,453795000,-1.99%
527,2024-02-01,62.991905212402344,62.06541944015991,63.15581535659614,61.615673062934434,369146000,2.44%
528,2024-02-02,66.1231689453125,63.938381369175765,66.56291878931643,63.654539090246594,476578000,4.97%
529,2024-02-05,69.29340362548828,68.1870176350593,69.45831268504848,67.16758882386114,680078000,4.79%
530,2024-02-06,68.18502044677734,69.59123486457555,69.7151663839092,66.26309444052819,683111000,-1.60%
531,2024-02-07,70.05996704101562,68.28095938687078,70.18090186277372,67.56235796585537,495575000,2.75%
532,2024-02-08,69.60221862792969,70.0349761659854,70.75457644757603,69.41632519274872,414422000,-0.65%
533,2024-02-09,72.09284973144531,70.49373428612587,72.14481511205457,70.17291382776136,436637000,3.58%
534,2024-02-12,72.207763671875,72.55956500777188,74.56944659789941,71.21031839479434,613710000,0.16%
535,2024-02-13,72.08785247802734,70.36081744123659,73.40911526024477,69.58125280309775,602580000,-0.17%
536,2024-02-14,73.85885620117188,73.16124677886643,74.19466766232887,71.89795059750436,504917000,2.46%
537,2024-02-15,72.61753845214844,73.82787028335872,73.93380643951798,72.35968650824275,420122000,-1.68%
538,2024-02-16,72.57256317138672,74.05873462198204,74.36056840015162,72.46062602851259,495327000,-0.06%
539,2024-02-20,69.41333770751953,71.90694379478387,71.91594146829705,67.69629184561839,704833000,-4.35%
540,2024-02-21,67.43443298339844,67.96813224619191,68.84964494727922,66.21111545956025,673755000,-2.85%
541,2024-02-22,78.49427795410156,74.98323324060954,78.53125229218321,74.17868109913526,865100000,16.40%
542,2024-02-23,78.77311706542969,80.7450180977802,82.34812129044985,77.52680973171769,829388000,0.36%
543,2024-02-26,79.0479736328125,79.6556292519544,80.60110940022084,78.4612947940882,503973000,0.35%
544,2024-02-27,78.65717315673828,79.3367948159067,79.43574633865495,77.11903628247967,391705000,-0.49%
545,2024-02-28,77.61975860595703,77.57678328073024,78.88904810428491,77.08205615581203,393110000,-1.32%
546,2024-02-29,79.06795501708984,79.04996729538055,79.94546455588929,78.30637821286784,507289000,1.87%
547,2024-03-01,82.23318481445312,79.9554544760787,82.25417684232451,79.39076663879457,479135000,4.00%
548,2024-03-04,85.18953704833984,84.08315120139147,87.64616854479111,83.67238457234258,615616000,3.60%
549,2024-03-05,85.92017364501953,85.22652719248794,86.05310907669562,83.37447499815761,520639000,0.86%
550,2024-03-06,88.65476989746094,87.97712182383515,89.67824984643924,86.9856232402923,582520000,3.18%
551,2024-03-07,92.62174987792969,90.1120285672104,92.71969948396085,89.55631229713433,608119000,4.47%
552,2024-03-08,87.48336029052734,95.08947977383554,97.35032718295817,86.46187834190792,1142269000,-5.55%
