,date,tsm,open,high,low,volume,tsm_cr
276,2023-02-01,90.41812896728516,88.7575066873972,91.40114104837606,88.34712222543781,16788500,2.17%
277,2023-02-02,92.24100494384766,92.19328294000304,93.05222803971769,91.46795071342673,14925300,2.02%
278,2023-02-03,90.34178924560547,90.70445172663321,92.52731727038912,90.00774977365116,12242200,-2.06%
279,2023-02-06,87.64087677001953,87.61224648288912,87.85084191744889,86.60059688903443,12425200,-2.99%
280,2023-02-07,90.2367935180664,87.59315210600437,90.37994494936379,87.49771539135459,15258900,2.96%
281,2023-02-08,89.9791030883789,90.68534348858476,91.56338016277388,89.9313883734763,12899700,-0.29%
282,2023-02-09,92.27919006347656,91.62066420943725,94.07342544962314,91.25800170156313,16997400,2.56%
283,2023-02-10,91.01940155029297,91.57293750098412,92.09785044195209,89.95049123475631,11511400,-1.37%
284,2023-02-13,91.72563171386719,91.11482796879189,91.99285744216826,90.58037651218974,7803500,0.78%
285,2023-02-14,93.4912338256836,91.44885749662792,94.47424584707383,90.87622991227344,15345100,1.92%
286,2023-02-15,88.52845001220703,88.11806558308551,89.40647944337482,86.6292251548503,30208300,-5.31%
287,2023-02-16,86.67694854736328,86.829653119425,87.6026999917619,85.77982738988756,15568400,-2.09%
288,2023-02-17,85.98979949951172,85.86573248568031,86.18068023004697,84.88272038782861,11235300,-0.79%
289,2023-02-21,83.64201354980469,84.34825398544244,85.34081185027763,83.48931626055949,14007600,-2.73%
290,2023-02-22,82.86898803710938,83.74701770023009,84.07150407433082,82.70674485005901,10106400,-0.92%
291,2023-02-23,85.97071838378906,86.18068355480038,87.79358392225393,85.37899901833492,15468300,3.74%
292,2023-02-24,84.09058380126953,84.07149208707015,84.12875994831276,83.26026898612929,8817600,-2.19%
293,2023-02-27,83.31755065917969,84.6536796204092,84.79683837521429,83.2602827884436,10609400,-0.92%
294,2023-02-28,83.09803009033203,83.16483653075015,84.12876426937362,82.93578691808176,7520400,-0.26%
295,2023-03-01,84.38642883300781,84.97814811296918,85.93252982050744,84.24327012060616,8176700,1.55%
296,2023-03-02,84.9686050415039,83.64201500706224,85.26446105050239,83.1457397066756,9761600,0.69%
297,2023-03-03,85.69393920898438,84.62502901518909,85.75119978462082,83.87106655010423,10844000,0.85%
298,2023-03-06,85.49352264404297,85.97071353987083,87.16369077944044,85.42671620988128,9960000,-0.23%
299,2023-03-07,84.79682159423828,85.84664011945918,86.12341171561515,84.27191597230548,8761100,-0.81%
300,2023-03-08,86.6865005493164,84.31963048403773,86.69603912473046,84.11921118001355,8813000,2.23%
301,2023-03-09,84.825439453125,85.61757797969774,86.55287521176683,84.52958346809233,10354700,-2.15%
302,2023-03-10,83.2697982788086,84.01421479467986,85.10220928423848,83.22207628415876,11928800,-1.83%
303,2023-03-13,83.73745727539062,82.4394974420585,84.93998038478618,82.37269100716738,11847600,0.56%
304,2023-03-14,85.21673583984375,84.01421295822377,85.54122209603663,83.70881113066119,11100100,1.77%
305,2023-03-15,82.7448959350586,83.22208681653264,83.26026296081317,81.54238015631958,12171500,-2.90%
306,2023-03-16,85.66996002197266,82.4561315880004,85.83304776933716,82.33141871988518,13184600,3.54%
307,2023-03-17,85.83305358886719,85.43971653933865,86.37028729626195,85.38215787619217,13287700,0.19%
308,2023-03-20,86.37987518310547,85.58361292367351,86.69646244084487,85.05597481336751,8217500,0.64%
309,2023-03-21,88.73987579345703,87.30085078059017,89.219550797746,87.10898370657846,12299700,2.73%
310,2023-03-22,88.8550033569336,89.69922875736343,91.16703314776596,88.77825359709635,12812400,0.13%
311,2023-03-23,90.74491882324219,90.64898528092391,91.92492261961132,89.63207655768196,11169700,2.13%
312,2023-03-24,89.0180892944336,90.13093151237261,90.35158523759644,88.34653988842264,7653700,-1.90%
313,2023-03-27,86.97467803955078,88.29857845829359,88.43288687819823,86.86914894973143,9349800,-2.30%
314,2023-03-28,87.11856842041016,86.97467178033936,87.17613439569789,86.26474753277957,7521300,0.17%
315,2023-03-29,88.98931121826172,88.0299611840997,89.43061135566506,87.73255769641274,9264000,2.15%
316,2023-03-30,88.71109771728516,89.55532310182453,89.71841084896398,88.28898136538557,10232800,-0.31%
317,2023-03-31,89.23873901367188,87.53109708459459,89.4689882970437,87.42556799286419,8701800,0.59%
318,2023-04-03,89.0660629272461,89.22915801266407,89.79517107847852,87.98199991076076,6863600,-0.19%
319,2023-04-04,88.42327880859375,89.25791585919082,89.48815778653318,87.99157427991946,6338400,-0.72%
320,2023-04-05,86.53336334228516,87.87645474824328,88.43287948088096,85.43011674524818,9171800,-2.14%
321,2023-04-06,86.57173156738281,86.01531419675563,87.21450155292771,85.76588117727937,5874500,0.04%
322,2023-04-10,85.40133666992188,84.82572811429242,85.41093221963934,82.95499847868169,12232900,-1.35%
323,2023-04-11,85.61238861083984,85.03678009714645,86.18799712453324,84.87369236013087,11079200,0.25%
324,2023-04-12,83.33872985839844,85.29580456583199,85.8618175031672,83.32913430984355,11299100,-2.66%
325,2023-04-13,83.51142120361328,83.04133442937874,84.06783864614566,82.4753214373645,7910500,0.21%
326,2023-04-14,83.65530395507812,84.37481634225801,84.77774884171521,83.02213686037425,7656400,0.17%
327,2023-04-17,84.41320037841797,84.18295843891781,84.47076635273747,83.61694547946755,8163600,0.91%
328,2023-04-18,84.5571060180664,84.61466467427208,84.80653906039004,83.94312262100779,8468200,0.17%
329,2023-04-19,83.68409729003906,82.72474736375722,83.82799392357407,82.54246853560076,11191300,-1.03%
330,2023-04-20,85.66034698486328,84.72977648100833,88.14505952510758,84.51871834785464,19206300,2.36%
331,2023-04-21,81.89972686767578,84.21175697756622,84.33647718432802,81.81338154612831,13175400,-4.39%
332,2023-04-24,81.19938659667969,81.92849467464629,82.46572835353749,80.57580760838957,10567600,-0.86%
333,2023-04-25,78.94491577148438,79.88507471310844,80.00979490279528,78.91613644132893,13423700,-2.78%
334,2023-04-26,78.90653228759766,78.89693673883882,79.03124514442591,77.90880747519414,11583500,-0.05%
335,2023-04-27,80.2688217163086,79.53012535420693,80.45110057884791,78.82020832424084,10013700,1.73%
336,2023-04-28,80.87319946289062,81.04588273758665,81.07466206349284,80.31677476450801,8262600,0.75%
337,2023-05-01,80.56622314453125,80.87321487814448,81.24736082475872,80.48947338131288,4931100,-0.38%
338,2023-05-02,79.5876693725586,80.10571921344767,80.6333646030363,79.19433970698634,6875000,-1.21%
339,2023-05-03,79.33824920654297,79.26150676227947,80.35516527508256,79.08882345398106,7151600,-0.31%
340,2023-05-04,80.09611511230469,79.62603574584803,80.35514366472043,79.2806692221326,7290600,0.96%
341,2023-05-05,81.51597595214844,80.87321316712894,82.09158452558769,80.34556770524122,6865000,1.77%
342,2023-05-08,82.06279754638672,81.06507269642725,82.06279754638672,80.97873471212529,6746600,0.67%
343,2023-05-09,81.60231018066406,81.78458902622876,82.00524275082074,80.87320943692484,7287800,-0.56%
344,2023-05-10,81.44882202148438,81.07467608149543,81.6886595378496,80.74849325322344,7442300,-0.19%
345,2023-05-11,80.03857421875,80.71971186959433,80.71971186959433,79.1751577179403,8730900,-1.73%
346,2023-05-12,80.03857421875,79.99060378899281,80.51824923928206,79.57808297856484,5069800,0.00%
347,2023-05-15,82.17791748046875,79.94263041514202,82.18750570978125,79.84669688720393,8707300,2.67%
348,2023-05-16,82.38896942138672,82.20669791163265,83.22360649610805,82.11075706314627,11283200,0.26%
349,2023-05-17,87.18571472167969,84.71059758647235,88.06832217657077,84.48034834471359,23215600,5.82%
350,2023-05-18,88.88378143310547,87.54068993194151,89.60329395309402,87.36800663437387,14879000,1.95%
351,2023-05-19,88.81661224365234,88.38490041291847,89.01807483695804,87.83807128272915,9295200,-0.08%
352,2023-05-22,87.99159240722656,88.32736347861925,88.68232565081176,87.49272625607706,9259800,-0.93%
353,2023-05-23,86.76362609863281,87.30085981688104,87.62703534031446,86.65809700122541,7656700,-1.40%
354,2023-05-24,86.4662094116211,85.6507634080418,86.48540050964002,85.55482987572529,9443900,-0.34%
355,2023-05-25,96.84637451171875,93.11450379226342,98.20865700317184,93.03776135891081,60793200,12.00%
356,2023-05-26,99.01451873779297,96.75045201240131,100.19452253115577,96.63533468961671,26135800,2.24%
357,2023-05-30,97.83450317382812,99.57092410010594,100.96197848689907,97.40279133984293,25248000,-1.19%
358,2023-05-31,94.58231353759766,95.67597927768598,95.91581677908277,94.073859205718,22206700,-3.32%
359,2023-06-01,94.82215118408203,94.66865898896826,96.50101369642847,94.59190923178151,14998500,0.25%
360,2023-06-02,94.9180908203125,97.13418696596553,97.18215739340565,94.6110991147707,13085100,0.10%
361,2023-06-05,94.06427764892578,94.02590276766863,94.79337843503119,90.41874444135793,10568500,-0.90%
362,2023-06-06,95.7623062133789,93.64214382402227,96.51059796029786,93.4598650018337,13827600,1.81%
363,2023-06-07,96.21321868896484,97.25890674430721,98.83224026196186,95.49370614177181,14367500,0.47%
364,2023-06-08,95.87744903564453,94.96606207095644,96.60654982428272,94.62069545770247,9074200,-0.35%
365,2023-06-09,98.62117767333984,98.52523682304368,100.42475294231504,98.09353227374801,14902400,2.86%
366,2023-06-12,102.70801544189453,100.098582098455,103.02460271942803,100.06980276763562,20568100,4.14%
367,2023-06-13,102.4585952758789,105.52851271815746,106.19046664009836,102.40102929184457,17858600,-0.24%
368,2023-06-14,103.04379272460938,101.71988496690352,103.32199779908083,100.9428137659962,12862600,0.57%
369,2023-06-15,101.32705688476562,102.37712458407323,102.75284490437524,101.2210858059473,11987900,-1.67%
370,2023-06-16,100.73941040039062,101.56790762410326,101.8761851480487,100.52746822456889,11430800,-0.58%
371,2023-06-20,100.1710205078125,100.36369119214685,101.03804593723254,99.29435198928562,9295500,-0.56%
372,2023-06-21,97.91673278808594,99.37142067248763,99.93017593271018,97.89746866010925,9340400,-2.25%
373,2023-06-22,99.3521499633789,97.70479138680203,99.64116333467254,97.61809178536315,8575900,1.47%
374,2023-06-23,98.17684936523438,97.80112903372581,98.4465912648483,97.3098165808214,8919000,-1.18%
375,2023-06-26,96.44277954101562,98.28280876071663,99.265448322999,96.42350806337038,8560000,-1.77%
376,2023-06-27,98.34062957763672,97.44469683980483,99.02462013126292,96.35608604818768,9732000,1.97%
377,2023-06-28,97.22311401367188,96.81850114599676,98.14794657546463,96.54875923421336,8160900,-1.14%
378,2023-06-29,96.95337677001953,97.62773158194702,97.8011381550021,96.35608582951504,7383900,-0.28%
379,2023-06-30,97.22311401367188,97.68553396952618,98.15758231514714,96.73180153860176,11704600,0.28%
380,2023-07-03,99.37142944335938,98.50439660957552,99.88201340383321,98.33099004281875,5638400,2.21%
381,2023-07-05,97.2905502319336,97.68553471284761,99.31362193561921,97.26165036258202,9010800,-2.09%
382,2023-07-06,95.76842498779297,95.46977588309528,95.91292432080694,94.9880918399415,9140800,-1.56%
383,2023-07-07,96.55839538574219,95.45052051483567,98.20575408251655,95.37344929687858,8036600,0.82%
384,2023-07-10,96.11524200439453,96.57766197399368,97.0593460736146,95.75880047462134,8041600,-0.46%
385,2023-07-11,97.5506591796875,98.58146278772753,98.58146278772753,96.47168422504403,7677800,1.49%
386,2023-07-12,100.09395599365234,99.06315232864681,100.60453995623696,98.99571684962461,10202000,2.61%
387,2023-07-13,101.70277404785156,101.15365450311698,101.7798452628813,98.76449828660431,9265900,1.61%
388,2023-07-14,101.28853607177734,102.11703334540317,103.36941499620957,101.01879414081384,9518300,-0.41%
389,2023-07-17,100.95136260986328,100.84539151141985,101.1825689383232,98.83194799091126,10722600,-0.33%
390,2023-07-18,99.37142944335938,99.89164914362969,99.93018475289962,98.2731903038718,10343600,-1.57%
391,2023-07-19,99.28471374511719,100.09394676871835,100.95134378723019,98.8126654354671,11204800,-0.09%
392,2023-07-20,94.27520751953125,94.93993389340045,96.77032749405163,93.494881671887,22810200,-5.05%
393,2023-07-21,93.68755340576172,94.29447269959287,94.40044378501167,92.80125646400062,15381200,-0.62%
394,2023-07-24,94.65092468261719,93.70682062230337,94.67018881245723,93.23477226710445,9054900,1.03%
395,2023-07-25,96.64509582519531,95.8743983388239,97.19421539551226,95.4794212057476,9202200,2.11%
396,2023-07-26,95.76842498779297,95.84548884876202,96.46204383600563,94.95919197333872,8993500,-0.91%
397,2023-07-27,95.71061706542969,97.78185990281219,98.03233766103209,95.2867401091135,8049800,-0.06%
398,2023-07-28,97.1653060913086,96.44278002421078,97.29054129696941,96.12486679070807,6758700,1.52%
399,2023-07-31,95.51795959472656,95.54685946507122,96.12487892171275,94.81469756670332,8647900,-1.70%
400,2023-08-01,94.79544067382812,95.50833114644946,95.55650250064575,94.49679150766126,6428500,-0.76%
401,2023-08-02,92.19432830810547,93.92839390477526,93.92839390477526,91.72227997620143,9820900,-2.74%
402,2023-08-03,91.50071716308594,91.36583884978293,92.30030720318845,91.1153684034454,8571700,-0.75%
403,2023-08-04,92.6374740600586,91.78970548269122,94.00545491000979,91.64519880701134,7562600,1.24%
404,2023-08-07,92.82051849365234,93.1866030895151,93.38890951621609,91.74155088458046,6601400,0.20%
405,2023-08-08,91.02864837646484,91.40436134196334,91.42363281963338,90.23868684004297,7659000,-1.93%
406,2023-08-09,90.537353515625,92.3195833503988,92.33884748189232,90.27723996600443,6426900,-0.54%
407,2023-08-10,91.32730865478516,91.9534921072851,92.45444768918438,90.82635307288587,7459600,0.87%
408,2023-08-11,88.6202392578125,90.07492730760161,90.07492730760161,88.60097512764563,10658400,-2.96%
409,2023-08-14,89.6606674194336,88.3312221074732,89.87260957422045,87.9555091421384,7489700,1.17%
410,2023-08-15,88.32159423828125,89.13081997420906,89.31386227872811,88.13855193376222,6069500,-1.49%
411,2023-08-16,88.41792297363281,88.09038134784548,89.32349133890537,87.97477452996537,7439500,0.11%
412,2023-08-17,88.28306579589844,89.51617597926779,89.51617597926779,88.00368812155438,7712500,-0.15%
413,2023-08-18,87.76284790039062,86.77057975857832,87.9844258363867,86.27925988305073,9066200,-0.59%
414,2023-08-21,89.16935729980469,87.18482118070324,89.50654204618219,87.18482118070324,8618300,1.60%
415,2023-08-22,88.861083984375,89.93042331377129,90.06529427874771,88.44683534911412,7059000,-0.35%
416,2023-08-23,90.7685546875,90.35430605971062,91.61631607347807,89.8244505997767,10362600,2.15%
417,2023-08-24,89.14045715332031,92.99392990072361,93.23477194743633,89.08265741408238,12254400,-1.79%
418,2023-08-25,89.68958282470703,88.87072128018455,89.98823198088175,88.0614954761623,10356000,0.62%
419,2023-08-28,90.55661010742188,90.38320353875145,90.7011168062999,89.83408396294776,5174800,0.97%
420,2023-08-29,91.59703826904297,90.33502109375915,92.11725791115829,90.08455068637834,8910300,1.15%
421,2023-08-30,91.30803680419922,91.95349173410757,92.40627596401572,91.16353010424103,6073400,-0.32%
422,2023-08-31,90.14236450195312,89.9207865762825,90.94196189252958,89.85335109454209,8661200,-1.28%
423,2023-09-01,89.77627563476562,90.84561481428047,91.1153567064256,89.67993294478637,7094600,-0.41%
424,2023-09-05,91.13462829589844,89.97858942065278,91.5681483865525,89.46800546158734,6396500,1.51%
425,2023-09-06,88.8803482055664,90.41210004693991,90.51807113218263,88.23488595456557,7933700,-2.47%
426,2023-09-07,86.75130462646484,86.77056875545286,86.98251092389944,85.19064558147102,14684400,-2.40%
427,2023-09-08,86.35633087158203,87.42567023601589,87.73394778747955,86.04805332011837,5820800,-0.46%
428,2023-09-11,86.31778717041016,86.79947125880521,87.07884891206425,85.89391017056532,7268600,-0.04%
429,2023-09-12,87.1655502319336,87.14627875369139,88.21561794875522,87.10774314712242,8242600,0.98%
430,2023-09-13,87.87844848632812,87.28115755563556,88.52390341712933,87.16555807544196,5757800,0.82%
431,2023-09-14,88.5766372680664,89.84519720051503,89.9904539029324,88.38295920215565,6506300,0.79%
432,2023-09-15,86.4268569946289,87.64700292674003,88.25707219876426,86.04919400889067,19940500,-2.43%
433,2023-09-18,86.02014923095703,85.73932156556735,86.83357497506806,85.63280047221048,6647400,-0.47%
434,2023-09-19,85.38101196289062,85.65215384358946,86.02981680428601,85.01303475166536,7172100,-0.74%
435,2023-09-20,84.52886962890625,85.71995849827029,86.49465609198671,84.52886962890625,6935300,-1.00%
436,2023-09-21,82.65990447998047,83.31839510638952,83.41523044214269,82.65021872998639,10652500,-2.21%
437,2023-09-22,82.9310531616211,83.52175836253451,84.02530658249418,82.74706083699009,7967200,0.33%
438,2023-09-25,83.51206970214844,82.68895822747454,83.51206970214844,82.3306593414825,8758000,0.70%
439,2023-09-26,81.62374877929688,82.26286788932794,82.53401716577088,81.36228525259962,8877600,-2.26%
440,2023-09-27,82.73736572265625,82.47590222079597,82.85356515631713,81.43974873830382,7860700,1.36%
441,2023-09-28,83.67668914794922,82.55337863144507,84.37390795798454,82.29192250118959,6647700,1.14%
442,2023-09-29,84.15119171142578,84.97430314173896,85.24544503520094,83.95751365319401,7338300,0.57%
443,2023-10-02,84.8774642944336,84.42233011150046,85.62310447059956,84.26738767132653,6305000,0.86%
444,2023-10-03,82.70832824707031,84.2480300780894,84.55790759434838,82.36939347998411,8201700,-2.56%
445,2023-10-04,83.92847442626953,82.7664354818839,84.01563141053335,82.67927849762009,7658500,1.48%
446,2023-10-05,84.27709197998047,84.08342127517597,85.15831067938777,83.79290782990537,6651700,0.42%
447,2023-10-06,86.46559143066406,85.30354523891832,87.17249603001822,84.61600475146511,9777100,2.60%
448,2023-10-09,86.1750717163086,85.99108680852265,86.51399906019005,85.25512501319294,4781300,-0.34%
449,2023-10-10,87.74383544921875,86.44621833394707,87.79225681017054,86.32033313875976,7182900,1.82%
450,2023-10-11,89.0898666381836,88.37327630127308,89.09955238799739,87.7631996600647,8051700,1.53%
451,2023-10-12,89.49658203125,89.58373900594015,90.48432167473767,88.9349267349972,8897800,0.46%
452,2023-10-13,87.59857940673828,89.81614329210824,90.00013559942029,87.34680162642637,7985100,-2.12%
453,2023-10-16,88.33454132080078,87.6179509787737,88.99303193965504,87.56952961742138,8791800,0.84%
454,2023-10-17,88.12150573730469,86.96914522117515,88.79936051852029,85.71994936316668,7997100,-0.24%
455,2023-10-18,86.76579284667969,86.06856653162649,87.16282737144296,85.77806049239656,9982700,-1.54%
456,2023-10-19,89.9710922241211,90.14539140606145,91.76257190089473,89.43848676353784,22751600,3.69%
457,2023-10-20,88.42169189453125,89.08986827074182,91.33648204465541,88.20864972309816,12197300,-1.72%
458,2023-10-23,88.22801208496094,87.13375886728281,89.34163680061526,86.3396973756797,8227900,-0.22%
459,2023-10-24,88.74125671386719,88.3151723635003,89.08986983906506,87.98593073862601,7374800,0.58%
460,2023-10-25,84.86779022216797,87.92783734408587,87.97625132225504,83.93815761739958,13027100,-4.36%
461,2023-10-26,84.68379974365234,84.3642438389621,85.35197619430747,83.8025884858915,9377300,-0.22%
462,2023-10-27,83.26997375488281,84.77094731746318,85.0033536009123,83.17313841911755,12480700,-1.67%
463,2023-10-30,83.33775329589844,84.54821337694769,85.50690308054334,83.27965357618793,9785500,0.08%
464,2023-10-31,83.5798568725586,83.4249218025465,83.69606371611495,82.26287553117217,9004900,0.29%
465,2023-11-01,85.0227279663086,83.7347965318439,85.09051344243501,83.60890394184999,9508800,1.73%
466,2023-11-02,87.6179428100586,87.54047159434259,88.16991229292701,86.63988902881394,11032600,3.05%
467,2023-11-03,88.88652038574219,88.75094942509442,89.52563957335833,87.96656613784579,9226700,1.45%
468,2023-11-06,89.6708984375,89.08987896533874,89.680584188654,88.40233839467385,8402700,0.88%
469,2023-11-07,89.48690032958984,89.33195788617317,90.10665532713185,88.84777383258957,6241300,-0.21%
470,2023-11-08,89.0898666381836,90.37779800510971,90.48431908887427,89.02208116561182,6537700,-0.44%
471,2023-11-09,88.72189331054688,89.6999398308858,90.41653758733118,88.7025218100685,8166000,-0.41%
472,2023-11-10,94.35779571533203,91.06534249927617,94.65798748024532,90.64894389565642,19281700,6.35%
473,2023-11-13,93.37004852294922,93.94138953207911,94.10601033258385,92.69219382201085,9526300,-1.05%
474,2023-11-14,95.78129577636719,94.90007722727249,96.53662173955547,94.85165586529885,13873200,2.58%
475,2023-11-15,95.67477416992188,96.78839160863077,97.51466770590834,95.30678955227457,10422900,-0.11%
476,2023-11-16,95.42298126220703,95.13246791411977,95.96526496470447,94.8129120968974,8459000,-0.26%
477,2023-11-17,96.43009948730469,95.81034447946368,96.565670433516,95.20995358334036,7243000,1.06%
478,2023-11-20,96.79808044433594,96.73998071888163,97.40814972579452,96.39136759003023,6448900,0.38%
479,2023-11-21,95.29711151123047,96.83681329637278,96.98206999392985,95.13248331369911,10112600,-1.55%
480,2023-11-22,95.5295181274414,95.59730360146261,96.49788626378026,94.85165599916665,7413500,0.24%
481,2023-11-24,94.73545837402344,95.36489915236763,95.60699119111057,94.38684524718859,4297600,-0.83%
482,2023-11-27,94.13507080078125,94.33842723397856,94.4643198269552,93.37005904462202,6856100,-0.63%
483,2023-11-28,94.8807144165039,94.77419332915115,95.14217056578445,94.16411666739212,6358100,0.79%
484,2023-11-29,95.75224304199219,95.86844988337165,96.57536190598661,95.48110113350302,7091100,0.92%
485,2023-11-30,94.2319107055664,95.80066990799851,95.84909127503649,93.83488357049575,9681400,-1.59%
486,2023-12-01,95.43267822265625,94.60955943572432,95.65539874603658,93.9510688390161,7500400,1.27%
487,2023-12-04,93.94139862060547,93.98013423412979,94.12538354976746,92.23706856584923,10619400,-1.56%
488,2023-12-05,93.63151550292969,93.40878758549577,93.9510713662915,92.84713230506455,8009600,-0.33%
489,2023-12-06,94.75482940673828,94.70641542829142,95.45205571132949,94.36748063884724,11262300,1.20%
490,2023-12-07,96.1492691040039,94.8613377636498,96.48819645987018,94.79355229247655,11373700,1.47%
491,2023-12-08,97.17573547363281,95.98464687103699,97.19510697257218,95.82001868230097,10572500,1.07%
492,2023-12-11,97.75675964355469,96.42041428556213,98.00853742569096,96.22674361503422,9482800,0.60%
493,2023-12-12,98.38619995117188,96.98206912616322,98.43462131261181,96.78839106846593,7378600,0.64%
494,2023-12-13,98.88975524902344,98.19252901930015,99.43203903300267,97.71803070831832,8988800,0.51%
495,2023-12-14,100.6497802734375,100.55248858909842,101.00003627536195,100.01738061379363,10074500,1.78%
496,2023-12-15,99.76441955566406,100.69843311701835,101.92432916380582,99.61847831294746,16379200,-0.88%
497,2023-12-18,100.14385986328125,100.05629215065888,100.51357123588296,99.31686940545546,5660600,0.38%
498,2023-12-19,101.05842590332031,100.44547413587144,101.16544899214851,100.2995328853893,8498500,0.91%
499,2023-12-20,97.33209991455078,99.9200946892322,100.29953750423105,97.23480821737581,10814100,-3.69%
500,2023-12-21,99.7741470336914,98.55798243027186,99.93954363826535,98.42177258851925,9068200,2.51%
501,2023-12-22,100.35791015625,100.14386398644892,100.78599507297207,99.92981781664784,5566400,0.59%
502,2023-12-26,101.62271881103516,100.80545970005541,102.11891608434726,100.7665415391211,6407500,1.26%
503,2023-12-27,101.81730651855469,102.20648069317933,102.51781854830305,101.26273573215056,5889700,0.19%
504,2023-12-28,101.86595153808594,102.15783403304671,102.66375527838119,101.86595153808594,5335100,0.05%
505,2023-12-29,101.18489837646484,101.88541039903961,102.1286433278292,100.86382912897142,4409600,-0.67%
506,2024-01-02,98.78175354003906,99.48226554621596,99.84225294463457,97.86719537387702,9020900,-2.38%
507,2024-01-03,97.45858764648438,97.6239842896984,98.50935589081124,96.9623977168423,6650600,-1.34%
508,2024-01-04,96.44672393798828,96.83589813157363,97.72126960755232,96.4369999647369,7996700,-1.04%
509,2024-01-05,96.91374206542969,96.32025304375387,97.91586068216336,96.12566964312087,7347300,0.48%
510,2024-01-08,99.4725341796875,97.90611356066609,100.00764957980527,97.77963511285631,12455600,2.64%
511,2024-01-09,99.13202667236328,98.31476747252741,99.2098630026946,97.49750084981054,7764000,-0.34%
512,2024-01-10,98.07152557373047,99.74496198612879,99.9979263252217,97.27372181771162,6975700,-1.07%
513,2024-01-11,98.48014831542969,98.94715137676883,99.39470649296526,97.28343905284848,7862700,0.42%
514,2024-01-12,98.4996109008789,98.15908626393434,99.60875253143,98.13963089448623,6519700,0.02%
515,2024-01-16,98.91796875,97.80882715433597,99.57956263363118,97.48775789693845,11185500,0.42%
516,2024-01-17,100.16331481933594,98.13962253940298,100.53303361329733,97.29316929430581,17649500,1.26%
517,2024-01-18,109.9704818725586,108.19001486944288,110.32073791982334,106.51657838269875,58783700,9.79%
518,2024-01-19,111.10880279541016,110.15533383795622,112.03309241092752,108.01487953587404,37812600,1.04%
519,2024-01-22,109.9704818725586,111.67311254897534,111.9844504328906,109.47428456845341,17755500,-1.02%
520,2024-01-23,111.04070281982422,110.44721383249376,111.51744474268345,110.09696521619955,11667900,0.97%
521,2024-01-24,113.36600494384766,112.20822120175809,115.6329377168348,111.50770914977234,21859200,2.09%
522,2024-01-25,113.40491485595703,114.82539422565817,115.6231979106377,113.3270859625266,15485300,0.03%
523,2024-01-26,114.08598327636719,113.73572723966394,114.8448688815974,113.15196965278534,10196400,0.60%
524,2024-01-29,113.81356048583984,113.99841247257567,114.67946915791468,112.62658255165718,10042200,-0.24%
525,2024-01-30,112.91846466064453,113.2103471758143,114.81568616348663,112.43199875061538,11030800,-0.79%
526,2024-01-31,109.9023666381836,110.42775065982173,111.63418391902044,109.8245303187824,12853900,-2.67%
527,2024-02-01,110.32073974609375,110.7196453598691,110.94341552423218,109.56185410541761,8807600,0.38%
528,2024-02-02,112.61685943603516,111.75095070029265,112.82117422979545,110.83639240384879,10044000,2.08%
529,2024-02-05,115.5745620727539,113.95949182434228,116.30426087641167,113.42438382205464,13267600,2.63%
530,2024-02-06,116.14859008789062,116.86856493012358,117.71501080522418,115.07836664336514,11503800,0.50%
531,2024-02-07,121.5970230102539,116.76155064217527,121.61647838072729,116.7518192454982,18172500,4.69%
532,2024-02-08,130.1101837158203,123.5623559397631,131.10257844789825,122.69644711007875,33367000,7.00%
533,2024-02-09,129.50694274902344,130.85931725545387,131.51117973092292,127.05515064065864,16984200,-0.46%
534,2024-02-12,126.92867279052734,129.66260842061814,129.896102521218,126.7340745790152,14203800,-1.99%
535,2024-02-13,124.09745788574219,124.46716930890537,126.40330157220015,123.05642112455666,14494000,-2.23%
536,2024-02-14,125.77090454101562,126.12116060122122,127.24975026565093,124.49635876859153,13069700,1.35%
537,2024-02-15,125.53738403320312,127.2594774083446,127.58054667121915,124.87579756116627,12554000,-0.19%
538,2024-02-16,123.26073455810547,123.68881951102355,125.1579486365215,122.40454980650793,13104400,-1.81%
539,2024-02-20,121.93754577636719,123.45531702772699,123.62071365427144,120.78948594132099,12038800,-1.07%
540,2024-02-21,121.94727325439453,121.06190913995226,121.9861914187376,119.58305600931956,11469700,0.01%
541,2024-02-22,125.57630157470703,126.17951447772647,127.9210556876179,125.50818922978053,17014100,2.98%
542,2024-02-23,126.02385711669922,126.9676021672122,127.46379204959848,124.27258429915574,10123300,0.36%
543,2024-02-26,127.10380554199219,126.500592596645,127.67783172196842,125.08010568362927,9526700,0.86%
544,2024-02-27,125.10929107666016,127.23029002683448,128.39780516614783,125.10929107666016,8851800,-1.57%
545,2024-02-28,123.93204498291016,125.0217312269304,125.09956754926333,123.22180895454287,6519100,-0.94%
546,2024-02-29,125.18714141845703,124.56446561803892,125.69307014559742,123.70828824818429,9369900,1.01%
547,2024-03-01,130.2755584716797,126.60761637626861,132.9511208475382,126.57842961073828,24393000,4.06%
548,2024-03-04,134.51756286621094,136.15209622316925,138.14660964242967,133.9532605671279,26544600,3.26%
549,2024-03-05,131.31658935546875,133.4083865183045,133.7099929622171,130.1101487340592,13694700,-2.38%
550,2024-03-06,137.7379608154297,135.04293559681105,140.10217794223973,134.85807618114882,22292700,4.89%
551,2024-03-07,145.16139221191406,140.97778334947435,147.49643696678555,140.24808464715667,34675700,5.39%
552,2024-03-08,142.40802001953125,149.73419514203923,154.11238815608436,141.00699587971508,43856900,-1.90%
