,date,spny,open,high,low,volume,spny_cr
286,2023-02-15,675.5399780273438,687.780029296875,687.780029296875,666.8900146484375,202758200,-1.78%
287,2023-02-16,668.5800170898438,675.5399780273438,677.3699951171875,667.9600219726562,153335000,-1.03%
288,2023-02-17,644.2000122070312,668.5800170898438,668.5800170898438,641.760009765625,230404700,-3.65%
289,2023-02-21,642.22998046875,644.2000122070312,648.6300048828125,640.4600219726562,157132800,-0.31%
290,2023-02-22,637.2899780273438,642.22998046875,645.4199829101562,631.780029296875,159173600,-0.77%
291,2023-02-23,645.3900146484375,637.2899780273438,649.8200073242188,637.2899780273438,148950900,1.27%
292,2023-02-24,645.3200073242188,645.3900146484375,646.2899780273438,633.5,166210800,-0.01%
293,2023-02-27,647.3499755859375,645.3200073242188,649.739990234375,641.6400146484375,144380600,0.31%
294,2023-02-28,638.010009765625,647.3499755859375,652.719970703125,637.510009765625,198633100,-1.44%
295,2023-03-01,650.3699951171875,638.010009765625,653.8200073242188,636.3099975585938,144209200,1.94%
296,2023-03-02,655.8499755859375,650.3699951171875,658.1699829101562,646.8200073242188,126741500,0.84%
297,2023-03-03,664.2999877929688,655.8499755859375,666.8900146484375,646.7899780273438,139057700,1.29%
298,2023-03-06,664.9500122070312,664.2999877929688,665.719970703125,657.6099853515625,137163400,0.10%
299,2023-03-07,653.3200073242188,664.9500122070312,664.9500122070312,651.4400024414062,131747800,-1.75%
300,2023-03-08,646.6300048828125,653.3200073242188,658.3099975585938,640.4199829101562,142272300,-1.02%
301,2023-03-09,637.8099975585938,646.6300048828125,659.1199951171875,637.4299926757812,149613600,-1.36%
302,2023-03-10,628.780029296875,637.8099975585938,646.3900146484375,625.6300048828125,163570900,-1.42%
303,2023-03-13,616.469970703125,628.780029296875,628.780029296875,602.9199829101562,216188400,-1.96%
304,2023-03-14,621.9199829101562,616.469970703125,635.8800048828125,611.0700073242188,179871900,0.88%
305,2023-03-15,588.2000122070312,621.9199829101562,621.9199829101562,579.7999877929688,300947900,-5.42%
306,2023-03-16,593.719970703125,588.2000122070312,595.3499755859375,572.5499877929688,250687000,0.94%
307,2023-03-17,584.6400146484375,593.719970703125,595.4000244140625,579.9400024414062,394949700,-1.53%
308,2023-03-20,596.97998046875,584.6400146484375,599.760009765625,584.530029296875,184689400,2.11%
309,2023-03-21,617.5999755859375,596.97998046875,619.5,596.97998046875,199715100,3.45%
310,2023-03-22,604.5599975585938,617.5999755859375,620.8400268554688,604.3400268554688,153120600,-2.11%
311,2023-03-23,596.3200073242188,604.5599975585938,613.0700073242188,590.5700073242188,156882800,-1.36%
312,2023-03-24,598.030029296875,596.3200073242188,600.260009765625,582.5399780273438,174281600,0.29%
313,2023-03-27,610.5999755859375,598.030029296875,614.1500244140625,598.030029296875,154714600,2.10%
314,2023-03-28,619.4400024414062,610.5999755859375,622.4099731445312,607.2000122070312,136099400,1.45%
315,2023-03-29,628.7100219726562,619.4400024414062,629.3200073242188,619.4400024414062,147523200,1.50%
316,2023-03-30,630.9000244140625,628.7100219726562,634.1699829101562,627.6500244140625,120290700,0.35%
317,2023-03-31,634.9000244140625,630.9000244140625,636.1599731445312,630.3599853515625,143534900,0.63%
318,2023-04-03,666.0700073242188,634.9000244140625,669.6699829101562,634.9000244140625,261783700,4.91%
319,2023-04-04,654.6099853515625,666.0700073242188,667.5,648.739990234375,174185000,-1.72%
320,2023-04-05,663.9099731445312,654.6099853515625,663.989990234375,650.760009765625,151151400,1.42%
321,2023-04-06,654.1400146484375,663.9099731445312,663.9099731445312,652.6799926757812,119695400,-1.47%
322,2023-04-10,658.3699951171875,654.1400146484375,665.6799926757812,654.1400146484375,124413300,0.65%
323,2023-04-11,664.239990234375,658.3699951171875,668.2899780273438,657.9400024414062,120095900,0.89%
324,2023-04-12,664.989990234375,664.239990234375,670.5700073242188,663.1199951171875,127797800,0.11%
325,2023-04-13,669.0399780273438,664.989990234375,670.6300048828125,662.1199951171875,122461200,0.61%
326,2023-04-14,670.3200073242188,669.0399780273438,673.8499755859375,666.2999877929688,107683200,0.19%
327,2023-04-17,661.7999877929688,670.3200073242188,670.3400268554688,659.7999877929688,125313600,-1.27%
328,2023-04-18,664.75,661.7999877929688,666.5800170898438,657.2899780273438,134786800,0.45%
329,2023-04-19,663.0800170898438,664.75,664.75,656.1799926757812,127424400,-0.25%
330,2023-04-20,657.1900024414062,663.0800170898438,663.0800170898438,648.77001953125,136198200,-0.89%
331,2023-04-21,653.2999877929688,657.1900024414062,659.4500122070312,650.6599731445312,131080600,-0.59%
332,2023-04-24,663.3499755859375,653.2999877929688,666.5900268554688,652.1500244140625,125676800,1.54%
333,2023-04-25,651.1599731445312,663.3499755859375,663.3499755859375,647.3599853515625,130153700,-1.84%
334,2023-04-26,642.8300170898438,651.1599731445312,652.969970703125,639.2100219726562,134091300,-1.28%
335,2023-04-27,645.6799926757812,642.8300170898438,647.3800048828125,636.97998046875,149322600,0.44%
336,2023-04-28,655.2000122070312,645.6799926757812,659.1500244140625,641.3800048828125,155028200,1.47%
337,2023-05-01,646.969970703125,655.2000122070312,655.2000122070312,643.8300170898438,119438300,-1.26%
338,2023-05-02,619.280029296875,646.969970703125,646.969970703125,613.4400024414062,190040200,-4.28%
339,2023-05-03,607.3699951171875,619.280029296875,619.280029296875,607.1199951171875,166407900,-1.92%
340,2023-05-04,600.6500244140625,607.3699951171875,613.4000244140625,599.1900024414062,180646300,-1.11%
341,2023-05-05,617.1500244140625,600.6500244140625,621.72998046875,600.6500244140625,157786200,2.75%
342,2023-05-08,617.6099853515625,617.1500244140625,628.510009765625,617.1500244140625,127825300,0.07%
343,2023-05-09,617.8300170898438,617.6099853515625,623.6599731445312,612.5700073242188,132870500,0.04%
344,2023-05-10,610.72998046875,617.8300170898438,621.0900268554688,605.969970703125,154717200,-1.15%
345,2023-05-11,603.1300048828125,610.72998046875,610.72998046875,598.6300048828125,148738600,-1.24%
346,2023-05-12,603.8400268554688,603.1699829101562,609.8400268554688,599.2999877929688,124351400,0.12%
347,2023-05-15,605.0599975585938,603.8400268554688,608.469970703125,599.8800048828125,169167000,0.20%
348,2023-05-16,589.7100219726562,605.0599975585938,605.0599975585938,589.2999877929688,163101500,-2.54%
349,2023-05-17,601.9299926757812,589.7100219726562,604.9199829101562,589.7100219726562,151136400,2.07%
350,2023-05-18,604.8800048828125,601.9299926757812,605.5599975585938,593.72998046875,149947700,0.49%
351,2023-05-19,609.2999877929688,604.8800048828125,614.1400146484375,604.8800048828125,147607200,0.73%
352,2023-05-22,606.9400024414062,609.2999877929688,613.02001953125,606.52001953125,136684400,-0.39%
353,2023-05-23,613.22998046875,606.9400024414062,620.6099853515625,606.9400024414062,139637800,1.04%
354,2023-05-24,616.4299926757812,613.22998046875,621.219970703125,611.3499755859375,137879400,0.52%
355,2023-05-25,604.77001953125,616.4299926757812,616.4299926757812,599.8300170898438,162236500,-1.89%
356,2023-05-26,602.510009765625,604.77001953125,610.4600219726562,599.8499755859375,138167500,-0.37%
357,2023-05-30,596.8599853515625,602.510009765625,602.510009765625,590.0700073242188,153156800,-0.94%
358,2023-05-31,585.6599731445312,596.8599853515625,596.8599853515625,584.030029296875,279647300,-1.88%
359,2023-06-01,592.8599853515625,585.6599731445312,599.489990234375,583.0999755859375,159350400,1.23%
360,2023-06-02,610.4099731445312,592.8599853515625,613.239990234375,592.8599853515625,176499300,2.96%
361,2023-06-05,606.8599853515625,610.4099731445312,619.8099975585938,605.52001953125,128791600,-0.58%
362,2023-06-06,611.0499877929688,606.8599853515625,611.5900268554688,598.4099731445312,129888300,0.69%
363,2023-06-07,627.219970703125,611.0499877929688,628.0800170898438,611.0499877929688,158296100,2.65%
364,2023-06-08,624.4299926757812,627.219970703125,629.8099975585938,614.25,142713800,-0.44%
365,2023-06-09,620.8200073242188,624.4299926757812,627.02001953125,619.1900024414062,121890200,-0.58%
366,2023-06-12,614.7999877929688,620.8200073242188,620.8200073242188,610.6400146484375,140710200,-0.97%
367,2023-06-13,617.6699829101562,614.7999877929688,629.3699951171875,614.7999877929688,154444300,0.47%
368,2023-06-14,610.77001953125,617.6699829101562,625.9400024414062,606.510009765625,147841100,-1.12%
369,2023-06-15,617.0999755859375,610.77001953125,622.219970703125,610.77001953125,145262500,1.04%
370,2023-06-16,616.4299926757812,617.0999755859375,621.6900024414062,614.9199829101562,295556200,-0.11%
371,2023-06-20,602.3099975585938,616.4299926757812,616.4299926757812,598.1900024414062,156595400,-2.29%
372,2023-06-21,607.8499755859375,602.3099975585938,612.5700073242188,599.510009765625,134664400,0.92%
373,2023-06-22,599.9299926757812,607.8499755859375,607.8499755859375,597.6300048828125,129661200,-1.30%
374,2023-06-23,595.1699829101562,599.9299926757812,599.9299926757812,590.489990234375,206430600,-0.79%
375,2023-06-26,605.3699951171875,595.1699829101562,608.7899780273438,594.97998046875,134760600,1.71%
376,2023-06-27,606.739990234375,605.3699951171875,609.219970703125,601.510009765625,149394800,0.23%
377,2023-06-28,612.9000244140625,606.739990234375,613.7100219726562,600.8099975585938,147222300,1.02%
378,2023-06-29,619.7100219726562,612.9000244140625,619.75,611.77001953125,133302000,1.11%
379,2023-06-30,623.5599975585938,619.7100219726562,626.9600219726562,619.6099853515625,143783200,0.62%
380,2023-07-03,625.5,623.5599975585938,629.9500122070312,623.1199951171875,65367900,0.31%
381,2023-07-05,622.1099853515625,625.5,627.760009765625,618.4000244140625,128476300,-0.54%
382,2023-07-06,606.8699951171875,622.1099853515625,622.1099853515625,602.5599975585938,143360900,-2.45%
383,2023-07-07,619.4000244140625,606.8699951171875,624.75,603.1900024414062,208231900,2.06%
384,2023-07-10,624.0800170898438,619.4000244140625,625.1599731445312,617.4000244140625,140205500,0.76%
385,2023-07-11,637.8099975585938,624.0800170898438,638.72998046875,624.0800170898438,169822600,2.20%
386,2023-07-12,643.5700073242188,637.8099975585938,647.3099975585938,637.8099975585938,160731200,0.90%
387,2023-07-13,640.6500244140625,643.5700073242188,647.0999755859375,634.9099731445312,167009800,-0.45%
388,2023-07-14,623.02001953125,640.6500244140625,640.6500244140625,621.97998046875,156538700,-2.75%
389,2023-07-17,622.260009765625,623.02001953125,624.6699829101562,619.3599853515625,129472900,-0.12%
390,2023-07-18,628.3499755859375,622.260009765625,634.489990234375,619.8599853515625,154411425,0.98%
