,date,splrct,open,high,low,volume,splrct_cr
282,2023-02-09,2461.489990234375,2473.93994140625,2516.280029296875,2451.360107421875,488346400,-0.50%
283,2023-02-10,2448.02001953125,2461.489990234375,2461.489990234375,2425.889892578125,457832600,-0.55%
284,2023-02-13,2491.469970703125,2448.02001953125,2496.449951171875,2448.02001953125,452864300,1.77%
285,2023-02-14,2502.340087890625,2491.469970703125,2514.8701171875,2464.4599609375,471536300,0.44%
286,2023-02-15,2511.93994140625,2502.340087890625,2512.409912109375,2480.25,412516900,0.38%
287,2023-02-16,2467.89990234375,2511.93994140625,2511.93994140625,2467.080078125,458711600,-1.75%
288,2023-02-17,2438.43994140625,2467.89990234375,2467.89990234375,2416.72998046875,426364700,-1.19%
289,2023-02-21,2379.85009765625,2438.43994140625,2438.43994140625,2378.070068359375,461777400,-2.40%
290,2023-02-22,2376.4599609375,2379.85009765625,2395.360107421875,2365.580078125,454632800,-0.14%
291,2023-02-23,2415.18994140625,2376.4599609375,2423.909912109375,2376.4599609375,537867800,1.63%
292,2023-02-24,2372.3701171875,2415.18994140625,2415.18994140625,2358.889892578125,442388800,-1.77%
293,2023-02-27,2384.72998046875,2372.3701171875,2407.72998046875,2372.3701171875,374959900,0.52%
294,2023-02-28,2380.260009765625,2384.72998046875,2402.64990234375,2373.6298828125,443467500,-0.19%
295,2023-03-01,2360.8701171875,2380.260009765625,2383.64990234375,2355.080078125,426444600,-0.81%
296,2023-03-02,2390.699951171875,2360.8701171875,2398.010009765625,2351.419921875,463556400,1.26%
297,2023-03-03,2441.830078125,2390.699951171875,2442.56005859375,2390.699951171875,447351100,2.14%
298,2023-03-06,2454.860107421875,2441.830078125,2487.989990234375,2441.830078125,455256600,0.53%
299,2023-03-07,2423.820068359375,2454.860107421875,2461.7900390625,2418.239990234375,446131100,-1.26%
300,2023-03-08,2444.239990234375,2423.820068359375,2447.239990234375,2419.949951171875,408816500,0.84%
301,2023-03-09,2408.919921875,2444.239990234375,2475.030029296875,2404.949951171875,482546500,-1.45%
302,2023-03-10,2366.989990234375,2408.919921875,2411.239990234375,2357.68994140625,546215300,-1.74%
303,2023-03-13,2380.0,2366.989990234375,2412.280029296875,2338.010009765625,562333800,0.55%
304,2023-03-14,2434.580078125,2380.0,2443.0400390625,2380.0,531791200,2.29%
305,2023-03-15,2435.239990234375,2434.580078125,2438.39990234375,2396.389892578125,571930200,0.03%
306,2023-03-16,2503.800048828125,2434.780029296875,2506.97998046875,2419.639892578125,658017300,2.82%
307,2023-03-17,2500.9599609375,2503.800048828125,2529.639892578125,2485.9599609375,941029800,-0.11%
308,2023-03-20,2506.739990234375,2500.9599609375,2510.070068359375,2476.199951171875,481184200,0.23%
309,2023-03-21,2527.6201171875,2506.739990234375,2531.6298828125,2493.409912109375,491965700,0.83%
310,2023-03-22,2504.43994140625,2527.6201171875,2580.669921875,2504.22998046875,521735800,-0.92%
311,2023-03-23,2545.760009765625,2504.43994140625,2579.429931640625,2504.43994140625,489092500,1.65%
312,2023-03-24,2552.0400390625,2545.760009765625,2552.639892578125,2520.510009765625,431557200,0.25%
313,2023-03-27,2530.320068359375,2552.0400390625,2563.6298828125,2524.570068359375,391401500,-0.85%
314,2023-03-28,2518.77001953125,2530.320068359375,2530.320068359375,2495.360107421875,359952300,-0.46%
315,2023-03-29,2571.52001953125,2518.77001953125,2576.489990234375,2518.77001953125,472750700,2.09%
316,2023-03-30,2600.860107421875,2571.52001953125,2604.2900390625,2571.52001953125,405199100,1.14%
317,2023-03-31,2638.97998046875,2600.860107421875,2640.909912109375,2594.510009765625,467230600,1.47%
318,2023-04-03,2637.780029296875,2638.97998046875,2639.580078125,2610.9599609375,407665000,-0.05%
319,2023-04-04,2622.429931640625,2637.780029296875,2648.81005859375,2612.199951171875,374762700,-0.58%
320,2023-04-05,2591.169921875,2614.989990234375,2614.989990234375,2571.3798828125,391337200,-1.19%
321,2023-04-06,2608.75,2591.169921875,2611.60009765625,2561.8798828125,346268300,0.68%
322,2023-04-10,2604.909912109375,2608.75,2608.75,2565.110107421875,367919800,-0.15%
323,2023-04-11,2578.0,2604.909912109375,2604.909912109375,2574.239990234375,329247200,-1.03%
324,2023-04-12,2562.260009765625,2578.0,2602.5400390625,2558.570068359375,364910900,-0.61%
325,2023-04-13,2612.330078125,2562.260009765625,2616.27001953125,2562.260009765625,367334900,1.95%
326,2023-04-14,2599.1201171875,2612.330078125,2619.4599609375,2576.43994140625,316858700,-0.51%
327,2023-04-17,2609.330078125,2599.1201171875,2613.85009765625,2588.3701171875,326042900,0.39%
328,2023-04-18,2619.949951171875,2609.330078125,2638.52001953125,2608.39990234375,346299700,0.41%
329,2023-04-19,2616.530029296875,2619.949951171875,2620.27001953125,2594.5400390625,339119200,-0.13%
330,2023-04-20,2596.699951171875,2616.530029296875,2622.9599609375,2584.89990234375,409419000,-0.76%
331,2023-04-21,2587.050048828125,2596.699951171875,2596.699951171875,2570.39990234375,370950700,-0.37%
332,2023-04-24,2576.080078125,2587.050048828125,2590.030029296875,2556.139892578125,321691900,-0.42%
333,2023-04-25,2522.360107421875,2576.080078125,2576.080078125,2522.360107421875,404554200,-2.09%
334,2023-04-26,2566.050048828125,2522.360107421875,2592.070068359375,2522.360107421875,462290900,1.73%
335,2023-04-27,2621.780029296875,2566.050048828125,2623.429931640625,2566.050048828125,473222900,2.17%
336,2023-04-28,2649.949951171875,2622.159912109375,2650.3701171875,2618.830078125,463456700,1.07%
337,2023-05-01,2654.81005859375,2649.949951171875,2667.0400390625,2645.489990234375,388980600,0.18%
338,2023-05-02,2630.1201171875,2654.81005859375,2660.840087890625,2617.2099609375,411980100,-0.93%
339,2023-05-03,2608.260009765625,2630.1201171875,2650.489990234375,2607.6298828125,456606400,-0.83%
340,2023-05-04,2595.469970703125,2608.260009765625,2612.090087890625,2585.429931640625,492100500,-0.49%
341,2023-05-05,2665.8798828125,2595.469970703125,2674.3701171875,2595.469970703125,472622600,2.71%
342,2023-05-08,2665.409912109375,2665.8798828125,2667.47998046875,2647.330078125,373497500,-0.02%
343,2023-05-09,2642.6201171875,2665.409912109375,2665.409912109375,2640.5,367805500,-0.86%
344,2023-05-10,2674.989990234375,2642.6201171875,2681.179931640625,2642.6201171875,424035200,1.22%
345,2023-05-11,2662.97998046875,2676.280029296875,2676.280029296875,2644.93994140625,376600700,-0.45%
346,2023-05-12,2657.030029296875,2662.97998046875,2669.89990234375,2636.469970703125,352112300,-0.22%
347,2023-05-15,2676.64990234375,2657.030029296875,2677.2900390625,2648.820068359375,342340000,0.74%
348,2023-05-16,2680.97998046875,2676.64990234375,2696.169921875,2674.530029296875,397621600,0.16%
349,2023-05-17,2715.3798828125,2680.97998046875,2718.7900390625,2678.419921875,442510300,1.28%
350,2023-05-18,2771.429931640625,2715.3798828125,2774.77001953125,2715.3798828125,515525300,2.06%
351,2023-05-19,2768.340087890625,2771.429931640625,2776.10009765625,2759.6298828125,443510200,-0.11%
352,2023-05-22,2771.97998046875,2768.340087890625,2779.81005859375,2755.43994140625,386689900,0.13%
353,2023-05-23,2730.43994140625,2771.97998046875,2771.97998046875,2729.8798828125,403046500,-1.50%
354,2023-05-24,2713.419921875,2730.43994140625,2730.43994140625,2697.179931640625,422145100,-0.62%
355,2023-05-25,2834.06005859375,2713.419921875,2845.760009765625,2713.419921875,713613400,4.45%
356,2023-05-26,2909.9599609375,2834.06005859375,2914.10009765625,2834.06005859375,610793000,2.68%
357,2023-05-30,2928.2099609375,2909.9599609375,2970.159912109375,2909.9599609375,588600700,0.63%
358,2023-05-31,2896.25,2928.2099609375,2939.3701171875,2896.25,902310700,-1.09%
359,2023-06-01,2934.830078125,2896.25,2945.4599609375,2883.639892578125,511389900,1.33%
360,2023-06-02,2949.820068359375,2934.830078125,2963.800048828125,2929.47998046875,425635400,0.51%
361,2023-06-05,2933.300048828125,2949.820068359375,2970.280029296875,2926.580078125,463865300,-0.56%
362,2023-06-06,2929.659912109375,2933.300048828125,2935.52001953125,2911.090087890625,406303600,-0.12%
363,2023-06-07,2882.2900390625,2929.659912109375,2948.02001953125,2876.909912109375,476156500,-1.62%
364,2023-06-08,2916.830078125,2882.2900390625,2921.06005859375,2882.2900390625,383223000,1.20%
365,2023-06-09,2930.3798828125,2916.830078125,2960.18994140625,2916.830078125,404312700,0.46%
366,2023-06-12,2991.179931640625,2930.3798828125,2992.22998046875,2930.3798828125,490415200,2.07%
367,2023-06-13,3012.510009765625,2991.179931640625,3023.199951171875,2986.080078125,569403600,0.71%
368,2023-06-14,3046.949951171875,3012.510009765625,3047.22998046875,3001.090087890625,537276200,1.14%
369,2023-06-15,3085.830078125,3046.949951171875,3100.090087890625,3035.300048828125,550449500,1.28%
370,2023-06-16,3060.3701171875,3085.830078125,3110.590087890625,3058.64990234375,802767800,-0.83%
371,2023-06-20,3046.8701171875,3053.840087890625,3065.25,3028.489990234375,463008200,-0.44%
372,2023-06-21,3003.820068359375,3046.8701171875,3046.8701171875,2990.9599609375,480681600,-1.41%
373,2023-06-22,3031.52001953125,3003.820068359375,3031.77001953125,2989.89990234375,410774500,0.92%
374,2023-06-23,2998.10009765625,3031.52001953125,3031.52001953125,2985.320068359375,522760000,-1.10%
375,2023-06-26,2967.110107421875,2998.10009765625,3025.5400390625,2966.780029296875,399788600,-1.03%
376,2023-06-27,3027.699951171875,2967.110107421875,3033.989990234375,2967.110107421875,389259300,2.04%
377,2023-06-28,3026.93994140625,3027.699951171875,3045.60009765625,3007.219970703125,397885600,-0.03%
378,2023-06-29,3030.780029296875,3026.93994140625,3037.820068359375,3014.760009765625,380684700,0.13%
379,2023-06-30,3085.840087890625,3030.780029296875,3091.5400390625,3030.780029296875,453197700,1.82%
380,2023-07-03,3076.340087890625,3085.840087890625,3087.25,3064.18994140625,200767600,-0.31%
381,2023-07-05,3059.10009765625,3076.340087890625,3084.570068359375,3055.0400390625,341878500,-0.56%
382,2023-07-06,3054.179931640625,3059.10009765625,3059.10009765625,3021.320068359375,344533500,-0.16%
383,2023-07-07,3040.8701171875,3054.179931640625,3078.739990234375,3039.830078125,326251800,-0.44%
384,2023-07-10,3040.340087890625,3040.8701171875,3040.93994140625,3011.989990234375,385375500,-0.02%
385,2023-07-11,3046.219970703125,3040.340087890625,3048.820068359375,3017.97998046875,350843500,0.19%
386,2023-07-12,3084.389892578125,3046.219970703125,3100.10009765625,3046.219970703125,435660700,1.25%
387,2023-07-13,3130.5,3084.389892578125,3136.89990234375,3084.389892578125,360764000,1.49%
388,2023-07-14,3125.780029296875,3130.5,3170.31005859375,3116.419921875,438981300,-0.15%
389,2023-07-17,3167.429931640625,3125.780029296875,3174.64990234375,3125.780029296875,387479600,1.33%
390,2023-07-18,3207.2900390625,3167.429931640625,3224.1298828125,3142.830078125,427879059,1.26%
