date,dji_cr,dji_f_cr,dxy_cr,ixic_f_cr,bond_kor_10_cr,bond_kor_2_cr,kosdaq_cr,kospi_cr,krw_cr,ixic_cr,spx_f_cr,sox_cr,spx_cr,bond_usa_10_cr,bond_usa_2_cr,bond_usa_3m_cr,vix_cr,wti_cr,spsy_cr,spny_cr,spxhc_cr,splrcd_cr,splrci_cr,splrcu_cr,splrcs_cr,splrct_cr,splrcl_cr,splrcm_cr,ixbk_cr,ixfn_cr,ixid_cr,ixis_cr,ixk_cr,ixtr_cr,ixut_cr,nbi_cr,bkx_cr,dji_cr_2,dji_f_cr_2,dxy_cr_2,ixic_f_cr_2,bond_kor_10_cr_2,bond_kor_2_cr_2,kosdaq_cr_2,kospi_cr_2,krw_cr_2,ixic_cr_2,spx_f_cr_2,sox_cr_2,spx_cr_2,bond_usa_10_cr_2,bond_usa_2_cr_2,bond_usa_3m_cr_2,vix_cr_2,wti_cr_2,spsy_cr_2,spny_cr_2,spxhc_cr_2,splrcd_cr_2,splrci_cr_2,splrcu_cr_2,splrcs_cr_2,splrct_cr_2,splrcl_cr_2,splrcm_cr_2,ixbk_cr_2,ixfn_cr_2,ixid_cr_2,ixis_cr_2,ixk_cr_2,ixtr_cr_2,ixut_cr_2,nbi_cr_2,bkx_cr_2
2022-05-20,-0.75%,-0.76%,-1.07%,-0.48%,-0.39%,-0.79%,-0.25%,-1.28%,-1.00%,-0.26%,-0.64%,-0.61%,-0.58%,-1.63%,-2.09%,0.77%,-5.20%,2.39%,-0.70%,-0.28%,0.22%,0.13%,-0.94%,-0.22%,-1.98%,-1.07%,-0.58%,0.68%,-1.15%,0.63%,0.57%,-1.18%,-0.68%,-0.92%,-3.38%,1.24%,-0.45%,-4.291767225008448,-4.23252816058439,-0.6343847560551823,-5.429828227941322,0.547278808148367,-1.0687566797292414,-0.2517370753306829,-1.0723334304141812,-0.3071456770627793,-4.973245107539446,-4.578003549788849,-5.744983592858308,-4.599337221957272,-5.275459098497493,-3.6560171179812575,-2.1495327102803863,12.452107097697246,-0.16904131568228134,-3.473643622281944,-3.024385633851298,-2.385872623716402,-6.476999572605593,-4.662256253379787,-1.2472386885029079,-8.229943647709817,-5.763691491186675,-3.970333141803152,-2.513023198249965,-3.3640530171707663,-2.3651357798736665,-5.023709180510137,-3.2658165015354417,-5.565301374459396,-7.053879402211442,-5.928545739683895,-1.67820757540518,-3.3203334397604882
2022-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-23,0.03%,0.04%,0.41%,-0.32%,-1.81%,-1.33%,1.86%,1.81%,+0.87%,-0.30%,0.04%,-0.27%,+0.01%,-1.72%,-0.94%,-1.24%,0.27%,0.91%,-0.12%,0.43%,1.26%,-1.53%,-1.07%,0.27%,0.27%,0.14%,-0.22%,-0.22%,0.33%,0.52%,-1.13%,-0.35%,-0.15%,0.03%,0.75%,0.80%,-0.06%,-0.7245773655336293,-0.7220101781170484,-0.6633831372030499,-0.7938502785807047,-2.1987951807228905,-2.1078956770275,1.605120756548956,0.5068606269943493,-0.13643527557573407,-0.556397238292309,-0.5926964501943789,-0.8703716328195339,-0.5688537291522171,-3.328710124826633,-3.014284107524464,-0.4812319538017222,-4.941856668413838,3.3214774529419713,-0.8149098685137542,0.14724007568904285,1.479637662177413,-1.4050183356831352,-2.0059531195978613,0.04963398094822615,-1.7155091190069724,-0.9378515805989777,-0.8036483002219852,0.46625049326129187,-0.826630638167119,1.1555598851812778,-0.5624460899528336,-1.5329574424246402,-0.8285477277290086,-0.8876402972881576,-2.6597061197492935,2.0446795497767076,-0.5044380197413518
2022-05-24,1.98%,2.01%,-1.04%,1.64%,0.52%,1.06%,0.42%,0.31%,-1.23%,1.59%,1.85%,0.55%,+1.86%,1.87%,0.57%,-2.89%,-3.23%,-2.60%,3.23%,2.68%,0.80%,0.64%,1.63%,1.21%,2.10%,2.37%,1.81%,1.85%,2.30%,0.83%,0.94%,1.63%,2.17%,1.66%,1.42%,0.57%,4.07%,2.006548968875181,2.0415357989872445,-0.6364895058049289,1.321743522825332,0.5246913580246884,1.0622710622710592,2.2910441470442784,2.123170303887891,-0.374620825116211,1.2887520854370635,1.8985312038996858,0.28023974067624463,1.8703903568251568,2.6183644189383215,1.6158336232556278,-0.4835589941973032,-2.9642276931031253,-1.7110758262282144,3.108827190254544,3.120331595149989,2.0742487850113287,-0.905007616200379,0.5448109194076002,1.4868463788587332,2.368571930860453,2.507205646608651,1.585831434299451,1.6265638292961202,2.6333725305935154,1.3617138402055249,-0.1947277860167168,1.2668540745317889,2.0252777642952275,1.6934393042614955,2.176696542893726,1.3776071584062937,4.016138492589994
2022-05-25,0.15%,0.13%,-0.22%,-2.20%,-1.26%,-1.41%,-2.10%,-1.57%,+0.25%,-2.35%,-0.79%,-2.46%,-0.81%,-3.72%,-5.63%,3.50%,3.41%,-0.47%,-0.24%,0.41%,0.25%,-2.58%,-0.12%,2.01%,1.66%,-1.57%,-3.71%,-0.61%,-0.78%,-0.90%,-2.62%,-0.24%,-2.69%,-1.83%,0.12%,-1.58%,-0.51%,2.1326878458097176,2.1369301252683175,-1.2629213247178475,-0.5890674154931065,-0.7407407407407414,-0.3663003663003585,-1.683183783744038,-1.266246656501271,-0.986188647837997,-0.794125395164121,1.0514168483138864,-1.9287757930791152,1.0283593413578827,-1.923076923076917,-5.0958338115459645,0.509626274065671,0.06795942085041176,-3.0557331195692448,2.9899956353200445,3.095670658462377,1.060943859259334,-1.9583058541561345,1.5095077247114592,3.249539107364643,3.793873495069776,0.7629855148747676,-1.960879263439589,1.2298143771274967,1.4987894301468507,-0.07709770319977902,-1.6991371492511127,1.382546882037463,-0.5754221592257139,-0.19886919279812568,1.5377623524326953,-1.0118728727003807,3.5395705261975605
2022-05-26,0.60%,0.61%,0.20%,1.45%,-1.34%,-0.74%,0.88%,0.44%,+0.43%,1.51%,0.92%,1.98%,+0.95%,-0.13%,0.86%,0.75%,-3.67%,0.51%,0.80%,1.96%,-0.02%,2.78%,0.64%,-0.06%,0.04%,1.21%,0.88%,0.47%,1.56%,1.51%,2.23%,0.41%,1.27%,1.77%,1.48%,0.51%,1.65%,0.7529399425327319,0.7443701121266372,-0.01958592617069811,-0.7727301053156354,-2.579060485108998,-2.138455962305173,-1.2336065463361605,-1.1392362805648422,0.6781250993735469,-0.8714949971707017,0.12588909171020332,-0.534772285877768,0.12532242843661573,-3.844809507165338,-4.819872940997453,4.275996112730811,-0.3862314072013931,0.03626885048081649,0.5636794282324611,2.3776156345885155,0.23702186471199435,0.13201443990721462,0.5158686884028287,1.949785860875845,1.6989055230644245,-0.3760945556700284,-2.858590624638203,-0.14239604758262198,0.7673926007131492,0.5924763427311216,-0.44103749706209455,0.1712990620558763,-1.4602398867550406,-0.09789743300195164,1.5989987174968672,-1.0780089153046062,1.127649992969394
2022-05-27,1.61%,1.63%,-0.21%,2.82%,2.08%,0.74%,-0.14%,-0.18%,-0.50%,2.68%,1.99%,3.87%,+1.99%,-0.33%,-0.97%,-1.68%,-3.07%,3.41%,2.25%,1.14%,0.42%,4.78%,1.99%,0.27%,1.13%,2.45%,2.07%,1.82%,2.06%,1.23%,3.70%,1.89%,2.61%,2.64%,1.66%,0.59%,2.43%,2.219232561794183,2.258469259723965,-0.011780737483153659,4.3178149689915895,0.7151741293532241,0.0,0.7351989200544375,0.25250045813782057,-0.08009325709935457,4.227460613307716,2.92475574165715,5.927028375857986,2.952190547713045,-0.4357298474945538,-0.11690248720120718,-0.9389671361502356,-6.621394609243536,3.9355013454827232,3.068414613952079,3.129647833792005,0.3975315724457841,7.692665029001315,2.64626227067646,0.21088827735877644,1.168877495131817,3.6887952404666335,2.963308311618533,2.2941318296859063,3.654161124948542,2.7548238028780014,6.018661910098178,2.3098935133692575,3.906041894775398,4.450332612916258,3.156599830972285,1.1004728116595701,4.116794492003248
2022-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-30,1.76%,1.71%,-0.16%,3.25%,-0.86%,-1.07%,0.29%,0.98%,-0.64%,3.33%,2.47%,4.03%,+2.47%,0.06%,0.25%,3.13%,-6.47%,0.86%,1.79%,1.67%,1.72%,3.47%,2.05%,1.48%,1.09%,3.44%,2.62%,2.29%,1.58%,2.48%,3.41%,1.91%,3.72%,1.94%,1.21%,2.76%,1.27%,3.4018435223609886,3.3732385584237434,-0.3712936500990288,6.158805920157424,1.1976047904191556,-0.3333333333333459,0.1466692935793875,0.7958856480605231,-1.1386517794395237,6.090122155499611,4.501163009995599,8.061942937453175,4.511741183744556,-0.29080334423845905,-0.7234212629895909,1.3979496738117543,-9.340858115922824,4.296200294664873,4.075156700177154,2.82961395558886,2.1399464805487654,8.41001700366254,4.082531994064233,1.7602426016190178,2.2369956752192413,5.972414482182149,4.742771660338693,4.156285738987242,3.6806407884636823,3.742800853647747,7.240134527394029,3.838434669100605,6.420300372850509,4.624900462791592,2.881245383367566,3.3626444311473,3.7288138823130828
2022-05-31,,,-0.39%,,-0.37%,-0.04%,1.43%,1.20%,-1.37%,,,,,2.49%,3.49%,-0.74%,,,,,,,,,,,,,,,,,,,,,,,,-0.5429140514542573,,-0.373018340068387,-0.03720238095239337,1.7224573278153774,2.189896916947142,-1.9975873398834998,,,,,2.5528811086797902,3.745257890063784,2.36966824644551,,,,,,,,,,,,,,,,,,,,,
2022-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-02,-0.67%,-0.56%,0.46%,-0.25%,3.71%,3.39%,0.78%,0.61%,+0.60%,-0.41%,-0.59%,-0.53%,-0.63%,1.35%,-0.31%,-1.20%,1.83%,-0.35%,-0.34%,-1.65%,-1.37%,0.76%,-0.85%,-1.38%,-0.73%,-0.70%,0.40%,-1.60%,0.09%,-1.00%,0.31%,-0.64%,-0.51%,-0.94%,-0.66%,-2.26%,0.21%,1.0813787784389226,1.1380368098159508,0.06686541993254191,2.99081784310931,3.326080198943107,3.3482142857142803,2.2186133732761864,1.8138341816858579,-0.7771627568910309,2.90221790510501,1.8615545829994453,3.475572119603229,1.8312698381404762,3.864382063434208,3.1684045251419137,-1.9301470588235412,-4.763634421608664,0.508372205865399,1.4428538992323312,-0.009117338664611323,0.3202871571881108,4.258494432153749,1.1787582764191717,0.08524436052787769,0.3573981358596787,2.7108846965945745,3.0365006592745547,0.6610356099184405,1.6716954553927632,1.4609827966565787,3.7346319533741137,1.2626605349664728,3.191292120314223,0.980186563639073,0.5338669287248031,0.433558217404292,1.489286787160424
2022-06-03,1.33%,1.30%,-0.68%,2.73%,2.76%,2.97%,-0.25%,-1.00%,-0.53%,2.69%,1.86%,3.57%,+1.84%,0.06%,-0.61%,1.33%,-3.78%,1.40%,1.41%,-0.30%,0.78%,3.03%,1.89%,0.60%,1.37%,2.44%,2.58%,2.68%,1.81%,2.31%,3.13%,1.79%,2.82%,1.89%,0.86%,0.32%,1.51%,0.7825377649156572,0.7643080282672652,0.06485652658251687,1.955086387538054,2.948255114320106,2.231821454283651,0.5302121061872906,-0.3996734500376637,-0.15616698597717504,1.9493679869679468,1.065052950075643,1.9133905032006187,1.081035296395341,2.2464022464022326,2.692577850620461,7.403936269915648,-5.612833870665743,1.9185529020375613,-0.28208289754324334,1.4589628550056992,-0.6560866366459684,2.1584207552620924,1.2614788327052457,0.4391551929957399,0.04273725519642579,2.099564279498523,1.8654543615639607,1.6269097263698802,0.5663038731457951,0.8578764930558582,2.2982995730866094,0.3499046904795591,2.3404131665469716,1.617557553600562,0.5527475874657608,-0.7154361085338727,-0.4805608551102475
2022-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-07,-1.05%,-1.01%,0.32%,-2.66%,-0.56%,0.39%,0.04%,0.44%,+0.83%,-2.47%,-1.63%,-3.02%,-1.63%,0.94%,0.95%,3.40%,0.28%,1.71%,-1.53%,1.40%,-1.14%,-2.85%,-0.36%,-0.44%,-1.04%,-2.48%,-2.37%,-0.98%,-1.22%,-1.77%,-2.68%,-1.68%,-2.89%,-0.88%,-1.21%,0.47%,-1.41%,0.2635179431124569,0.2744069760351241,-0.359893950901878,0.0,2.1921921921921905,3.3720087019579394,-0.20708064120528993,-0.5677799082047942,0.2959362894882329,0.15232455543644133,0.19516955354964624,0.4447335206100621,0.17823921116349,1.0305736860185437,0.3323639385126683,4.774535809018572,-3.5033071226959707,3.132049751382753,-0.14171531329157785,1.0946859852301478,-0.3693842125630409,0.0892102783755547,1.5264943830684607,0.1626232019840535,0.31755805552176103,-0.09694722108600061,0.1498816178402197,1.6756639140291165,0.5751697864334492,0.4981481157840041,0.36754998915126275,0.07735504943916437,-0.1451388091006908,0.9954439390694539,-0.35834748585585174,0.7898929020520571,0.07878498684189876
2022-06-08,0.80%,0.77%,-0.12%,0.84%,3.85%,3.60%,-1.99%,-1.66%,-0.01%,0.94%,0.93%,0.99%,+0.95%,-2.00%,0.08%,2.95%,-4.19%,0.77%,0.69%,3.14%,1.30%,-0.37%,1.36%,0.58%,0.42%,1.22%,0.51%,0.72%,0.48%,0.77%,0.21%,0.75%,1.22%,0.19%,0.70%,2.74%,0.84%,0.852413283128657,0.8422524933106299,0.16150477703438815,1.2787825671261255,3.845024948635156,3.597883597883593,-1.9480648457258614,-1.2279061772952404,0.3022597514753133,1.3527315910627364,1.2600438276113952,0.9919669933178783,1.2690639497242409,1.4300306435137986,2.9399585921325073,3.801652892561987,-3.106092897646398,0.45427854214706065,1.0730191989110622,3.0209936667447796,1.299630183773425,0.6530257078097096,1.7642777276579975,1.0300210541397852,0.47483321676870066,1.2582082265592482,1.4915644688383431,1.701504275869984,1.0756095587726107,1.1631265625825098,1.2108581107256962,1.8627263135009755,1.5813781803594824,0.8118764342746764,0.3790726224627855,1.059539070231151,1.224526811385595
2022-06-09,-0.81%,-0.83%,0.22%,-0.75%,-1.81%,-0.14%,0.13%,-0.01%,+0.20%,-0.73%,-1.08%,-2.39%,-1.08%,1.61%,1.59%,0.64%,-0.25%,2.26%,-1.70%,0.15%,-0.78%,-0.68%,-1.83%,-1.98%,-1.22%,-1.11%,-0.02%,-2.10%,-1.49%,-1.26%,-0.51%,-1.22%,-0.85%,-2.92%,-0.70%,0.40%,-1.72%,-0.01483425978230427,-0.06988332523091881,0.09663438147926416,0.0852836176120587,1.9665394775462333,3.4567901234567855,-1.8575223359463253,-1.6662610835267853,0.1881302562876081,0.20643934992939347,-0.15774784613517778,-1.4248644258824423,-0.13733097492860133,-0.42763157894736514,1.6725835376788813,3.6065573770491834,-4.427605200891668,3.0464140171743144,-1.027554527768354,3.293602167499157,0.5111277081375278,-1.0487237568710468,-0.49710742095646326,-1.417558106993216,-0.809256405260019,0.09085543494454101,0.48413977690145565,-1.3930230505700463,-1.0122791341610176,-0.4921430032870446,-0.30435383167863034,-0.47762009231180963,0.3592760751842591,-2.7393731768653344,-0.0024400969224351956,3.155946627086275,-0.8974460306905484
2022-06-10,-1.94%,-1.90%,0.66%,-2.70%,-0.26%,3.31%,0.25%,-0.03%,+0.58%,-2.75%,-2.38%,-2.69%,-2.38%,0.61%,1.35%,0.79%,8.89%,-0.49%,-2.61%,-2.30%,-2.29%,-1.96%,-1.97%,-2.44%,-1.50%,-2.72%,-2.75%,-2.39%,-2.81%,-2.01%,-2.61%,-2.12%,-2.86%,-2.17%,-1.72%,-3.71%,-3.16%,-2.7346224139157034,-2.7197346600331676,0.8727147791125254,-3.4338984384219016,-2.0633126059920848,3.1664964249233902,0.3891097604556353,-0.034273797537696764,0.771708281514084,-3.457840088371017,-3.4265103697024344,-5.017181967833588,-3.433573358201066,2.2490768714333575,2.954728296643019,1.4331210191082815,8.617817049854217,1.7586453477242925,-4.265343703558163,-2.1552136843098393,-3.0547893883097292,-2.623309549961194,-3.7614094649914636,-4.373141090035258,-2.7066407707000733,-3.8053343091942344,-2.777092151012289,-4.440899761021515,-4.25778405699543,-3.2386716144712278,-3.1064199778842525,-3.3084169884728807,-3.687314811082759,-5.034083609671469,-2.4014096197193098,-3.324113354185427,-4.8215688837793325
2022-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-13,-2.73%,-2.71%,0.90%,-3.54%,0.87%,1.02%,-0.83%,-1.13%,+1.21%,-3.52%,-2.92%,-3.60%,-2.91%,3.92%,8.95%,6.99%,6.36%,-0.69%,-3.65%,-1.70%,-1.63%,-4.16%,-2.96%,-0.77%,-0.37%,-3.89%,-2.85%,-3.05%,-3.18%,-2.18%,-3.34%,-2.51%,-4.02%,-2.85%,-1.88%,-2.98%,-4.34%,-4.612786180489699,-4.563835932986713,1.5651545591150122,-6.149059707112142,0.6044905008635552,4.364132287759976,-0.5817505896856133,-1.1530105394679226,1.7910424009993549,-6.1743617256798045,-5.226057365094798,-6.197877219531832,-5.221623171362838,4.558969276511394,10.413966882649383,7.832278481012657,15.818034475566673,-1.1792665909496176,-6.164863393886852,-3.967473084381063,-3.8870964175366014,-6.037434365266035,-4.867960325215388,-3.187653988438984,-1.868960770929726,-6.5091591546624334,-5.521138674789884,-5.36566964982928,-5.896530718374937,-4.148801957417674,-5.862842183795509,-4.578162096732387,-6.77298760059313,-4.958905395146481,-3.5615869081439553,-6.5865780213310146,-7.358884538764053
2022-06-14,-2.79%,-2.74%,0.76%,-4.59%,4.41%,9.70%,-4.72%,-3.52%,+0.97%,-4.68%,-3.81%,-5.61%,-3.88%,5.91%,7.08%,14.22%,22.59%,0.22%,-2.95%,-5.13%,-3.01%,-4.66%,-3.03%,-4.63%,-2.18%,-4.47%,-4.43%,-3.92%,-2.86%,-3.64%,-5.02%,-2.76%,-4.82%,-4.17%,-3.37%,-4.00%,-3.42%,-5.441267641058873,-5.380776741158603,1.6750917843830178,-7.9714867617107945,4.2632331902718175,9.70271153217903,-5.518818663072756,-4.606082574330456,2.1866396633018024,-8.039658593664582,-6.616868969810147,-9.013239051862234,-6.675012817896272,6.224328593996843,9.761027613862352,14.013206162876013,30.394788266757434,-0.47732846749884894,-6.49614521105982,-6.74580052885509,-4.5917258459281545,-8.625818323432085,-5.894955710997555,-5.361027019646801,-2.54910715707683,-8.18452967370744,-7.153695114742158,-6.851418833801197,-5.941117416632605,-5.7438348265503505,-8.186666660508003,-5.204870418847188,-8.655683974543596,-6.895435044608217,-5.18888129845603,-6.867692995644961,-7.607811862665913
2022-06-15,-0.50%,-0.50%,0.38%,0.16%,1.45%,1.04%,-0.63%,-0.46%,-0.16%,0.18%,-0.37%,0.63%,-0.38%,3.49%,2.16%,15.51%,-3.91%,-1.65%,-0.94%,0.07%,-1.06%,-0.25%,-0.25%,-2.58%,-1.29%,0.62%,-0.28%,-0.84%,0.52%,-0.84%,-0.14%,0.57%,0.54%,0.66%,-0.52%,0.15%,-0.83%,-3.2745067102143532,-3.227348031094686,1.143533793168113,-4.440456081081081,5.93123209169054,10.846128716105843,-5.320392826555212,-3.9639944157091476,0.8012068911609292,-4.512072668525635,-4.161323416260579,-5.01734083117022,-4.239577939223661,9.609325771896666,9.385535271293165,31.936787945608224,17.80179685300535,-1.4419473690000633,-3.865076574666177,-5.066194828391395,-4.04018618130465,-4.892165015096963,-3.2698396954014886,-7.093286353322374,-3.4437851583570933,-3.874575585637897,-4.704164735530333,-4.728827504510884,-2.350243238921863,-4.444826392449656,-5.147310882974099,-2.2029217371473195,-4.314183632123949,-3.5330191867675746,-3.8801834850070827,-3.8574034189623316,-4.213725278231782
2022-06-16,1.00%,0.94%,-0.39%,2.47%,2.87%,3.33%,-2.93%,-1.83%,-0.90%,2.50%,1.40%,1.77%,+1.46%,-5.39%,-6.68%,-2.12%,-9.39%,-3.04%,1.24%,-2.12%,1.02%,3.02%,1.01%,0.68%,0.08%,2.17%,2.36%,0.03%,1.02%,1.82%,2.98%,0.25%,2.55%,0.95%,1.34%,2.35%,1.58%,0.4973960565061274,0.438955678579618,-0.011435331889607537,2.6313459921214535,4.363336992316131,4.407385348421671,-3.5426047871911086,-2.281089982885367,-1.0668276972624777,2.6821513586297594,1.0331955739234768,2.414891463828096,1.0763728687897118,-2.0820939916716323,-4.666290432767987,13.063063063063051,-12.933567193783366,-4.647318888943636,0.2830981265180565,-2.0602818079995844,-0.05370296893059844,2.7687891446426547,0.7557469749852964,-1.9241362835998286,-1.2069752738356163,2.8050313115719363,2.0746054691024676,-0.8104773101527265,1.5510486471580687,0.9679613348727424,2.8365989890490795,0.8226694019554821,3.0986388036809815,1.6150237638753586,0.8109891703114781,2.5040628130468123,0.7369559052167833
2022-06-17,-2.42%,-2.39%,-1.45%,-4.05%,-1.13%,3.19%,0.34%,0.16%,+0.81%,-4.08%,-3.19%,-6.24%,-3.25%,-2.93%,-3.43%,-9.79%,11.24%,1.98%,-2.57%,-5.58%,-1.52%,-4.76%,-3.38%,-1.96%,-0.66%,-4.11%,-3.45%,-3.65%,-3.52%,-2.71%,-4.48%,-3.53%,-4.24%,-3.86%,-3.73%,-2.21%,-2.79%,-1.441667101375827,-1.471604938271605,-1.8273841386498402,-1.674879024239344,1.7040843927508715,6.631299734748014,-2.60205350191777,-1.6670902209876308,-0.10391060586086201,-1.6830819707022673,-1.8331437746705024,-4.573785175954994,-1.8393887800229165,-8.163265306122456,-9.877009856656867,-11.699164345403897,0.7953568282442111,-1.1267165255584715,-1.3652557960712617,-7.590228010031874,-0.5142395165383066,-1.88056902028492,-2.402598253658462,-1.2998673787100652,-0.5758898529787082,-2.0315373888323487,-1.1685684118328143,-3.6246070380132633,-2.529962646120829,-0.9409995714142333,-1.629394697477204,-3.2901254524294226,-1.8019574926622945,-2.9539701585237466,-2.4378669332470415,0.08715482487938045,-1.2582945003729278
2022-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-20,-0.13%,-0.41%,1.04%,0.05%,0.93%,1.05%,-0.43%,-0.43%,+0.24%,1.43%,-0.12%,0.46%,+0.22%,1.13%,2.27%,0.50%,-5.52%,-6.83%,0.31%,-5.57%,0.02%,1.22%,-0.24%,-0.95%,-0.41%,0.99%,1.31%,-0.11%,1.59%,0.98%,1.37%,1.57%,1.19%,0.23%,2.37%,3.98%,0.88%,-2.542508616738441,-2.7879408593163952,-0.4259766584945223,-3.9966391509433965,-0.21036024191427838,4.278379920136918,-0.09006276220109542,-0.26354515770811976,1.0454652163706002,-2.710124384872505,-3.3117368934320774,-5.808478637082566,-3.0382665917324228,-1.8529769137302536,-1.2306829511465562,-9.334092202618095,5.097901008608761,-4.98655807973475,-2.2679613983437408,-10.840646840810592,-1.5009354308479357,-3.598288715513647,-3.6046584599329474,-2.8938619290691876,-1.0646541046966567,-3.167143845265843,-2.1818048918148962,-3.7549546659616135,-1.9804516335037685,-1.7583836270138244,-3.1686366701702178,-2.017290925211158,-3.10702114927001,-3.6454699158599633,-1.4428435112312368,1.682566058026986,-1.9313263679012938
2022-06-21,,1.15%,0.00%,2.61%,-0.47%,-1.78%,-3.60%,-2.04%,+0.02%,,1.43%,,,1.41%,2.39%,3.51%,,0.65%,,,,,,,,,,,,,,,,,,,,,0.7350975674953221,1.0356122759353639,2.6607339490775073,-0.4743083003952515,-1.7778993435448562,-4.017956806452629,-2.4630675805885383,0.2569416951941769,,1.3017106249574049,,,2.5665101721439845,4.723190089043743,4.031545741324925,,-6.225019068620822,,,,,,,,,,,,,,,,,,,
2022-06-22,2.15%,1.25%,-0.27%,1.37%,-0.03%,-0.08%,1.09%,0.75%,+0.01%,2.51%,1.39%,2.75%,+2.45%,0.06%,-1.60%,-4.18%,-3.02%,0.34%,2.02%,5.14%,2.64%,2.82%,1.78%,1.92%,2.69%,2.54%,1.62%,1.47%,1.55%,1.95%,2.86%,1.63%,2.62%,1.59%,1.26%,2.29%,1.94%,2.0154986144703337,2.4116150372238776,-0.2651026242217215,4.0147772510842055,-0.5006587615283301,-1.8599562363238529,-2.5529322498228413,-1.3109757713729948,0.03562411907749302,3.975166594720081,2.838340665250816,3.214433444466014,2.6731973917098695,1.4856081708449411,0.7602283839626444,-0.8160703075957251,-8.376328270031935,0.994892288768272,2.3395555264521226,-0.7171820492050782,2.6648756406557763,4.075525423272699,1.5442994761597935,0.9506553934254621,2.2651280085912906,3.547284445717884,2.9559592697667663,1.357346217868592,3.1648287720501806,2.951170473085583,4.2669562252600945,3.227776901058541,3.838920092365782,1.8173750060583138,3.6686573261393516,6.3654829008348,2.839648903942512
2022-06-23,-0.15%,-0.18%,-0.22%,-0.10%,-1.93%,-3.73%,-4.03%,-2.74%,+0.45%,-0.15%,-0.13%,-1.12%,-0.13%,-3.62%,-4.13%,0.82%,-4.11%,-4.03%,-0.26%,-4.19%,1.42%,-0.14%,-0.53%,1.03%,-0.07%,-0.41%,0.21%,-1.30%,0.05%,0.31%,-0.27%,0.42%,-0.40%,-0.89%,0.55%,1.40%,-0.32%,1.9885441174981076,1.0713811861483349,-0.48521950828782495,1.269618895431561,-1.9592268996558189,-3.815093288777499,-2.9821230059149215,-2.0167028482408873,0.46765876395620454,2.3589759358119506,1.2580731969860066,1.5966369050436957,2.3143864766901343,-3.570338724443088,-5.659272951324707,-3.3901388804657686,-7.002886143905261,-3.7000039229770847,1.7604503810155732,0.7306753136338022,4.104883986675847,2.680227361279824,1.2400136164200957,2.9709327938912984,2.6172353531960972,2.115026925261152,1.8378199627604654,0.15145520288917105,1.5995010456102243,2.269295371511509,2.5847743765348743,2.06577775290902,2.2098162390694864,0.6855248341109373,1.8220550184215152,3.7241918113415338,1.6113017026358898
