,date,dji,open,high,low,volume,dji_cr
337,2023-05-01,34051.69921875,34116.80859375,34257.828125,34030.140625,244190000,-0.14%
338,2023-05-02,33684.53125,34017.62109375,34017.75,33436.66015625,274460000,-1.08%
339,2023-05-03,33414.23828125,33726.640625,33811.83984375,33396.05078125,286900000,-0.80%
340,2023-05-04,33127.73828125,33347.78125,33354.859375,32937.5,305160000,-0.86%
341,2023-05-05,33674.37890625,33248.55078125,33748.4296875,33248.55078125,316350000,1.65%
342,2023-05-08,33618.69140625,33715.1484375,33747.48828125,33509.23046875,225680000,-0.17%
343,2023-05-09,33561.80859375,33589.8515625,33656.3984375,33509.71875,232940000,-0.17%
344,2023-05-10,33531.328125,33707.19921875,33772.08984375,33239.44921875,271180000,-0.09%
345,2023-05-11,33309.51171875,33383.890625,33389.87890625,33127.69921875,298000000,-0.66%
346,2023-05-12,33300.62109375,33370.578125,33406.3984375,33110.609375,227570000,-0.03%
347,2023-05-15,33348.6015625,33321.2109375,33400.30078125,33161.9296875,224020000,0.14%
348,2023-05-16,33012.140625,33275.37109375,33290.8515625,33006.19140625,246680000,-1.01%
349,2023-05-17,33420.76953125,33092.48046875,33472.37890625,33050.41015625,307130000,1.24%
350,2023-05-18,33535.91015625,33374.55859375,33579.91015625,33212.08984375,333070000,0.34%
351,2023-05-19,33426.62890625,33582.94921875,33652.8984375,33336.66015625,315210000,-0.33%
352,2023-05-22,33286.578125,33408.5390625,33512.30078125,33207.8515625,268900000,-0.42%
353,2023-05-23,33055.51171875,33190.6015625,33310.171875,33013.2890625,291550000,-0.69%
354,2023-05-24,32799.921875,33021.76171875,33031.75,32752.439453125,246180000,-0.77%
355,2023-05-25,32764.650390625,32854.26171875,32870.4296875,32586.560546875,364670000,-0.11%
356,2023-05-26,33093.33984375,32795.5,33162.05859375,32795.5,330290000,1.00%
357,2023-05-30,33042.78125,33103.6484375,33132.69921875,32893.96875,322700000,-0.15%
358,2023-05-31,32908.26953125,32948.7109375,32984.828125,32739.73046875,689990000,-0.41%
359,2023-06-01,33061.5703125,32929.8515625,33167.75,32704.509765625,349460000,0.47%
360,2023-06-02,33762.76171875,33187.578125,33805.0,33187.578125,383590000,2.12%
361,2023-06-05,33562.859375,33771.12890625,33804.21875,33552.7890625,367170000,-0.59%
362,2023-06-06,33573.28125,33547.671875,33631.25,33399.69140625,294070000,0.03%
363,2023-06-07,33665.01953125,33562.46875,33708.78125,33546.109375,347400000,0.27%
364,2023-06-08,33833.609375,33656.98046875,33873.80859375,33630.0390625,269160000,0.50%
365,2023-06-09,33876.78125,33852.44140625,33975.3203125,33787.16015625,262310000,0.13%
366,2023-06-12,34066.328125,33906.80078125,34077.83984375,33878.4609375,308130000,0.56%
367,2023-06-13,34212.12109375,34111.078125,34310.28125,34107.98046875,308790000,0.43%
368,2023-06-14,33979.328125,34044.69921875,34151.421875,33783.55078125,354910000,-0.68%
369,2023-06-15,34408.05859375,33945.98046875,34488.98046875,33945.98046875,361400000,1.26%
370,2023-06-16,34299.12109375,34464.01953125,34588.6796875,34285.69140625,595230000,-0.32%
371,2023-06-20,34053.87109375,34206.66015625,34206.66015625,33915.9296875,334810000,-0.72%
372,2023-06-21,33951.51953125,33990.55859375,34097.9296875,33876.171875,323690000,-0.30%
373,2023-06-22,33946.7109375,33900.46875,34003.55859375,33835.390625,275600000,-0.01%
374,2023-06-23,33727.4296875,33835.66015625,33835.66015625,33646.48828125,379800000,-0.65%
375,2023-06-26,33714.7109375,33730.7890625,33819.48828125,33610.3203125,265330000,-0.04%
376,2023-06-27,33926.73828125,33739.03125,33975.6484375,33730.390625,293210000,0.63%
377,2023-06-28,33852.66015625,33881.37890625,33903.76171875,33755.921875,268050000,-0.22%
378,2023-06-29,34122.421875,33854.5703125,34147.6796875,33828.62890625,279940000,0.80%
379,2023-06-30,34407.6015625,34269.921875,34467.3515625,34269.921875,351060000,0.84%
380,2023-07-03,34418.46875,34369.78125,34465.6015625,34286.5390625,157590000,0.03%
381,2023-07-05,34288.640625,34344.71875,34376.109375,34226.98046875,274570000,-0.38%
382,2023-07-06,33922.26171875,34171.390625,34171.390625,33771.46875,293840000,-1.07%
383,2023-07-07,33734.87890625,33837.0703125,34036.37890625,33716.75,272730000,-0.55%
384,2023-07-10,33944.3984375,33705.6796875,33958.359375,33705.6796875,299200000,0.62%
385,2023-07-11,34261.421875,34056.94140625,34288.87109375,33993.01171875,278940000,0.93%
386,2023-07-12,34347.4296875,34395.28125,34586.94140625,34308.78125,331410000,0.25%
387,2023-07-13,34395.140625,34412.30859375,34482.26171875,34365.328125,267180000,0.14%
