,date,lit,open,high,low,volume,lit_cr
281,2023-02-08,67.58073425292969,67.97047468809852,68.27251999435612,67.49303912401845,242300,-0.16%
282,2023-02-09,67.66841888427734,68.32123724294111,68.92532782810437,67.44432316193618,280700,0.13%
283,2023-02-10,66.37254333496094,66.97663392691348,66.9863794817231,66.08023616011404,376200,-1.92%
284,2023-02-13,67.08381652832031,66.50895513455698,67.18124978089435,66.35305598349399,345500,1.07%
285,2023-02-14,67.08381652832031,66.31408119572824,67.37612371972311,66.1386983676227,230800,0.00%
286,2023-02-15,67.27869415283203,66.2069060147605,67.32740706494732,66.2069060147605,378200,0.29%
287,2023-02-16,66.8499755859375,66.3628018868321,67.8048318733229,65.865882632314,419700,-0.64%
288,2023-02-17,64.19974517822266,65.36895900437875,65.36895900437875,63.59564715562322,749800,-3.96%
289,2023-02-21,62.42643356323242,63.67359696478383,63.81975055202069,62.358229547012584,596300,-2.76%
290,2023-02-22,62.04644012451172,62.11464414230115,62.601817821848606,61.75413666015129,519900,-0.61%
291,2023-02-23,62.436180114746094,62.48489302214919,62.69925062902784,61.62747002831495,509700,0.63%
292,2023-02-24,61.247474670410156,61.41311193489309,61.48131595166137,60.77004283619201,421900,-1.90%
293,2023-02-27,61.987972259521484,61.46182755866546,62.1828424568355,61.266957361351444,621100,1.21%
294,2023-02-28,62.1243782043457,62.26078993969005,62.55308965062299,62.036686804329925,350700,0.22%
295,2023-03-01,62.49463653564453,62.8551477203167,63.27411736543512,62.241307867750635,276800,0.60%
296,2023-03-02,62.056182861328125,61.28645126129522,62.17310722223765,60.93568561224718,278100,-0.70%
297,2023-03-03,63.70283126831055,62.45566776744439,63.936679999983575,62.406954856939805,348100,2.65%
298,2023-03-06,63.3130989074707,63.6638571412635,63.946418786377365,63.16694530707651,441700,-0.61%
299,2023-03-07,61.34490966796875,62.38746105898257,62.864889189979046,61.305934881035085,262700,-3.11%
300,2023-03-08,61.4715690612793,61.530031235207176,61.802847279857566,61.12080345139174,281800,0.21%
301,2023-03-09,60.039283752441406,61.38388416048151,61.76387903916148,59.951592340681394,448100,-2.33%
302,2023-03-10,59.05519485473633,59.92236342175509,60.15620842661556,58.85058279850858,471500,-1.64%
303,2023-03-13,58.792118072509766,58.42186504619531,59.425445324086596,57.90546215040626,834700,-0.45%
304,2023-03-14,58.80186080932617,58.967501790804356,59.26955080594683,58.392636708333285,321700,0.02%
305,2023-03-15,57.125980377197266,57.54494999255037,57.64238323093211,56.53162795928519,476600,-2.85%
306,2023-03-16,57.88597106933594,56.87264901811697,57.96392063489426,56.71675360384019,354800,1.33%
307,2023-03-17,57.048030853271484,57.35007983941166,57.70084544477709,56.60957384656471,367600,-1.45%
308,2023-03-20,57.91520690917969,57.09675496158812,58.012643877250284,56.94085952951545,774300,1.52%
309,2023-03-21,59.3767204284668,58.811600952877804,59.49364477528368,58.62647259550432,596100,2.52%
310,2023-03-22,58.831092834472656,59.47416192369041,60.11723101290816,58.762888818710174,422900,-0.92%
311,2023-03-23,59.172115325927734,59.34749814985079,60.39004953825995,58.870066303206855,305200,0.58%
312,2023-03-24,58.860321044921875,58.58750498659993,59.055191250940425,58.30494337371504,233900,-0.53%
313,2023-03-27,59.01622009277344,59.00647825445191,59.41570236708067,58.78237880465422,270300,0.26%
314,2023-03-28,59.688514709472656,60.32184194913347,60.32184194913347,59.61056885725411,470500,1.14%
315,2023-03-29,61.29619216918945,60.7505563104148,61.31567956237857,60.584919043567616,467700,2.69%
316,2023-03-30,61.461830139160156,61.52028859902085,61.871054225545116,61.09157712040231,349700,0.27%
317,2023-03-31,61.91977310180664,61.69567365822258,61.97823528063559,61.47157421463852,200000,0.75%
318,2023-04-03,61.67618179321289,61.94900155779265,62.25104683440754,61.500798986283,410700,-0.39%
319,2023-04-04,60.253639221191406,61.02337450630045,61.02337450630045,59.951590209899976,460900,-2.31%
320,2023-04-05,59.776206970214844,60.35107204129433,60.35107204129433,59.46441612320632,372500,-0.79%
321,2023-04-06,59.425453186035156,59.20134999954658,59.737244075705455,58.96750869071415,240100,-0.59%
322,2023-04-10,60.40953826904297,59.425449039102176,60.42902566289253,59.29878283750018,553200,1.66%
323,2023-04-11,60.916194915771484,60.64337885545573,61.13055251564247,60.497225270663684,337100,0.84%
324,2023-04-12,59.74698257446289,60.896712809656435,60.896712809656435,59.70800778622302,532000,-1.92%
325,2023-04-13,60.7310676574707,60.175686289192,60.92593413971316,59.815178836835564,474300,1.65%
326,2023-04-14,61.1500358581543,61.21824358970178,61.841825276649836,60.89670719164666,177800,0.69%
327,2023-04-17,61.77362060546875,61.383880196848004,61.88079568684146,61.383880196848004,270100,1.02%
328,2023-04-18,62.221824645996094,62.36797824058839,62.68950722827471,62.03669626393381,304600,0.73%
329,2023-04-19,61.75413513183594,61.802851755216984,61.83208098587759,61.57875231419208,176100,-0.75%
330,2023-04-20,59.815181732177734,60.34133018011626,60.74081243499401,59.60082413112721,528400,-3.14%
331,2023-04-21,58.01264190673828,59.48390476464726,59.48390476464726,57.69110549828736,876600,-3.01%
332,2023-04-24,58.87981033325195,58.40237849897428,58.899297726165344,58.30494525124749,490200,1.49%
333,2023-04-25,56.63880920410156,57.4864903086151,57.4864903086151,56.599834420325315,470400,-3.81%
334,2023-04-26,57.369571685791016,57.41828830879959,57.86648718742262,57.25264733036233,456700,1.29%
335,2023-04-27,58.78237533569336,57.80802802006912,58.8700630259331,57.80802802006912,440600,2.46%
336,2023-04-28,58.684940338134766,58.46084089406168,58.694685893047605,58.08084602294471,332000,-0.17%
337,2023-05-01,57.80802536010742,58.5387858132006,58.587502433372165,57.63264255401786,429000,-1.49%
338,2023-05-02,57.51572036743164,57.6228991659419,57.80802753312872,57.21367508091001,455400,-0.51%
339,2023-05-03,57.59366989135742,57.83725671802238,58.431609169779286,57.58392433686042,498600,0.14%
340,2023-05-04,57.65213394165039,57.613162870403286,58.20751537979603,57.58392992091749,212700,0.10%
341,2023-05-05,59.152626037597656,58.15879130615052,59.240317446750055,58.15879130615052,397500,2.60%
342,2023-05-08,59.396209716796875,59.43518450031407,59.53261774226714,59.113648111557076,310900,0.41%
343,2023-05-09,59.20134353637695,58.879810842624806,59.31826789486881,58.29520391752625,212400,-0.33%
344,2023-05-10,60.029541015625,60.19517828155889,60.50696913718518,59.66903353571463,358500,1.40%
345,2023-05-11,60.44851303100586,60.555691838712654,60.779791292626726,60.26338464793399,417400,0.70%
346,2023-05-12,59.72749328613281,60.273129153665465,60.39004979783665,59.33775656661543,294800,-1.19%
347,2023-05-15,61.383880615234375,60.64337829401576,61.66644222756833,60.60440350952004,399200,2.77%
348,2023-05-16,60.87722396850586,61.17927299492469,61.27670624636803,60.78953255547073,242700,-0.83%
349,2023-05-17,61.4715690612793,60.984395429066545,61.627464474913786,60.73106677572544,265500,0.98%
350,2023-05-18,61.34490966796875,61.461834028769744,61.471575867083025,60.96491478746618,342500,-0.21%
351,2023-05-19,61.247474670410156,61.374140865911315,61.57875291621617,61.11106663687359,261200,-0.16%
352,2023-05-22,62.056182861328125,61.666446142150505,62.25105307933707,61.25721831264771,419300,1.32%
353,2023-05-23,61.305938720703125,61.38388829945253,62.12439071336944,61.24748025348156,266600,-1.21%
354,2023-05-24,60.59465789794922,60.77004071117489,60.955169078935334,60.15620458172506,396500,-1.16%
355,2023-05-25,59.98081970214844,60.263377587642275,60.39978932854951,59.63005408778103,339400,-1.01%
356,2023-05-26,60.312095642089844,59.70799767717169,60.594653516888606,59.70799767717169,259000,0.55%
357,2023-05-30,59.932106018066406,60.292617226654215,60.69209950584477,59.59108592004043,478900,-0.63%
358,2023-05-31,59.279293060302734,59.55210912954728,59.71775011218874,58.62647840153021,322300,-1.09%
359,2023-06-01,59.72749328613281,59.01622014909434,59.8931342724789,58.76289146725005,337600,0.76%
360,2023-06-02,61.71516418457031,61.15004091105183,62.08541723560517,60.72132939506014,547700,3.33%
361,2023-06-05,61.33516311645508,61.500800372934634,61.67618318381886,61.07208890012875,243100,-0.62%
362,2023-06-06,62.25105285644531,60.98440201918288,62.38746089351108,60.89671060723485,322400,1.49%
363,2023-06-07,61.51054763793945,62.09515454591806,62.22182073882145,61.30593187499088,304600,-1.19%
364,2023-06-08,61.812591552734375,61.30593050924803,61.83207894481154,60.97465599445618,263200,0.49%
365,2023-06-09,61.99772262573242,62.26079685499942,62.67976651084982,61.802852413293145,323800,0.30%
366,2023-06-12,62.41668701171875,62.23156235876971,62.67976495128011,62.0269503133776,234500,0.68%
367,2023-06-13,63.59564971923828,62.56284388337745,63.72231963519288,62.494639864663625,429000,1.89%
368,2023-06-14,63.29359436035156,63.81974274987296,63.83922642340515,62.83564997871188,522600,-0.47%
369,2023-06-15,64.56999206542969,63.624881432156904,64.77461153932414,63.35205794485762,498700,2.02%
370,2023-06-16,64.60897064208984,64.79409901806203,65.02794030150874,64.52128294842747,502900,0.06%
371,2023-06-20,63.6735954284668,63.430008600176045,64.02436105589989,63.088988527305,515300,-1.45%
372,2023-06-21,62.92334747314453,63.32282598193456,63.6833371421867,62.718735441762384,205900,-1.18%
373,2023-06-22,62.367977142333984,62.59207287423948,62.59207287423948,62.06592812002091,218500,-0.88%
374,2023-06-23,60.85773468017578,61.26696250054604,61.38388314200604,60.73107220061085,325000,-2.42%
375,2023-06-26,61.09157943725586,60.87722183139722,62.01721016083431,60.81875965247937,332500,0.38%
376,2023-06-27,62.085411071777344,61.28644658407183,62.10489846377504,61.10131821851375,393300,1.63%
377,2023-06-28,61.91977310180664,61.61772780329081,62.095155921453326,61.42285759070114,188500,-0.27%
378,2023-06-29,62.171974182128906,61.4876944142388,62.181751738267366,61.43881409163661,219400,0.41%
379,2023-06-30,63.56009292602539,62.944241095238546,63.638298463992456,62.57277597703085,386000,2.23%
380,2023-07-03,65.3489990234375,64.83090043703136,65.6911388957727,64.7917976718945,384400,2.81%
381,2023-07-05,65.221923828125,65.2707966933749,65.30012936223312,64.82112605938856,398000,-0.19%
382,2023-07-06,64.04886627197266,63.83381222996507,64.16617457877818,63.100652093134336,832000,-1.80%
383,2023-07-07,65.23170471191406,63.86313762757159,65.88665931277612,63.569870588751556,388800,1.85%
384,2023-07-10,65.97464752197266,65.53475433800533,66.04307551632517,65.03620326024154,352200,1.14%
385,2023-07-11,66.1799087524414,65.93552207690345,66.26789183384159,65.64226254111159,408500,0.31%
386,2023-07-12,66.53184509277344,66.47319466054462,66.81533461203205,66.0333015026453,365600,0.53%
387,2023-07-13,67.29431915283203,67.17701830823056,67.53870585653887,66.95217925926052,312300,1.15%
388,2023-07-14,66.41452026367188,67.04991960512105,67.05969715966162,66.3069895379921,425200,-1.31%
389,2023-07-17,65.91597747802734,65.69113844455723,66.07238107941063,65.30989580970383,535800,-0.75%
390,2023-07-18,66.2190170288086,66.07238351965941,66.6980203225686,65.8670995900866,486400,0.46%
391,2023-07-19,65.8084487915039,66.40475292268461,66.41453047872905,65.60316486311072,383800,-0.62%
392,2023-07-20,64.90911865234375,65.44676499734436,65.44676499734436,64.60607402783224,675300,-1.37%
393,2023-07-21,63.6382942199707,64.68426898173004,64.68426898173004,63.23750391627661,765800,-1.96%
394,2023-07-24,63.64807891845703,63.11042514306899,63.82403765784849,62.70963479439957,358800,0.02%
395,2023-07-25,64.34213256835938,64.78202566215155,65.14372067706523,64.18572895251191,611600,1.09%
396,2023-07-26,64.70381927490234,64.14661794720479,64.9579760502805,64.1270628364283,390500,0.56%
397,2023-07-27,62.98334884643555,64.43989168035979,64.64517564019411,62.82693775812872,454400,-2.66%
398,2023-07-28,64.56697082519531,63.82403314934652,64.62562124815246,63.82403314934652,459000,2.51%
399,2023-07-31,65.17304992675781,64.70383159205407,65.33923110954493,64.55719806567505,388700,0.94%
400,2023-08-01,63.85335922241211,64.4887661593529,64.51809137122716,63.5503220889241,410000,-2.02%
401,2023-08-02,62.152427673339844,62.944238199074846,62.944238199074846,61.82006161036308,1070500,-2.66%
402,2023-08-03,62.54344940185547,62.48479524616122,62.826935165097424,62.13288149913202,376800,0.63%
403,2023-08-04,62.171974182128906,62.66074757579044,63.08109299266296,62.103546205339896,381400,-0.59%
404,2023-08-07,61.57567596435547,62.07422320284251,62.142651182065336,60.989145633673154,423900,-0.96%
405,2023-08-08,61.223758697509766,60.69588251700764,61.262857736437724,60.21688293194938,520500,-0.57%
406,2023-08-09,60.647010803222656,61.350842038167094,61.585454935845576,60.50037727604292,368400,-0.94%
407,2023-08-10,60.54924774169922,60.79363444287841,61.55612348630815,60.30486104052003,392200,-0.16%
408,2023-08-11,59.366424560546875,59.894300797265515,59.90407462577707,59.15136304283656,439700,-1.95%
409,2023-08-14,58.34000015258789,58.300897381039036,58.36932536672676,57.460206437966356,728200,-1.73%
410,2023-08-15,57.059410095214844,57.56773491810651,57.72414226906968,56.863899974249534,585400,-2.20%
411,2023-08-16,56.3555793762207,56.4044559746307,56.99098261364153,56.26760000746454,727600,-1.23%
412,2023-08-17,56.336029052734375,56.75637451926379,56.951880916588216,56.21872073948512,545100,-0.03%
413,2023-08-18,55.69084167480469,55.22161966431002,55.778821034837755,54.88925360741233,712400,-1.15%
414,2023-08-21,56.42400360107422,55.7885966769361,56.46310263977035,55.720168697911404,435600,1.32%
415,2023-08-22,55.85702896118164,56.49243593429421,56.82480202762232,55.68107022182879,517300,-1.00%
416,2023-08-23,56.44355773925781,55.71039758903512,56.482656779861884,55.53443885465804,408500,1.05%
417,2023-08-24,55.83747100830078,56.658610452351304,56.658610452351304,55.77882058811183,497800,-1.07%
418,2023-08-25,55.915679931640625,55.76904641418555,56.18939185324182,55.23139639859238,367400,0.14%
419,2023-08-28,56.15028762817383,55.915678481185786,56.32624635293743,55.72016837266565,366600,0.42%
420,2023-08-29,58.427974700927734,56.44355582170275,58.46707746924873,56.31647368918214,541200,4.06%
421,2023-08-30,58.05651092529297,58.164041683034945,58.29112382664324,57.77302142379968,350600,-0.64%
422,2023-08-31,57.92942810058594,57.97830842919981,58.271571755655465,57.724144144971525,362100,-0.22%
423,2023-09-01,58.066287994384766,58.28134577901442,58.51595867839149,57.948979680173466,278400,0.24%
424,2023-09-05,58.52573013305664,58.18359021976388,58.68213748328267,58.18359021976388,278900,0.79%
425,2023-09-06,57.69481658935547,58.252018005719506,58.52572993542945,57.3428991202739,362000,-1.42%
426,2023-09-07,56.639060974121094,56.89322523363785,56.89322523363785,56.023209167155045,345600,-1.83%
427,2023-09-08,55.8863525390625,56.19917096690302,56.40445491379134,55.671294764294174,298900,-1.33%
428,2023-09-11,56.756370544433594,56.45332968333086,56.990979696410676,56.296922338997724,316800,1.56%
429,2023-09-12,56.73681640625,56.707487466892566,57.32334298676788,56.66838842949108,212900,-0.03%
430,2023-09-13,56.2382698059082,56.208944593327935,56.609738657788114,55.945006492969476,280200,-0.88%
431,2023-09-14,56.87367630004883,56.50220745116098,56.96165566612634,56.365351488161586,188500,1.13%
432,2023-09-15,56.59019088745117,56.668396431387315,56.96165976305668,56.42400970015524,354800,-0.50%
433,2023-09-18,56.287147521972656,56.53153422626247,56.5804108213114,56.091637412731764,167400,-0.54%
434,2023-09-19,55.67129135131836,55.925451880115894,56.23826655973369,55.46600741701514,350200,-1.09%
435,2023-09-20,54.73284912109375,55.49533446172756,55.86680330444068,54.703520180191894,241400,-1.69%
436,2023-09-21,53.13944625854492,53.76507563289869,53.7846270169779,53.11012104694872,408200,-2.91%
437,2023-09-22,53.54024124145508,54.32227797300909,54.586216069104566,53.48158708819654,364300,0.75%
438,2023-09-25,53.51091766357422,53.11989742133279,53.68687267063292,52.992815283247516,390300,-0.05%
439,2023-09-26,52.53337097167969,52.787531519698256,53.21765080443945,52.45516543133834,522500,-1.83%
440,2023-09-27,52.63112258911133,52.81685514828189,52.973262495226905,52.09347256705315,349800,0.19%
441,2023-09-28,53.755306243896484,52.787533161816484,53.9117136003993,52.787533161816484,288800,2.14%
442,2023-09-29,53.9312629699707,54.51779337226935,54.72307733500334,53.804184552494796,309100,0.33%
443,2023-10-02,52.95371627807617,53.72597926043377,53.735756818159935,52.73865848569423,351400,-1.81%
444,2023-10-03,51.526493072509766,52.19122522243435,52.38673533636133,51.40918849577168,731400,-2.70%
445,2023-10-04,51.829532623291016,51.10614633878998,51.888186774697644,50.50984218448071,905600,0.59%
446,2023-10-05,50.50984573364258,51.26255728221493,51.5558243308098,50.09927783208244,462900,-2.55%
447,2023-10-06,51.096378326416016,49.82556806700972,51.19413152750666,49.78646529495523,519200,1.16%
448,2023-10-09,50.88131332397461,50.50984447299239,50.94974130586011,50.157930735743555,356100,-0.42%
449,2023-10-10,52.44539260864258,51.5655989081647,52.60179996327803,51.31143835527414,630400,3.07%
450,2023-10-11,52.39651107788086,52.59202119894927,52.953712499046304,52.08369637578957,298000,-0.09%
451,2023-10-12,52.709320068359375,53.36427834361006,53.64776780198789,52.40628295613376,568600,0.60%
452,2023-10-13,51.7513313293457,52.474717673131636,52.58224842833385,51.6047015323799,435400,-1.82%
453,2023-10-16,51.88819122314453,51.438516815232866,52.015269635185746,50.939969537193484,465200,0.26%
454,2023-10-17,52.2498779296875,51.26255355974369,52.53336740058584,51.26255355974369,348800,0.70%
455,2023-10-18,50.12860107421875,51.438513997141634,51.73177730515968,50.04062170890881,556800,-4.06%
456,2023-10-19,48.486324310302734,49.12173128117996,49.3661180039719,48.23216375937911,461800,-3.28%
457,2023-10-20,47.8704719543457,48.19306048596185,48.51565274662342,47.8020439710015,443300,-1.27%
458,2023-10-23,47.4110221862793,47.13731026179733,47.968223592000605,46.443249164789755,645000,-0.96%
459,2023-10-24,48.63295364379883,47.97799907311044,48.86756651823721,47.97799907311044,360700,2.58%
460,2023-10-25,47.254615783691406,47.7336153901503,47.84114241331277,47.14708503148357,469100,-2.83%
461,2023-10-26,46.77561569213867,46.83426984611067,47.29371806294469,46.55078036214733,499800,-1.01%
462,2023-10-27,47.18619155883789,47.596759486459014,47.92912559745759,47.05910941164988,359400,0.88%
463,2023-10-30,46.971126556396484,47.860694062697874,48.075755568302185,46.77561643576033,715500,-0.46%
464,2023-10-31,46.6680908203125,46.14021459737871,46.68763847682516,46.01313245577342,1273800,-0.65%
465,2023-11-01,46.19886779785156,46.06201181977589,46.23797057131482,45.612341112085616,412500,-1.01%
466,2023-11-02,46.94179916381836,46.32594361757637,46.97112437538624,46.27706702194817,725600,1.61%
467,2023-11-03,48.17350769042969,47.489227877022124,48.61340451979548,47.45012510795731,620100,2.62%
468,2023-11-06,48.58407974243164,49.27813711884108,49.46386967999358,48.349466854987924,432000,0.85%
469,2023-11-07,47.93889617919922,47.567427349422076,48.06597457884933,47.31326682107674,239500,-1.33%
470,2023-11-08,47.45989990234375,47.67496140753516,48.065977919011345,47.303492551944196,239200,-1.00%
471,2023-11-09,46.648536682128906,47.49900139397456,47.82158991403521,46.54100593242693,291200,-1.71%
472,2023-11-10,46.40414810180664,46.384596718189556,46.453024696326786,45.84694672037774,303200,-0.52%
473,2023-11-13,46.77561569213867,46.052233105043975,47.03955379144468,45.9447023539513,589600,0.80%
474,2023-11-14,48.49610137939453,47.50877694098649,48.67206011635744,47.49900311295318,440400,3.68%
475,2023-11-15,48.97509765625,48.828467860300414,49.854891348129286,48.691611892462625,525500,0.99%
476,2023-11-16,47.18619155883789,47.80204717931524,48.03665635822855,47.05910941164988,378900,-3.65%
477,2023-11-17,48.30058670043945,47.37191650498217,48.31036052755066,47.37191650498217,264900,2.36%
478,2023-11-20,48.94576644897461,48.29081190337217,49.111951338887685,48.261482964537514,685400,1.34%
479,2023-11-21,48.32991409301758,48.730708145484904,49.023975178693625,48.20283568960871,299800,-1.26%
480,2023-11-22,47.704288482666016,47.870473396541016,48.007329367352476,47.41102515534925,595300,-1.29%
481,2023-11-24,47.71406555175781,47.12753517408096,47.93890089136802,47.09820996036304,263900,0.02%
482,2023-11-27,46.589881896972656,46.86359381683214,46.92224796924999,46.257515824695325,643700,-2.36%
483,2023-11-28,47.127532958984375,46.501903568771404,47.362145844836895,46.501903568771404,443300,1.15%
484,2023-11-29,46.892921447753906,47.11775676550772,47.48922559568777,46.68763378454815,362500,-0.50%
485,2023-11-30,46.59965896606445,46.883148462236164,46.922251233234775,46.335724584437536,498200,-0.63%
486,2023-12-01,47.215511322021484,45.993577779893364,47.22528887862384,45.94470118401729,323000,1.32%
487,2023-12-04,45.77851867675781,46.12065856695453,46.6876337748584,45.71008696967334,694500,-3.04%
488,2023-12-05,44.84007263183594,45.21154147620555,45.41682541820772,44.77164465116855,671800,-2.05%
489,2023-12-06,46.022911071777344,45.7296440107042,46.76584509485019,45.60256559522113,591300,2.64%
490,2023-12-07,46.892921447753906,46.45302463952031,46.98090080940063,46.32594251068724,392700,1.89%
491,2023-12-08,47.068885803222656,46.92225227325052,47.50877893504792,46.68763937110421,597000,0.38%
492,2023-12-11,46.67786407470703,46.36504936771326,46.707189288161,46.286843826442094,442600,-0.83%
493,2023-12-12,46.01313018798828,46.12066093873569,46.12066093873569,45.55368197262948,674100,-1.42%
494,2023-12-13,47.20574188232422,45.690544895054074,47.24484465427785,45.45593199237788,805100,2.59%
495,2023-12-14,48.525428771972656,47.538108018266286,48.85779487571407,47.538108018266286,1204900,2.80%
496,2023-12-15,48.21261215209961,48.48632408707187,48.80891634961383,48.19306076688081,633600,-0.64%
497,2023-12-18,47.91934585571289,48.0757531987036,48.15395500567635,47.6554077652201,619300,-0.61%
498,2023-12-19,48.789363861083984,48.417895008418064,49.08262717464326,48.34946702622241,623500,1.82%
499,2023-12-20,47.342594146728516,48.17350747590628,48.50587355338644,47.31326893458316,892000,-2.97%
500,2023-12-21,48.43743896484375,48.193052286182535,48.79913020512981,47.98776837107786,1053200,2.31%
501,2023-12-22,49.11195755004883,48.75026251468965,49.69848419428975,48.603632718152156,737400,1.39%
502,2023-12-26,49.53229904174805,49.04352559758296,49.59095319750422,48.887118244611955,459900,0.86%
503,2023-12-27,49.40522003173828,49.532298440766624,49.73758611889972,49.24881268066498,605700,-0.26%
504,2023-12-28,51.106468200683594,50.5649825793802,51.421514516920055,50.5649825793802,1087500,3.44%
505,2023-12-29,50.15148162841797,50.75203983862824,50.880028577439035,49.98411491706012,746100,-1.87%
506,2024-01-02,49.51154327392578,49.422936267196945,50.09241059455967,49.28510398020723,633000,-1.28%
507,2024-01-03,48.487640380859375,48.91098454656543,48.95036627259579,48.05445266146979,1005200,-2.07%
508,2024-01-04,47.72956085205078,48.34980991561082,48.36950077936729,47.631110288916666,1026300,-1.56%
509,2024-01-05,47.67049026489258,47.70987199406117,48.12337263903456,47.286527794619836,542900,-0.12%
510,2024-01-08,47.77878952026367,47.256994738500254,47.818171250568064,46.843497837249664,532800,0.23%
511,2024-01-09,46.72534942626953,46.971479590237216,46.99117045403242,46.597364445073076,453500,-2.20%
512,2024-01-10,46.38077163696289,46.35123721722336,46.51860393661206,46.036187132191486,640600,-0.74%
513,2024-01-11,46.813961029052734,47.178232655886845,47.34560313674486,46.4299985364913,284700,0.93%
514,2024-01-12,46.08541488647461,46.63674406968483,47.0207065381772,46.055876711910926,309700,-1.56%
515,2024-01-16,45.25841522216797,45.53407980077605,45.86881697007795,45.15011735038673,811100,-1.79%
516,2024-01-17,44.01791763305664,44.3034295246824,44.411727397757566,43.81116919663037,544400,-2.74%
517,2024-01-18,44.36250305175781,44.53971707404612,44.716927340686105,44.008075007181176,426600,0.78%
518,2024-01-19,43.94900131225586,44.00807390341982,44.00807390341982,43.30906514173007,1139600,-0.93%
519,2024-01-22,43.24014663696289,42.43283997656474,43.47643325359939,42.36392382913917,839500,-1.61%
520,2024-01-23,43.39767074584961,43.29921643043003,43.88008374663716,43.12200241832289,692100,0.36%
521,2024-01-24,43.50596618652344,44.20497870255801,44.31327281935098,43.43705004145144,1000000,0.25%
522,2024-01-25,42.68881607055664,43.44689742325548,43.50596625875913,42.472220325314616,1062500,-1.88%
523,2024-01-26,42.767574310302734,42.62974202463353,43.09246791707854,42.59036029854286,540000,0.18%
524,2024-01-29,42.65928268432617,41.9405792860351,42.68881710279216,41.68460556281716,421300,-0.25%
525,2024-01-30,41.70429611206055,41.83228485052711,41.97011714319189,41.55661650954925,898700,-2.24%
526,2024-01-31,40.80838394165039,41.31048784832468,41.91104607881149,40.729620482600374,1224300,-2.15%
527,2024-02-01,41.22187805175781,41.01512961918213,41.54677166493233,40.6902397616558,475600,1.01%
528,2024-02-02,39.90262222290039,40.0306109637297,40.197981433375475,39.62695763248191,670100,-3.20%
529,2024-02-05,38.83934020996094,39.13469565243457,39.33160053263307,38.652278883730666,715900,-2.66%
530,2024-02-06,40.444114685058594,39.656495071341084,40.444114685058594,39.5875789184881,540900,4.13%
531,2024-02-07,40.57209777832031,40.50318162869752,40.906834971766095,40.40473105942166,665700,0.32%
532,2024-02-08,41.0446662902832,40.74931083386443,41.1135824382593,40.55240594436911,456100,1.16%
533,2024-02-09,41.19234848022461,40.9560618468788,41.19234848022461,40.76900425573115,354100,0.36%
534,2024-02-12,41.861820220947266,41.03482269049964,42.21624827051745,40.946215678107095,360400,1.63%
535,2024-02-13,40.36534881591797,40.916681761534676,40.96590704554635,40.10937508566819,415500,-3.57%
536,2024-02-14,41.113582611083984,40.6705513024177,41.17265520487541,40.57209697943198,339600,1.85%
537,2024-02-15,41.73382568359375,40.85760299142822,42.196551545785915,40.85760299142822,355100,1.51%
538,2024-02-16,42.866031646728516,42.18670996855436,43.18107796636207,42.14733199533645,641200,2.71%
539,2024-02-20,41.46800994873047,42.22609132225348,42.33438919784938,41.28095237175012,515900,-3.26%
540,2024-02-21,42.06856918334961,41.842129872365206,42.285164939790526,41.69445026467396,261400,1.45%
541,2024-02-22,42.09810256958008,42.11779343383228,42.37377091346254,41.91104499265669,569800,0.07%
542,2024-02-23,42.363922119140625,42.186708102728495,42.57067430872025,41.87166179702875,668100,0.63%
543,2024-02-26,42.866031646728516,42.44268745053686,43.249994114053884,42.44268745053686,397500,1.19%
544,2024-02-27,43.56504440307617,43.318914208708506,43.73241113253479,43.08262756963012,506800,1.63%
545,2024-02-28,43.781639099121094,43.48627986862527,44.037612842482375,43.32875669833018,523000,0.50%
546,2024-02-29,45.34702682495117,44.8449191423006,45.642382297049316,44.78585030127012,802600,3.58%
547,2024-03-01,46.429996490478516,45.878663541354435,46.6564358028915,45.878663541354435,931600,2.39%
548,2024-03-04,45.0615119934082,45.6620702093669,45.92789124375755,44.963057671977396,510600,-2.95%
549,2024-03-05,42.69866180419922,43.71272068133862,44.00807614087838,42.580520371512996,753300,-5.24%
550,2024-03-06,43.94900131225586,43.505966267646784,44.25420406646395,43.12200381420166,488700,2.93%
551,2024-03-07,44.06714630126953,43.91947044489407,44.30343292937824,43.860397848954754,354900,0.27%
552,2024-03-08,43.496124267578125,43.909621153553935,44.520026683777814,43.45674253872851,464100,-1.30%
553,2024-03-11,45.39624786376953,44.59878478363117,45.61284360901289,44.59878478363117,512300,4.37%
554,2024-03-12,45.78021240234375,46.006651711935596,46.01649902206695,45.50454780904035,289200,0.85%
555,2024-03-13,45.75067901611328,45.602999405996215,46.06572534575776,45.42578537611514,313000,-0.06%
556,2024-03-14,44.63816452026367,45.4257802555926,45.563612539819154,44.45110695676308,333300,-2.43%
557,2024-03-15,44.63816452026367,44.244354774775175,44.73661507881176,44.06714076487015,321100,0.00%
558,2024-03-18,45.39624786376953,45.37655700005211,45.69160330823433,45.100892419304735,330600,1.70%
559,2024-03-19,44.98274612426758,44.963055261037255,45.18949831036195,44.75630683059103,195100,-0.91%
560,2024-03-20,45.927886962890625,44.85475937103366,46.134635385152094,44.805530337082644,286900,2.10%
561,2024-03-21,45.356868743896484,45.41594133844482,45.87866351763716,45.32733432444655,200800,-1.24%
562,2024-03-22,44.5200309753418,44.53972184166473,45.07136020978895,44.4018857774042,282200,-1.85%
