,date,fg_index,rating
1802,2018-03-02,10,extreme fear
1803,2018-03-05,14,extreme fear
1804,2018-03-06,26,fear
1805,2018-03-07,23,extreme fear
1806,2018-03-08,25,fear
1807,2018-03-09,44,fear
1808,2018-03-12,40,fear
1809,2018-03-13,36,fear
1810,2018-03-14,29,fear
1811,2018-03-15,21,extreme fear
1812,2018-03-16,19,extreme fear
1813,2018-03-19,14,extreme fear
1814,2018-03-20,16,extreme fear
1815,2018-03-21,16,extreme fear
1816,2018-03-22,11,extreme fear
1817,2018-03-23,7,extreme fear
1818,2018-03-26,8,extreme fear
1819,2018-03-27,6,extreme fear
1820,2018-03-28,7,extreme fear
1821,2018-03-29,8,extreme fear
1822,2018-04-02,7,extreme fear
1823,2018-04-03,9,extreme fear
1824,2018-04-04,11,extreme fear
1825,2018-04-05,13,extreme fear
1826,2018-04-06,9,extreme fear
1827,2018-04-09,12,extreme fear
1828,2018-04-10,14,extreme fear
1829,2018-04-11,18,extreme fear
1830,2018-04-12,22,extreme fear
1831,2018-04-13,23,extreme fear
1832,2018-04-16,25,fear
1833,2018-04-17,28,fear
1834,2018-04-18,32,fear
1835,2018-04-19,32,fear
1836,2018-04-20,38,fear
1837,2018-04-23,40,fear
1838,2018-04-24,32,fear
1839,2018-04-25,38,fear
1840,2018-04-26,42,fear
1841,2018-04-27,40,fear
1842,2018-04-30,42,fear
1843,2018-05-01,38,fear
1844,2018-05-02,39,fear
1845,2018-05-03,32,fear
1846,2018-05-04,40,fear
1847,2018-05-07,41,fear
1848,2018-05-08,49,neutral
1849,2018-05-09,49,neutral
1850,2018-05-10,53,neutral
1851,2018-05-11,54,neutral
1852,2018-05-14,54,neutral
1853,2018-05-15,55,greed
1854,2018-05-16,53,neutral
1855,2018-05-17,53,neutral
1856,2018-05-18,52,neutral
1857,2018-05-21,56,greed
1858,2018-05-22,59,greed
1859,2018-05-23,54,neutral
1860,2018-05-24,48,neutral
1861,2018-05-25,44,fear
1862,2018-05-29,34,fear
1863,2018-05-30,42,fear
1864,2018-05-31,43,fear
1865,2018-06-01,52,neutral
1866,2018-06-04,55,greed
1867,2018-06-05,58,greed
1868,2018-06-06,65,greed
1869,2018-06-07,62,greed
1870,2018-06-08,63,greed
1871,2018-06-11,64,greed
1872,2018-06-12,65,greed
1873,2018-06-13,64,greed
1874,2018-06-14,63,greed
1875,2018-06-15,61,greed
1876,2018-06-18,61,greed
1877,2018-06-19,53,neutral
1878,2018-06-20,57,greed
1879,2018-06-21,52,neutral
1880,2018-06-22,52,neutral
1881,2018-06-25,42,fear
1882,2018-06-26,47,neutral
1883,2018-06-27,36,fear
1884,2018-06-28,39,fear
1885,2018-06-29,34,fear
1886,2018-07-02,35,fear
1887,2018-07-03,32,fear
1888,2018-07-05,33,fear
1889,2018-07-06,40,fear
1890,2018-07-09,47,neutral
1891,2018-07-10,45,neutral
1892,2018-07-11,41,fear
1893,2018-07-12,49,neutral
1894,2018-07-13,47,neutral
1895,2018-07-16,45,neutral
1896,2018-07-17,49,neutral
1897,2018-07-18,56,greed
1898,2018-07-19,50,neutral
1899,2018-07-20,53,neutral
1900,2018-07-23,58,greed
1901,2018-07-24,64,greed
1902,2018-07-25,70,greed
1903,2018-07-26,72,greed
1904,2018-07-27,67,greed
1905,2018-07-30,64,greed
1906,2018-07-31,66,greed
1907,2018-08-01,66,greed
1908,2018-08-02,68,greed
1909,2018-08-03,71,greed
1910,2018-08-06,72,greed
1911,2018-08-07,73,greed
1912,2018-08-08,74,greed
1913,2018-08-09,70,greed
1914,2018-08-10,56,greed
1915,2018-08-13,56,greed
1916,2018-08-14,58,greed
1917,2018-08-15,46,neutral
1918,2018-08-16,51,neutral
1919,2018-08-17,54,neutral
1920,2018-08-20,61,greed
1921,2018-08-21,61,greed
1922,2018-08-22,61,greed
1923,2018-08-23,59,greed
1924,2018-08-24,68,greed
1925,2018-08-27,77,extreme greed
1926,2018-08-28,78,extreme greed
1927,2018-08-29,78,extreme greed
1928,2018-08-30,73,greed
1929,2018-08-31,71,greed
1930,2018-09-04,67,greed
1931,2018-09-05,62,greed
1932,2018-09-06,53,neutral
1933,2018-09-07,52,neutral
1934,2018-09-10,56,greed
1935,2018-09-11,59,greed
1936,2018-09-12,59,greed
1937,2018-09-13,72,greed
1938,2018-09-14,73,greed
1939,2018-09-17,67,greed
1940,2018-09-18,73,greed
1941,2018-09-19,71,greed
1942,2018-09-20,74,greed
1943,2018-09-21,75,extreme greed
1944,2018-09-24,70,greed
1945,2018-09-25,64,greed
1946,2018-09-26,53,neutral
1947,2018-09-27,48,neutral
1948,2018-09-28,47,neutral
1949,2018-10-01,49,neutral
1950,2018-10-02,45,neutral
1951,2018-10-03,51,neutral
1952,2018-10-04,43,fear
1953,2018-10-05,33,fear
1954,2018-10-08,28,fear
1955,2018-10-09,23,extreme fear
1956,2018-10-10,8,extreme fear
1957,2018-10-11,5,extreme fear
1958,2018-10-12,11,extreme fear
1959,2018-10-15,11,extreme fear
1960,2018-10-16,13,extreme fear
1961,2018-10-17,14,extreme fear
1962,2018-10-18,12,extreme fear
1963,2018-10-19,14,extreme fear
1964,2018-10-22,16,extreme fear
1965,2018-10-23,12,extreme fear
1966,2018-10-24,6,extreme fear
1967,2018-10-25,9,extreme fear
1968,2018-10-26,7,extreme fear
1969,2018-10-29,7,extreme fear
1970,2018-10-30,7,extreme fear
1971,2018-10-31,7,extreme fear
1972,2018-11-01,6,extreme fear
1973,2018-11-02,8,extreme fear
1974,2018-11-05,9,extreme fear
1975,2018-11-06,12,extreme fear
1976,2018-11-07,25,fear
1977,2018-11-08,29,fear
1978,2018-11-09,18,extreme fear
1979,2018-11-12,11,extreme fear
1980,2018-11-13,10,extreme fear
1981,2018-11-14,7,extreme fear
1982,2018-11-15,10,extreme fear
1983,2018-11-16,10,extreme fear
1984,2018-11-19,8,extreme fear
1985,2018-11-20,7,extreme fear
1986,2018-11-21,13,extreme fear
1987,2018-11-23,9,extreme fear
1988,2018-11-26,17,extreme fear
1989,2018-11-27,19,extreme fear
1990,2018-11-28,21,extreme fear
1991,2018-11-29,23,extreme fear
1992,2018-11-30,22,extreme fear
1993,2018-12-03,20,extreme fear
1994,2018-12-04,20,extreme fear
1995,2018-12-06,15,extreme fear
1996,2018-12-07,11,extreme fear
1997,2018-12-10,9,extreme fear
1998,2018-12-11,8,extreme fear
1999,2018-12-12,10,extreme fear
2000,2018-12-13,11,extreme fear
2001,2018-12-14,8,extreme fear
2002,2018-12-17,10,extreme fear
2003,2018-12-18,8,extreme fear
2004,2018-12-19,8,extreme fear
2005,2018-12-20,5,extreme fear
2006,2018-12-21,3,extreme fear
2007,2018-12-24,2,extreme fear
2008,2018-12-26,4,extreme fear
2009,2018-12-27,8,extreme fear
2010,2018-12-28,12,extreme fear
2011,2018-12-31,12,extreme fear
2012,2019-01-02,12,extreme fear
2013,2019-01-03,10,extreme fear
2014,2019-01-04,16,extreme fear
2015,2019-01-07,19,extreme fear
2016,2019-01-08,22,extreme fear
2017,2019-01-09,27,fear
2018,2019-01-10,31,fear
2019,2019-01-11,30,fear
2020,2019-01-14,28,fear
2021,2019-01-15,31,fear
2022,2019-01-16,36,fear
2023,2019-01-17,44,fear
2024,2019-01-18,51,neutral
2025,2019-01-22,51,neutral
2026,2019-01-23,55,greed
2027,2019-01-24,58,greed
2028,2019-01-25,58,greed
2029,2019-01-28,55,greed
2030,2019-01-29,55,greed
2031,2019-01-30,58,greed
2032,2019-01-31,58,greed
2033,2019-02-01,61,greed
2034,2019-02-04,62,greed
2035,2019-02-05,64,greed
2036,2019-02-06,63,greed
2037,2019-02-07,63,greed
2038,2019-02-08,63,greed
2039,2019-02-11,62,greed
2040,2019-02-12,67,greed
2041,2019-02-13,65,greed
2042,2019-02-14,67,greed
2043,2019-02-15,67,greed
2044,2019-02-19,69,greed
2045,2019-02-20,70,greed
2046,2019-02-21,70,greed
2047,2019-02-22,69,greed
2048,2019-02-25,70,greed
2049,2019-02-26,70,greed
2050,2019-02-27,72,greed
2051,2019-02-28,72,greed
2052,2019-03-01,71,greed
2053,2019-03-04,65,greed
2054,2019-03-05,63,greed
2055,2019-03-06,61,greed
2056,2019-03-07,58,greed
2057,2019-03-08,55,greed
2058,2019-03-11,59,greed
2059,2019-03-12,59,greed
2060,2019-03-13,60,greed
2061,2019-03-14,60,greed
2062,2019-03-15,65,greed
2063,2019-03-18,67,greed
2064,2019-03-19,67,greed
2065,2019-03-20,64,greed
2066,2019-03-21,64,greed
2067,2019-03-22,59,greed
2068,2019-03-25,55,greed
2069,2019-03-26,51,neutral
2070,2019-03-27,52,neutral
2071,2019-03-28,48,neutral
2072,2019-03-29,49,neutral
2073,2019-04-01,56,greed
2074,2019-04-02,56,greed
2075,2019-04-03,64,greed
2076,2019-04-04,70,greed
2077,2019-04-05,74,greed
2078,2019-04-08,72,greed
2079,2019-04-09,70,greed
2080,2019-04-10,72,greed
2081,2019-04-11,68,greed
2082,2019-04-12,72,greed
2083,2019-04-15,70,greed
2084,2019-04-16,69,greed
2085,2019-04-17,71,greed
2086,2019-04-18,70,greed
2087,2019-04-22,71,greed
2088,2019-04-23,73,greed
2089,2019-04-24,70,greed
2090,2019-04-25,71,greed
2091,2019-04-26,72,greed
2092,2019-04-29,69,greed
2093,2019-04-30,65,greed
2094,2019-05-01,65,greed
2095,2019-05-02,59,greed
2096,2019-05-03,58,greed
2097,2019-05-06,40,fear
2098,2019-05-07,42,fear
2099,2019-05-08,42,fear
2100,2019-05-09,40,fear
2101,2019-05-10,41,fear
2102,2019-05-13,35,fear
2103,2019-05-14,35,fear
2104,2019-05-15,35,fear
2105,2019-05-16,37,fear
2106,2019-05-17,36,fear
2107,2019-05-20,33,fear
2108,2019-05-21,34,fear
2109,2019-05-22,32,fear
2110,2019-05-23,28,fear
2111,2019-05-24,27,fear
2112,2019-05-28,23,extreme fear
2113,2019-05-29,25,fear
2114,2019-05-30,24,extreme fear
2115,2019-05-31,24,extreme fear
2116,2019-06-03,25,fear
2117,2019-06-04,28,fear
2118,2019-06-05,29,fear
2119,2019-06-06,29,fear
2120,2019-06-07,32,fear
2121,2019-06-10,37,fear
2122,2019-06-11,36,fear
2123,2019-06-12,34,fear
2124,2019-06-13,39,fear
2125,2019-06-14,38,fear
2126,2019-06-17,40,fear
2127,2019-06-18,44,fear
2128,2019-06-19,42,fear
2129,2019-06-20,45,neutral
2130,2019-06-21,52,neutral
2131,2019-06-24,50,neutral
2132,2019-06-25,44,fear
2133,2019-06-26,48,neutral
2134,2019-06-27,47,neutral
2135,2019-06-28,50,neutral
2136,2019-07-01,55,greed
2137,2019-07-02,62,greed
2138,2019-07-03,62,greed
2139,2019-07-05,61,greed
2140,2019-07-08,59,greed
2141,2019-07-09,56,greed
2142,2019-07-10,58,greed
2143,2019-07-11,62,greed
2144,2019-07-12,64,greed
2145,2019-07-15,57,greed
2146,2019-07-16,55,greed
2147,2019-07-17,47,neutral
2148,2019-07-18,47,neutral
2149,2019-07-19,44,fear
2150,2019-07-22,44,fear
2151,2019-07-23,50,neutral
2152,2019-07-24,57,greed
2153,2019-07-25,55,greed
2154,2019-07-26,60,greed
2155,2019-07-29,58,greed
2156,2019-07-30,53,neutral
2157,2019-07-31,48,neutral
2158,2019-08-01,43,fear
2159,2019-08-02,36,fear
2160,2019-08-05,22,extreme fear
2161,2019-08-06,27,fear
2162,2019-08-07,25,fear
2163,2019-08-08,25,fear
2164,2019-08-09,25,fear
2165,2019-08-12,23,extreme fear
2166,2019-08-13,27,fear
2167,2019-08-14,21,extreme fear
2168,2019-08-15,19,extreme fear
2169,2019-08-16,20,extreme fear
2170,2019-08-19,26,fear
2171,2019-08-20,23,extreme fear
2172,2019-08-21,25,fear
2173,2019-08-22,25,fear
2174,2019-08-23,18,extreme fear
2175,2019-08-26,19,extreme fear
2176,2019-08-27,16,extreme fear
2177,2019-08-28,18,extreme fear
2178,2019-08-29,26,fear
2179,2019-08-30,23,extreme fear
2180,2019-09-03,25,fear
2181,2019-09-04,28,fear
2182,2019-09-05,39,fear
2183,2019-09-06,35,fear
2184,2019-09-09,45,neutral
2185,2019-09-10,55,greed
2186,2019-09-11,57,greed
2187,2019-09-12,65,greed
2188,2019-09-13,68,greed
2189,2019-09-16,67,greed
2190,2019-09-17,66,greed
2191,2019-09-18,66,greed
2192,2019-09-19,63,greed
2193,2019-09-20,58,greed
2194,2019-09-23,59,greed
2195,2019-09-24,54,neutral
2196,2019-09-25,59,greed
2197,2019-09-26,57,greed
2198,2019-09-27,52,neutral
2199,2019-09-30,54,neutral
2200,2019-10-01,48,neutral
2201,2019-10-02,34,fear
2202,2019-10-03,29,fear
2203,2019-10-04,32,fear
2204,2019-10-07,30,fear
2205,2019-10-08,29,fear
2206,2019-10-09,30,fear
2207,2019-10-10,36,fear
2208,2019-10-11,42,fear
2209,2019-10-14,42,fear
2210,2019-10-15,42,fear
2211,2019-10-16,47,neutral
2212,2019-10-17,50,neutral
2213,2019-10-18,50,neutral
2214,2019-10-21,56,greed
2215,2019-10-22,59,greed
2216,2019-10-23,55,greed
2217,2019-10-24,57,greed
2218,2019-10-25,62,greed
2219,2019-10-28,67,greed
2220,2019-10-29,71,greed
2221,2019-10-30,75,extreme greed
2222,2019-10-31,72,greed
2223,2019-11-01,80,extreme greed
2224,2019-11-04,86,extreme greed
2225,2019-11-05,89,extreme greed
2226,2019-11-06,88,extreme greed
2227,2019-11-07,91,extreme greed
2228,2019-11-08,91,extreme greed
2229,2019-11-11,89,extreme greed
2230,2019-11-12,88,extreme greed
2231,2019-11-13,87,extreme greed
2232,2019-11-14,83,extreme greed
2233,2019-11-15,87,extreme greed
2234,2019-11-18,83,extreme greed
2235,2019-11-19,80,extreme greed
2236,2019-11-20,74,greed
2237,2019-11-21,70,greed
2238,2019-11-22,69,greed
2239,2019-11-25,70,greed
2240,2019-11-26,69,greed
2241,2019-11-27,78,extreme greed
2242,2019-11-29,79,extreme greed
2243,2019-12-02,74,greed
2244,2019-12-03,63,greed
2245,2019-12-04,67,greed
2246,2019-12-05,67,greed
2247,2019-12-06,70,greed
2248,2019-12-09,68,greed
2249,2019-12-10,65,greed
2250,2019-12-11,61,greed
2251,2019-12-12,74,greed
2252,2019-12-13,75,extreme greed
2253,2019-12-16,82,extreme greed
2254,2019-12-17,85,extreme greed
2255,2019-12-18,87,extreme greed
2256,2019-12-19,90,extreme greed
2257,2019-12-20,91,extreme greed
2258,2019-12-23,92,extreme greed
2259,2019-12-24,91,extreme greed
2260,2019-12-26,93,extreme greed
2261,2019-12-27,91,extreme greed
2262,2019-12-30,90,extreme greed
2263,2019-12-31,93,extreme greed
2264,2020-01-02,97,extreme greed
2265,2020-01-03,93,extreme greed
2266,2020-01-06,93,extreme greed
2267,2020-01-07,89,extreme greed
2268,2020-01-08,92,extreme greed
2269,2020-01-09,93,extreme greed
2270,2020-01-10,91,extreme greed
2271,2020-01-13,90,extreme greed
2272,2020-01-14,91,extreme greed
2273,2020-01-15,87,extreme greed
2274,2020-01-16,89,extreme greed
2275,2020-01-17,89,extreme greed
2276,2020-01-21,82,extreme greed
2277,2020-01-22,74,greed
2278,2020-01-23,68,greed
2279,2020-01-24,62,greed
2280,2020-01-27,48,neutral
2281,2020-01-28,52,neutral
2282,2020-01-29,53,neutral
2283,2020-01-30,56,greed
2284,2020-01-31,44,fear
2285,2020-02-03,46,neutral
2286,2020-02-04,55,greed
2287,2020-02-05,60,greed
2288,2020-02-06,64,greed
2289,2020-02-07,57,greed
2290,2020-02-10,55,greed
2291,2020-02-11,56,greed
2292,2020-02-12,59,greed
2293,2020-02-13,58,greed
2294,2020-02-14,55,greed
2295,2020-02-18,51,neutral
2296,2020-02-19,53,neutral
2297,2020-02-20,50,neutral
2298,2020-02-21,44,fear
2299,2020-02-24,29,fear
2300,2020-02-25,22,extreme fear
2301,2020-02-26,21,extreme fear
2302,2020-02-27,13,extreme fear
2303,2020-02-28,10,extreme fear
2304,2020-03-02,14,extreme fear
2305,2020-03-03,10,extreme fear
2306,2020-03-04,15,extreme fear
2307,2020-03-05,9,extreme fear
2308,2020-03-06,7,extreme fear
2309,2020-03-09,3,extreme fear
2310,2020-03-10,6,extreme fear
2311,2020-03-11,4,extreme fear
2312,2020-03-12,2,extreme fear
2313,2020-03-13,5,extreme fear
2314,2020-03-16,3,extreme fear
2315,2020-03-17,4,extreme fear
2316,2020-03-18,5,extreme fear
2317,2020-03-19,7,extreme fear
2318,2020-03-20,8,extreme fear
2319,2020-03-23,5,extreme fear
2320,2020-03-24,13,extreme fear
2321,2020-03-25,17,extreme fear
2322,2020-03-26,22,extreme fear
2323,2020-03-27,23,extreme fear
2324,2020-03-30,25,fear
2325,2020-03-31,25,fear
2326,2020-04-01,22,extreme fear
2327,2020-04-02,21,extreme fear
2328,2020-04-03,22,extreme fear
2329,2020-04-06,27,fear
2330,2020-04-07,25,fear
2331,2020-04-08,31,fear
2332,2020-04-09,43,fear
2333,2020-04-13,37,fear
2334,2020-04-14,45,neutral
2335,2020-04-15,41,fear
2336,2020-04-16,42,fear
2337,2020-04-17,44,fear
2338,2020-04-20,41,fear
2339,2020-04-21,40,fear
2340,2020-04-22,40,fear
2341,2020-04-23,40,fear
2342,2020-04-24,39,fear
2343,2020-04-27,42,fear
2344,2020-04-28,41,fear
2345,2020-04-29,47,neutral
2346,2020-04-30,47,neutral
2347,2020-05-01,42,fear
2348,2020-05-04,44,fear
2349,2020-05-05,44,fear
2350,2020-05-06,40,fear
2351,2020-05-07,40,fear
2352,2020-05-08,45,neutral
2353,2020-05-11,44,fear
2354,2020-05-12,39,fear
2355,2020-05-13,39,fear
2356,2020-05-14,38,fear
2357,2020-05-15,39,fear
2358,2020-05-18,47,neutral
2359,2020-05-19,48,neutral
2360,2020-05-20,52,neutral
2361,2020-05-21,52,neutral
2362,2020-05-22,50,neutral
2363,2020-05-26,50,neutral
2364,2020-05-27,53,neutral
2365,2020-05-28,50,neutral
2366,2020-05-29,52,neutral
2367,2020-06-01,58,greed
2368,2020-06-02,58,greed
2369,2020-06-03,60,greed
2370,2020-06-04,62,greed
2371,2020-06-05,66,greed
2372,2020-06-08,67,greed
2373,2020-06-09,67,greed
2374,2020-06-10,67,greed
2375,2020-06-11,56,greed
2376,2020-06-12,54,neutral
2377,2020-06-15,53,neutral
2378,2020-06-16,52,neutral
2379,2020-06-17,52,neutral
2380,2020-06-18,51,neutral
2381,2020-06-19,52,neutral
2382,2020-06-22,52,neutral
2383,2020-06-23,52,neutral
2384,2020-06-24,48,neutral
2385,2020-06-25,49,neutral
2386,2020-06-26,45,neutral
2387,2020-06-29,48,neutral
2388,2020-06-30,47,neutral
2389,2020-07-01,48,neutral
2390,2020-07-02,50,neutral
2391,2020-07-06,51,neutral
2392,2020-07-07,49,neutral
2393,2020-07-08,52,neutral
2394,2020-07-09,53,neutral
2395,2020-07-10,59,greed
2396,2020-07-13,53,neutral
2397,2020-07-14,61,greed
2398,2020-07-15,62,greed
2399,2020-07-16,62,greed
2400,2020-07-17,63,greed
2401,2020-07-20,65,greed
2402,2020-07-21,65,greed
2403,2020-07-22,65,greed
2404,2020-07-23,68,greed
2405,2020-07-24,63,greed
2406,2020-07-27,65,greed
2407,2020-07-28,63,greed
2408,2020-07-29,64,greed
2409,2020-07-30,62,greed
2410,2020-07-31,65,greed
2411,2020-08-03,67,greed
2412,2020-08-04,67,greed
2413,2020-08-05,70,greed
2414,2020-08-06,73,greed
2415,2020-08-07,72,greed
2416,2020-08-10,75,extreme greed
2417,2020-08-11,71,greed
2418,2020-08-12,73,greed
2419,2020-08-13,72,greed
2420,2020-08-14,72,greed
2421,2020-08-17,71,greed
2422,2020-08-18,70,greed
2423,2020-08-19,68,greed
2424,2020-08-20,70,greed
2425,2020-08-21,70,greed
2426,2020-08-24,71,greed
2427,2020-08-25,73,greed
2428,2020-08-26,74,greed
2429,2020-08-27,76,extreme greed
2430,2020-08-28,77,extreme greed
2431,2020-08-31,74,greed
2432,2020-09-01,77,extreme greed
2433,2020-09-02,78,extreme greed
2434,2020-09-03,60,greed
2435,2020-09-04,59,greed
2436,2020-09-08,55,greed
2437,2020-09-09,65,greed
2438,2020-09-10,59,greed
2439,2020-09-11,58,greed
2440,2020-09-14,59,greed
2441,2020-09-15,59,greed
2442,2020-09-16,56,greed
2443,2020-09-17,53,neutral
2444,2020-09-18,52,neutral
2445,2020-09-21,50,neutral
2446,2020-09-22,50,neutral
2447,2020-09-23,50,neutral
2448,2020-09-24,50,neutral
2449,2020-09-25,50,neutral
2450,2020-09-28,50,neutral
2451,2020-09-29,50,neutral
2452,2020-09-30,50,neutral
2453,2020-10-01,50,neutral
2454,2020-10-02,50,neutral
2455,2020-10-05,50,neutral
2456,2020-10-06,50,neutral
2457,2020-10-07,50,neutral
2458,2020-10-08,50,neutral
2459,2020-10-09,50,neutral
2460,2020-10-12,50,neutral
2461,2020-10-13,50,neutral
2462,2020-10-14,50,neutral
2463,2020-10-15,50,neutral
2464,2020-10-16,50,neutral
2465,2020-10-19,50,neutral
2466,2020-10-20,50,neutral
2467,2020-10-21,50,neutral
2468,2020-10-22,50,neutral
2469,2020-10-23,50,neutral
2470,2020-10-26,3,extreme fear
2471,2020-10-27,2,extreme fear
2472,2020-10-28,0,extreme fear
2473,2020-10-29,1,extreme fear
2474,2020-10-30,2,extreme fear
2475,2020-11-02,3,extreme fear
2476,2020-11-03,4,extreme fear
2477,2020-11-04,50,neutral
2478,2020-11-05,50,neutral
2479,2020-11-06,50,neutral
2480,2020-11-09,50,neutral
2481,2020-11-10,50,neutral
2482,2020-11-11,50,neutral
2483,2020-11-12,50,neutral
2484,2020-11-13,50,neutral
2485,2020-11-16,50,neutral
2486,2020-11-17,50,neutral
2487,2020-11-18,50,neutral
2488,2020-11-19,50,neutral
2489,2020-11-20,50,neutral
2490,2020-11-23,50,neutral
2491,2020-11-24,50,neutral
2492,2020-11-25,50,neutral
2493,2020-11-27,50,neutral
2494,2020-11-30,50,neutral
2495,2020-12-01,50,neutral
2496,2020-12-02,50,neutral
2497,2020-12-03,50,neutral
2498,2020-12-04,50,neutral
2499,2020-12-07,50,neutral
2500,2020-12-08,50,neutral
2501,2020-12-09,50,neutral
2502,2020-12-10,50,neutral
2503,2020-12-11,50,neutral
2504,2020-12-14,50,neutral
2505,2020-12-15,50,neutral
2506,2020-12-16,50,neutral
2507,2020-12-17,50,neutral
2508,2020-12-18,50,neutral
2509,2020-12-21,50,neutral
2510,2020-12-22,50,neutral
2511,2020-12-23,50,neutral
2512,2020-12-24,50,neutral
2513,2020-12-28,50,neutral
2514,2020-12-29,50,neutral
2515,2020-12-30,50,neutral
2516,2020-12-31,50,neutral
2517,2021-01-04,50,neutral
2518,2021-01-05,50,neutral
2519,2021-01-06,50,neutral
2520,2021-01-07,50,neutral
2521,2021-01-08,50,neutral
2522,2021-01-11,50,neutral
2523,2021-01-12,50,neutral
2524,2021-01-13,50,neutral
2525,2021-01-14,50,neutral
2526,2021-01-15,50,neutral
2527,2021-01-19,50,neutral
2528,2021-01-20,50,neutral
2529,2021-01-21,50,neutral
2530,2021-01-22,69,greed
2531,2021-01-25,70,greed
2532,2021-01-26,67,greed
2533,2021-01-27,28,fear
2534,2021-01-28,53,neutral
2535,2021-01-29,41,fear
2536,2021-02-01,43,fear
2537,2021-02-02,60,greed
2538,2021-02-03,59,greed
2539,2021-02-04,61,greed
2540,2021-02-05,68,greed
2541,2021-02-08,73,greed
2542,2021-02-09,75,extreme greed
2543,2021-02-10,75,extreme greed
2544,2021-02-11,76,extreme greed
2545,2021-02-12,78,extreme greed
2546,2021-02-16,74,greed
2547,2021-02-17,70,greed
2548,2021-02-18,63,greed
2549,2021-02-19,56,greed
2550,2021-02-22,52,neutral
2551,2021-02-23,51,neutral
2552,2021-02-24,64,greed
2553,2021-02-25,46,neutral
2554,2021-02-26,54,neutral
2555,2021-03-01,59,greed
2556,2021-03-02,50,neutral
2557,2021-03-03,44,fear
2558,2021-03-04,38,fear
2559,2021-03-05,42,fear
2560,2021-03-08,39,fear
2561,2021-03-09,43,fear
2562,2021-03-10,46,neutral
2563,2021-03-11,50,neutral
2564,2021-03-12,54,neutral
2565,2021-03-15,57,greed
2566,2021-03-16,55,neutral
2567,2021-03-17,58,greed
2568,2021-03-18,52,neutral
2569,2021-03-19,51,neutral
2570,2021-03-22,51,neutral
2571,2021-03-23,42,fear
2572,2021-03-24,38,fear
2573,2021-03-25,38,fear
2574,2021-03-26,38,fear
2575,2021-03-29,40,fear
2576,2021-03-30,42,fear
2577,2021-03-31,45,fear
2578,2021-04-01,46,neutral
2579,2021-04-05,55,neutral
2580,2021-04-06,54,neutral
2581,2021-04-07,53,neutral
2582,2021-04-08,48,neutral
2583,2021-04-09,48,neutral
2584,2021-04-12,43,fear
2585,2021-04-13,44,fear
2586,2021-04-14,40,fear
2587,2021-04-15,47,neutral
2588,2021-04-16,51,neutral
2589,2021-04-19,45,neutral
2590,2021-04-20,43,fear
2591,2021-04-21,50,neutral
2592,2021-04-22,47,neutral
2593,2021-04-23,48,neutral
2594,2021-04-26,51,neutral
2595,2021-04-27,55,neutral
2596,2021-04-28,52,neutral
2597,2021-04-29,56,greed
2598,2021-04-30,47,neutral
2599,2021-05-03,48,neutral
2600,2021-05-04,43,fear
2601,2021-05-05,43,fear
2602,2021-05-06,44,fear
2603,2021-05-07,48,neutral
2604,2021-05-10,45,fear
2605,2021-05-11,42,fear
2606,2021-05-12,27,fear
2607,2021-05-13,34,fear
2608,2021-05-14,36,fear
2609,2021-05-17,36,fear
2610,2021-05-18,34,fear
2611,2021-05-19,32,fear
2612,2021-05-20,32,fear
2613,2021-05-21,29,fear
2614,2021-05-24,30,fear
2615,2021-05-25,27,fear
2616,2021-05-26,28,fear
2617,2021-05-27,30,fear
2618,2021-05-28,32,fear
2619,2021-06-01,35,fear
2620,2021-06-02,42,fear
2621,2021-06-03,41,fear
2622,2021-06-04,42,fear
2623,2021-06-07,44,fear
2624,2021-06-08,46,neutral
2625,2021-06-09,49,neutral
2626,2021-06-10,49,neutral
2627,2021-06-11,51,neutral
2628,2021-06-14,54,neutral
2629,2021-06-15,53,neutral
2630,2021-06-16,45,fear
2631,2021-06-17,42,fear
2632,2021-06-18,32,fear
2633,2021-06-21,32,fear
2634,2021-06-22,33,fear
2635,2021-06-23,33,fear
2636,2021-06-24,37,fear
2637,2021-06-25,42,fear
2638,2021-06-28,41,fear
2639,2021-06-29,40,fear
2640,2021-06-30,38,fear
2641,2021-07-01,39,fear
2642,2021-07-02,39,fear
2643,2021-07-06,33,fear
2644,2021-07-07,33,fear
2645,2021-07-08,27,fear
2646,2021-07-09,31,fear
2647,2021-07-12,32,fear
2648,2021-07-13,31,fear
2649,2021-07-14,30,fear
2650,2021-07-15,27,fear
2651,2021-07-16,27,fear
2652,2021-07-19,9,extreme fear
2653,2021-07-20,20,extreme fear
2654,2021-07-21,24,extreme fear
2655,2021-07-22,24,extreme fear
2656,2021-07-23,28,fear
2657,2021-07-26,31,fear
2658,2021-07-27,27,fear
2659,2021-07-28,27,fear
2660,2021-07-29,29,fear
2661,2021-07-30,26,fear
2662,2021-08-02,25,fear
2663,2021-08-03,30,fear
2664,2021-08-04,29,fear
2665,2021-08-05,30,fear
2666,2021-08-06,32,fear
2667,2021-08-09,32,fear
2668,2021-08-10,35,fear
2669,2021-08-11,38,fear
2670,2021-08-12,43,fear
2671,2021-08-13,47,neutral
2672,2021-08-16,45,fear
2673,2021-08-17,32,fear
2674,2021-08-18,18,extreme fear
2675,2021-08-19,15,extreme fear
2676,2021-08-20,24,extreme fear
2677,2021-08-23,30,fear
2678,2021-08-24,34,fear
2679,2021-08-25,36,fear
2680,2021-08-26,37,fear
