,Unnamed: 0,date,jykw,open,high,low,vol,jykw_cr
712,712.0,2022-09-23,9.9152,9.8683,9.9553,9.8527,,0.52%
713,713.0,2022-09-26,9.8797,9.9223,9.983,9.859,,-0.36%
714,714.0,2022-09-27,9.8424,9.8823,9.9223,9.8172,,-0.38%
715,715.0,2022-09-28,9.8806,9.8477,9.9931,9.8394,,0.39%
716,716.0,2022-09-29,9.8975,9.886,9.9723,9.8524,,0.17%
717,717.0,2022-09-30,9.9458,9.9022,9.966,9.8714,,0.49%
718,718.0,2022-10-03,9.916,9.9639,10.0038,9.9039,,-0.30%
719,719.0,2022-10-04,9.8219,9.9201,9.9322,9.8166,,-0.95%
720,720.0,2022-10-05,9.785,9.8249,9.8923,9.7776,,-0.38%
721,721.0,2022-10-06,9.7031,9.7961,9.8151,9.6672,,-0.84%
722,722.0,2022-10-07,9.738,9.7056,9.7727,9.6716,,0.36%
723,723.0,2022-10-10,9.7956,9.7485,9.8345,9.7387,,0.59%
724,724.0,2022-10-11,9.813,9.8087,9.8696,9.7976,,0.18%
725,725.0,2022-10-12,9.6957,9.8164,9.8278,9.6944,,-1.20%
726,726.0,2022-10-13,9.7174,9.6988,9.8541,9.6942,,0.22%
727,727.0,2022-10-14,9.683,9.7264,9.7532,9.6607,,-0.35%
728,728.0,2022-10-17,9.6031,9.7124,9.7148,9.5988,,-0.83%
729,729.0,2022-10-18,9.546,9.6086,9.6199,9.5308,,-0.59%
730,730.0,2022-10-19,9.5716,9.5484,9.5917,9.4737,,0.27%
731,731.0,2022-10-20,9.5251,9.5742,9.5849,9.4982,,-0.49%
732,732.0,2022-10-21,9.6724,9.5277,9.7948,9.4756,,1.55%
733,733.0,2022-10-24,9.6962,9.6846,9.8136,9.5465,,0.25%
734,734.0,2022-10-25,9.6433,9.6992,9.7189,9.6135,,-0.55%
735,735.0,2022-10-26,9.6497,9.6479,9.6824,9.6022,,0.07%
736,736.0,2022-10-27,9.7145,9.653,9.7638,9.6434,,0.67%
737,737.0,2022-10-28,9.6397,9.7185,9.7313,9.6327,,-0.77%
738,738.0,2022-10-31,9.5861,9.6234,9.6592,9.5809,,-0.56%
739,739.0,2022-11-01,9.5544,9.5957,9.6354,9.5478,,-0.33%
740,740.0,2022-11-02,9.5481,9.5584,9.7235,9.5498,,-0.07%
741,741.0,2022-11-03,9.6014,9.5597,9.6702,9.5597,,0.56%
742,742.0,2022-11-04,9.5709,9.6042,9.6493,9.5522,,-0.32%
743,743.0,2022-11-07,9.495,9.5424,9.6287,9.4843,,-0.79%
744,744.0,2022-11-08,9.4374,9.5027,9.5165,9.3985,,-0.61%
745,745.0,2022-11-09,9.3612,9.4384,9.4932,9.3208,,-0.81%
746,746.0,2022-11-10,9.5732,9.3625,9.6335,9.3133,,2.26%
747,747.0,2022-11-11,9.4633,9.5772,9.5791,9.2738,,-1.15%
748,748.0,2022-11-14,9.4637,9.4852,9.5533,9.3864,,0.00%
749,749.0,2022-11-15,9.4481,9.4669,9.5393,9.3757,,-0.16%
750,750.0,2022-11-16,9.5776,9.453,9.6081,9.4462,,1.37%
751,751.0,2022-11-17,9.576,9.5804,9.6545,9.541,,-0.02%
752,752.0,2022-11-18,9.5435,9.5795,9.6019,9.5333,,-0.34%
753,753.0,2022-11-21,9.5624,9.5515,9.6666,9.5434,,0.20%
754,754.0,2022-11-22,9.5749,9.565,9.6028,9.5329,,0.13%
755,755.0,2022-11-23,9.5749,9.5785,9.6312,9.5428,,0.00%
756,756.0,2022-11-24,9.5693,9.5776,9.6351,9.5369,,-0.06%
757,757.0,2022-11-25,9.5916,9.5803,9.6169,9.5237,,0.23%
758,758.0,2022-11-28,9.6406,9.5852,9.7369,9.5787,,0.51%
759,759.0,2022-11-29,9.5535,9.6544,9.6841,9.538,,-0.90%
760,760.0,2022-11-30,9.4281,9.5575,9.5835,9.4175,,-1.31%
761,761.0,2022-12-01,9.6374,9.4282,9.6515,9.4239,,2.22%
762,762.0,2022-12-02,9.662,9.643,9.7083,9.5343,,0.26%
763,763.0,2022-12-05,9.5446,9.6726,9.6807,9.5296,,-1.22%
764,764.0,2022-12-06,9.6293,9.548,9.7057,9.5303,,0.89%
765,765.0,2022-12-07,9.62,9.6322,9.6763,9.559,,-0.10%
766,766.0,2022-12-08,9.6271,9.6239,9.6749,9.6183,,0.07%
767,767.0,2022-12-09,9.5459,9.6354,9.6482,9.5186,,-0.84%
768,768.0,2022-12-12,9.485,9.5478,9.6011,9.4786,,-0.64%
769,769.0,2022-12-13,9.5069,9.4935,9.7063,9.4407,,0.23%
770,770.0,2022-12-14,9.5617,9.5112,9.6267,9.5002,,0.58%
771,771.0,2022-12-15,9.569,9.5657,9.6406,9.5486,,0.08%
772,772.0,2022-12-16,9.5778,9.5773,9.6087,9.5054,,0.09%
773,773.0,2022-12-19,9.5047,9.6282,9.6452,9.4864,,-0.76%
774,774.0,2022-12-20,9.7465,9.5084,9.8351,9.4587,,2.54%
775,775.0,2022-12-21,9.6544,9.7496,9.7929,9.6617,,-0.94%
776,776.0,2022-12-22,9.7585,9.6644,9.7662,9.655,,1.08%
777,777.0,2022-12-23,9.6337,9.762,9.7763,9.6214,,-1.28%
778,778.0,2022-12-26,9.5862,9.6458,9.6798,9.5679,,-0.49%
779,779.0,2022-12-27,9.5272,9.5948,9.6121,9.5083,,-0.62%
780,780.0,2022-12-28,9.4763,9.531,9.5415,9.4372,,-0.53%
781,781.0,2022-12-29,9.4786,9.4789,9.5239,9.4424,,0.02%
782,782.0,2022-12-30,9.6151,9.4819,9.6306,9.4698,,1.44%
783,783.0,2023-01-02,9.705,9.624,9.7383,9.6203,,0.93%
784,784.0,2023-01-03,9.7612,9.713,9.8263,9.6661,,0.58%
785,785.0,2023-01-04,9.5815,9.7668,9.7852,9.5764,,-1.84%
786,786.0,2023-01-05,9.5515,9.586,9.6459,9.5102,,-0.31%
787,787.0,2023-01-06,9.489,9.5535,9.5636,9.4128,,-0.65%
788,788.0,2023-01-09,9.3963,9.5044,9.5239,9.3659,,-0.98%
789,789.0,2023-01-10,9.3801,9.3998,9.4558,9.3794,,-0.17%
790,790.0,2023-01-11,9.3781,9.3844,9.4447,9.368,,-0.02%
791,791.0,2023-01-12,9.5848,9.3781,9.5997,9.3768,,2.20%
792,792.0,2023-01-13,9.6729,9.5911,9.7241,9.5587,,0.92%
793,793.0,2023-01-16,9.6571,9.682,9.6932,9.6057,,-0.16%
794,794.0,2023-01-17,9.6562,9.6611,9.685,9.596,,-0.01%
795,795.0,2023-01-18,9.6012,9.6592,9.6617,9.4376,,-0.57%
796,796.0,2023-01-19,9.5929,9.6056,9.6718,9.5924,,-0.09%
797,797.0,2023-01-20,9.4819,9.5972,9.6111,9.4601,,-1.16%
798,798.0,2023-01-23,9.4114,9.5005,9.532,9.4025,,-0.74%
799,799.0,2023-01-24,9.4682,9.4156,9.5045,9.4027,,0.60%
800,800.0,2023-01-25,9.5098,9.4725,9.5615,9.4349,,0.44%
801,801.0,2023-01-26,9.4597,9.5141,9.5514,9.4523,,-0.53%
802,802.0,2023-01-27,9.4674,9.4626,9.5304,9.4528,,0.08%
803,803.0,2023-01-30,9.4394,9.4826,9.5046,9.4217,,-0.30%
804,804.0,2023-01-31,9.4782,9.4433,9.5197,9.4289,,0.41%
805,805.0,2023-02-01,9.478,9.4825,9.5361,9.4278,,0.00%
806,806.0,2023-02-02,9.518,9.4787,9.5587,9.4565,,0.42%
807,807.0,2023-02-03,9.5081,9.5224,9.5922,9.463,,-0.10%
808,808.0,2023-02-06,9.4984,9.446,9.5405,9.4023,,-0.10%
809,809.0,2023-02-07,9.5793,9.5101,9.6448,9.4645,,0.85%
810,810.0,2023-02-08,9.5925,9.5809,9.6483,9.5554,,0.14%
811,811.0,2023-02-09,9.6089,9.5968,9.6452,9.5819,,0.17%
812,812.0,2023-02-10,9.6428,9.6133,9.7136,9.5828,,0.35%
813,813.0,2023-02-13,9.6118,9.6494,9.6837,9.588,,-0.32%
814,814.0,2023-02-14,9.5593,9.6161,9.6412,9.5353,,-0.55%
815,815.0,2023-02-15,9.5658,9.5602,9.6605,9.5529,,0.07%
816,816.0,2023-02-16,9.6268,9.5715,9.646,9.5533,,0.64%
817,817.0,2023-02-17,9.6577,9.6304,9.6841,9.6128,,0.32%
818,818.0,2023-02-20,9.6546,9.6592,9.6865,9.6295,,-0.03%
819,819.0,2023-02-21,9.6708,9.6564,9.7106,9.6257,,0.17%
820,820.0,2023-02-22,9.6543,9.6749,9.7018,9.6269,,-0.17%
821,821.0,2023-02-23,9.6326,9.6583,9.6907,9.5677,,-0.22%
822,822.0,2023-02-24,9.6304,9.634,9.7126,9.6285,,-0.02%
823,823.0,2023-02-27,9.669,9.632,9.7237,9.6212,,0.40%
824,824.0,2023-02-28,9.711,9.6781,9.7353,9.6386,,0.43%
825,825.0,2023-03-01,9.5845,9.7155,9.7245,9.5534,,-1.30%
826,826.0,2023-03-02,9.5838,9.5887,9.6412,9.5763,,-0.01%
827,827.0,2023-03-03,9.5351,9.588,9.607,9.5147,,-0.51%
828,828.0,2023-03-06,9.5392,9.5366,9.5788,9.5133,,0.04%
829,829.0,2023-03-07,9.6086,9.548,9.6341,9.536,,0.73%
830,830.0,2023-03-08,9.5827,9.6121,9.6379,9.5658,,-0.27%
831,831.0,2023-03-09,9.7349,9.5866,9.7534,9.5849,,1.59%
832,832.0,2023-03-10,9.7788,9.7383,9.8037,9.6257,,0.45%
833,833.0,2023-03-13,9.7326,9.7843,9.8883,9.6624,,-0.47%
834,834.0,2023-03-14,9.7188,9.7365,9.8441,9.6834,,-0.14%
835,835.0,2023-03-15,9.8407,9.7221,9.9968,9.6548,,1.25%
836,836.0,2023-03-16,9.7245,9.8444,9.9612,9.7255,,-1.18%
837,837.0,2023-03-17,9.9239,9.7339,9.9359,9.7275,,2.05%
838,838.0,2023-03-20,9.9319,9.8787,10.0532,9.8057,,0.08%
839,839.0,2023-03-21,9.8342,9.9391,9.9903,9.8325,,-0.98%
840,840.0,2023-03-22,9.8718,9.8391,9.9025,9.7977,,0.38%
841,841.0,2023-03-23,9.8306,9.8802,9.9192,9.7357,,-0.42%
842,842.0,2023-03-24,9.9041,9.8355,10.0749,9.8056,,0.75%
843,843.0,2023-03-27,9.8649,9.9277,9.9694,9.8544,,-0.40%
844,844.0,2023-03-28,9.9079,9.8685,9.9569,9.8484,,0.44%
845,845.0,2023-03-29,9.8231,9.9138,9.9245,9.8162,,-0.86%
846,846.0,2023-03-30,9.7735,9.829,9.8685,9.7547,,-0.50%
847,847.0,2023-03-31,9.8337,9.777,9.8539,9.6794,,0.62%
848,848.0,2023-04-03,9.8813,9.8243,9.9404,9.7875,,0.48%
849,849.0,2023-04-04,9.9459,9.8862,10.0027,9.8456,,0.65%
850,850.0,2023-04-05,10.0293,9.9505,10.0591,9.9483,,0.84%
851,851.0,2023-04-06,10.0046,10.0329,10.0938,9.9816,,-0.25%
852,852.0,2023-04-07,9.9599,10.0095,10.0323,9.9396,,-0.45%
853,853.0,2023-04-10,9.8827,9.9629,9.9947,9.8699,,-0.78%
854,854.0,2023-04-11,9.8888,9.8866,9.9472,9.866,,0.06%
855,855.0,2023-04-12,9.9334,9.8938,9.9962,9.8699,,0.45%
856,856.0,2023-04-13,9.8166,9.9379,9.9746,9.7917,,-1.18%
857,857.0,2023-04-14,9.7459,9.822,9.8479,9.7384,,-0.72%
858,858.0,2023-04-17,9.8075,9.7465,9.8479,9.7335,,0.63%
859,859.0,2023-04-18,9.8347,9.812,9.854,9.7818,,0.28%
860,860.0,2023-04-19,9.8694,9.8393,9.9237,9.8016,,0.35%
861,861.0,2023-04-20,9.8593,9.8741,9.883,9.8014,,-0.10%
862,862.0,2023-04-21,9.9073,9.8633,9.9515,9.8406,,0.49%
863,863.0,2023-04-24,9.9256,9.9213,9.9648,9.8949,,0.18%
864,864.0,2023-04-25,10.0268,9.9299,10.0725,9.903,,1.02%
865,865.0,2023-04-26,10.0098,10.0308,10.0751,9.9807,,-0.17%
866,866.0,2023-04-27,9.9953,10.0133,10.0647,9.9859,,-0.14%
867,867.0,2023-04-28,9.8142,10.0002,10.0438,9.7974,,-1.81%
868,868.0,2023-05-01,9.7606,9.8182,9.8263,9.7546,,-0.55%
869,869.0,2023-05-02,9.8287,9.7682,9.8495,9.7132,,0.70%
870,870.0,2023-05-03,9.9068,9.8322,9.9178,9.806,,0.79%
871,871.0,2023-05-04,9.85,9.9136,9.9344,9.8173,,-0.57%
872,872.0,2023-05-05,9.7692,9.8538,9.868,9.7562,,-0.82%
873,873.0,2023-05-08,9.7808,9.7754,9.8334,9.741,,0.12%
874,874.0,2023-05-09,9.8035,9.7877,9.8342,9.7759,,0.23%
875,875.0,2023-05-10,9.807,9.808,9.8484,9.7693,,0.04%
876,876.0,2023-05-11,9.8895,9.8109,9.9525,9.794,,0.84%
877,877.0,2023-05-12,9.8896,9.8928,9.9382,9.8728,,0.00%
878,878.0,2023-05-15,9.8102,9.8997,9.902,9.7932,,-0.80%
879,879.0,2023-05-16,9.8413,9.8133,9.8766,9.798,,0.32%
880,880.0,2023-05-17,9.6894,9.8455,9.8569,9.6804,,-1.54%
881,881.0,2023-05-18,9.6182,9.694,9.7168,9.6101,,-0.73%
882,882.0,2023-05-19,9.6043,9.6211,9.6599,9.5514,,-0.14%
883,883.0,2023-05-22,9.478,9.6013,9.6356,9.4764,,-1.32%
884,884.0,2023-05-23,9.5188,9.4813,9.5439,9.4419,,0.43%
885,885.0,2023-05-24,9.4531,9.5259,9.5422,9.4517,,-0.69%
886,886.0,2023-05-25,9.5051,9.4563,9.5392,9.4433,,0.55%
887,887.0,2023-05-26,9.4039,9.5055,9.5144,9.4029,,-1.06%
888,888.0,2023-05-29,9.4267,9.407,9.4525,9.3913,,0.24%
889,889.0,2023-05-30,9.439,9.4338,9.4543,9.3984,,0.13%
890,890.0,2023-05-31,9.4766,9.4429,9.5194,9.4096,,0.40%
891,891.0,2023-06-01,9.4545,9.4812,9.5298,9.4444,,-0.23%
892,892.0,2023-06-02,9.33,9.463,9.4725,9.3215,,-1.32%
893,893.0,2023-06-05,9.3192,9.329,9.3635,9.3028,,-0.12%
894,894.0,2023-06-06,9.3039,9.3251,9.3624,9.2861,,-0.16%
895,895.0,2023-06-07,9.3354,9.3073,9.3744,9.2909,,0.34%
896,896.0,2023-06-08,9.324,9.3392,9.3661,9.309,,-0.12%
897,897.0,2023-06-09,9.2367,9.3333,9.3486,9.2295,,-0.94%
898,898.0,2023-06-12,9.2009,9.237,9.2785,9.1977,,-0.39%
899,899.0,2023-06-13,9.0401,9.2036,9.2207,9.0386,,-1.75%
900,900.0,2023-06-14,9.0936,9.0434,9.1523,9.026,,0.59%
901,901.0,2023-06-15,9.0501,9.0966,9.1285,9.0369,,-0.48%
902,902.0,2023-06-16,8.9965,9.0556,9.1024,8.9955,,-0.59%
903,903.0,2023-06-19,9.03,9.0066,9.0673,8.9938,,0.37%
904,904.0,2023-06-20,9.106,9.0377,9.1271,9.002,,0.84%
905,905.0,2023-06-21,9.0798,9.1106,9.142,9.0777,,-0.29%
906,906.0,2023-06-22,9.0706,9.083,9.1553,9.0676,,-0.10%
907,907.0,2023-06-23,9.1045,9.0738,9.1671,9.0555,,0.37%
908,908.0,2023-06-26,9.092,9.1165,9.1487,9.0555,,-0.14%
909,909.0,2023-06-27,9.0171,9.0961,9.1229,8.9992,,-0.82%
910,910.0,2023-06-28,9.0581,9.0195,9.1046,9.0048,,0.45%
911,911.0,2023-06-29,9.1325,9.0626,9.1414,9.0504,,0.82%
912,912.0,2023-06-30,9.1106,9.1375,9.1489,9.0898,,-0.24%
913,913.0,2023-07-03,9.0131,9.1179,9.1263,9.0127,,-1.07%
914,914.0,2023-07-04,8.9599,9.0175,9.049,8.9536,,-0.59%
915,915.0,2023-07-05,9.0114,8.9633,9.0341,8.9576,,0.57%
916,916.0,2023-07-06,9.0854,9.0146,9.1238,9.0049,,0.82%
917,917.0,2023-07-07,9.1337,9.0888,9.1551,9.0684,,0.53%
918,918.0,2023-07-10,9.1947,9.1308,9.2224,9.1154,,0.67%
919,919.0,2023-07-11,9.1985,9.1986,9.2273,9.1644,,0.04%
920,920.0,2023-07-12,9.2014,9.203,9.2916,9.1752,,0.03%
921,921.0,2023-07-13,9.1752,9.2039,9.2599,9.1303,,-0.28%
922,922.0,2023-07-14,9.1403,9.1793,9.2399,9.1007,,-0.38%
923,923.0,2023-07-17,9.104,9.1479,9.1794,9.0949,,-0.40%
924,924.0,2023-07-18,9.1108,9.1092,9.1683,9.0618,,0.07%
925,925.0,2023-07-19,9.069,9.1139,9.121,9.0392,,-0.46%
926,926.0,2023-07-20,9.1122,9.0772,9.1418,9.0499,,0.48%
927,927.0,2023-07-21,9.0692,9.12,9.1702,9.0386,,-0.47%
928,928.0,2023-07-24,9.051,9.0811,9.1031,9.0303,,-0.20%
929,929.0,2023-07-25,9.058,9.055,9.0885,9.0062,,0.08%
930,930.0,2023-07-26,9.0616,9.0599,9.1039,9.0358,,0.04%
931,931.0,2023-07-27,9.2047,9.067,9.2576,9.0323,,1.58%
932,932.0,2023-07-28,9.0157,9.2084,9.2587,9.0186,,-2.05%
933,933.0,2023-07-31,8.9794,9.0304,9.0722,8.9423,,-0.40%
934,934.0,2023-08-01,8.9925,8.9833,9.0367,8.9566,,0.15%
935,935.0,2023-08-02,9.0625,8.9957,9.1195,8.9925,,0.78%
936,936.0,2023-08-03,9.1114,9.0666,9.155,9.0217,,0.54%
937,937.0,2023-08-04,9.1979,9.1195,9.2171,9.0894,,0.95%
938,938.0,2023-08-07,9.1721,9.2002,9.2342,9.1504,,-0.28%
939,939.0,2023-08-08,9.1815,9.1794,9.2479,9.1351,,0.10%
940,940.0,2023-08-09,9.1357,9.1855,9.2252,9.1357,,-0.50%
941,941.0,2023-08-10,9.0971,9.1394,9.174,9.0713,,-0.42%
942,942.0,2023-08-11,9.1751,9.1018,9.2093,9.0868,,0.86%
943,943.0,2023-08-14,9.1901,9.1776,9.2131,9.1611,,0.16%
944,944.0,2023-08-15,9.1793,9.1916,9.2161,9.1617,,-0.12%
945,945.0,2023-08-16,9.1651,9.1831,9.2146,9.1639,,-0.15%
946,946.0,2023-08-17,9.1825,9.1725,9.2041,9.1478,,0.19%
947,947.0,2023-08-18,9.2096,9.1852,9.2552,9.1524,,0.30%
948,948.0,2023-08-21,9.1597,9.2212,9.25,9.1573,,-0.54%
949,949.0,2023-08-22,9.1831,9.1709,9.1962,9.1422,,0.26%
950,950.0,2023-08-23,9.1566,9.1906,9.2402,9.155,,-0.29%
951,951.0,2023-08-24,9.1008,9.1679,9.1937,9.0616,,-0.61%
952,952.0,2023-08-25,9.038,9.1089,9.1186,9.0336,,-0.69%
953,953.0,2023-08-28,9.0332,9.0458,9.0636,9.006,,-0.05%
954,954.0,2023-08-29,9.0346,9.0359,9.0612,9.0056,,0.02%
955,955.0,2023-08-30,9.0483,9.0387,9.0764,9.0277,,0.15%
956,956.0,2023-08-31,9.1037,9.0513,9.1211,9.0365,,0.61%
957,957.0,2023-09-01,9.0083,9.1069,9.1175,9.0095,,-1.05%
958,958.0,2023-09-04,8.9942,9.0182,9.0492,8.9905,,-0.16%
959,959.0,2023-09-05,8.9965,9.0021,9.0915,8.988,,0.03%
960,960.0,2023-09-06,9.0308,9.0023,9.0572,8.9999,,0.38%
961,961.0,2023-09-07,9.0526,9.0378,9.0917,9.0154,,0.24%
962,962.0,2023-09-08,9.031,9.0619,9.1022,9.0286,,-0.24%
963,963.0,2023-09-11,9.0415,9.0903,9.1255,9.0423,,0.12%
964,964.0,2023-09-12,9.0159,9.0482,9.064,9.0089,,-0.28%
965,965.0,2023-09-13,8.9957,9.0222,9.0365,8.9832,,-0.22%
966,966.0,2023-09-14,9.0149,9.0055,9.0392,8.9832,,0.21%
967,967.0,2023-09-15,8.9846,9.018,9.0295,8.9672,,-0.34%
968,968.0,2023-09-18,8.9661,8.9981,8.9996,8.9596,,-0.21%
969,969.0,2023-09-19,8.9851,8.9702,8.9972,8.9369,,0.21%
970,970.0,2023-09-20,8.9856,8.9879,9.0107,8.9539,,0.01%
971,971.0,2023-09-21,9.0712,8.9884,9.1134,8.9802,,0.95%
972,972.0,2023-09-22,8.99,9.076,9.0932,8.9751,,-0.90%
973,973.0,2023-09-25,8.9866,9.0012,9.0234,8.965,,-0.04%
974,974.0,2023-09-26,9.0735,8.9947,9.0951,8.9858,,0.97%
975,975.0,2023-09-27,9.052,9.0838,9.1023,9.0393,,-0.24%
976,976.0,2023-09-28,9.038,9.0614,9.0933,9.0279,,-0.15%
977,977.0,2023-09-29,9.0487,9.046,9.0643,8.9994,,0.12%
978,978.0,2023-10-02,9.0468,9.0474,9.0769,9.0172,,-0.02%
979,979.0,2023-10-03,9.1323,9.0562,9.2484,9.0409,,0.95%
980,980.0,2023-10-04,9.0633,9.1394,9.1515,9.0633,,-0.76%
981,981.0,2023-10-05,9.0609,9.0684,9.1066,9.0553,,-0.03%
982,982.0,2023-10-06,9.0031,9.0657,9.0894,8.9946,,-0.64%
983,983.0,2023-10-09,9.0698,9.0201,9.1013,9.0074,,0.74%
984,984.0,2023-10-10,9.0186,9.0749,9.1005,9.0223,,-0.56%
985,985.0,2023-10-11,8.9718,9.0282,9.0423,8.9667,,-0.52%
986,986.0,2023-10-12,9.0045,8.9813,9.0261,8.9482,,0.36%
987,987.0,2023-10-13,9.0406,9.0077,9.0552,8.9954,,0.40%
988,988.0,2023-10-16,9.0146,9.0518,9.0732,9.012,,-0.29%
989,989.0,2023-10-17,9.0301,9.0179,9.0727,9.0041,,0.17%
990,990.0,2023-10-18,9.0293,9.0347,9.067,9.0045,,-0.01%
991,991.0,2023-10-19,9.0528,9.0396,9.082,9.0277,,0.26%
992,992.0,2023-10-20,9.0017,9.0605,9.0762,8.9974,,-0.56%
993,993.0,2023-10-23,8.9636,9.0147,9.0396,8.9673,,-0.42%
994,994.0,2023-10-24,8.964,8.9736,9.0005,8.9619,,0.00%
995,995.0,2023-10-25,9.0007,8.9674,9.0288,8.9622,,0.41%
996,996.0,2023-10-26,8.9934,9.007,9.0736,8.993,,-0.08%
997,997.0,2023-10-27,9.0551,9.0001,9.0828,8.9725,,0.69%
998,998.0,2023-10-30,9.0232,9.0696,9.0727,8.997,,-0.35%
999,999.0,2023-10-31,8.9133,9.0299,9.0455,8.906,,-1.22%
1000,1000.0,2023-11-01,8.9277,8.919,8.993,8.9124,,0.16%
1001,1001.0,2023-11-02,8.864,8.935,8.962,8.8406,,-0.71%
1002,1002.0,2023-11-03,8.7554,8.8693,8.8862,8.7307,,-1.23%
1003,1003.0,2023-11-06,8.6501,8.7681,8.781,8.6398,,-1.20%
1004,1004.0,2023-11-07,8.674,8.6578,8.7268,8.6562,,0.28%
1005,1005.0,2023-11-08,8.6609,8.6786,8.7241,8.6303,,-0.15%
1006,1006.0,2023-11-09,8.7014,8.6708,8.7149,8.6301,,0.47%
1007,1007.0,2023-11-10,8.6881,8.71,8.731,8.6849,,-0.15%
1008,1008.0,2023-11-13,8.6938,8.6967,8.7585,8.6927,,0.07%
1009,1009.0,2023-11-14,8.6751,8.6965,8.7738,8.6415,,-0.22%
1010,1010.0,2023-11-15,8.6181,8.6784,8.6884,8.6067,,-0.66%
1011,1011.0,2023-11-16,8.5733,8.6223,8.6679,8.5077,,-0.52%
1012,1012.0,2023-11-17,8.6492,8.5774,8.6682,8.5703,,0.89%
1013,1013.0,2023-11-20,8.6726,8.6581,8.7292,8.6332,,0.27%
1014,1014.0,2023-11-21,8.7226,8.6834,8.7659,8.6703,,0.58%
1015,1015.0,2023-11-22,8.6982,8.7333,8.7607,8.6943,,-0.28%
1016,1016.0,2023-11-23,8.6929,8.6997,8.7249,8.6849,,-0.06%
1017,1017.0,2023-11-24,8.7184,8.7001,8.7612,8.6693,,0.29%
1018,1018.0,2023-11-27,8.7219,8.7253,8.7857,8.704,,0.04%
1019,1019.0,2023-11-28,8.7271,8.7329,8.758,8.7038,,0.06%
1020,1020.0,2023-11-29,8.7686,8.7328,8.7841,8.729,,0.48%
1021,1021.0,2023-11-30,8.767,8.7692,8.8251,8.7496,,-0.02%
1022,1022.0,2023-12-01,8.8082,8.7775,8.8705,8.7721,,0.47%
1023,1023.0,2023-12-04,8.8965,8.8249,8.9239,8.8216,,1.00%
1024,1024.0,2023-12-05,8.9215,8.9031,8.9828,8.8856,,0.28%
1025,1025.0,2023-12-06,8.934,8.9276,8.9503,8.9016,,0.14%
1026,1026.0,2023-12-07,9.1177,8.934,9.2605,8.9268,,2.06%
1027,1027.0,2023-12-08,9.0812,9.1184,9.1744,9.0259,,-0.40%
1028,1028.0,2023-12-11,9.0049,9.0975,9.1006,8.9941,,-0.84%
1029,1029.0,2023-12-12,9.0121,9.0085,9.0587,8.9925,,0.08%
1030,1030.0,2023-12-13,9.2172,9.0221,9.2283,9.0139,,2.28%
1031,1031.0,2023-12-14,9.082,9.2277,9.28,9.0661,,-1.47%
1032,1032.0,2023-12-15,9.1462,9.0918,9.1967,9.0537,,0.71%
1033,1033.0,2023-12-18,9.1252,9.159,9.1625,9.0949,,-0.23%
1034,1034.0,2023-12-19,9.0387,9.1309,9.1794,9.0178,,-0.95%
1035,1035.0,2023-12-20,9.075,9.044,9.0938,9.0157,,0.40%
1036,1036.0,2023-12-21,9.1104,9.084,9.1486,9.0715,,0.39%
1037,1037.0,2023-12-22,9.1073,9.1219,9.1629,9.1001,,-0.03%
1038,1038.0,2023-12-25,9.099,9.1169,9.1348,9.0998,,-0.09%
1039,1039.0,2023-12-26,9.0864,9.1067,9.1414,9.0798,,-0.14%
1040,1040.0,2023-12-27,9.1144,9.0983,9.142,9.0468,,0.31%
1041,1041.0,2023-12-28,9.115,9.1246,9.1742,9.0982,,0.01%
1042,1042.0,2023-12-29,9.1756,9.1207,9.2142,9.0697,,0.66%
1043,1043.0,2024-01-01,9.1812,9.1787,9.1919,9.1769,,0.06%
1044,1044.0,2024-01-02,9.2353,9.189,9.269,9.1439,,0.59%
1045,1045.0,2024-01-03,9.1382,9.2401,9.2479,9.1178,,-1.05%
1046,1046.0,2024-01-04,9.0776,9.1448,9.1741,9.0647,,-0.66%
1047,1047.0,2024-01-05,9.0845,9.0892,9.1173,9.0307,,0.08%
1048,1048.0,2024-01-08,9.095,9.094,9.1505,9.0698,,0.12%
1049,1049.0,2024-01-09,9.1361,9.0975,9.1878,9.0911,,0.45%
1050,1050.0,2024-01-10,9.048,9.1403,9.1502,9.0438,,-0.96%
1051,1051.0,2024-01-11,9.043,9.0526,9.0694,8.9971,,-0.06%
1052,1052.0,2024-01-12,9.0611,9.0485,9.08,9.0306,,0.20%
1053,1053.0,2024-01-15,9.0535,9.0657,9.1055,9.0438,,-0.08%
1054,1054.0,2024-01-16,9.0887,9.0624,9.1383,9.0537,,0.39%
1055,1055.0,2024-01-17,9.0703,9.0962,9.148,9.068,,-0.20%
1056,1056.0,2024-01-18,9.0325,9.0783,9.0968,9.0261,,-0.42%
1057,1057.0,2024-01-19,9.0009,9.0446,9.0509,8.9914,,-0.35%
1058,1058.0,2024-01-22,9.0403,8.9994,9.0746,8.9927,,0.44%
1059,1059.0,2024-01-23,9.015,9.0446,9.0727,8.998,,-0.28%
1060,1060.0,2024-01-24,9.0291,9.026,9.075,9.0176,,0.16%
1061,1061.0,2024-01-25,9.0496,9.0372,9.0751,9.0223,,0.23%
1062,1062.0,2024-01-26,9.0205,9.057,9.0739,9.0058,,-0.32%
1063,1063.0,2024-01-29,9.0346,9.029,9.0541,9.0085,,0.16%
1064,1064.0,2024-01-30,9.0003,9.0406,9.0532,8.9965,,-0.38%
1065,1065.0,2024-01-31,9.0776,9.0063,9.1161,9.0044,,0.86%
