,date,mu,open,high,low,volume,mu_cr
276,2023-02-01,61.7026481628418,59.75103126036373,62.323618373635,59.524328685633,20902200,3.81%
277,2023-02-02,62.264469146728516,62.64888173479229,63.00371804990489,60.97325013558964,15877600,0.91%
278,2023-02-03,61.515377044677734,61.11125438383043,62.87559634021883,61.0126893485077,12187100,-1.20%
279,2023-02-06,59.12020492553711,60.066442722061026,60.303004051199395,58.88364735641351,11484300,-3.89%
280,2023-02-07,61.239383697509766,59.22862566336316,61.495655010874536,58.84421681330872,12713100,3.58%
281,2023-02-08,59.386329650878906,60.56912866978726,61.436515118321985,59.36661589522875,9510500,-3.03%
282,2023-02-09,59.31733703613281,60.32271607606901,60.93382749877015,58.834359393020605,10094700,-0.12%
283,2023-02-10,58.962493896484375,59.63274655526203,59.889017861258445,58.40066501486405,11429700,-0.60%
284,2023-02-13,59.25819778442383,58.96249894143064,59.41590408468785,57.99654738231167,11466200,0.50%
285,2023-02-14,61.18024444580078,58.66679870023911,61.41680577056627,58.18382105218298,12496200,3.24%
286,2023-02-15,60.95354461669922,60.45085694901953,61.05210964643567,59.593325398249966,10457400,-0.37%
287,2023-02-16,59.1891975402832,59.90873272194356,60.47056161392513,58.992063738181095,12683400,-2.89%
288,2023-02-17,58.16410446166992,58.98220841994822,59.3173347536985,57.671271839096825,10874900,-1.73%
289,2023-02-21,56.774314880371094,57.50370879388227,58.8540690856372,56.66589486513247,12667500,-2.39%
290,2023-02-22,56.1632080078125,56.902456978403244,57.73041597586547,56.015360469703175,12260300,-1.08%
291,2023-02-23,57.9078369140625,58.2922457830386,58.89350222323804,56.61661400543724,16094600,3.11%
292,2023-02-24,57.346004486083984,56.87288561777841,57.533279529783734,56.52790052462894,9867400,-0.97%
293,2023-02-27,57.07001495361328,58.32180641303912,58.70621898846916,57.00101869238553,8514000,-0.48%
294,2023-02-28,56.99116134643555,56.813741310309204,57.897975282193975,56.57718376881697,10493300,-0.14%
295,2023-03-01,56.51804733276367,57.03059372981177,57.71070141973336,56.39976855191093,9141400,-0.83%
296,2023-03-02,55.621089935302734,54.70442095897284,55.88722000198056,53.93560327302435,16625500,-1.59%
297,2023-03-03,55.966068267822266,55.650655707920194,56.05477828529562,54.64527676322698,13769200,0.62%
298,2023-03-06,56.01536178588867,56.45890817065331,57.809272362538984,55.729517941473624,14472200,0.09%
299,2023-03-07,54.76356506347656,55.69008908581222,55.91679165212792,54.51714874008801,13278300,-2.23%
300,2023-03-08,56.074493408203125,55.03954568577648,56.10406216141079,54.55656807663637,11515700,2.39%
301,2023-03-09,54.80298614501953,55.82807890272853,56.73489288378326,54.74384863669966,10200000,-2.27%
302,2023-03-10,54.14259338378906,54.86212857705447,55.699942549483,53.74832577322588,14180700,-1.21%
303,2023-03-13,53.12735366821289,53.19634992866397,53.76803376668925,52.00369222655058,17365200,-1.88%
304,2023-03-14,53.49205780029297,54.18202428187699,54.62557067145295,52.93022886414958,14657000,0.69%
305,2023-03-15,53.35405349731445,52.56552216072297,53.49204601121621,52.121972108885885,14643600,-0.26%
306,2023-03-16,55.75907897949219,52.92036220586011,55.89707150320793,52.84151094660008,14791800,4.51%
307,2023-03-17,55.84779357910156,55.985786114141135,56.89260011013837,55.414102217546535,26655200,0.16%
308,2023-03-20,56.813743591308594,55.88721962323899,57.04044614434644,55.276108229832,10610200,1.73%
309,2023-03-21,57.78955841064453,57.54314208215297,58.66679993847212,56.774320580449256,14613700,1.72%
310,2023-03-22,57.33614730834961,57.56285363067506,59.544039181313224,57.25729604146589,16949300,-0.78%
311,2023-03-23,60.4607048034668,58.331668076615614,60.89439614707956,58.282385567571005,23903100,5.45%
312,2023-03-24,60.283287048339844,59.64260312642719,60.519848364742614,59.63274812825042,18735600,-0.29%
313,2023-03-27,58.93292236328125,60.31285136743707,60.53955390897665,58.32180724085531,15901000,-2.24%
314,2023-03-28,58.430240631103516,58.94278706330801,59.01178333687256,56.99117012530719,20496300,-0.85%
315,2023-03-29,62.62916564941406,60.036865205917,63.49654828966006,59.99743769681103,51939800,7.19%
316,2023-03-30,62.18562698364258,63.11215105757323,63.18114733116302,61.58437051949022,23038300,-0.71%
317,2023-03-31,59.47504425048828,59.48489924906492,60.77612214345766,59.041352872836725,35416500,-4.36%
318,2023-04-03,58.75551223754883,58.95264605996264,58.95264605996264,57.04045287056808,23610800,-1.21%
319,2023-04-04,56.44905090332031,58.82450407210264,59.2384816839167,56.13363831526732,21303200,-3.93%
320,2023-04-05,56.20263671875,56.00550290372513,56.29134674751045,55.20711264488104,19456200,-0.44%
321,2023-04-06,57.83721160888672,56.247082787035104,58.41992955414389,56.098932688154285,21496500,2.91%
322,2023-04-10,62.48907470703125,60.42487090226036,62.982903332405975,60.247092295716385,43280100,8.04%
323,2023-04-11,62.78536605834961,62.85450175890978,63.49648042709775,62.26190896336173,23090200,0.47%
324,2023-04-12,61.19524383544922,63.56562280174613,63.56562280174613,61.07672601741842,16694100,-2.53%
325,2023-04-13,62.22240447998047,60.75079357341839,62.58783659421689,60.0396829413385,23286500,1.68%
326,2023-04-14,61.85697555541992,62.40018629759048,62.43969349241359,61.0075897047905,14953000,-0.59%
327,2023-04-17,61.7680778503418,61.45202786996707,61.995238538260324,61.21498850087955,11546800,-0.14%
328,2023-04-18,61.16560745239258,62.5483289660804,62.66684676886098,60.721160982449135,12175200,-0.98%
329,2023-04-19,59.90141296386719,60.22733789309655,60.454498605617225,59.63474505761769,11652600,-2.07%
330,2023-04-20,60.70140838623047,59.14091202650019,61.185362054268616,59.13103334499833,14382200,1.34%
331,2023-04-21,60.375484466552734,60.39523806226573,60.69153446273437,59.980420087519114,9606200,-0.54%
332,2023-04-24,58.77547836303711,59.35819626222533,60.12857144084177,58.617453361610465,13402600,-2.65%
333,2023-04-25,57.422386169433594,58.4001684068966,58.607575504426826,57.313743279980706,15987300,-2.30%
334,2023-04-26,60.266841888427734,58.84461689818879,60.42486688734317,58.60757751600905,25385000,4.95%
335,2023-04-27,61.135986328125,60.00017896414518,61.19524335286635,59.38783251359925,13524600,1.44%
336,2023-04-28,63.56562042236328,61.65944165215803,63.64463480983515,61.53104515632292,18094700,3.97%
337,2023-05-01,61.58042526245117,63.10141826331066,63.30882537226062,61.54092183761302,12823400,-3.12%
338,2023-05-02,61.135986328125,61.46191126704283,61.80759357102575,60.49400759759493,12237600,-0.72%
339,2023-05-03,60.1581916809082,60.73103458708575,61.412516605623075,60.06930239435005,10818100,-1.60%
340,2023-05-04,59.76313781738281,59.802645011132505,60.2075843280334,59.16067006696021,13357900,-0.66%
341,2023-05-05,60.474246978759766,59.86190059931053,60.97795423625895,59.368072023196916,12312700,1.19%
342,2023-05-08,60.11869812011719,60.49400894482915,60.59277316667324,59.56561244960857,11510400,-0.59%
343,2023-05-09,60.177955627441406,59.140916284257464,60.63227705129519,58.81498758826669,11895200,0.10%
344,2023-05-10,59.24956130981445,61.15573637550677,61.5409258757631,59.0520291022092,14548700,-1.54%
345,2023-05-11,60.84955978393555,59.84214900290232,61.04709197450125,59.32856681447676,15536600,2.70%
346,2023-05-12,60.16807174682617,61.22486836313111,61.4223967789661,59.4075790571128,12131400,-1.12%
347,2023-05-15,63.8421745300293,61.46192031702466,64.06933905036496,61.03722732831473,22227200,6.11%
348,2023-05-16,62.943389892578125,63.75327222403627,64.41500070792382,62.51869701548703,15259000,-1.41%
349,2023-05-17,64.11870574951172,63.78290590724449,64.51377014970534,62.656973496976676,15947700,1.87%
350,2023-05-18,66.73599243164062,65.16562120104946,67.74339939566926,64.27672827089128,30688000,4.08%
351,2023-05-19,67.3285903930664,66.73599757238819,67.54587618553461,65.61006895253162,16812100,0.89%
352,2023-05-22,65.41254425048828,64.93846544580234,65.92612271494,63.96068685921958,37491000,-2.85%
353,2023-05-23,65.19523620605469,65.03720747999093,66.72609992986926,64.89893611229733,15896200,-0.33%
354,2023-05-24,65.70884704589844,64.14834651149411,65.90638305133272,64.07921079339914,15806600,0.79%
355,2023-05-25,68.75082397460938,68.88909539121444,69.01748812513998,66.67674519030639,29021500,4.63%
356,2023-05-26,73.01750183105469,69.01748689764747,73.66935170699566,68.93848004329763,33410000,6.21%
357,2023-05-30,70.80513763427734,73.47180870446829,73.847115677723,70.69649475395155,24454700,-3.03%
358,2023-05-31,67.35823059082031,68.04959528092239,68.98786678185567,67.08168772887062,30403600,-4.87%
359,2023-06-01,68.23722839355469,68.0890858502842,68.9285929147963,67.25944993183947,18153000,1.30%
360,2023-06-02,68.31623077392578,69.12610918753127,69.67920221442077,67.4470953534204,13468200,0.12%
361,2023-06-05,66.93351745605469,68.64216753169542,68.64216753169542,66.67673203885248,12441100,-2.02%
362,2023-06-06,66.70636749267578,66.20266021609477,67.9903173180751,65.99525311049703,12476600,-0.34%
363,2023-06-07,66.23229217529297,67.56563547892715,67.82242093624369,66.11377812890895,14610800,-0.71%
364,2023-06-08,64.5137710571289,65.67920690971793,65.6989567391534,63.219942475142375,25856800,-2.59%
365,2023-06-09,64.62242126464844,65.11624994387233,65.58045010797922,63.67427110476587,14649300,0.17%
366,2023-06-12,66.61746215820312,65.02733377291823,66.70635520721702,64.97795544366605,14731100,3.09%
367,2023-06-13,67.03229522705078,67.71377355432597,68.02982354913908,66.76562356988663,11911900,0.62%
368,2023-06-14,68.2668685913086,66.70636840194813,68.35575412267936,66.6866110381592,11085800,1.84%
369,2023-06-15,67.97056579589844,67.74340133244222,68.66192279732839,67.51624440421216,11842600,-0.43%
370,2023-06-16,66.82489776611328,69.28416237855998,69.62984093288344,65.24464002881632,32259700,-1.69%
371,2023-06-20,66.07424926757812,66.48906336434737,66.78536345359643,64.95819212860106,13261600,-1.12%
372,2023-06-21,64.98784637451172,65.92611769465216,66.37056041782893,64.5335174343059,10427200,-1.64%
373,2023-06-22,65.43228912353516,64.72117473799032,65.83723219011401,64.70142490960359,8639500,0.68%
374,2023-06-23,64.47425842285156,64.6421583321798,65.14586559539069,64.03968685967149,12663600,-1.46%
375,2023-06-26,64.64215850830078,64.81993709961098,65.87672996594767,64.60265885265513,13815900,0.26%
376,2023-06-27,65.96563720703125,64.46439377214779,66.01501555481417,63.002665071855155,18305200,2.05%
377,2023-06-28,66.24217224121094,64.83970073804291,66.8940296508458,64.58290774013581,27100100,0.42%
378,2023-06-29,63.535987854003906,67.0026591116797,67.11130200370984,62.765612695796165,51141900,-4.09%
379,2023-06-30,62.33104705810547,63.70388997569377,64.29648279400377,62.1236399484583,31549600,-1.90%
380,2023-07-03,63.111297607421875,62.65697242469035,63.5261118296742,62.479193824406984,12921300,1.25%
381,2023-07-05,61.294010162353516,62.71623524301975,62.96314955500015,61.25450296820944,16553000,-2.88%
382,2023-07-06,60.474246978759766,60.23721137208853,61.02733634034771,59.75325770974745,15607300,-1.34%
383,2023-07-07,60.01413345336914,60.7859545524043,60.84532685798513,59.994342684842195,15028100,-0.76%
384,2023-07-10,61.82493209838867,60.192233679635606,62.17126481124101,59.94485478818493,16953100,3.02%
385,2023-07-11,62.933197021484375,61.94368132130567,63.002462818520655,61.656724637028,13454500,1.79%
386,2023-07-12,63.1212043762207,63.79407532186831,64.02165969426667,62.468124196586565,13953600,0.30%
387,2023-07-13,63.853450775146484,63.507121769080584,63.972195384114556,62.8837257834589,11384700,1.16%
388,2023-07-14,63.40816116333008,63.62585580221682,64.85285302664542,63.01235341530008,13860200,-0.70%
389,2023-07-17,64.47684478759766,63.131099095515836,64.98149234456073,62.67592279249136,11333600,1.69%
390,2023-07-18,64.2591552734375,63.69513159745181,64.43726841055961,63.081629114163185,10393100,-0.34%
391,2023-07-19,64.27894592285156,64.94191970174651,65.0705615882888,64.12062731940802,9463900,0.03%
392,2023-07-20,64.01176452636719,63.72480410564404,64.86274851902074,63.57637526052453,12745100,-0.42%
393,2023-07-21,64.96170043945312,64.60547422065464,65.4663555076518,63.66542987405675,24540200,1.48%
394,2023-07-24,64.79348754882812,64.67474295402253,65.9413217676613,64.53621136811861,10272700,-0.26%
395,2023-07-25,64.99140167236328,64.71433844080875,65.30804644405515,64.39769366911688,8610900,0.31%
396,2023-07-26,66.6735610961914,64.31851659110305,67.16831891612297,64.31851659110305,14920600,2.59%
397,2023-07-27,70.32487487792969,69.74106428529201,71.5815563947799,69.22651193473857,25068300,5.48%
398,2023-07-28,70.4535140991211,70.82953489289201,71.37376399267824,69.91918227006717,11932900,0.18%
399,2023-07-31,70.64151763916016,70.37435175056575,71.01753084702761,70.12697285210969,11193800,0.27%
400,2023-08-01,70.01812744140625,70.25560907656403,70.33477213808499,69.15724613352732,13141100,-0.88%
401,2023-08-02,67.45526885986328,69.01870513939397,69.11765517810011,66.63396919473468,14004400,-3.66%
402,2023-08-03,68.45470428466797,66.86158322086963,68.66250169958863,66.4558856629978,11075200,1.48%
403,2023-08-04,69.17703247070312,68.77132749056993,70.18633496249596,68.4052040365037,11255500,1.06%
404,2023-08-07,68.65259552001953,69.11766909995913,69.49368989194718,68.10836642281373,10537500,-0.76%
405,2023-08-08,66.94073486328125,67.97972176040928,68.03909783267748,66.25796665273623,14767800,-2.49%
406,2023-08-09,66.00069427490234,67.06937304445442,67.25738344356239,65.92153875632513,10043200,-1.40%
407,2023-08-10,64.75391387939453,66.35692458217262,66.7527323968435,64.24925872695403,12775300,-1.89%
408,2023-08-11,63.69513702392578,64.21957920862991,64.62527677533421,63.398279253629596,11823100,-1.64%
409,2023-08-14,67.56412506103516,63.69512292768132,67.76203271390295,63.52689953539244,21954000,6.07%
410,2023-08-15,64.64505767822266,66.88135755809543,66.92093908907616,64.6351604081262,13808500,-4.32%
411,2023-08-16,63.54669952392578,64.31852056277417,64.54611249573479,63.4180576511806,9895400,-1.70%
412,2023-08-17,62.89361572265625,63.81386179930523,64.03155644899779,62.73529337052601,9933300,-1.03%
413,2023-08-18,62.92330551147461,61.656726583172244,63.19047521192019,61.102596414688485,9576500,0.05%
414,2023-08-21,63.28942108154297,63.01235790301112,63.51701300642579,62.200955358994115,11311900,0.58%
415,2023-08-22,62.74518585205078,63.62585793216388,64.39767891448727,62.626445033547775,8876000,-0.86%
416,2023-08-23,64.50652313232422,62.90350517353906,64.93201513407186,62.507697431312565,10747400,2.81%
417,2023-08-24,63.02224349975586,65.44655733216042,65.54550737646173,62.705598828348975,12661600,-2.30%
418,2023-08-25,63.051944732666016,62.794668524098526,63.71491847262259,61.97337241529388,9409000,0.05%
419,2023-08-28,64.6252670288086,65.03097208373278,65.41688259727232,63.98208787251308,9904900,2.50%
420,2023-08-29,65.98090362548828,64.21956698222559,66.3272325919604,64.18988272072872,9955000,2.10%
421,2023-08-30,67.37610626220703,66.48554835845921,67.97971131659865,65.8225672409214,16892200,2.11%
422,2023-08-31,69.20673370361328,67.25738647573445,69.80044164143986,67.25738647573445,18420900,2.72%
423,2023-09-01,69.65201568603516,69.4739025422888,69.87960763892464,68.82082604815638,10772000,0.64%
424,2023-09-05,69.55304718017578,69.17703399834242,70.41392840498361,68.80101326710472,11144300,-0.14%
425,2023-09-06,69.67180633544922,69.3947355889023,69.91918526852596,68.90987499390553,9192800,0.17%
426,2023-09-07,69.13745880126953,68.72185650504039,69.55305354809363,68.37552754935365,12043200,-0.77%
427,2023-09-08,69.44419860839844,69.03849362666742,69.86969057853878,68.88017507118023,9805000,0.44%
428,2023-09-11,69.29578399658203,70.08739958472344,70.11708384813275,68.5833314771359,9310400,-0.21%
429,2023-09-12,69.57283782958984,69.22650888738873,70.93837415798957,69.05829305109172,11062100,0.40%
430,2023-09-13,70.10718536376953,70.30509303208235,71.1065983278838,69.62232478786296,14525500,0.77%
431,2023-09-14,71.03733825683594,70.9185936462776,71.47272761281029,70.53268309872078,11170300,1.33%
432,2023-09-15,69.14735412597656,70.54257488119822,70.87900659415894,68.90987247274514,16416100,-2.66%
433,2023-09-18,69.76084899902344,69.9092778472002,70.30508559253661,69.17703842544095,12735700,0.89%
434,2023-09-19,69.96864318847656,69.8795904132585,70.31497211888758,69.23640379997832,10399000,0.30%
435,2023-09-20,68.94944763183594,70.20612912796403,71.55187095419842,68.91976337160216,15522100,-1.46%
436,2023-09-21,67.1881332397461,68.27659925420704,68.56355978018985,67.11886742653697,14978600,-2.55%
437,2023-09-22,68.15784454345703,67.87088405991851,69.0187259940726,67.07927596167329,15487200,1.44%
438,2023-09-25,67.86099243164062,67.57403195616192,68.46459764740513,66.90116093937884,14900000,-0.44%
439,2023-09-26,67.22769165039062,67.25737591020793,68.3260545600596,66.88135515410927,12752500,-0.93%
440,2023-09-27,67.4948501586914,67.40579738897598,68.12813946357,66.05015846009935,20852300,0.40%
441,2023-09-28,64.51642608642578,65.278357467648,66.38661031392567,63.1607942941888,46749800,-4.41%
442,2023-09-29,67.3167495727539,65.66426022183448,68.0094150688305,65.66426022183448,24315500,4.34%
443,2023-10-02,67.24748229980469,67.52454547238257,68.55364264867556,66.35691670980063,14880500,-0.10%
444,2023-10-03,67.11884307861328,66.46575917720392,68.91976111815997,66.40639065867751,12481500,-0.19%
445,2023-10-04,67.3958969116211,67.5937969789472,67.78180732748955,66.4162787443707,12912800,0.41%
446,2023-10-05,68.3260726928711,67.89068330159142,68.81093334717364,67.62350979352186,14045000,1.38%
447,2023-10-06,69.34200286865234,68.10304482519729,69.70873717183495,67.3993175639548,15113400,1.49%
448,2023-10-09,68.86624908447266,68.99509800217044,69.33209096938,67.97419775656498,8588700,-0.69%
449,2023-10-10,68.45986938476562,68.87615749704126,69.49068344516259,68.28145911350461,9007600,-0.59%
450,2023-10-11,69.58979797363281,69.10412851355765,69.64926554286646,68.32110608331394,11165300,1.65%
451,2023-10-12,69.13386535644531,69.76821132966627,70.09529809892098,68.68784344346199,11408700,-0.66%
452,2023-10-13,68.5986328125,69.2528063346913,69.44112282823097,68.47969010973786,10287900,-0.77%
453,2023-10-16,68.46977233886719,68.4003909977936,69.41137733372287,67.538073562737,11294100,-0.19%
454,2023-10-17,68.3904800415039,67.46869500802975,69.0149121369544,67.02267316299358,11843000,-0.12%
455,2023-10-18,68.52923583984375,67.40922066828664,68.9356176434875,67.3794868898734,11201000,0.20%
456,2023-10-19,66.93346405029297,69.0644732675567,69.16358839259237,66.58655733166849,18111000,-2.33%
457,2023-10-20,66.62620544433594,66.96319838464022,67.9147172044398,66.5469103188528,11506100,-0.46%
458,2023-10-23,66.28919219970703,66.22972464802541,67.5578912775657,65.644940224495,9762000,-0.51%
459,2023-10-24,67.46870422363281,66.69559555357097,67.746229637296,66.53700528176323,8450700,1.78%
460,2023-10-25,65.9125747680664,67.8849940610589,68.58872139550346,65.31787635774712,11924300,-2.31%
461,2023-10-26,63.95997619628906,65.86301415546627,66.84427448360506,63.315720208046926,16697900,-2.96%
462,2023-10-27,65.07007598876953,64.34652118597184,65.68459432007762,64.30687362233913,9980300,1.74%
463,2023-10-30,65.48637390136719,65.77381310938416,66.95330372814338,64.59432249062495,10667700,0.64%
464,2023-10-31,66.27930450439453,65.496282086444,66.47753477339465,64.68352588434345,8268400,1.21%
465,2023-11-01,68.78693389892578,66.40813357200659,69.04463922119145,66.40813357200659,16777500,3.78%
466,2023-11-02,69.81775665283203,69.69881397440858,70.4025411405835,69.13384948539498,11926000,1.50%
467,2023-11-03,71.9388656616211,70.67017376429631,72.54347782550246,70.52149727839102,14457900,3.04%
468,2023-11-06,72.2758560180664,71.93886305343248,72.34523736737339,71.38380469697674,10073900,0.47%
469,2023-11-07,72.15692138671875,71.83974842167383,72.48400057173383,71.07654601197201,8248400,-0.16%
470,2023-11-08,71.64151000976562,71.97851053601075,72.1370932362438,71.08645921595003,9917600,-0.71%
471,2023-11-09,72.92011260986328,72.90029260890813,75.42776242166727,72.85073126352087,22435900,1.78%
472,2023-11-10,74.69430541992188,73.78243408684851,75.14032730444688,72.92011653983349,12306000,2.43%
473,2023-11-13,74.11943054199219,73.49499836188247,74.53571866206534,72.74170969555935,9116000,-0.77%
474,2023-11-14,76.48831176757812,75.32864885663876,76.76583715870893,75.23944750748947,12972700,3.20%
475,2023-11-15,76.45858001708984,76.81540054717219,76.81540054717219,75.63591004151111,9954000,-0.04%
476,2023-11-16,75.99273681640625,76.21079466515357,76.79558685606688,75.80442031594313,12989000,-0.61%
477,2023-11-17,76.87486267089844,75.92334384539473,77.25151073820159,75.79449493721174,9376900,1.16%
478,2023-11-20,77.92552185058594,76.6568222336337,78.21296107584847,76.44867815230589,11424100,1.37%
479,2023-11-21,76.03237915039062,77.16230832337257,77.2416034560029,75.63591104923906,12016700,-2.43%
480,2023-11-22,76.41893768310547,76.51805282335843,77.75701098152162,76.17114605147283,8579500,0.51%
481,2023-11-24,76.19097137451172,76.00264732017293,76.32973407918233,75.69538812583089,4349600,-0.30%
482,2023-11-27,76.82530975341797,76.19096386260864,77.59841833521686,75.98281982612428,11005600,0.83%
483,2023-11-28,75.44759368896484,74.41677966269523,75.56652882453443,73.33640428860497,19225700,-1.79%
484,2023-11-29,76.01255798339844,76.7658390458429,78.32197008036624,75.70529123966456,14062900,0.75%
485,2023-11-30,75.44759368896484,76.14140718645403,76.31981745180838,74.3077507470898,21701600,-0.74%
486,2023-12-01,75.25926971435547,75.33856484614512,75.86388186075158,74.4266859545641,14354700,-0.25%
487,2023-12-04,73.6337661743164,74.75378168798437,74.93219197495813,72.68224716445673,11659300,-2.16%
488,2023-12-05,73.03905487060547,72.82099705138755,73.31658025433752,72.3947951943706,8800500,-0.81%
489,2023-12-06,72.48399353027344,74.63483028885365,74.73394541292664,72.28576328212743,8883900,-0.76%
490,2023-12-07,72.99939727783203,73.36612395795217,73.55444796903993,72.34522391005258,10641300,0.71%
491,2023-12-08,74.2978286743164,72.83090671131714,74.68438294578236,72.781345369027,12007100,1.78%
492,2023-12-11,77.10282897949219,76.50813069958922,77.81646994017532,76.29007289915837,18547600,3.78%
493,2023-12-12,77.46957397460938,76.7361053511671,77.56868910799348,76.418932387138,10262100,0.48%
494,2023-12-13,79.0851821899414,77.60834610563569,79.56093791280459,77.34072689477439,11629900,2.09%
495,2023-12-14,81.46398162841797,80.09616694194548,81.67212569766363,80.07634693811286,17342800,3.01%
496,2023-12-15,80.69087219238281,82.15779444670166,82.25690958896634,80.39351920358813,19547800,-0.95%
497,2023-12-18,80.83953094482422,80.86926472755925,81.13688389617386,80.09615612844979,12416600,0.18%
498,2023-12-19,81.44413757324219,80.94855439575574,81.54325269633964,80.4529712182693,14316400,0.75%
499,2023-12-20,77.9948959350586,80.7404238701644,80.89901414323934,77.93542080165528,29085000,-4.24%
500,2023-12-21,84.72490692138672,84.24914372366742,85.26013012107165,82.37583983877171,53969700,8.63%
501,2023-12-22,85.72599029541016,85.38899730798524,86.71715681654288,84.86368026170496,22531800,1.18%
502,2023-12-26,86.29094696044922,85.93412644075339,87.09379691076474,85.66651483198137,11203900,0.66%
503,2023-12-27,85.89448547363281,86.7072416344805,86.71714785402767,85.45836982956833,9186300,-0.46%
504,2023-12-28,85.24031066894531,85.98368547129077,85.98368547129077,85.08172041468518,9606200,-0.76%
505,2023-12-29,84.69939422607422,85.1956409911357,85.49339207902248,84.391723654816,8549200,-0.63%
506,2024-01-02,81.72191619873047,83.36945914502596,83.44886044723596,81.13634863221276,13597100,-3.52%
507,2024-01-03,81.64251708984375,80.59046883518488,81.97003418866379,79.97512771390979,12915600,-0.10%
508,2024-01-04,82.08914947509766,82.8434467747349,83.62751767254686,81.98990162380673,19134200,0.55%
509,2024-01-05,82.8235855102539,80.86837953504462,82.90298681328144,80.4019063449141,15483700,0.89%
510,2024-01-08,84.31233215332031,83.26029131220862,84.86813374382558,83.20074411656097,16219800,1.80%
511,2024-01-09,82.70448303222656,82.50597979408839,83.55802802590996,82.27771053538486,12138700,-1.91%
512,2024-01-10,81.76162719726562,82.33727535295256,82.39682255108366,81.04703810331478,10748600,-1.14%
513,2024-01-11,82.7640380859375,82.17847051503996,82.82358527697792,81.20582348600465,10579300,1.23%
514,2024-01-12,81.77154541015625,82.12884370455028,82.42659480725368,81.09664947320364,10187500,-1.20%
515,2024-01-16,83.9748764038086,81.92041514302569,84.58029805007972,81.71199241478679,13713500,2.69%
516,2024-01-17,82.65486907958984,83.06179510637345,83.33969211387175,82.00974669953992,10245400,-1.57%
517,2024-01-18,84.18330383300781,84.58030277320924,85.1757973974489,83.40916006428377,15077700,1.85%
518,2024-01-19,86.85311889648438,85.41399860271639,87.13101589883256,84.9773065585087,18156800,3.17%
519,2024-01-22,88.57012939453125,87.60740936217893,89.27479896296556,87.3493664703864,14371200,1.98%
520,2024-01-23,86.87297058105469,88.3319375018958,88.51058666714421,86.22784817476173,16850900,-1.92%
521,2024-01-24,87.41883850097656,87.74636320776904,87.90515824698262,85.9598716908331,19752800,0.63%
522,2024-01-25,88.53042602539062,88.48080588870263,89.36412458627649,87.83568353475677,15892400,1.27%
523,2024-01-26,87.38906860351562,86.58514360080208,87.83568771559213,85.64227766547366,14934500,-1.29%
524,2024-01-29,88.40141296386719,87.83569186154229,88.89765981054256,87.3592915569985,12108100,1.16%
525,2024-01-30,85.51325988769531,87.41884595346197,88.12351556406966,85.1162608976291,12980400,-3.27%
526,2024-01-31,85.1063232421875,84.32225241678232,86.26753889652018,84.1535303279562,11396700,-0.48%
527,2024-02-01,84.96737670898438,85.42392285099491,85.54302480756837,83.98481017666006,10459000,-0.16%
528,2024-02-02,85.83084106445312,84.43142159723472,85.95986249326693,84.30240016842092,10450000,1.02%
529,2024-02-05,86.32711029052734,86.08890633698547,86.56530667194278,84.96739111786667,8409300,0.58%
530,2024-02-06,83.96495056152344,86.17821445034298,86.53551272452124,83.09155898693471,12990300,-2.74%
531,2024-02-07,84.53068542480469,83.50841813969838,84.63986033604186,81.85095550128085,16374800,0.67%
532,2024-02-08,84.24285125732422,84.86812705081542,85.38422037402046,83.89548002323188,12524500,-0.34%
533,2024-02-09,84.91775512695312,84.42150829695059,84.9773098955989,83.32976678537017,12161500,0.80%
534,2024-02-12,85.05669403076172,84.8879719449196,86.25761788725526,84.7490234539761,10366000,0.16%
535,2024-02-13,80.91800689697266,81.85095336055333,82.92284833077892,80.16370959509624,21207900,-4.87%
536,2024-02-14,81.21575927734375,81.56313054931736,82.55562422474243,80.8783074901938,12870900,0.37%
537,2024-02-15,81.01725006103516,81.6226717644417,82.08914496924268,80.89815567487338,11527600,-0.24%
538,2024-02-16,78.90322875976562,80.35226827864857,80.72941306122115,78.65510539888585,15553100,-2.61%
539,2024-02-20,80.1041488647461,78.73451057116816,80.16369605121162,78.55586143964717,12627200,1.52%
540,2024-02-21,80.87830352783203,80.18356101792139,80.88823058429517,79.33994294956548,9913300,0.97%
541,2024-02-22,85.26512908935547,84.36195627578284,85.66212047295305,83.2503607141839,17510900,5.42%
542,2024-02-23,85.35444641113281,85.90032089958888,86.16829082984233,84.41158055520866,10232800,0.10%
543,2024-02-26,88.7884750366211,89.00682483644594,91.65678088604723,88.23268105315793,28920100,4.02%
544,2024-02-27,91.16053771972656,91.20023837328489,92.0537834944754,89.81074578724508,21422700,2.67%
545,2024-02-28,89.0365982055664,89.78096839100466,90.10849308990753,88.62967977503187,14190700,-2.33%
546,2024-02-29,89.92984771728516,89.96954837082995,90.14819752571887,88.15328322481362,17027000,1.00%
547,2024-03-01,94.4357681274414,91.23001044825443,95.3389333714165,91.23001044825443,23446200,5.01%
548,2024-03-04,95.05110931396484,96.20240553153384,96.6490246253794,93.90974772477612,20913200,0.65%
549,2024-03-05,93.76087188720703,93.54252208300639,94.65411764433453,92.5798020765537,12887500,-1.36%
550,2024-03-06,94.84268188476562,94.33651562262062,95.70615400532901,93.85018832775593,14232400,1.15%
551,2024-03-07,98.23701477050781,98.1873870642287,98.94168428134695,96.7383473919521,24843300,3.58%
552,2024-03-08,96.88722229003906,99.13025224289109,101.08546573205066,96.58947119860747,22379000,-1.37%
