,date,xbi,open,high,low,volume,xbi_cr
276,2023-02-01,89.26105499267578,88.44543164081439,90.18609188101534,87.15237430129952,10961500,0.94%
277,2023-02-02,91.4791488647461,90.04683184882171,92.10578376487514,89.4798742947976,13400100,2.48%
278,2023-02-03,89.90757751464844,90.19603066176816,91.48909544697027,89.45998225213455,7437100,-1.72%
279,2023-02-06,89.22126007080078,89.31078367889172,90.29549783583741,88.55483774179086,6568400,-0.76%
280,2023-02-07,89.83795928955078,89.20137559483373,90.00705017343708,87.6894912170498,7517500,0.69%
281,2023-02-08,86.72467041015625,89.63903333770394,89.68876193507822,86.63514679300006,9722300,-3.47%
282,2023-02-09,85.63053894042969,87.39109680109932,87.93816451795755,85.31224706571496,8771200,-1.26%
283,2023-02-10,85.16304779052734,85.1729889565634,85.72005663560125,84.18827472297164,7801700,-0.55%
284,2023-02-13,85.10336303710938,84.92432339527589,85.87919895549571,83.78046702716476,6890900,-0.07%
285,2023-02-14,85.42163848876953,84.74526748156543,86.3267852788746,83.98932921779463,8631800,0.37%
286,2023-02-15,85.60070037841797,84.81491565163256,85.66038532222288,84.31758412242739,5765300,0.21%
287,2023-02-16,84.31757354736328,85.05362958211856,85.60068964242613,84.07885656811408,10302400,-1.50%
288,2023-02-17,86.33673095703125,84.3275079239454,86.55555039064066,83.77049920444026,8704300,2.39%
289,2023-02-21,82.32823944091797,85.37191287361773,85.63051974664225,82.30834952325269,9188000,-4.64%
290,2023-02-22,83.18365478515625,82.447606371152,83.52184411397482,82.27851550108053,6949700,1.04%
291,2023-02-23,83.0245132446289,83.71083307208268,83.87992394332687,81.84086196856819,8283100,-0.19%
292,2023-02-24,81.0351791381836,81.97016459403662,82.16909411760433,80.9456555405057,8666500,-2.40%
293,2023-02-27,81.691650390625,82.15914310569688,82.64652573710868,81.42309478232556,8233500,0.81%
294,2023-02-28,82.40782928466797,81.57231599453485,82.86537336098039,81.48279237706255,7071500,0.88%
295,2023-03-01,82.656494140625,82.37798971360577,83.30302661116336,82.02985917983173,7193700,0.30%
296,2023-03-02,81.9801254272461,81.8408732096036,82.38794091368251,81.3137030158603,6494500,-0.82%
297,2023-03-03,83.14387512207031,82.25862567412763,83.84014376350729,81.63199072664304,6070800,1.42%
298,2023-03-06,81.73146057128906,83.56164451986335,83.62132187417576,81.13466426213452,7358600,-1.70%
299,2023-03-07,81.63199615478516,81.66183483207669,82.74602150195595,81.273916849933,6256700,-0.12%
300,2023-03-08,80.79647064208984,81.50268038988999,81.63198383486444,80.17977691265453,7125500,-1.02%
301,2023-03-09,78.30982208251953,81.10482271103673,81.3534884634294,77.75280563685989,11851600,-3.08%
302,2023-03-10,75.2562026977539,78.01141573968904,78.16061670043612,73.47575510050441,24423500,-3.90%
303,2023-03-13,77.4444580078125,74.58977260519733,78.28991999881875,74.58977260519733,20813600,2.91%
304,2023-03-14,78.60821533203125,78.9364559418781,79.50341354585153,77.48424887887026,9655200,1.50%
305,2023-03-15,77.6334457397461,77.44445735219216,78.27997058178131,76.62883404244636,9601300,-1.24%
306,2023-03-16,77.8124771118164,77.19578342068158,78.55847423989513,75.61426556304355,9459100,0.23%
307,2023-03-17,76.09171295166016,76.74819411772906,77.12616329327807,75.33576701188633,11341500,-2.21%
308,2023-03-20,76.37022399902344,76.48958629106139,76.68851585578152,75.29598613671128,7987800,0.37%
309,2023-03-21,75.61426544189453,76.90733016396268,76.9769562589248,75.43522582789548,7662100,-0.99%
310,2023-03-22,72.73969268798828,75.62421651828652,75.71374012237384,72.67006659088722,10854300,-3.80%
311,2023-03-23,73.3265609741211,73.64485284533227,74.57983853706122,72.22248438583425,12002600,0.81%
312,2023-03-24,73.79405212402344,73.0381061015165,74.11234398791952,72.05339183331873,8176200,0.64%
313,2023-03-27,74.54998016357422,74.29137327743061,75.19651255628436,73.82388050749134,6279700,1.02%
314,2023-03-28,74.05266571044922,74.60968221390245,75.15674237272098,73.98303959610223,5125800,-0.67%
315,2023-03-29,75.91267395019531,74.81854625305736,75.96241013179625,74.13222640807885,6896900,2.51%
316,2023-03-30,74.27147674560547,76.23096386814724,76.31053872124072,73.70451919749686,8545600,-2.16%
317,2023-03-31,75.80326843261719,74.79865664978101,76.12156029794353,74.50026229466819,7645200,2.06%
318,2023-04-03,76.64871978759766,75.70379307864569,77.13611006698818,75.62421822625431,7563900,1.12%
319,2023-04-04,75.16667175292969,76.76807955879211,76.93717042309426,74.35104851424684,8889500,-1.93%
320,2023-04-05,74.97769165039062,74.74892341785332,75.83310240830444,74.49030892184594,8013100,-0.25%
321,2023-04-06,76.45974731445312,74.86828044824664,76.61888944786791,74.51020875089425,8640300,1.98%
322,2023-04-10,75.74359130859375,76.33043885416559,76.33043885416559,75.15673617434521,7567000,-0.94%
323,2023-04-11,76.46969604492188,75.86295094961392,76.93718891396347,75.84306102672322,7462700,0.96%
324,2023-04-12,75.64412689208984,77.31516109542811,77.47430323501061,75.50487467420139,7329200,-1.08%
325,2023-04-13,79.00607299804688,75.91267082882398,79.57303053707652,75.69384378065894,14018600,4.44%
326,2023-04-14,77.77269744873047,78.99612861120949,79.01602611960197,76.90733796188056,7304100,-1.56%
327,2023-04-17,81.39326477050781,79.02596227451369,81.69165907939183,78.72756796562969,12173000,4.66%
328,2023-04-18,80.89594268798828,81.9403342728624,82.0596965634236,80.1300479370709,11116300,-0.61%
329,2023-04-19,81.91049194335938,80.22951672783333,82.358094821489,80.13004436246494,6871700,1.25%
330,2023-04-20,80.18974304199219,81.12472120954405,81.19434732402853,79.96096718658474,7835400,-2.10%
331,2023-04-21,81.8309097290039,80.23945067898848,82.01989809980039,80.14993466461667,8059200,2.05%
332,2023-04-24,80.78651428222656,81.7513384178132,81.86075193351941,79.91120615657685,5920100,-1.28%
333,2023-04-25,79.58299255371094,80.83626252968854,81.56236989336679,79.0856610299709,5793900,-1.49%
334,2023-04-26,78.92649841308594,79.32436508485165,80.01068490393064,78.18050124927855,6016500,-0.82%
335,2023-04-27,78.37944030761719,78.95633902775973,79.0757013088284,77.78263649094957,6321900,-0.69%
336,2023-04-28,79.77198028564453,78.2998830974579,80.49808771224883,77.5538857471981,6369800,1.78%
337,2023-05-01,81.63199615478516,79.87144589649276,82.22879246664647,79.50341783631782,9141700,2.33%
338,2023-05-02,79.30448150634766,81.2241813315672,81.63198920094041,79.04586701072307,10490100,-2.85%
339,2023-05-03,82.76590728759766,80.6472778303342,83.99928728229494,80.46823818685584,14800700,4.36%
340,2023-05-04,83.53179931640625,82.68632972342694,83.9992845364571,81.6120994863486,8997200,0.93%
341,2023-05-05,84.92433166503906,84.4667875555046,85.61065162367932,84.10870823696855,8658100,1.67%
342,2023-05-08,84.54635620117188,85.14315249191543,85.14315249191543,83.68099664695397,6058400,-0.45%
343,2023-05-09,85.45149230957031,83.91971055214553,86.1477532953654,83.49200520696408,7112100,1.07%
344,2023-05-10,86.81417083740234,87.11257272272893,87.50049062044839,85.89908285245772,9594900,1.59%
345,2023-05-11,85.55096435546875,86.53567857302207,86.95343520002332,85.16304640344241,7088600,-1.46%
346,2023-05-12,84.97405242919922,85.91897915516365,86.04829018979667,84.2380040030161,5848900,-0.67%
347,2023-05-15,87.08275604248047,85.26252077741924,88.05752161517275,85.113319797079,8743200,2.48%
348,2023-05-16,84.57618713378906,85.30229440664183,85.44154660877646,83.91971355067948,13491000,-2.88%
349,2023-05-17,85.28240203857422,84.77512938108532,85.32218946853583,83.22344996728752,7569600,0.84%
350,2023-05-18,84.27780151367188,84.95417267475186,85.02379878300965,82.7559607097344,11373100,-1.18%
351,2023-05-19,84.91439056396484,84.92433173099842,85.71011648124741,84.50657505527428,7618300,0.76%
352,2023-05-22,87.00315856933594,85.43158948360742,87.43086388789052,85.39180205994245,6478600,2.46%
353,2023-05-23,87.02305603027344,87.09268213055378,89.35057119004287,86.90370133760759,9984100,0.02%
354,2023-05-24,85.33213806152344,86.28701361276417,86.43621457766848,84.59608958031886,7244700,-1.94%
355,2023-05-25,83.10408782958984,85.15309096286398,85.21276830812808,82.16910228084892,9143200,-2.61%
356,2023-05-26,83.86003112792969,83.2333961995462,84.0191808429531,82.6266511912026,4570000,0.91%
357,2023-05-30,82.69628143310547,84.15843726118706,85.1332027541238,82.2088986866371,6058600,-1.39%
358,2023-05-31,83.47210693359375,82.74600728202398,85.04367610273937,82.49734156242532,6271500,0.94%
359,2023-06-01,84.62593078613281,83.85009485184217,85.043687429416,82.6763921954681,7106300,1.38%
360,2023-06-02,85.9687271118164,85.41171823610145,85.9687271118164,84.27780297415212,5284200,1.59%
361,2023-06-05,86.24723052978516,85.5410206882328,86.81418815405544,85.47139457959179,5653700,0.32%
362,2023-06-06,87.64969635009766,86.51578126580814,87.80883846593491,85.8195126915778,5971200,1.63%
363,2023-06-07,87.73921203613281,87.67953469150359,88.41558310040772,86.54561961149501,6099700,0.10%
364,2023-06-08,87.64969635009766,87.6397475963967,88.19675638484051,86.82412433245732,4840700,-0.10%
365,2023-06-09,87.19215393066406,88.16691932830588,88.35590770870971,86.74455107002484,7334300,-0.52%
366,2023-06-12,88.1370849609375,87.96799408003994,89.69870549516874,87.27172545903505,7391100,1.08%
367,2023-06-13,89.74844360351562,88.49516612976387,90.42481473029063,88.44542994552661,8260600,1.83%
368,2023-06-14,88.41559600830078,90.02695284661363,90.36513463378483,87.36125562632387,7813000,-1.49%
369,2023-06-15,88.71398162841797,87.89835839856399,89.06211210664675,87.44081440022397,6896000,0.34%
370,2023-06-16,87.20210266113281,89.37046828658777,89.60918527976658,87.033011773826,7856700,-1.70%
371,2023-06-20,87.17523956298828,86.87682744422115,87.70242772906617,85.92191928867594,7364800,-0.03%
372,2023-06-21,86.69778442382812,86.78730350108313,87.33438982520265,85.42456603214409,6781700,-0.55%
373,2023-06-22,86.13080596923828,86.5585259648286,87.02603474941982,85.83240143513478,4725300,-0.65%
374,2023-06-23,84.66861724853516,85.5538970328641,85.61357642854675,84.50946207479961,7666600,-1.70%
375,2023-06-26,82.72894287109375,84.24088647321821,84.42987373178221,82.53995561252975,7183300,-2.29%
376,2023-06-27,82.48026275634766,82.77867485334596,82.92788090184511,81.59498314790352,7836500,-0.30%
377,2023-06-28,83.53465270996094,82.48026878867181,83.54459421536906,81.92324092839972,5504300,1.28%
378,2023-06-29,82.18186950683594,83.24619500149996,83.50481075946384,82.0426125328751,6458100,-1.62%
379,2023-06-30,82.7587890625,82.78863634781854,83.48492122653082,82.25149904612506,5054100,0.70%
380,2023-07-03,82.50017547607422,82.70906094519448,83.07709399552895,82.06250634709679,3696400,-0.31%
381,2023-07-05,82.5698013305664,82.44048586171225,83.04725164790742,81.9232467531035,4866300,0.08%
382,2023-07-06,81.28663635253906,81.82377361875082,81.99287027970576,80.40135666996845,6326400,-1.55%
383,2023-07-07,81.3463134765625,81.43584014623966,82.41063888490467,81.11753743315421,4560600,0.07%
384,2023-07-10,83.7833251953125,81.316473486202,83.96237094507806,81.09763894882907,7450600,3.00%
385,2023-07-11,83.38545227050781,83.46502985274869,83.6938059155213,82.7190070943463,6084700,-0.47%
386,2023-07-12,84.33040618896484,84.73823558106776,84.83770375825966,83.6739101483499,5869700,1.13%
387,2023-07-13,84.2309341430664,84.54923684882222,84.95706622219363,84.08172808966381,4414600,-0.12%
388,2023-07-14,83.97232055664062,84.61887513703965,84.61887513703965,82.88810444818084,5012000,-0.31%
389,2023-07-17,85.30522155761719,84.70840484243303,86.36954710285877,84.3403642000836,8746300,1.59%
390,2023-07-18,85.12616729736328,85.35494334738978,86.24022303092295,84.98691033066832,5447000,-0.21%
391,2023-07-19,85.30522155761719,85.55389582135528,86.31980921453665,85.18585517900586,5443900,0.21%
392,2023-07-20,83.88279724121094,84.98691148423296,85.25547632680843,83.67391178833321,6492500,-1.67%
393,2023-07-21,84.51940155029297,84.44977306694297,85.22563547825322,83.71369944453778,5811200,0.76%
394,2023-07-24,82.97763061523438,84.62883145097985,84.89739632999536,82.59964844763637,6626300,-1.82%
395,2023-07-25,82.71900177001953,82.93782872369293,83.49486417458877,82.57973721559398,4973500,-0.31%
396,2023-07-26,82.60957336425781,82.60957336425781,82.89802876179706,82.18185343106366,4680900,-0.13%
397,2023-07-27,81.33637237548828,83.1168809604809,83.1168809604809,80.97828842839587,7208500,-1.54%
398,2023-07-28,83.36554718017578,82.06249663181475,83.60427990713812,81.91329057469711,8988400,2.49%
399,2023-07-31,83.843017578125,83.51476572118577,83.99222365754615,83.07709657860012,4838100,0.57%
400,2023-08-01,82.8582534790039,83.19644677690054,83.28597344271347,82.2116989865683,6814700,-1.17%
401,2023-08-02,81.62483978271484,82.2017659092324,82.65932565438675,81.11754973702816,5613800,-1.49%
402,2023-08-03,80.83902740478516,81.23690774990806,81.94314175775645,80.7992462003156,5236300,-0.96%
403,2023-08-04,80.7892837524414,81.32642099124259,81.8536091361025,80.69975708484031,5883800,-0.06%
404,2023-08-07,78.272705078125,80.57045259401345,80.66992077078687,78.12349901849714,9728800,-3.11%
405,2023-08-08,78.90931701660156,78.27271152608674,79.19778006526235,77.88478029245853,8215600,0.81%
406,2023-08-09,78.83968353271484,79.23756383630975,79.8343804972343,78.33238595590795,6415400,-0.09%
407,2023-08-10,79.51608276367188,78.96899636326926,80.5406194872113,78.80984878520233,7304100,0.86%
408,2023-08-11,79.44644927978516,79.27734502824369,80.09299623550598,78.97894049228076,4316300,-0.09%
409,2023-08-14,79.6055908203125,78.80983786239482,79.82442535014374,77.86487126439036,6561500,0.20%
410,2023-08-15,79.39671325683594,79.51607962738008,79.86422205529749,78.64074142126117,5217600,-0.26%
411,2023-08-16,77.66594696044922,79.02867705282019,79.29724950430936,77.41727269962985,7103600,-2.18%
412,2023-08-17,76.54193115234375,77.85493088943677,77.85493088943677,76.5021499505876,6465300,-1.45%
413,2023-08-18,77.11885070800781,75.76606229469871,77.62614826023253,75.50744656048904,6872600,0.75%
414,2023-08-21,77.97430419921875,77.05918469868793,78.55123033218074,76.42257916884593,5762600,1.11%
415,2023-08-22,77.95440673828125,78.19313189373526,78.66064069866226,77.27801247371502,5176000,-0.03%
416,2023-08-23,78.44180297851562,78.54127115686268,79.42655084534188,78.35227630574839,4803700,0.63%
417,2023-08-24,77.4073257446289,78.42191341769363,78.52138919592086,77.15865147693363,5394700,-1.32%
418,2023-08-25,78.272705078125,77.64604114547511,78.76010445656958,76.88012783649077,6600700,1.12%
419,2023-08-28,78.51142883300781,78.75015397083325,79.38675939765798,78.0439200626038,4429300,0.30%
420,2023-08-29,78.8695297241211,78.44180969058782,79.27735156692098,77.91462147019625,5864100,0.46%
421,2023-08-30,79.25746154785156,78.91926060332332,79.43650732108739,78.5910163431712,5459800,0.49%
422,2023-08-31,78.77999877929688,79.43650243711,79.72496547563976,78.72031938819961,5015900,-0.60%
423,2023-09-01,80.69976043701172,79.3171322902137,80.78928710833164,79.3171322902137,7991900,2.44%
424,2023-09-05,79.22762298583984,80.4212564318932,80.85892557028308,79.08836600343149,6794900,-1.82%
425,2023-09-06,79.46634674072266,79.33703885620173,79.81448919053764,78.46170059502546,5194800,0.30%
426,2023-09-07,78.34233093261719,78.79989060157357,79.01872513649514,77.95439974395993,5004600,-1.41%
427,2023-09-08,78.23291778564453,78.32243686977182,78.80984384647232,77.80519778729781,4977800,-0.14%
428,2023-09-11,78.4119644165039,78.58106108102992,78.78994653525658,78.00413501377399,5223000,0.23%
429,2023-09-12,78.71035766601562,78.34232469471092,79.43648969326213,78.19311865196882,6200100,0.38%
430,2023-09-13,77.87482452392578,78.88941206594785,79.89405810258033,77.82508664123624,6953400,-1.06%
431,2023-09-14,77.79525756835938,78.17323972602429,78.39207429743846,77.34764691878418,5145600,-0.10%
432,2023-09-15,76.70108795166016,77.70573406849572,77.90467043726458,76.32310581542492,8027900,-1.41%
433,2023-09-18,75.5472412109375,76.58172709878399,77.02934534419241,75.18914965018539,7252800,-1.50%
434,2023-09-19,75.58702087402344,75.62680966362659,75.80585542237294,75.09962148202223,7411300,0.05%
435,2023-09-20,73.9457778930664,75.79591508420751,75.81581327577568,73.88609849623492,9377400,-2.17%
436,2023-09-21,73.30916595458984,73.21964686716895,73.61752718544548,72.43383532553017,10706000,-0.86%
437,2023-09-22,72.5730972290039,73.5578452022141,73.82641766059457,72.42389115089657,10313000,-1.00%
438,2023-09-25,71.49880981445312,72.11552461907422,72.16526249921311,71.21034680530462,7223200,-1.48%
439,2023-09-26,72.8217544555664,72.24482846932088,74.10491428472575,72.18514908761776,12772500,1.85%
440,2023-09-27,73.5976333618164,73.40864608084863,74.36355434800097,72.7223026808275,9762600,1.07%
441,2023-09-28,73.37879180908203,73.61752454484632,73.61752454484632,72.20504908618216,10428800,-0.30%
442,2023-09-29,72.63277435302734,74.00546112195934,74.2839750782829,72.42388888578468,10415700,-1.02%
443,2023-10-02,70.27534484863281,72.59299068923957,72.59299068923957,69.97693271186591,11773900,-3.25%
444,2023-10-03,70.17587280273438,69.9371400708891,70.48422642853187,69.32043281929413,11448800,-0.14%
445,2023-10-04,69.5094223022461,70.02666898218484,70.22560534281624,68.72361077656139,12868500,-0.95%
446,2023-10-05,71.76738739013672,69.26074679385573,71.99616344179698,69.1712277098849,13608900,3.25%
447,2023-10-06,71.84695434570312,71.21034140175958,72.29456487724768,70.81246874657973,9677800,0.11%
448,2023-10-09,71.27999114990234,71.24020235895807,71.46897842071773,70.07640109341202,9387400,-0.79%
449,2023-10-10,71.7176513671875,70.76274316871172,72.10558258566404,70.58369740718904,9503300,0.61%
450,2023-10-11,70.94178009033203,71.86684847810587,72.5730823414054,70.2952256104583,9061100,-1.08%
451,2023-10-12,68.35557556152344,70.8423179344605,70.95173520598456,68.11685041862341,12711400,-3.65%
452,2023-10-13,69.23090362548828,68.58434911426549,69.38010968022203,67.94774369707432,12892000,1.28%
453,2023-10-16,69.83767700195312,69.24086030655737,70.50412218532945,68.34563146899573,9651200,0.88%
454,2023-10-17,69.92720031738281,69.33037606175228,71.09099395577817,69.22095878748239,9660100,0.13%
455,2023-10-18,68.12677764892578,69.56909247637063,69.59893216436365,67.8781034637388,9369300,-2.57%
456,2023-10-19,66.73421478271484,68.16658082024531,68.28594718635135,66.555176616959,12490800,-2.04%
457,2023-10-20,66.56510925292969,66.78394376716429,67.53991547390169,66.22691597742855,9210200,-0.25%
458,2023-10-23,65.11286926269531,65.86884116046275,66.18714391916436,65.03329167578582,10621800,-2.18%
459,2023-10-24,66.73421478271484,65.69973663220448,66.9729475149269,65.69973663220448,8836600,2.49%
460,2023-10-25,65.15265655517578,65.94841722806538,66.21698209152731,65.11286776263768,7727800,-2.37%
461,2023-10-26,65.82905578613281,65.24218053836378,66.28661555122324,64.86419836431607,10562700,1.04%
462,2023-10-27,63.779972076416016,66.0478799405586,66.0478799405586,63.71034359247955,14361300,-3.11%
463,2023-10-30,64.84429931640625,64.38673961090343,65.4013272032904,64.25742414506547,9575600,1.67%
464,2023-10-31,65.8787841796875,64.10821718447437,66.0279826552109,63.46166642557662,16209700,1.60%
465,2023-11-01,67.24151611328125,66.11751122809245,67.29125399917444,65.75941969868194,13408500,2.07%
466,2023-11-02,67.89802551269531,68.00744279974954,68.395374057874,67.56977365153261,12267900,0.98%
467,2023-11-03,71.08104705810547,69.09165304834399,71.69776193314844,68.98223577069223,21082600,4.69%
468,2023-11-06,69.5094223022461,71.38939898927487,71.59829203355424,69.34032563681583,11110600,-2.21%
469,2023-11-07,71.1407241821289,69.74815449083664,71.24019995059463,69.24085690961695,12723200,2.35%
470,2023-11-08,69.06181335449219,71.10094525013304,71.29988161554077,68.77335031239585,11677800,-2.92%
471,2023-11-09,66.23686981201172,69.66857902701491,69.7083678178222,66.0379334469112,12529200,-4.09%
472,2023-11-10,66.59496307373047,66.6347518655734,66.82374672959334,65.15265541687036,10564700,0.54%
473,2023-11-13,66.92321014404297,66.00809076369887,66.92321014404297,64.6453531987327,11836700,0.49%
474,2023-11-14,70.53396606445312,69.32043454202214,70.59364545442985,69.26074756310977,18577900,5.40%
475,2023-11-15,70.72295379638672,70.48422864596661,72.9311823073459,70.23555440083942,15130200,0.27%
476,2023-11-16,69.75810241699219,70.93184525692254,71.1108910321301,68.95240022302636,11621000,-1.36%
477,2023-11-17,72.27468872070312,70.37481378020205,72.49351568920036,70.086350735307,13854700,3.61%
478,2023-11-20,73.10028076171875,72.41394498884684,74.11487595647255,72.055853459985,10967900,1.14%
479,2023-11-21,71.6181869506836,72.45372882241888,73.0406040228449,71.59829634899587,9993900,-2.03%
480,2023-11-22,72.4139404296875,72.52335770044729,73.01075707723652,71.67785922840615,7312600,1.11%
481,2023-11-24,73.2693862915039,72.39404805512577,74.13476784382281,72.39404805512577,4723000,1.18%
482,2023-11-27,72.84166717529297,73.03065445137071,73.11023203547506,71.6082373884836,7398700,-0.58%
483,2023-11-28,72.64271545410156,72.56313787849902,72.78197241693836,71.71764700729415,8702600,-0.27%
484,2023-11-29,73.45836639404297,73.24948095046355,74.98025147507535,73.06048610625277,10526700,1.12%
485,2023-11-30,75.11951446533203,75.21899023696335,76.78066423098282,74.80121172734512,13445600,2.26%
486,2023-12-01,77.41726684570312,75.13940987816613,77.42720835135012,73.80651199471492,12766900,3.06%
487,2023-12-04,78.77005767822266,77.22827429617612,78.95904494731386,76.80055428359738,12907000,1.75%
488,2023-12-05,78.38212585449219,77.99419463547281,79.01873132103351,77.48689704562602,10916000,-0.49%
489,2023-12-06,79.11820220947266,78.909316745079,80.22231651336486,78.17323548319351,11062900,0.94%
490,2023-12-07,80.09298706054688,79.54590834615034,80.37150855338305,79.13807899476983,10164700,1.23%
491,2023-12-08,78.89936065673828,79.78464032262728,80.6997596823654,78.79989248092942,9324800,-1.49%
492,2023-12-11,78.44180297851562,78.7700547971029,78.82973418632402,77.09896359849154,9709000,-0.58%
493,2023-12-12,79.65534210205078,78.49154836734621,79.81448968483629,77.36753583663581,8504800,1.55%
494,2023-12-13,83.50480651855469,79.67522475125071,83.58438409647253,79.55586597330947,15700900,4.83%
495,2023-12-14,85.02670288085938,84.81780983264072,85.36489621809748,83.62417646847157,17650000,1.82%
496,2023-12-15,85.26541900634766,85.40467596445563,86.32974437985006,84.2209842316028,10971400,0.28%
497,2023-12-18,83.92633819580078,84.87145157401677,85.23955227835944,83.48859763822298,8192600,-1.57%
498,2023-12-19,86.05534362792969,84.73217871929168,86.26426320452904,84.5730051519578,9867400,2.54%
499,2023-12-20,82.23507690429688,85.6573878815929,85.85636430422166,82.15548633524537,12235300,-4.44%
500,2023-12-21,84.23474884033203,83.67762997037268,84.73217857141726,83.31947995677727,9554800,2.43%
501,2023-12-22,87.16958618164062,85.75688001938656,87.77645104249534,85.55791116901703,13208600,3.48%
502,2023-12-26,89.0001220703125,88.34351880540437,89.41796120163357,87.68690795032128,10117500,2.10%
503,2023-12-27,90.36308288574219,89.89549774419619,90.53220716539818,89.09960717260621,10041600,1.53%
504,2023-12-28,90.39293670654297,90.53221643230168,91.5469698042831,89.56720148227649,10621300,0.03%
505,2023-12-29,88.83100891113281,90.25365835171426,90.27355220276378,88.80116433947059,9038400,-1.73%
506,2024-01-02,89.76617431640625,87.97542421441439,91.25846353800765,87.46804375382078,11785600,1.05%
507,2024-01-03,87.74659729003906,89.10955741985771,89.30852626661337,87.15963387898739,11249900,-2.25%
508,2024-01-04,88.99018096923828,88.11470732467896,89.63684117484695,87.66702357704453,9405400,1.42%
509,2024-01-05,88.84095001220703,88.02516558434223,89.06976343029254,86.51297500233547,11413500,-0.17%
510,2024-01-08,92.93977355957031,87.99532058272916,93.01936414197567,87.07010093525007,21270500,4.61%
511,2024-01-09,93.11883544921875,92.00459781330525,93.83513540954864,91.52706197636046,12928500,0.19%
512,2024-01-10,92.0543441772461,93.25812320724344,93.79534822388426,91.06943544182558,13334500,-1.14%
513,2024-01-11,90.00493621826172,91.02964024373583,91.20871524946168,88.83100175632019,16280100,-2.23%
514,2024-01-12,89.95519256591797,90.66154188751416,92.15383111093088,89.72637913549235,10300800,-0.06%
515,2024-01-16,88.60218048095703,89.12945477677154,89.17920078550603,87.78639603286803,10901000,-1.50%
516,2024-01-17,87.88587951660156,87.55758166907447,88.02516682152769,86.67215737236842,9087000,-0.81%
517,2024-01-18,86.61245727539062,88.32361666454068,88.32361666454068,85.66734387774781,11942200,-1.45%
518,2024-01-19,86.60250854492188,86.86116650828237,87.11983206181726,85.55790320231226,13253000,-0.01%
519,2024-01-22,88.55243682861328,87.2392227314963,88.75140567144092,86.88107274226668,10794700,2.25%
520,2024-01-23,88.77131652832031,89.43787057170552,89.88555431065363,87.2989211285826,9311300,0.25%
521,2024-01-24,87.2690658569336,89.79600958800039,89.94524001274276,87.22927057099065,11295900,-1.69%
522,2024-01-25,88.04505157470703,88.18433127506889,89.06975548030114,87.60731103632726,10104700,0.89%
523,2024-01-26,87.7863998413086,88.48280604292745,89.26874595594232,87.5078403967313,8264800,-0.29%
524,2024-01-29,90.3332290649414,87.71674420220862,90.47250876217727,86.82136929842504,11009000,2.90%
525,2024-01-30,88.31366729736328,89.91539156939237,89.93529300827316,87.7366546027952,10848600,-2.24%
526,2024-01-31,86.98056030273438,88.1246501657196,89.7263744558639,86.98056030273438,15669600,-1.51%
527,2024-02-01,88.51264953613281,87.6272252022845,89.1792035689983,86.79153928854788,11745700,1.76%
528,2024-02-02,87.51778411865234,87.65706382980359,87.92567253268815,86.28416056695194,15486500,-1.12%
529,2024-02-05,87.95552062988281,86.73184026392481,88.31366302046784,85.94590045004523,11164600,0.50%
530,2024-02-06,89.29859924316406,87.45811051311397,89.41797753667836,86.8412948326435,9819300,1.53%
531,2024-02-07,87.61727905273438,89.08967450604167,89.18915894163014,87.54763918880487,10885800,-1.88%
532,2024-02-08,88.7613525390625,87.87592832360302,89.28862678083337,87.55757363478808,8545600,1.31%
533,2024-02-09,90.5719985961914,89.49754864735044,90.85055800733358,88.9404298250661,8492000,2.04%
534,2024-02-12,92.62141418457031,90.71128584349486,92.74080005220328,90.24370068298491,9732500,2.26%
535,2024-02-13,88.2639389038086,89.68658833834229,89.94525394194184,87.43820367050965,17368600,-4.70%
536,2024-02-14,90.67149353027344,89.62688802718147,90.96995441406416,88.93048941857053,9983900,2.73%
537,2024-02-15,92.79054260253906,91.60666495404574,93.19843864248156,91.18882578398927,10686000,2.34%
538,2024-02-16,92.6711654663086,92.06430055411926,93.70582027413671,91.60666608741802,11007300,-0.13%
539,2024-02-20,91.90512084960938,92.27322160897643,93.35761485575976,91.16892692105115,8947500,-0.83%
540,2024-02-21,91.99466705322266,91.48728653954694,92.41250625734322,90.84062629116437,6704900,0.10%
541,2024-02-22,93.66602325439453,92.29311228944714,94.49175845937368,91.73599339942535,10809600,1.82%
542,2024-02-23,94.26293182373047,93.93462638729338,95.00907640281014,93.51678724465081,8854700,0.64%
543,2024-02-26,96.8396224975586,94.16345553725428,97.02864823612063,93.97442979869224,12172200,2.73%
544,2024-02-27,102.36109924316406,99.32677455733511,102.68940471871461,98.37171029315029,23103300,5.70%
545,2024-02-28,101.0080795288086,101.73433027262797,102.98784772444044,100.61013422768188,16741400,-1.32%
546,2024-02-29,97.9140625,102.16211648280255,102.62970162561068,97.86432408300075,20721700,-3.06%
547,2024-03-01,101.0080795288086,98.9288269054389,102.29144914010018,98.60052146274622,16319200,3.16%
548,2024-03-04,100.21219635009766,102.91820769487403,102.92815841468386,99.49589632729571,13935200,-0.79%
549,2024-03-05,98.94872283935547,99.68491672833447,100.97823708669733,98.21252895037645,13539400,-1.26%
550,2024-03-06,99.60533142089844,100.10276114866728,100.42111587083234,98.81939154020262,9390300,0.66%
551,2024-03-07,98.28215789794922,99.78439766922062,100.04305564003387,98.24236261239919,7479800,-1.33%
552,2024-03-08,98.44134521484375,99.55559059552351,100.94839542382928,97.4166411367156,11121000,0.16%
