,date,spx,open,high,low,volume,spx_cr
276,2023-02-01,4119.2099609375,4070.070068359375,4148.9501953125,4037.199951171875,4856930000,1.05%
277,2023-02-02,4179.759765625,4158.68017578125,4195.43994140625,4141.8798828125,5624360000,1.47%
278,2023-02-03,4136.47998046875,4136.68994140625,4182.35986328125,4123.35986328125,4694510000,-1.04%
279,2023-02-06,4111.080078125,4119.56982421875,4124.6298828125,4093.3798828125,4114240000,-0.61%
280,2023-02-07,4164.0,4105.35009765625,4176.5400390625,4088.389892578125,4355860000,1.29%
281,2023-02-08,4117.85986328125,4153.47021484375,4156.85009765625,4111.669921875,4029820000,-1.11%
282,2023-02-09,4081.5,4144.25,4156.22998046875,4069.669921875,4270200000,-0.88%
283,2023-02-10,4090.4599609375,4068.919921875,4094.360107421875,4060.7900390625,3891520000,0.22%
284,2023-02-13,4137.2900390625,4096.6201171875,4138.89990234375,4092.669921875,3448620000,1.14%
285,2023-02-14,4136.1298828125,4126.7001953125,4159.77001953125,4095.010009765625,3929200000,-0.03%
286,2023-02-15,4147.60009765625,4119.5,4148.10986328125,4103.97998046875,4075980000,0.28%
287,2023-02-16,4090.409912109375,4114.75,4136.5400390625,4089.489990234375,4143660000,-1.38%
288,2023-02-17,4079.090087890625,4077.389892578125,4081.510009765625,4047.949951171875,4045480000,-0.28%
289,2023-02-21,3997.340087890625,4052.35009765625,4052.35009765625,3995.18994140625,4121590000,-2.00%
290,2023-02-22,3991.050048828125,4001.830078125,4017.3701171875,3976.89990234375,4079320000,-0.16%
291,2023-02-23,4012.320068359375,4018.60009765625,4028.300048828125,3969.18994140625,3952940000,0.53%
292,2023-02-24,3970.0400390625,3973.239990234375,3978.25,3943.080078125,3877700000,-1.05%
293,2023-02-27,3982.239990234375,3992.360107421875,4018.050048828125,3973.550048828125,3836950000,0.31%
294,2023-02-28,3970.14990234375,3977.18994140625,3997.5,3968.97998046875,5043400000,-0.30%
295,2023-03-01,3951.389892578125,3963.340087890625,3971.72998046875,3939.050048828125,4249480000,-0.47%
296,2023-03-02,3981.35009765625,3938.679931640625,3990.840087890625,3928.159912109375,4244900000,0.76%
297,2023-03-03,4045.639892578125,3998.02001953125,4048.2900390625,3995.169921875,4084730000,1.61%
298,2023-03-06,4048.419921875,4055.14990234375,4078.489990234375,4044.610107421875,4000870000,0.07%
299,2023-03-07,3986.3701171875,4048.260009765625,4050.0,3980.31005859375,3922500000,-1.53%
300,2023-03-08,3992.010009765625,3987.550048828125,4000.409912109375,3969.760009765625,3535570000,0.14%
301,2023-03-09,3918.320068359375,3998.659912109375,4017.81005859375,3908.699951171875,4445260000,-1.85%
302,2023-03-10,3861.590087890625,3912.77001953125,3934.050048828125,3846.320068359375,5518190000,-1.45%
303,2023-03-13,3855.760009765625,3835.1201171875,3905.050048828125,3808.860107421875,6558020000,-0.15%
304,2023-03-14,3919.2900390625,3894.010009765625,3937.2900390625,3873.6298828125,5665870000,1.65%
305,2023-03-15,3891.929931640625,3876.739990234375,3894.260009765625,3838.239990234375,6594010000,-0.70%
306,2023-03-16,3960.280029296875,3878.929931640625,3964.4599609375,3864.110107421875,5695790000,1.76%
307,2023-03-17,3916.639892578125,3958.68994140625,3958.909912109375,3901.27001953125,9354280000,-1.10%
308,2023-03-20,3951.570068359375,3917.469970703125,3956.6201171875,3916.889892578125,5347140000,0.89%
309,2023-03-21,4002.8701171875,3975.889892578125,4009.080078125,3971.18994140625,4920240000,1.30%
310,2023-03-22,3936.969970703125,4002.0400390625,4039.489990234375,3936.169921875,4533010000,-1.65%
311,2023-03-23,3948.719970703125,3959.2099609375,4007.659912109375,3919.050048828125,4991600000,0.30%
312,2023-03-24,3970.989990234375,3939.2099609375,3972.739990234375,3909.159912109375,4583970000,0.56%
313,2023-03-27,3977.530029296875,3982.929931640625,4003.830078125,3970.489990234375,4233540000,0.16%
314,2023-03-28,3971.27001953125,3974.1298828125,3979.199951171875,3951.530029296875,4014600000,-0.16%
315,2023-03-29,4027.81005859375,3999.530029296875,4030.590087890625,3999.530029296875,4145250000,1.42%
316,2023-03-30,4050.830078125,4046.739990234375,4057.85009765625,4032.10009765625,3930860000,0.57%
317,2023-03-31,4109.31005859375,4056.179931640625,4110.75,4056.179931640625,4525120000,1.44%
318,2023-04-03,4124.509765625,4102.2001953125,4127.66015625,4098.7900390625,4234700000,0.37%
319,2023-04-04,4100.60009765625,4128.02978515625,4133.1298828125,4086.8701171875,4227800000,-0.58%
320,2023-04-05,4090.3798828125,4094.5,4099.68994140625,4072.56005859375,3968020000,-0.25%
321,2023-04-06,4105.02001953125,4081.14990234375,4107.31982421875,4069.840087890625,3486690000,0.36%
322,2023-04-10,4109.10986328125,4085.199951171875,4109.5,4072.550048828125,3423650000,0.10%
323,2023-04-11,4108.93994140625,4110.2900390625,4124.259765625,4102.60986328125,3665830000,-0.00%
324,2023-04-12,4091.949951171875,4121.72021484375,4134.3701171875,4086.93994140625,3633120000,-0.41%
325,2023-04-13,4146.22021484375,4100.0400390625,4150.259765625,4099.39990234375,3596590000,1.33%
326,2023-04-14,4137.64013671875,4140.10986328125,4163.18994140625,4113.2001953125,3575690000,-0.21%
327,2023-04-17,4151.31982421875,4137.169921875,4151.72021484375,4123.18017578125,3611180000,0.33%
328,2023-04-18,4154.8701171875,4164.259765625,4169.47998046875,4140.35986328125,3536640000,0.09%
329,2023-04-19,4154.52001953125,4139.330078125,4162.56982421875,4134.490234375,3572560000,-0.01%
330,2023-04-20,4129.7900390625,4130.47998046875,4148.56982421875,4114.56982421875,3772080000,-0.60%
331,2023-04-21,4133.52001953125,4132.14013671875,4138.02001953125,4113.85986328125,3611750000,0.09%
332,2023-04-24,4137.0400390625,4132.06982421875,4142.41015625,4117.77001953125,3290940000,0.09%
333,2023-04-25,4071.6298828125,4126.43017578125,4126.43017578125,4071.3798828125,3978640000,-1.58%
334,2023-04-26,4055.989990234375,4087.780029296875,4089.669921875,4049.35009765625,3837030000,-0.38%
335,2023-04-27,4135.35009765625,4075.2900390625,4138.240234375,4075.2900390625,3750550000,1.96%
336,2023-04-28,4169.47998046875,4129.6298828125,4170.06005859375,4127.18017578125,4087800000,0.83%
337,2023-05-01,4167.8701171875,4166.7900390625,4186.919921875,4164.1201171875,3321370000,-0.04%
338,2023-05-02,4119.580078125,4164.10009765625,4164.10009765625,4089.719970703125,4486130000,-1.16%
339,2023-05-03,4090.75,4122.25,4148.2998046875,4088.860107421875,4246510000,-0.70%
340,2023-05-04,4061.219970703125,4082.550048828125,4082.610107421875,4048.280029296875,4920090000,-0.72%
341,2023-05-05,4136.25,4084.72998046875,4147.02001953125,4084.72998046875,4186270000,1.85%
342,2023-05-08,4138.1201171875,4136.97998046875,4142.2998046875,4123.81005859375,3641640000,0.05%
343,2023-05-09,4119.169921875,4124.25,4130.35009765625,4116.64990234375,3810140000,-0.46%
344,2023-05-10,4137.64013671875,4143.740234375,4154.27978515625,4098.919921875,4057160000,0.45%
345,2023-05-11,4130.6201171875,4132.240234375,4132.7998046875,4109.2900390625,3752900000,-0.17%
346,2023-05-12,4124.080078125,4138.5400390625,4143.740234375,4099.1201171875,3533740000,-0.16%
347,2023-05-15,4136.27978515625,4126.64990234375,4141.25,4110.27001953125,3562170000,0.30%
348,2023-05-16,4109.89990234375,4127.9501953125,4135.5400390625,4109.85986328125,3654200000,-0.64%
349,2023-05-17,4158.77001953125,4122.85009765625,4164.669921875,4113.6201171875,4039080000,1.19%
350,2023-05-18,4198.0498046875,4157.68017578125,4202.2001953125,4153.5,3980500000,0.94%
351,2023-05-19,4191.97998046875,4204.14990234375,4212.91015625,4180.2001953125,4041900000,-0.14%
352,2023-05-22,4192.6298828125,4190.77978515625,4209.22021484375,4179.68017578125,3728520000,0.02%
353,2023-05-23,4145.580078125,4176.7998046875,4185.68017578125,4142.5400390625,4155320000,-1.12%
354,2023-05-24,4115.240234375,4132.9599609375,4132.9599609375,4103.97998046875,3739160000,-0.73%
355,2023-05-25,4151.27978515625,4155.7099609375,4165.740234375,4129.72998046875,4147760000,0.88%
356,2023-05-26,4205.4501953125,4156.16015625,4212.8701171875,4156.16015625,3715460000,1.30%
357,2023-05-30,4205.52001953125,4226.7099609375,4231.10009765625,4192.18017578125,4228510000,0.00%
358,2023-05-31,4179.830078125,4190.740234375,4195.43994140625,4166.14990234375,5980670000,-0.61%
359,2023-06-01,4221.02001953125,4183.02978515625,4232.43017578125,4171.64013671875,4391860000,0.99%
360,2023-06-02,4282.3701171875,4241.009765625,4290.669921875,4241.009765625,4454200000,1.45%
361,2023-06-05,4273.7900390625,4282.990234375,4299.27978515625,4266.81982421875,3813290000,-0.20%
362,2023-06-06,4283.85009765625,4271.33984375,4288.330078125,4263.08984375,3996560000,0.24%
363,2023-06-07,4267.52001953125,4285.47021484375,4299.18994140625,4263.9599609375,4537800000,-0.38%
364,2023-06-08,4293.93017578125,4268.68994140625,4298.009765625,4261.06982421875,3826740000,0.62%
365,2023-06-09,4298.85986328125,4304.8798828125,4322.6201171875,4291.7001953125,3786510000,0.11%
366,2023-06-12,4338.93017578125,4308.31982421875,4340.1298828125,4304.3701171875,3945670000,0.93%
367,2023-06-13,4369.009765625,4352.60986328125,4375.3701171875,4349.31005859375,4275400000,0.69%
368,2023-06-14,4372.58984375,4366.2900390625,4391.81982421875,4337.85009765625,4252110000,0.08%
369,2023-06-15,4425.83984375,4365.330078125,4439.2001953125,4362.60009765625,4176690000,1.22%
370,2023-06-16,4409.58984375,4440.9501953125,4448.47021484375,4407.43994140625,6848600000,-0.37%
371,2023-06-20,4388.7099609375,4396.10986328125,4400.14990234375,4367.18994140625,4055790000,-0.47%
372,2023-06-21,4365.68994140625,4380.009765625,4386.22021484375,4360.14013671875,3709330000,-0.52%
373,2023-06-22,4381.89013671875,4355.39990234375,4382.25,4351.81982421875,3511000000,0.37%
374,2023-06-23,4348.330078125,4354.169921875,4366.5498046875,4341.33984375,6053620000,-0.77%
375,2023-06-26,4328.81982421875,4344.83984375,4362.06005859375,4328.080078125,3415030000,-0.45%
376,2023-06-27,4378.41015625,4337.35986328125,4384.419921875,4335.0,3573500000,1.15%
377,2023-06-28,4376.85986328125,4367.47998046875,4390.35009765625,4360.22021484375,3739330000,-0.04%
378,2023-06-29,4396.43994140625,4374.93994140625,4398.39013671875,4371.97021484375,3696660000,0.45%
379,2023-06-30,4450.3798828125,4422.43994140625,4458.47998046875,4422.43994140625,3923450000,1.23%
380,2023-07-03,4455.58984375,4450.47998046875,4456.4599609375,4442.2900390625,2034280000,0.12%
381,2023-07-05,4446.81982421875,4442.0400390625,4454.06005859375,4436.60986328125,3482620000,-0.20%
382,2023-07-06,4411.58984375,4422.6201171875,4422.6201171875,4385.0498046875,3682020000,-0.79%
383,2023-07-07,4398.9501953125,4404.5400390625,4440.39013671875,4397.39990234375,3630480000,-0.29%
384,2023-07-10,4409.52978515625,4394.22998046875,4412.60009765625,4389.919921875,3429600000,0.24%
385,2023-07-11,4439.259765625,4415.5498046875,4443.64013671875,4408.4599609375,3624220000,0.67%
386,2023-07-12,4472.16015625,4467.68994140625,4488.33984375,4463.22998046875,3920290000,0.74%
387,2023-07-13,4510.0400390625,4491.5,4517.3798828125,4489.35986328125,3839530000,0.85%
388,2023-07-14,4505.419921875,4514.60986328125,4527.759765625,4499.56005859375,3647450000,-0.10%
389,2023-07-17,4522.7900390625,4508.85986328125,4532.85009765625,4504.89990234375,3538240000,0.39%
390,2023-07-18,4554.97998046875,4521.77978515625,4562.2998046875,4514.58984375,4090010000,0.71%
391,2023-07-19,4565.72021484375,4563.8701171875,4578.43017578125,4557.47998046875,4115670000,0.24%
392,2023-07-20,4534.8701171875,4554.3798828125,4564.740234375,4527.56005859375,3761770000,-0.68%
393,2023-07-21,4536.33984375,4550.16015625,4555.0,4535.7900390625,3570190000,0.03%
394,2023-07-24,4554.64013671875,4543.39013671875,4563.41015625,4541.2900390625,3856250000,0.40%
395,2023-07-25,4567.4599609375,4555.18994140625,4580.6201171875,4552.419921875,3812470000,0.28%
396,2023-07-26,4566.75,4558.9599609375,4582.47021484375,4547.580078125,3990290000,-0.02%
397,2023-07-27,4537.41015625,4598.259765625,4607.06982421875,4528.56005859375,4553210000,-0.64%
398,2023-07-28,4582.22998046875,4565.75,4590.16015625,4564.009765625,3981010000,0.99%
399,2023-07-31,4588.9599609375,4584.81982421875,4594.22021484375,4573.14013671875,4503600000,0.15%
400,2023-08-01,4576.72998046875,4578.830078125,4584.6201171875,4567.52978515625,4042370000,-0.27%
401,2023-08-02,4513.39013671875,4550.93017578125,4550.93017578125,4505.75,4270710000,-1.38%
402,2023-08-03,4501.89013671875,4494.27001953125,4519.490234375,4485.5400390625,4149120000,-0.25%
403,2023-08-04,4478.02978515625,4513.9599609375,4540.33984375,4474.5498046875,4143310000,-0.53%
404,2023-08-07,4518.43994140625,4491.580078125,4519.83984375,4491.14990234375,3493920000,0.90%
405,2023-08-08,4499.3798828125,4498.02978515625,4503.31005859375,4464.39013671875,3884910000,-0.42%
406,2023-08-09,4467.7099609375,4501.56982421875,4502.43994140625,4461.330078125,3803100000,-0.70%
407,2023-08-10,4468.830078125,4487.16015625,4527.3701171875,4457.919921875,4504370000,0.03%
408,2023-08-11,4464.0498046875,4450.68994140625,4476.22998046875,4443.97998046875,3753290000,-0.11%
409,2023-08-14,4489.72021484375,4458.1298828125,4490.330078125,4453.43994140625,3896410000,0.58%
410,2023-08-15,4437.85986328125,4478.8701171875,4478.8701171875,4432.18994140625,3832250000,-1.16%
411,2023-08-16,4404.330078125,4433.7900390625,4449.9501953125,4403.5498046875,3753910000,-0.76%
412,2023-08-17,4370.35986328125,4416.31982421875,4421.169921875,4364.830078125,3943700000,-0.77%
413,2023-08-18,4369.7099609375,4344.8798828125,4381.81982421875,4335.31005859375,3940400000,-0.01%
414,2023-08-21,4399.77001953125,4380.27978515625,4407.5498046875,4360.2998046875,3726850000,0.69%
415,2023-08-22,4387.5498046875,4415.330078125,4418.58984375,4382.77001953125,3522760000,-0.28%
416,2023-08-23,4436.009765625,4396.43994140625,4443.18017578125,4396.43994140625,3837270000,1.10%
417,2023-08-24,4376.31005859375,4455.16015625,4458.2998046875,4375.5498046875,3723470000,-1.35%
418,2023-08-25,4405.7099609375,4389.3798828125,4418.4599609375,4356.2900390625,3296180000,0.67%
419,2023-08-28,4433.31005859375,4426.02978515625,4439.56005859375,4414.97998046875,2957230000,0.63%
420,2023-08-29,4497.6298828125,4432.75,4500.14013671875,4431.68017578125,3354820000,1.45%
421,2023-08-30,4514.8701171875,4500.33984375,4521.64990234375,4493.58984375,3064110000,0.38%
422,2023-08-31,4507.66015625,4517.009765625,4532.259765625,4507.39013671875,3946360000,-0.16%
423,2023-09-01,4515.77001953125,4530.60009765625,4541.25,4501.35009765625,3246260000,0.18%
424,2023-09-05,4496.830078125,4510.06005859375,4514.2900390625,4496.009765625,3526250000,-0.42%
425,2023-09-06,4465.47998046875,4490.35009765625,4490.35009765625,4442.3798828125,3418850000,-0.70%
426,2023-09-07,4451.14013671875,4434.5498046875,4457.81005859375,4430.4599609375,3763760000,-0.32%
427,2023-09-08,4457.490234375,4451.2998046875,4473.52978515625,4448.3798828125,3259290000,0.14%
428,2023-09-11,4487.4599609375,4480.97998046875,4490.77001953125,4467.89013671875,3369920000,0.67%
429,2023-09-12,4461.89990234375,4473.27001953125,4487.10986328125,4456.830078125,3435740000,-0.57%
430,2023-09-13,4467.43994140625,4462.64990234375,4479.39013671875,4453.52001953125,3529430000,0.12%
431,2023-09-14,4505.10009765625,4487.77978515625,4511.990234375,4478.68994140625,3648720000,0.84%
432,2023-09-15,4450.31982421875,4497.97998046875,4497.97998046875,4447.2099609375,6932230000,-1.22%
433,2023-09-18,4453.52978515625,4445.1298828125,4466.35986328125,4442.10986328125,3161230000,0.07%
434,2023-09-19,4443.9501953125,4445.41015625,4449.85009765625,4416.60986328125,3614880000,-0.22%
435,2023-09-20,4402.2001953125,4452.81005859375,4461.02978515625,4401.3798828125,3308450000,-0.94%
436,2023-09-21,4330.0,4374.35986328125,4375.7001953125,4329.169921875,3662340000,-1.64%
437,2023-09-22,4320.06005859375,4341.740234375,4357.39990234375,4316.490234375,3349570000,-0.23%
438,2023-09-25,4337.43994140625,4310.6201171875,4338.509765625,4302.7001953125,3195650000,0.40%
439,2023-09-26,4273.52978515625,4312.8798828125,4313.009765625,4265.97998046875,3472340000,-1.47%
440,2023-09-27,4274.509765625,4282.6298828125,4292.06982421875,4238.6298828125,3875880000,0.02%
441,2023-09-28,4299.7001953125,4269.64990234375,4317.27001953125,4264.3798828125,3846230000,0.59%
442,2023-09-29,4288.0498046875,4328.18017578125,4333.14990234375,4274.85986328125,3865960000,-0.27%
443,2023-10-02,4288.39013671875,4284.52001953125,4300.580078125,4260.2099609375,3938660000,0.01%
444,2023-10-03,4229.4501953125,4269.75,4281.14990234375,4216.4501953125,3953830000,-1.37%
445,2023-10-04,4263.75,4233.830078125,4268.5,4220.47998046875,3777600000,0.81%
446,2023-10-05,4258.18994140625,4259.31005859375,4267.1298828125,4225.91015625,3581470000,-0.13%
447,2023-10-06,4308.5,4234.7900390625,4324.10009765625,4219.5498046875,3902030000,1.18%
448,2023-10-09,4335.66015625,4289.02001953125,4341.72998046875,4283.7900390625,3174630000,0.63%
449,2023-10-10,4358.240234375,4339.75,4385.4599609375,4339.64013671875,3520240000,0.52%
450,2023-10-11,4376.9501953125,4366.58984375,4378.64013671875,4345.33984375,3601660000,0.43%
451,2023-10-12,4349.60986328125,4380.93994140625,4385.85009765625,4325.43017578125,3713140000,-0.62%
452,2023-10-13,4327.77978515625,4360.490234375,4377.10009765625,4311.97021484375,3566560000,-0.50%
453,2023-10-16,4373.6298828125,4342.3701171875,4383.330078125,4342.3701171875,3409960000,1.06%
454,2023-10-17,4373.2001953125,4345.22998046875,4393.56982421875,4337.5400390625,3794850000,-0.01%
455,2023-10-18,4314.60009765625,4357.35009765625,4364.2001953125,4303.83984375,3686030000,-1.34%
456,2023-10-19,4278.0,4321.35986328125,4339.5400390625,4269.68994140625,3969730000,-0.85%
457,2023-10-20,4224.16015625,4273.85009765625,4276.56005859375,4223.02978515625,4004030000,-1.26%
458,2023-10-23,4217.0400390625,4210.39990234375,4255.83984375,4189.22021484375,3776100000,-0.17%
459,2023-10-24,4247.68017578125,4235.7900390625,4259.3798828125,4219.43017578125,3821820000,0.73%
460,2023-10-25,4186.77001953125,4232.419921875,4232.419921875,4181.419921875,3869370000,-1.43%
461,2023-10-26,4137.22998046875,4175.990234375,4183.60009765625,4127.89990234375,4277640000,-1.18%
462,2023-10-27,4117.3701171875,4152.93017578125,4156.7001953125,4103.77978515625,4019500000,-0.48%
463,2023-10-30,4166.81982421875,4139.39013671875,4177.47021484375,4132.93994140625,3911140000,1.20%
464,2023-10-31,4193.7998046875,4171.330078125,4195.5498046875,4153.1201171875,4249470000,0.65%
465,2023-11-01,4237.85986328125,4201.27001953125,4245.64013671875,4197.740234375,4224900000,1.05%
466,2023-11-02,4317.77978515625,4268.259765625,4319.72021484375,4268.259765625,4669780000,1.89%
467,2023-11-03,4358.33984375,4334.22998046875,4373.6201171875,4334.22998046875,4570960000,0.94%
468,2023-11-06,4365.97998046875,4364.27001953125,4372.2099609375,4347.52978515625,3656340000,0.18%
469,2023-11-07,4378.3798828125,4366.2099609375,4386.259765625,4355.41015625,3791230000,0.28%
470,2023-11-08,4382.77978515625,4384.3701171875,4391.2001953125,4359.759765625,3729510000,0.10%
471,2023-11-09,4347.35009765625,4391.41015625,4393.39990234375,4343.93994140625,3900780000,-0.81%
472,2023-11-10,4415.240234375,4364.14990234375,4418.02978515625,4353.33984375,3665080000,1.56%
473,2023-11-13,4411.5498046875,4406.66015625,4421.759765625,4393.81982421875,3326240000,-0.08%
474,2023-11-14,4495.7001953125,4458.97021484375,4508.669921875,4458.97021484375,4700350000,1.91%
475,2023-11-15,4502.8798828125,4505.2998046875,4521.169921875,4495.31005859375,4347170000,0.16%
476,2023-11-16,4508.240234375,4497.080078125,4511.990234375,4487.830078125,3964520000,0.12%
477,2023-11-17,4514.02001953125,4509.5498046875,4520.1201171875,4499.66015625,3777240000,0.13%
478,2023-11-20,4547.3798828125,4511.7001953125,4557.10986328125,4510.35986328125,3644790000,0.74%
479,2023-11-21,4538.18994140625,4538.77001953125,4542.14013671875,4525.509765625,3511080000,-0.20%
480,2023-11-22,4556.6201171875,4553.0400390625,4568.43017578125,4545.0498046875,3042810000,0.41%
481,2023-11-24,4559.33984375,4555.83984375,4560.31005859375,4552.7998046875,1639500000,0.06%
482,2023-11-27,4550.43017578125,4554.85986328125,4560.52001953125,4546.31982421875,3403990000,-0.20%
483,2023-11-28,4554.89013671875,4545.5498046875,4568.14013671875,4540.509765625,3586240000,0.10%
484,2023-11-29,4550.580078125,4571.83984375,4587.64013671875,4547.14990234375,4418760000,-0.09%
485,2023-11-30,4567.7998046875,4554.8701171875,4569.89013671875,4537.240234375,5399300000,0.38%
486,2023-12-01,4594.6298828125,4559.43017578125,4599.39013671875,4554.7099609375,4397120000,0.59%
487,2023-12-04,4569.77978515625,4564.3701171875,4572.3701171875,4546.72021484375,4369910000,-0.54%
488,2023-12-05,4567.18017578125,4557.25,4578.56005859375,4551.68017578125,3909950000,-0.06%
489,2023-12-06,4549.33984375,4586.22998046875,4590.740234375,4546.5,4245680000,-0.39%
490,2023-12-07,4585.58984375,4568.83984375,4590.919921875,4565.22021484375,3818880000,0.80%
491,2023-12-08,4604.3701171875,4576.2001953125,4609.22998046875,4574.06005859375,3707010000,0.41%
492,2023-12-11,4622.43994140625,4593.39013671875,4623.7099609375,4593.39013671875,3823210000,0.39%
493,2023-12-12,4643.7001953125,4618.2998046875,4643.93017578125,4608.08984375,3808380000,0.46%
494,2023-12-13,4707.08984375,4646.2001953125,4709.68994140625,4643.22998046875,5063650000,1.37%
495,2023-12-14,4719.5498046875,4721.0400390625,4738.56982421875,4694.33984375,6314040000,0.26%
496,2023-12-15,4719.18994140625,4714.22998046875,4725.52978515625,4704.68994140625,8218980000,-0.01%
497,2023-12-18,4740.56005859375,4725.580078125,4749.52001953125,4725.580078125,4060340000,0.45%
498,2023-12-19,4768.3701171875,4743.72021484375,4768.68994140625,4743.72021484375,4026970000,0.59%
499,2023-12-20,4698.35009765625,4764.72998046875,4778.009765625,4697.81982421875,4201320000,-1.47%
500,2023-12-21,4746.75,4724.2900390625,4748.7099609375,4708.35009765625,3431180000,1.03%
501,2023-12-22,4754.6298828125,4753.919921875,4772.93994140625,4736.77001953125,3046770000,0.17%
502,2023-12-26,4774.75,4758.85986328125,4784.72021484375,4758.4501953125,2513910000,0.42%
503,2023-12-27,4781.580078125,4773.4501953125,4785.39013671875,4768.89990234375,2748450000,0.14%
504,2023-12-28,4783.35009765625,4786.43994140625,4793.2998046875,4780.97998046875,2698860000,0.04%
505,2023-12-29,4769.830078125,4782.8798828125,4788.43017578125,4751.990234375,3126060000,-0.28%
506,2024-01-02,4742.830078125,4745.2001953125,4754.330078125,4722.669921875,3743050000,-0.57%
507,2024-01-03,4704.81005859375,4725.06982421875,4729.2900390625,4699.7099609375,3950760000,-0.80%
508,2024-01-04,4688.68017578125,4697.419921875,4726.77978515625,4687.52978515625,3715480000,-0.34%
509,2024-01-05,4697.240234375,4690.56982421875,4721.490234375,4682.10986328125,3844370000,0.18%
510,2024-01-08,4763.5400390625,4703.7001953125,4764.5400390625,4699.81982421875,3742320000,1.41%
511,2024-01-09,4756.5,4741.93017578125,4765.47021484375,4730.35009765625,3529960000,-0.15%
512,2024-01-10,4783.4501953125,4759.93994140625,4790.7998046875,4756.2001953125,3498680000,0.57%
513,2024-01-11,4780.240234375,4792.1298828125,4798.5,4739.580078125,3759890000,-0.07%
514,2024-01-12,4783.830078125,4791.18017578125,4802.39990234375,4768.97998046875,3486340000,0.08%
515,2024-01-16,4765.97998046875,4772.35009765625,4782.33984375,4747.1201171875,4260550000,-0.37%
516,2024-01-17,4739.2099609375,4739.1298828125,4744.22998046875,4714.81982421875,3928600000,-0.56%
517,2024-01-18,4780.93994140625,4760.10009765625,4785.7900390625,4740.56982421875,4019000000,0.88%
518,2024-01-19,4839.81005859375,4796.27978515625,4842.06982421875,4785.8701171875,4287200000,1.23%
519,2024-01-22,4850.43017578125,4853.419921875,4868.41015625,4844.0498046875,4297610000,0.22%
520,2024-01-23,4864.60009765625,4856.7998046875,4866.47998046875,4844.3701171875,3912800000,0.29%
521,2024-01-24,4868.5498046875,4888.56005859375,4903.68017578125,4865.93994140625,4330030000,0.08%
522,2024-01-25,4894.16015625,4886.66015625,4898.14990234375,4869.33984375,4020430000,0.53%
523,2024-01-26,4890.97021484375,4888.91015625,4906.68994140625,4881.47021484375,3353400000,-0.07%
524,2024-01-29,4927.93017578125,4892.9501953125,4929.31005859375,4887.39990234375,3525160000,0.76%
525,2024-01-30,4924.97021484375,4925.89013671875,4931.08984375,4916.27001953125,3836130000,-0.06%
526,2024-01-31,4845.64990234375,4899.18994140625,4906.75,4845.14990234375,4696120000,-1.61%
527,2024-02-01,4906.18994140625,4861.10986328125,4906.97021484375,4853.52001953125,4386090000,1.25%
528,2024-02-02,4958.60986328125,4916.06005859375,4975.2900390625,4907.990234375,3974350000,1.07%
529,2024-02-05,4942.81005859375,4957.18994140625,4957.18994140625,4918.08984375,4023640000,-0.32%
530,2024-02-06,4954.22998046875,4950.16015625,4957.77001953125,4934.8798828125,4440880000,0.23%
531,2024-02-07,4995.06005859375,4973.0498046875,4999.89013671875,4969.0498046875,4895590000,0.82%
532,2024-02-08,4997.91015625,4995.16015625,5000.39990234375,4987.08984375,4341860000,0.06%
533,2024-02-09,5026.60986328125,5004.169921875,5030.06005859375,5000.33984375,3912990000,0.57%
534,2024-02-12,5021.83984375,5026.830078125,5048.39013671875,5016.830078125,3805740000,-0.09%
535,2024-02-13,4953.169921875,4967.93994140625,4971.2998046875,4920.31005859375,4302190000,-1.37%
536,2024-02-14,5000.6201171875,4976.43994140625,5002.52001953125,4956.4501953125,3845600000,0.96%
537,2024-02-15,5029.72998046875,5003.14013671875,5032.72021484375,4999.43994140625,4137970000,0.58%
538,2024-02-16,5005.56982421875,5031.1298828125,5038.7001953125,4999.52001953125,3833270000,-0.48%
539,2024-02-20,4975.509765625,4989.31982421875,4993.7099609375,4955.02001953125,4034880000,-0.60%
540,2024-02-21,4981.7998046875,4963.02978515625,4983.2099609375,4946.0,3788390000,0.13%
541,2024-02-22,5087.02978515625,5038.830078125,5094.39013671875,5038.830078125,4051710000,2.11%
542,2024-02-23,5088.7998046875,5100.919921875,5111.06005859375,5081.4599609375,3672790000,0.03%
543,2024-02-26,5069.52978515625,5093.0,5097.66015625,5068.91015625,3683930000,-0.38%
544,2024-02-27,5078.18017578125,5074.60009765625,5080.68994140625,5057.2900390625,3925950000,0.17%
545,2024-02-28,5069.759765625,5067.2001953125,5077.3701171875,5058.35009765625,3789370000,-0.17%
546,2024-02-29,5096.27001953125,5085.35986328125,5104.990234375,5061.89013671875,5219740000,0.52%
547,2024-03-01,5137.080078125,5098.509765625,5140.330078125,5094.16015625,4748110000,0.80%
548,2024-03-04,5130.9501953125,5130.990234375,5149.669921875,5127.18017578125,4758440000,-0.12%
549,2024-03-05,5078.64990234375,5110.52001953125,5114.5400390625,5056.81982421875,4418410000,-1.02%
550,2024-03-06,5104.759765625,5108.02978515625,5127.97021484375,5092.22021484375,4559050000,0.51%
551,2024-03-07,5157.35986328125,5132.3798828125,5165.6201171875,5128.2099609375,4137980000,1.03%
552,2024-03-08,5123.68994140625,5164.4599609375,5189.259765625,5117.5,4208870000,-0.65%
553,2024-03-11,5117.93994140625,5111.9599609375,5124.66015625,5091.14013671875,3896430000,-0.11%
