,iter1,iter1,iter1,iter2,iter2,iter2,iter3,iter3,iter3,iter4,iter4,iter4,iter5,iter5,iter5,iter6,iter6,iter6,iter7,iter7,iter7,iter8,iter8,iter8,iter9,iter9,iter9,iter10,iter10,iter10,iter11,iter11,iter11,iter12,iter12,iter12,iter13,iter13,iter13
,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score
62,,,,,,,34,0.5646711518615544,0.05255302271390774,6,0.566374269005848,0.08726784412626853,,,,,,,,,,34,0.5646711518615544,0.05255302271390774,3,0.5215584415584416,0.13185507626333726,31,0.6303174603174603,0.16604449251505757,21,0.6421212121212122,0.16387300509789995,10,0.6476190476190476,0.3671301955694549,6,0.5018196672608438,0.044513551675818934
63,,,,,,,6,0.5518688024408849,0.0787966960402317,46,0.5607503607503607,0.11670290562937473,,,,,,,,,,6,0.5518688024408849,0.0787966960402317,23,0.5211616161616162,0.0895180329124167,22,0.6142857142857142,0.20483940947354196,49,0.6354545454545455,0.15646930890145574,45,0.6469841269841269,0.1488771827472918,11,0.5,0.322490309931942
64,,,,,,,3,0.550952380952381,0.17202014331239066,15,0.5596061231510149,0.06112972653386719,,,,,,,,,,3,0.550952380952381,0.17202014331239066,17,0.5210784313725491,0.0916234038624006,97,0.6033333333333333,0.13182479955523457,54,0.6264102564102564,0.08208973457954355,3,0.6466666666666666,0.20396078054371142,49,0.4954365079365079,0.05491266342735818
65,,,,,,,62,0.5484766214177978,0.11835444408045229,76,0.5550895956468712,0.09941773300483535,,,,,,,,,,62,0.5484766214177978,0.11835444408045229,11,0.5166233766233767,0.10194048535607979,46,0.6,0.48989794855663565,32,0.6222222222222222,0.12741494379088572,55,0.6412698412698412,0.15579832044688108,48,0.4954365079365079,0.05491266342735818
66,,,,,,,99,0.538888888888889,0.07777777777777778,72,0.5485969979677073,0.0638145668014004,,,,,,,,,,99,0.538888888888889,0.07777777777777778,15,0.5045648795648796,0.11068371977462131,44,0.6,0.48989794855663565,68,0.6218614718614719,0.12549932129770083,74,0.6349567099567099,0.18696638428480333,0,0.4931862745098039,0.06247421613482558
67,,,,,,,36,0.5315094219505984,0.07803667103086206,97,0.5466176470588235,0.0527357124093512,,,,,,,,,,36,0.5315094219505984,0.07803667103086206,20,0.500848937933337,0.09568279257059589,13,0.5897979797979798,0.13383300923075447,70,0.6192063492063491,0.1632162876779339,57,0.6333333333333333,0.1130388330520878,9,0.4872588711597999,0.061393288580937615
68,,,,,,,87,0.528631907308378,0.06753028032195893,67,0.5437912964228754,0.05235339119461233,,,,,,,,,,87,0.528631907308378,0.06753028032195893,74,0.5,0.4472135954999579,55,0.5842857142857143,0.32926634588219345,64,0.6187179487179487,0.09444672619744347,78,0.6178754578754578,0.1732360491053459,52,0.4750360750360751,0.08946329651647564
69,,,,,,,81,0.5269079939668175,0.07937495691353655,27,0.541965811965812,0.12656570021201843,,,,,,,,,,81,0.5269079939668175,0.07937495691353655,25,0.4999145299145299,0.10613664063601838,83,0.5818181818181818,0.11840014797846461,53,0.6150793650793651,0.12088528739466521,85,0.6166233766233766,0.11480225652936196,2,0.46995670995670996,0.1186869309683736
70,,,,,,,93,0.5243191591017679,0.06427601496571188,16,0.5398820172962049,0.06628307680528903,,,,,,,,,,93,0.5243191591017679,0.06427601496571188,39,0.49399350649350654,0.11161891909536155,30,0.5564835164835166,0.1174248713458032,78,0.6080519480519481,0.1301617505080815,99,0.6109523809523809,0.11967075012455694,47,0.4666666666666666,0.4
71,,,,,,,8,0.52,0.1127435635019184,82,0.5378571428571428,0.07883217916343127,,,,,,,,,,8,0.52,0.1127435635019184,0,0.4930994152046784,0.10594154370986461,11,0.5402380952380953,0.11962336965197654,76,0.6045940170940172,0.1238249245959863,44,0.6083333333333333,0.33082388735465346,77,0.4646717171717172,0.06396621662805432
72,,,,,,,44,0.5194934640522876,0.04112844746014968,35,0.5362637362637362,0.05921888649633266,,,,,,,,,,44,0.5194934640522876,0.04112844746014968,31,0.49141025641025643,0.08719419182171755,24,0.5377777777777777,0.0939135404849575,87,0.6,0.48989794855663565,20,0.6077743824802647,0.1770751011320317,21,0.4519298245614035,0.05398316535285447
73,,,,,,,21,0.514841628959276,0.06919876230520296,83,0.5334487734487734,0.21312412047330173,,,,,,,,,,21,0.514841628959276,0.06919876230520296,49,0.48431372549019613,0.11452768125289262,14,0.5360041407867494,0.12368101656036118,65,0.6,0.48989794855663565,24,0.602266081871345,0.1396478952946923,51,0.4507936507936508,0.048248344449277426
74,,,,,,,13,0.5120823138214441,0.06324121208128995,96,0.5057825025216329,0.057329532709273885,,,,,,,,,,13,0.5120823138214441,0.06324121208128995,84,0.4812744649347153,0.09610238918270302,33,0.5326118326118326,0.10413372698081705,46,0.5932983682983682,0.12841665110508865,65,0.6,0.48989794855663565,55,0.44485958485958477,0.038498972034829874
75,,,,,,,96,0.503968253968254,0.1293431669045293,34,0.5,0.31622776601683794,,,,,,,,,,96,0.503968253968254,0.1293431669045293,27,0.47073705379587727,0.10453969607779487,0,0.5309443497678792,0.12153883311130291,85,0.5931135531135532,0.15296562951091539,17,0.5996403596403596,0.07577817038281455,4,0.4378740970072239,0.05970373266589588
76,,,,,,,79,0.4988295376121464,0.04074253648132435,93,0.49349246945154873,0.060639388952537475,,,,,,,,,,79,0.4988295376121464,0.04074253648132435,4,0.46639667350193664,0.06317576981653475,9,0.5280230880230881,0.12298051736195688,3,0.5666666666666667,0.10327955589886442,18,0.58,0.07180219742846003,20,0.42310321257689676,0.07408530916970722
77,,,,,,,17,0.49831649831649827,0.09799857654050577,0,0.49141034404192296,0.0398913999622682,,,,,,,,,,17,0.49831649831649827,0.09799857654050577,9,0.46558478463849307,0.1368812055871486,12,0.5227272727272727,0.13320396264891518,66,0.55,0.45825756949558394,16,0.5755050505050504,0.11807925273966807,45,0.4,0.48989794855663565
78,,,,,,,25,0.49609494751371186,0.06908353665695116,52,0.48888888888888893,0.44776537065799743,,,,,,,,,,25,0.49609494751371186,0.06908353665695116,33,0.45784922664718053,0.10306483357174068,43,0.52,0.44899888641287294,77,0.5476923076923077,0.13424344220537526,35,0.5412121212121213,0.11887717388622768,63,0.4,0.48989794855663565
79,,,,,,,77,0.48571428571428577,0.44812534689594635,9,0.47874236874236875,0.044296813670983634,,,,,,,,,,77,0.48571428571428577,0.44812534689594635,29,0.45218173639226267,0.12043341284039404,4,0.5188744588744589,0.10039841175256951,52,0.53648033126294,0.0944761490973517,87,0.5333333333333333,0.4521553322083512,56,0.38968253968253963,0.016639349411128452
80,,,,,,,24,0.48452380952380947,0.26270440697136554,11,0.4779999999999999,0.044391079072653425,,,,,,,,,,24,0.48452380952380947,0.26270440697136554,51,0.43231884057971015,0.07997362349227836,6,0.5098901098901099,0.09965524438465613,6,0.5336257309941521,0.08105271596495274,14,0.5316017316017316,0.1384036236941322,97,0.2,0.4000000000000001
81,,,,,,,0,0.48433583959899745,0.0524911601003598,22,0.4766666666666667,0.08666666666666667,,,,,,,,,,0,0.48433583959899745,0.0524911601003598,26,0.4013890457368719,0.102111165521956,15,0.5030769230769231,0.0982509767781971,14,0.532579185520362,0.08564171318105693,0,0.5263691863691864,0.12627727081191095,13,0.2,0.2529822128134704
82,,,,,,,9,0.47799589471416104,0.06013535407534498,53,0.47424242424242424,0.2603945582901919,,,,,,,,,,9,0.47799589471416104,0.06013535407534498,21,0.4,0.48989794855663565,38,0.49738095238095237,0.14033568437282806,4,0.5321411921411922,0.1241235866984859,91,0.5196581196581196,0.10919317732547223,26,0.2,0.4000000000000001
83,,,,,,,95,0.47780451574569227,0.03947277761540208,13,0.46398888635730734,0.05980722730082291,,,,,,,,,,95,0.47780451574569227,0.03947277761540208,82,0.4,0.48989794855663565,94,0.41666666666666663,0.3415650255319866,0,0.5145743145743146,0.11985723214457202,4,0.5188744588744589,0.10039841175256951,78,0.15,0.30000000000000004
84,,,,,,,97,0.47563492063492063,0.05124403498153923,4,0.4614814814814815,0.06535914395302866,,,,,,,,,,97,0.47563492063492063,0.05124403498153923,70,0.13333333333333333,0.26666666666666666,86,0.4,0.48989794855663565,48,0.49614525825052136,0.09744903820143026,6,0.5174089068825911,0.09523726787803807,44,0.08,0.16
85,,,,,,,76,0.46419540229885053,0.08353712694849097,3,0.4515934065934066,0.14865418886193463,,,,,,,,,,76,0.46419540229885053,0.08353712694849097,7,0.0,0.0,89,0.35,0.43588989435406733,9,0.4960285328706381,0.10773459163203061,9,0.517045177045177,0.11598950182416516,95,0.0,0.0
86,,,,,,,4,0.4498569546395633,0.05620370824367496,87,0.37360484544695066,0.09759066202636028,,,,,,,,,,4,0.4498569546395633,0.05620370824367496,10,0.0,0.0,27,0.32,0.41182520563948,12,0.468974358974359,0.07807884563610412,82,0.5109882764294529,0.10848129334761199,7,0.0,0.0
87,,,,,,,12,0.4271512113617377,0.0722577636016516,40,0.3,0.39999999999999997,,,,,,,,,,12,0.4271512113617377,0.0722577636016516,14,0.0,0.0,36,0.2,0.4000000000000001,73,0.4536044657097288,0.059457735247208925,93,0.5072727272727272,0.08502126617781774,98,0.0,0.0
88,,,,,,,50,0.4,0.48989794855663565,37,0.2761904761904762,0.3385978825644034,,,,,,,,,,50,0.4,0.48989794855663565,86,0.0,0.0,1,0.0,0.0,71,0.44806342780026986,0.059912810767855616,32,0.38095238095238093,0.3129843185743806,16,0.0,0.0
89,,,,,,,23,0.22666666666666666,0.31439536326804257,10,0.22999999999999998,0.3026549190084311,,,,,,,,,,23,0.22666666666666666,0.31439536326804257,34,0.0,0.0,34,0.0,0.0,35,0.4,0.48989794855663565,38,0.12,0.24000000000000002,33,0.0,0.0
90,,,,,,,7,0.0,0.0,23,0.1,0.20000000000000004,,,,,,,,,,7,0.0,0.0,73,0.0,0.0,28,0.0,0.0,86,0.4,0.48989794855663565,68,0.034782608695652174,0.06956521739130435,25,0.0,0.0
91,,,,,,,10,0.0,0.0,26,0.07083333333333333,0.14166666666666664,,,,,,,,,,10,0.0,0.0,35,0.0,0.0,7,0.0,0.0,34,0.2,0.4000000000000001,1,0.0,0.0,29,0.0,0.0
92,,,,,,,82,0.0,0.0,29,0.0,0.0,,,,,,,,,,82,0.0,0.0,83,0.0,0.0,59,0.0,0.0,7,0.0,0.0,59,0.0,0.0,84,0.0,0.0
93,,,,,,,22,0.0,0.0,7,0.0,0.0,,,,,,,,,,22,0.0,0.0,40,0.0,0.0,85,0.0,0.0,58,0.0,0.0,23,0.0,0.0,59,0.0,0.0
94,,,,,,,27,0.0,0.0,42,0.0,0.0,,,,,,,,,,27,0.0,0.0,1,0.0,0.0,25,0.0,0.0,10,0.0,0.0,12,0.0,0.0,34,0.0,0.0
95,,,,,,,32,0.0,0.0,30,0.0,0.0,,,,,,,,,,32,0.0,0.0,78,0.0,0.0,20,0.0,0.0,19,0.0,0.0,30,0.0,0.0,1,0.0,0.0
96,,,,,,,43,0.0,0.0,19,0.0,0.0,,,,,,,,,,43,0.0,0.0,52,0.0,0.0,80,0.0,0.0,23,0.0,0.0,7,0.0,0.0,75,0.0,0.0
97,,,,,,,1,0.0,0.0,14,0.0,0.0,,,,,,,,,,1,0.0,0.0,53,0.0,0.0,17,0.0,0.0,42,0.0,0.0,96,0.0,0.0,53,0.0,0.0
98,,,,,,,68,0.0,0.0,1,0.0,0.0,,,,,,,,,,68,0.0,0.0,64,0.0,0.0,16,0.0,0.0,1,0.0,0.0,26,0.0,0.0,58,0.0,0.0
99,,,,,,,19,0.0,0.0,36,0.0,0.0,,,,,,,,,,19,0.0,0.0,50,0.0,0.0,39,0.0,0.0,79,0.0,0.0,21,0.0,0.0,50,0.0,0.0
