,iter1,iter1,iter1,iter2,iter2,iter2,iter3,iter3,iter3,iter4,iter4,iter4,iter5,iter5,iter5,iter6,iter6,iter6,iter7,iter7,iter7,iter8,iter8,iter8,iter9,iter9,iter9,iter10,iter10,iter10,iter11,iter11,iter11,iter12,iter12,iter12,iter13,iter13,iter13,iter14,iter14,iter14,iter15,iter15,iter15,iter16,iter16,iter16,iter17,iter17,iter17,iter18,iter18,iter18,iter19,iter19,iter19,iter20,iter20,iter20,iter21,iter21,iter21,iter22,iter22,iter22,iter23,iter23,iter23,iter24,iter24,iter24,iter25,iter25,iter25,iter26,iter26,iter26,iter27,iter27,iter27,iter28,iter28,iter28
,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score
9,35,0.7522222222222222,0.13767693442114748,47,0.7428571428571429,0.24761904761904763,20.0,0.7347727272727272,0.14188736657429524,25.0,0.7227777777777777,0.15295847899445228,25.0,0.7007602339181287,0.11473493450018082,,,,44,0.7345399698340875,0.1508711187934512,15.0,0.696524064171123,0.14256628328094417,19.0,0.6727495616511634,0.09214091195687169,20.0,0.6682142857142856,0.08355039757080969,35,0.7472222222222222,0.21949718072376012,37.0,0.7426190476190475,0.16684412321459563,13.0,0.694035964035964,0.10786995924656773,33.0,0.7992857142857142,0.18048121616322044,7.0,0.623421616922631,0.08607963974473253,4,0.8071428571428572,0.1684260874650228,20.0,0.6682142857142856,0.08355039757080969,6.0,0.6565223665223664,0.07640230839023132,5.0,0.650889400921659,0.07033159540082276,13,0.710884904569115,0.09041981662833674,8.0,0.6693581780538302,0.09475129888705804,2.0,0.6717027251924277,0.09939732757074306,18.0,0.6926560758082496,0.10745815292134486,5.0,0.702004662004662,0.1501532191094359,22.0,0.7063450292397662,0.08789405594005811,22.0,0.7063450292397662,0.08789405594005811,25.0,0.7007602339181287,0.11473493450018082,,,
10,40,0.7474673202614379,0.13665113861079223,27,0.7377777777777778,0.15228303732454948,25.0,0.7227777777777777,0.15295847899445228,24.0,0.7140079365079364,0.13130085908274927,16.0,0.6972172856383383,0.11693748513521877,,,,18,0.7291729323308271,0.16770821218531387,5.0,0.682360312546071,0.14780439118405006,15.0,0.6703356216628528,0.10534866026327863,24.0,0.6668493977418463,0.08817974594095461,37,0.7426190476190475,0.16684412321459563,32.0,0.7422222222222222,0.15751151241483866,10.0,0.6821428571428572,0.08905525813935737,22.0,0.7928571428571429,0.18952141659173713,0.0,0.6233658797841223,0.07361115647639496,29,0.7904761904761906,0.1771530975022693,24.0,0.6668493977418463,0.08817974594095461,19.0,0.6533003663003663,0.08116635107014776,3.0,0.6330710466004583,0.10401793226203901,22,0.7063450292397662,0.08789405594005811,29.0,0.6683511586452763,0.04142516206022186,8.0,0.6693581780538302,0.09475129888705804,35.0,0.6914439946018892,0.13244464446123694,34.0,0.6933333333333334,0.3028751117760146,5.0,0.702004662004662,0.1501532191094359,5.0,0.702004662004662,0.1501532191094359,16.0,0.6972172856383383,0.11693748513521877,,,
11,18,0.7473015873015874,0.14899140207970388,21,0.7352450980392157,0.11809660841720346,24.0,0.7140079365079364,0.13130085908274927,14.0,0.6888516746411483,0.12266673567817982,15.0,0.696524064171123,0.14256628328094417,,,,47,0.727170868347339,0.1586932455568247,7.0,0.6761639392599145,0.12873192600205802,10.0,0.6666774891774893,0.10064725827550938,11.0,0.6519459706959707,0.07494833843991829,32,0.7422222222222222,0.15751151241483866,9.0,0.7382531194295899,0.11719118991784357,12.0,0.6694380181222287,0.13036952176510486,25.0,0.7904761904761906,0.1771530975022693,18.0,0.6137987012987012,0.07230287750990683,28,0.7904761904761906,0.1771530975022693,11.0,0.6519459706959707,0.07494833843991829,5.0,0.650889400921659,0.07033159540082276,14.0,0.6307912087912089,0.04201242349525703,5,0.702004662004662,0.1501532191094359,20.0,0.6682142857142856,0.08355039757080969,29.0,0.6683511586452763,0.04142516206022186,7.0,0.6761639392599145,0.12873192600205802,18.0,0.6926560758082496,0.10745815292134486,34.0,0.6933333333333334,0.3028751117760146,34.0,0.6933333333333334,0.3028751117760146,15.0,0.696524064171123,0.14256628328094417,,,
12,23,0.7426470588235294,0.15356521757114783,20,0.7347727272727272,0.14188736657429524,39.0,0.7109622541201489,0.11653202403083145,5.0,0.682360312546071,0.14780439118405006,5.0,0.682360312546071,0.14780439118405006,,,,19,0.72,0.1499629583893599,13.0,0.6717671957671956,0.05606438287874768,17.0,0.6583333333333333,0.0927960727138337,3.0,0.6458551027516545,0.08794907076695523,9,0.7382531194295899,0.11719118991784357,36.0,0.7354395604395605,0.17040852481690613,19.0,0.6598191237577427,0.13378491610396032,9.0,0.7382531194295899,0.1485500196152576,8.0,0.613440135853929,0.07483019600555726,44,0.7873626373626375,0.18331896984421933,3.0,0.6458551027516545,0.08794907076695523,14.0,0.6467571644042234,0.12346683571688716,10.0,0.6262725779967159,0.07642940002701204,34,0.6933333333333334,0.3028751117760146,24.0,0.6668493977418463,0.08817974594095461,20.0,0.6682142857142856,0.08355039757080969,27.0,0.6736469962785752,0.10150368729812091,35.0,0.6914439946018892,0.13244464446123694,18.0,0.6926560758082496,0.10745815292134486,18.0,0.6926560758082496,0.10745815292134486,5.0,0.682360312546071,0.14780439118405006,,,
13,33,0.7381410256410257,0.18519318413581426,45,0.7317099567099566,0.1772700843932408,32.0,0.7063305322128851,0.16319219070720167,26.0,0.6816378066378066,0.10735424024877534,7.0,0.6761639392599145,0.12873192600205802,,,,14,0.719017094017094,0.16728736054430865,2.0,0.6644415166154298,0.08585982262655531,8.0,0.6522100706311232,0.0742074154273151,21.0,0.6439880952380952,0.05422367486716268,41,0.7375,0.17853571071357124,29.0,0.7293589743589743,0.1555770155198187,6.0,0.6587088274044796,0.1047756961515916,21.0,0.7279059829059829,0.13121019445506374,14.0,0.6085531135531136,0.043584802872025076,45,0.784126984126984,0.1916892589136575,21.0,0.6439880952380952,0.05422367486716268,17.0,0.6317946191739294,0.06723923535504635,0.0,0.6211014589991231,0.06545512434128702,18,0.6926560758082496,0.10745815292134486,28.0,0.6533333333333333,0.2712931993250107,24.0,0.6668493977418463,0.08817974594095461,2.0,0.6717027251924277,0.09939732757074306,7.0,0.6761639392599145,0.12873192600205802,35.0,0.6914439946018892,0.13244464446123694,35.0,0.6914439946018892,0.13244464446123694,7.0,0.6761639392599145,0.12873192600205802,,,
14,27,0.7301282051282051,0.15366145132941486,25,0.7227777777777777,0.15295847899445228,34.0,0.7062616224355355,0.05962118735562265,7.0,0.6761639392599145,0.12873192600205802,13.0,0.6717671957671956,0.05606438287874768,,,,40,0.7189393939393939,0.15798396362277742,21.0,0.6424094424094424,0.07862183944452772,3.0,0.6447584706165943,0.057559765289442615,19.0,0.6428695652173912,0.06979288831234315,36,0.7354395604395605,0.17040852481690613,27.0,0.7136111111111111,0.117064137743713,5.0,0.650889400921659,0.07033159540082276,38.0,0.7,0.3711842908553348,2.0,0.5999507110536523,0.0687242460812539,43,0.7833333333333333,0.17756063127218763,19.0,0.6428695652173912,0.06979288831234315,8.0,0.6287398384172577,0.06882409946345412,8.0,0.6203820141211445,0.07023440747560955,35,0.6914439946018892,0.13244464446123694,11.0,0.6519459706959707,0.07494833843991829,32.0,0.6580303030303031,0.07292838355290782,8.0,0.6693581780538302,0.09475129888705804,27.0,0.6736469962785752,0.10150368729812091,7.0,0.6761639392599145,0.12873192600205802,7.0,0.6761639392599145,0.12873192600205802,13.0,0.6717671957671956,0.05606438287874768,,,
15,15,0.7299673202614378,0.1483151708112703,44,0.7199197860962567,0.18718009876438532,38.0,0.6980952380952381,0.12401448236691831,16.0,0.6687154348919054,0.14794281456404676,2.0,0.6644415166154298,0.08585982262655531,,,,27,0.7161085972850678,0.17392704593946254,3.0,0.635520806848038,0.07968840359354341,0.0,0.611764367816092,0.0704226421464431,6.0,0.6257750896057347,0.0515820367990907,29,0.7293589743589743,0.1555770155198187,20.0,0.6979797979797979,0.1794571733126372,26.0,0.6367836301629406,0.05022813505253375,10.0,0.6907924892445017,0.13093596682158873,16.0,0.5666666666666667,0.4666666666666667,24,0.7833333333333333,0.19436506316151,6.0,0.6257750896057347,0.0515820367990907,3.0,0.6286365369946605,0.11118401708469103,7.0,0.607186322804984,0.08902658944616908,7,0.6761639392599145,0.12873192600205802,3.0,0.6458551027516545,0.08794907076695523,28.0,0.6533333333333333,0.2712931993250107,29.0,0.6683511586452763,0.04142516206022186,2.0,0.6717027251924277,0.09939732757074306,27.0,0.6736469962785752,0.10150368729812091,27.0,0.6736469962785752,0.10150368729812091,2.0,0.6644415166154298,0.08585982262655531,,,
16,38,0.7249999999999999,0.15525765124980134,40,0.7177777777777777,0.1861782631754103,36.0,0.6897807017543859,0.11623813263294121,12.0,0.6681818181818182,0.18719327529067276,28.0,0.655072463768116,0.046731067807086,,,,43,0.7147435897435896,0.16038171739190638,8.0,0.6314632034632035,0.0713839157275537,6.0,0.6098041474654379,0.048252011348810735,0.0,0.6210150064988774,0.06508529349942904,44,0.7268759018759019,0.11442762608302959,13.0,0.694035964035964,0.10786995924656773,8.0,0.6319775132275133,0.07246942136789643,34.0,0.680952380952381,0.3748317838886558,15.0,0.3,0.4,37,0.78,0.22271057451320087,0.0,0.6210150064988774,0.06508529349942904,7.0,0.623421616922631,0.08607963974473253,2.0,0.5959734383263795,0.06586699886773997,27,0.6736469962785752,0.10150368729812091,21.0,0.6439880952380952,0.05422367486716268,11.0,0.6519459706959707,0.07494833843991829,20.0,0.6682142857142856,0.08355039757080969,43.0,0.67012987012987,0.10728247495097862,2.0,0.6717027251924277,0.09939732757074306,2.0,0.6717027251924277,0.09939732757074306,28.0,0.655072463768116,0.046731067807086,,,
17,22,0.7238562091503268,0.15128283658957786,24,0.7140079365079364,0.13130085908274927,14.0,0.6888516746411483,0.12266673567817982,2.0,0.6644415166154298,0.08585982262655531,21.0,0.6424094424094424,0.07862183944452772,,,,25,0.7007602339181287,0.11473493450018082,6.0,0.6235001853911754,0.06184932536926535,16.0,0.6072179947416321,0.05852157358311771,16.0,0.6093050604080016,0.0563378356532692,49,0.7261363636363637,0.1799764676995852,31.0,0.6919658119658119,0.1371112805380553,3.0,0.6286365369946605,0.11118401708469103,13.0,0.6697619047619048,0.1283852267198578,1.0,0.0,0.0,49,0.7628787878787878,0.14836884770011668,16.0,0.6093050604080016,0.0563378356532692,0.0,0.6233658797841223,0.07361115647639496,20.0,0.4,0.48989794855663565,2,0.6717027251924277,0.09939732757074306,19.0,0.6428695652173912,0.06979288831234315,3.0,0.6458551027516545,0.08794907076695523,24.0,0.6668493977418463,0.08817974594095461,8.0,0.6693581780538302,0.09475129888705804,43.0,0.67012987012987,0.10728247495097862,43.0,0.67012987012987,0.10728247495097862,21.0,0.6424094424094424,0.07862183944452772,,,
18,24,0.7183333333333334,0.17032648388054955,39,0.7109622541201489,0.11653202403083145,31.0,0.6869568151147099,0.14312989451544278,8.0,0.6386060606060606,0.08051660563689592,3.0,0.635520806848038,0.07968840359354341,,,,16,0.6972172856383383,0.11693748513521877,0.0,0.6214608824619947,0.057951212312226746,9.0,0.6055217497556207,0.06923012073913197,9.0,0.6067023583626999,0.07501322078661546,48,0.7207142857142858,0.12560872191216726,10.0,0.6821428571428572,0.08905525813935737,7.0,0.623421616922631,0.08607963974473253,6.0,0.6565223665223664,0.07640230839023132,12.0,0.0,0.0,31,0.7591589267285862,0.14185903371919922,9.0,0.6067023583626999,0.07501322078661546,16.0,0.6101270150606013,0.06320620979479338,15.0,0.4,0.48989794855663565,43,0.67012987012987,0.10728247495097862,6.0,0.6257750896057347,0.0515820367990907,30.0,0.6452045088566828,0.05609100262204548,32.0,0.6580303030303031,0.07292838355290782,29.0,0.6683511586452763,0.04142516206022186,8.0,0.6693581780538302,0.09475129888705804,8.0,0.6693581780538302,0.09475129888705804,3.0,0.635520806848038,0.07968840359354341,,,
19,42,0.7172430184194891,0.13168071838073545,32,0.7063305322128851,0.16319219070720167,5.0,0.682360312546071,0.14780439118405006,3.0,0.635520806848038,0.07968840359354341,8.0,0.6314632034632035,0.0713839157275537,,,,32,0.6970588235294117,0.17190163760238183,24.0,0.6191633175009134,0.059316621092619815,4.0,0.6032841015193957,0.03911243531131639,4.0,0.6000109469074986,0.06094244918659733,27,0.7136111111111111,0.117064137743713,12.0,0.6694380181222287,0.13036952176510486,0.0,0.6233658797841223,0.07361115647639496,5.0,0.650889400921659,0.07033159540082276,17.0,0.0,0.0,34,0.7587301587301587,0.20062889281682492,4.0,0.6000109469074986,0.06094244918659733,2.0,0.5999507110536523,0.0687242460812539,11.0,0.2,0.4,8,0.6693581780538302,0.09475129888705804,25.0,0.6244499178981938,0.05237730786050832,21.0,0.6439880952380952,0.05422367486716268,28.0,0.6533333333333333,0.2712931993250107,20.0,0.6682142857142856,0.08355039757080969,29.0,0.6683511586452763,0.04142516206022186,29.0,0.6683511586452763,0.04142516206022186,8.0,0.6314632034632035,0.0713839157275537,,,
20,49,0.7121308644915456,0.1171814528362716,34,0.7062616224355355,0.05962118735562265,26.0,0.6816378066378066,0.10735424024877534,22.0,0.6256453482660379,0.05678428963176283,6.0,0.6235001853911754,0.06184932536926535,,,,15,0.696524064171123,0.14256628328094417,9.0,0.6135714285714287,0.0791283025554455,20.0,0.5859103641456582,0.052303422303746724,15.0,0.5896407553798858,0.05300216454010465,20,0.6979797979797979,0.1794571733126372,39.0,0.6635122230710466,0.09484563785877398,28.0,0.6217230273752012,0.07476039260509429,11.0,0.6437356321839081,0.04064498489603734,,,,33,0.745,0.15125401739384572,15.0,0.5896407553798858,0.05300216454010465,15.0,0.0,0.0,12.0,0.0,0.0,29,0.6683511586452763,0.04142516206022186,0.0,0.6210150064988774,0.06508529349942904,19.0,0.6428695652173912,0.06979288831234315,11.0,0.6519459706959707,0.07494833843991829,40.0,0.6670766488413548,0.1228768145632874,20.0,0.6682142857142856,0.08355039757080969,20.0,0.6682142857142856,0.08355039757080969,6.0,0.6235001853911754,0.06184932536926535,,,
21,47,0.7053037004275394,0.10177055774454608,38,0.6980952380952381,0.12401448236691831,30.0,0.6788995215311004,0.11349625207629324,6.0,0.6235001853911754,0.06184932536926535,0.0,0.6214608824619947,0.057951212312226746,,,,5,0.682360312546071,0.14780439118405006,4.0,0.6041456582633054,0.05761637171749455,1.0,0.24761904761904763,0.30476190476190473,1.0,0.41944444444444445,0.35750334540435935,13,0.694035964035964,0.10786995924656773,19.0,0.6598191237577427,0.13378491610396032,2.0,0.5999507110536523,0.0687242460812539,3.0,0.6286365369946605,0.11118401708469103,,,,9,0.7382531194295899,0.1485500196152576,1.0,0.41944444444444445,0.35750334540435935,20.0,0.0,0.0,18.0,0.0,0.0,20,0.6682142857142856,0.08355039757080969,16.0,0.6093050604080016,0.0563378356532692,33.0,0.633888888888889,0.17438073854445235,3.0,0.6458551027516545,0.08794907076695523,24.0,0.6668493977418463,0.08817974594095461,40.0,0.6670766488413548,0.1228768145632874,40.0,0.6670766488413548,0.1228768145632874,0.0,0.6214608824619947,0.057951212312226746,,,
